Time(Iteration),DisLinUCBTheta,NIndepLinUCBTheta,HetoFedBandit_SimplifiedTheta
0,49.22449961254235,49.22449961254235,49.16526854937709
50,41.18764719264734,22.260394425734116,25.187046262533453
