Time(Iteration),DisLinUCB,NIndepLinUCB,HetoFedBandit_Simplified,FCLUB_DC
0,19.289406159306065,19.289406159306065,18.935479802329507,20.604327317328902
50,550.5901237959808,513.76084252873,936.793925663412,502.04720238674395
100,1035.4847118845803,663.7427623158668,1022.195913746387,684.466253804621
150,1515.0189357618985,744.796436975447,1044.1489299727946,785.6744392984863
