Time(Iteration),DisLinUCBTheta,NIndepLinUCBTheta,HetoFedBandit_SimplifiedTheta,HetoFedBandit_PQTheta
0,49.32046319274671,49.32046319274671,49.33192404059304,49.1417261454894
