Time(Iteration),DisLinUCBTheta,NIndepLinUCBTheta,HetoFedBandit_SimplifiedTheta,HetoFedBandit_PQTheta
0,48.855597461441036,48.855597461441036,49.287814345957706,49.139324101337266
