Time(Iteration),DisLinUCB,NIndepLinUCB,HetoFedBandit_Simplified,FCLUB_DC
0,17.72702093154841,17.72702093154841,18.61695631056031,19.592333804323435
50,501.7754323442765,534.784474965634,956.5072400636786,533.9442364792527
100,947.6394111951091,691.1291792885146,1036.9605668920626,716.7294731119932
150,1378.5347398745923,771.0169338762627,1056.7788561738846,817.7786310434448
200,1809.2462578001694,829.4077630911287,1072.6489787269045,888.2132083528066
