Time(Iteration),DisLinUCBTheta,NIndepLinUCBTheta,HetoFedBandit_SimplifiedTheta,HetoFedBandit_PQTheta
0,49.0979547010531,49.0979547010531,49.19657535823721,49.164101325324204
50,38.13784853710104,21.44652195522772,23.45934905585142,24.44495512915128
100,37.88260738961161,15.484990025586926,8.188159062055853,9.136080117065603
150,37.66835586461042,13.616229350745169,6.5542469841351565,7.356980145817842
