Time(Iteration),DisLinUCBTheta,NIndepLinUCBTheta,HetoFedBandit_SimplifiedTheta
0,49.133938771112035,49.133938771112035,49.5496021532442
50,40.823733671991675,23.151451057645936,25.740728392580447
100,40.035185181475235,16.754853791940636,6.8630381724626
150,39.48493601090394,13.372239173949769,5.82777958035342
200,39.62650278339619,11.687074075284306,5.0949066537755705
250,39.48517290621856,10.629078716542677,4.645860644811822
300,39.50041272139162,9.68207126824208,4.336919861546011
350,39.46648334254805,8.951128294257742,4.26231766875749
400,39.428703850425194,8.43832275288619,3.935754789586833
