Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced,DyClu
19450,4208,0,13385,756,2538,0
19475,4208,0,13395,756,2538,0
19500,4208,0,13407,756,2538,0
19525,4208,0,13421,758,2538,0
19550,4208,0,13433,758,2538,0
19575,4208,0,13442,758,2538,0
19600,4208,0,13453,760,2538,0
19625,4208,0,13464,760,2538,0
19650,4208,0,13474,760,2538,0
19675,4208,0,13483,766,2538,0
19700,4208,0,13493,766,2538,0
19725,4208,0,13501,766,2538,0
19750,4208,0,13510,768,2538,0
19775,4208,0,13520,768,2538,0
19800,4208,0,13530,768,2538,0
19825,4208,0,13540,770,2538,0
19850,4208,0,13548,770,2538,0
19875,4208,0,13559,770,2538,0
19900,4208,0,13571,772,2538,0
19925,4208,0,13587,772,2596,0
19950,4208,0,13600,772,2596,0
19975,4208,0,13607,774,2596,0
20000,4208,0,13618,774,2596,0
20025,4208,0,13627,774,2596,0
20050,4208,0,13637,776,2596,0
20075,4208,0,13646,776,2596,0
20100,4208,0,13658,776,2596,0
20125,4208,0,13671,778,2596,0
20150,4208,0,13677,778,2596,0
20175,4208,0,13686,778,2596,0
20200,4208,0,13698,782,2596,0
20225,4208,0,13711,782,2596,0
20250,4208,0,13722,782,2596,0
20275,4208,0,13732,794,2596,0
20300,4208,0,13739,794,2596,0
20325,4208,0,13753,794,2596,0
20350,4208,0,13763,800,2596,0
20375,4208,0,13771,800,2596,0
20400,4208,0,13779,800,2596,0
20425,4208,0,13788,802,2596,0
20450,4208,0,13796,802,2596,0
20475,4208,0,13808,802,2596,0
20500,4208,0,13819,804,2596,0
20525,4208,0,13833,804,2596,0
20550,4208,0,13844,804,2596,0
20575,4208,0,13851,812,2596,0
20600,4208,0,13863,812,2596,0
20625,4208,0,13878,812,2596,0
20650,4208,0,13888,814,2596,0
20675,4208,0,13898,814,2654,0
20700,4208,0,13906,814,2654,0
20725,4208,0,13918,816,2654,0
20750,4208,0,13926,816,2654,0
20775,4208,0,13938,816,2654,0
20800,4208,0,13948,824,2654,0
20825,4208,0,13961,824,2654,0
20850,4208,0,13968,824,2654,0
20875,4208,0,13979,826,2654,0
20900,4208,0,13992,826,2654,0
20925,4208,0,14002,826,2654,0
20950,4322,0,14013,830,2654,0
20975,4322,0,14021,830,2654,0
21000,4322,0,14031,830,2654,0
21025,4322,0,14042,832,2654,0
21050,4322,0,14054,832,2654,0
21075,4322,0,14064,832,2654,0
21100,4322,0,14076,836,2654,0
21125,4322,0,14090,836,2654,0
21150,4322,0,14102,836,2654,0
21175,4322,0,14111,838,2654,0
21200,4322,0,14120,838,2654,0
21225,4322,0,14129,838,2654,0
21250,4322,0,14142,842,2654,0
21275,4322,0,14153,842,2654,0
21300,4322,0,14163,842,2654,0
21325,4322,0,14175,844,2712,0
21350,4322,0,14187,844,2712,0
21375,4322,0,14199,844,2712,0
21400,4322,0,14210,846,2712,0
21425,4322,0,14218,846,2712,0
21450,4322,0,14223,846,2712,0
21475,4322,0,14234,858,2712,0
21500,4322,0,14246,858,2712,0
21525,4322,0,14253,858,2712,0
21550,4322,0,14265,864,2712,0
21575,4322,0,14276,864,2712,0
21600,4322,0,14284,864,2712,0
21625,4322,0,14295,866,2712,0
21650,4322,0,14304,866,2712,0
21675,4322,0,14312,866,2712,0
21700,4322,0,14321,868,2712,0
21725,4322,0,14335,868,2712,0
21750,4322,0,14342,868,2712,0
21775,4322,0,14352,870,2712,0
21800,4322,0,14361,870,2712,0
21825,4322,0,14370,870,2712,0
21850,4322,0,14382,872,2712,0
21875,4322,0,14394,872,2712,0
21900,4322,0,14403,872,2712,0
21925,4322,0,14408,886,2712,0
21950,4322,0,14423,886,2712,0
21975,4322,0,14430,886,2712,0
22000,4322,0,14441,890,2712,0
22025,4322,0,14447,890,2712,0
22050,4322,0,14462,890,2712,0
22075,4322,0,14473,892,2712,0
22100,4322,0,14479,892,2712,0
22125,4322,0,14488,892,2712,0
22150,4322,0,14500,894,2712,0
22175,4322,0,14513,894,2770,0
22200,4322,0,14524,894,2770,0
22225,4322,0,14532,896,2770,0
22250,4322,0,14544,896,2770,0
22275,4322,0,14550,896,2770,0
22300,4322,0,14559,906,2770,0
22325,4322,0,14569,906,2770,0
22350,4322,0,14579,906,2770,0
22375,4322,0,14589,910,2770,0
22400,4322,0,14599,910,2770,0
22425,4322,0,14608,910,2770,0
22450,4322,0,14615,914,2770,0
22475,4322,0,14622,914,2770,0
22500,4436,0,14633,914,2770,0
22525,4436,0,14644,918,2770,0
22550,4436,0,14655,918,2770,0
22575,4436,0,14664,918,2770,0
22600,4436,0,14671,920,2770,0
22625,4436,0,14682,920,2770,0
22650,4436,0,14693,920,2770,0
22675,4436,0,14701,922,2770,0
22700,4436,0,14715,922,2770,0
22725,4436,0,14727,922,2770,0
22750,4436,0,14732,930,2770,0
22775,4436,0,14739,930,2770,0
22800,4436,0,14749,930,2770,0
22825,4436,0,14760,932,2770,0
22850,4436,0,14769,932,2770,0
22875,4436,0,14779,932,2770,0
22900,4436,0,14788,936,2770,0
22925,4436,0,14799,936,2770,0
22950,4436,0,14804,936,2770,0
22975,4436,0,14813,938,2770,0
23000,4436,0,14823,938,2828,0
23025,4436,0,14830,938,2828,0
23050,4436,0,14840,944,2828,0
23075,4436,0,14848,944,2828,0
23100,4436,0,14854,944,2828,0
23125,4436,0,14862,946,2828,0
23150,4436,0,14872,946,2828,0
23175,4436,0,14881,946,2828,0
23200,4436,0,14889,948,2828,0
23225,4436,0,14897,948,2828,0
23250,4436,0,14907,948,2828,0
23275,4436,0,14916,950,2828,0
23300,4436,0,14929,950,2828,0
23325,4436,0,14936,950,2828,0
23350,4436,0,14945,952,2828,0
23375,4436,0,14954,952,2828,0
23400,4436,0,14965,952,2828,0
23425,4436,0,14975,954,2828,0
23450,4436,0,14983,954,2828,0
23475,4436,0,14993,954,2828,0
23500,4436,0,15002,956,2828,0
23525,4436,0,15013,956,2886,0
23550,4436,0,15023,956,2886,0
23575,4436,0,15031,960,2886,0
23600,4436,0,15038,960,2886,0
23625,4436,0,15049,960,2886,0
23650,4436,0,15056,962,2886,0
23675,4436,0,15065,962,2886,0
23700,4436,0,15074,962,2886,0
23725,4550,0,15082,968,2886,0
23750,4550,0,15093,968,2886,0
23775,4550,0,15105,968,2886,0
23800,4550,0,15111,970,2886,0
23825,4550,0,15120,970,2886,0
23850,4550,0,15129,970,2886,0
23875,4550,0,15137,972,2886,0
23900,4550,0,15143,972,2886,0
23925,4550,0,15152,972,2886,0
23950,4550,0,15162,980,2886,0
23975,4550,0,15169,980,2886,0
24000,4550,0,15179,980,2886,0
24025,4550,0,15191,982,2886,0
24050,4550,0,15200,982,2886,0
24075,4550,0,15209,982,2944,0
24100,4550,0,15218,994,2944,0
24125,4550,0,15227,994,2944,0
24150,4550,0,15234,994,2944,0
24175,4550,0,15243,1000,2944,0
24200,4550,0,15249,1000,2944,0
24225,4550,0,15262,1000,2944,0
24250,4550,0,15270,1002,2944,0
24275,4550,0,15279,1002,2944,0
24300,4550,0,15285,1002,2944,0
24325,4550,0,15292,1006,2944,0
24350,4550,0,15303,1006,2944,0
24375,4550,0,15311,1006,2944,0
24400,4550,0,15321,1010,2944,0
24425,4550,0,15329,1010,2944,0
24450,4550,0,15339,1010,2944,0
24475,4550,0,15348,1012,2944,0
24500,4550,0,15354,1012,2944,0
24525,4550,0,15363,1012,2944,0
24550,4550,0,15371,1020,2944,0
24575,4550,0,15381,1020,2944,0
24600,4550,0,15390,1020,2944,0
24625,4550,0,15396,1022,2944,0
24650,4550,0,15406,1022,2944,0
24675,4550,0,15417,1022,2944,0
24700,4550,0,15426,1026,2944,0
24725,4550,0,15432,1026,2944,0
24750,4550,0,15440,1026,2944,0
24775,4550,0,15449,1028,3002,0
24800,4550,0,15459,1028,3002,0
24825,4550,0,15464,1028,3002,0
24850,4550,0,15474,1030,3002,0
24875,4550,0,15484,1030,3002,0
24900,4550,0,15490,1030,3002,0
24925,4550,0,15494,1032,3002,0
24950,4550,0,15504,1032,3002,0
24975,4550,0,15514,1032,3002,0
25000,4550,0,15524,1034,3002,0
25025,4664,0,15529,1034,3002,0
25050,4664,0,15533,1034,3002,0
25075,4664,0,15539,1036,3002,0
25100,4664,0,15545,1036,3002,0
25125,4664,0,15552,1036,3002,0
25150,4664,0,15558,1038,3002,0
25175,4664,0,15571,1038,3002,0
25200,4664,0,15574,1038,3002,0
25225,4664,0,15580,1050,3002,0
25250,4664,0,15594,1050,3002,0
25275,4664,0,15599,1050,3060,0
25300,4664,0,15608,1056,3060,0
25325,4664,0,15619,1056,3060,0
25350,4664,0,15626,1056,3060,0
25375,4664,0,15636,1060,3060,0
25400,4664,0,15642,1060,3060,0
25425,4664,0,15652,1060,3060,0
25450,4664,0,15659,1062,3060,0
25475,4664,0,15665,1062,3060,0
25500,4664,0,15674,1062,3060,0
25525,4664,0,15685,1064,3060,0
25550,4664,0,15691,1064,3060,0
25575,4664,0,15700,1064,3060,0
25600,4664,0,15709,1074,3060,0
25625,4664,0,15719,1074,3060,0
25650,4664,0,15727,1074,3060,0
25675,4664,0,15732,1078,3060,0
25700,4664,0,15742,1078,3060,0
25725,4664,0,15752,1078,3060,0
25750,4664,0,15759,1082,3060,0
25775,4664,0,15766,1082,3060,0
25800,4664,0,15776,1082,3060,0
25825,4664,0,15780,1086,3060,0
25850,4664,0,15788,1086,3060,0
25875,4664,0,15797,1086,3060,0
25900,4664,0,15808,1088,3060,0
25925,4664,0,15816,1088,3060,0
25950,4664,0,15823,1088,3060,0
25975,4664,0,15829,1090,3118,0
26000,4664,0,15838,1090,3118,0
26025,4664,0,15848,1090,3118,0
26050,4664,0,15855,1092,3118,0
26075,4664,0,15862,1092,3118,0
26100,4664,0,15871,1092,3118,0
26125,4664,0,15880,1100,3118,0
26150,4664,0,15889,1100,3118,0
26175,4664,0,15897,1100,3118,0
26200,4664,0,15907,1102,3118,0
26225,4778,0,15916,1102,3118,0
26250,4778,0,15922,1102,3118,0
26275,4778,0,15929,1108,3118,0
26300,4778,0,15937,1108,3118,0
26325,4778,0,15944,1108,3118,0
26350,4778,0,15950,1110,3118,0
26375,4778,0,15961,1110,3118,0
26400,4778,0,15971,1110,3118,0
26425,4778,0,15975,1112,3118,0
26450,4778,0,15985,1112,3118,0
26475,4778,0,15992,1112,3118,0
26500,4778,0,16003,1114,3118,0
26525,4778,0,16014,1114,3118,0
26550,4778,0,16021,1114,3118,0
26575,4778,0,16028,1116,3118,0
26600,4778,0,16036,1116,3118,0
26625,4778,0,16047,1116,3118,0
26650,4778,0,16055,1118,3176,0
26675,4778,0,16062,1118,3176,0
26700,4778,0,16069,1118,3176,0
26725,4778,0,16078,1122,3176,0
26750,4778,0,16087,1122,3176,0
26775,4778,0,16094,1122,3176,0
26800,4778,0,16099,1124,3176,0
26825,4778,0,16106,1124,3176,0
26850,4778,0,16115,1124,3176,0
26875,4778,0,16121,1130,3176,0
26900,4778,0,16130,1130,3176,0
26925,4778,0,16135,1130,3234,0
26950,4778,0,16142,1138,3234,0
26975,4778,0,16148,1138,3234,0
27000,4778,0,16157,1138,3234,0
27025,4778,0,16162,1140,3234,0
27050,4778,0,16171,1140,3234,0
27075,4778,0,16179,1140,3234,0
27100,4778,0,16188,1142,3234,0
27125,4778,0,16191,1142,3234,0
27150,4778,0,16200,1142,3234,0
27175,4778,0,16207,1146,3234,0
27200,4892,0,16217,1146,3234,0
27225,4892,0,16227,1146,3234,0
27250,4892,0,16233,1150,3234,0
27275,4892,0,16242,1150,3234,0
27300,4892,0,16250,1150,3234,0
27325,4892,0,16256,1152,3234,0
27350,4892,0,16266,1152,3234,0
27375,4892,0,16276,1152,3234,0
27400,4892,0,16284,1154,3234,0
27425,4892,0,16290,1154,3234,0
27450,4892,0,16297,1154,3292,0
27475,4892,0,16302,1158,3292,0
27500,4892,0,16311,1158,3292,0
27525,4892,0,16319,1158,3292,0
27550,4892,0,16326,1160,3292,0
27575,4892,0,16332,1160,3292,0
27600,4892,0,16340,1160,3292,0
27625,4892,0,16347,1166,3292,0
27650,4892,0,16351,1166,3292,0
27675,4892,0,16358,1166,3292,0
27700,4892,0,16367,1168,3292,0
27725,4892,0,16373,1168,3292,0
27750,4892,0,16381,1168,3292,0
27775,4892,0,16387,1170,3292,0
27800,4892,0,16395,1170,3292,0
27825,4892,0,16404,1170,3292,0
27850,4892,0,16412,1172,3292,0
27875,4892,0,16419,1172,3292,0
27900,4892,0,16424,1172,3350,0
27925,4892,0,16433,1174,3350,0
27950,4892,0,16441,1174,3350,0
27975,4892,0,16446,1174,3350,0
28000,4892,0,16456,1178,3350,0
28025,4892,0,16463,1178,3350,0
28050,4892,0,16470,1178,3350,0
28075,4892,0,16476,1182,3350,0
28100,4892,0,16482,1182,3350,0
28125,4892,0,16491,1182,3350,0
28150,4892,0,16501,1192,3350,0
28175,5006,0,16505,1192,3350,0
28200,5006,0,16513,1192,3350,0
28225,5006,0,16521,1196,3350,0
28250,5006,0,16529,1196,3350,0
28275,5006,0,16538,1196,3350,0
28300,5006,0,16546,1198,3350,0
28325,5006,0,16552,1198,3350,0
28350,5006,0,16561,1198,3350,0
28375,5006,0,16565,1204,3350,0
28400,5006,0,16573,1204,3350,0
28425,5006,0,16581,1204,3350,0
28450,5006,0,16588,1208,3350,0
28475,5006,0,16595,1208,3350,0
28500,5006,0,16603,1208,3408,0
28525,5006,0,16609,1210,3408,0
28550,5006,0,16615,1210,3408,0
28575,5006,0,16622,1210,3408,0
28600,5006,0,16631,1218,3408,0
28625,5006,0,16638,1218,3408,0
28650,5006,0,16647,1218,3408,0
28675,5006,0,16650,1220,3408,0
28700,5006,0,16658,1220,3408,0
28725,5006,0,16664,1220,3408,0
28750,5006,0,16672,1226,3408,0
28775,5006,0,16677,1226,3408,0
28800,5006,0,16682,1226,3408,0
28825,5006,0,16691,1228,3408,0
28850,5006,0,16696,1228,3408,0
28875,5006,0,16702,1228,3466,0
28900,5006,0,16708,1232,3466,0
28925,5006,0,16719,1232,3466,0
28950,5006,0,16724,1232,3466,0
28975,5006,0,16732,1234,3466,0
29000,5006,0,16736,1234,3466,0
29025,5120,0,16745,1234,3466,0
29050,5120,0,16749,1240,3466,0
29075,5120,0,16757,1240,3466,0
29100,5120,0,16763,1240,3466,0
29125,5120,0,16771,1242,3466,0
29150,5120,0,16776,1242,3466,0
29175,5120,0,16783,1242,3466,0
29200,5120,0,16789,1244,3466,0
29225,5120,0,16793,1244,3466,0
29250,5120,0,16801,1244,3466,0
29275,5120,0,16805,1252,3466,0
29300,5120,0,16811,1252,3466,0
29325,5120,0,16819,1252,3523,0
29350,5120,0,16826,1254,3524,0
29375,5120,0,16833,1254,3524,0
29400,5120,0,16841,1254,3524,0
29425,5120,0,16847,1258,3524,0
29450,5120,0,16855,1258,3524,0
29475,5120,0,16861,1258,3524,0
29500,5120,0,16868,1262,3524,0
29525,5120,0,16871,1262,3524,0
29550,5120,0,16879,1262,3524,0
29575,5120,0,16887,1268,3524,0
29600,5120,0,16893,1268,3524,0
29625,5120,0,16898,1268,3524,0
29650,5120,0,16902,1270,3524,0
29675,5120,0,16909,1270,3524,0
29700,5120,0,16916,1270,3524,0
29725,5234,0,16921,1272,3524,0
29750,5234,0,16927,1272,3524,0
29775,5234,0,16931,1272,3524,0
29800,5234,0,16936,1274,3582,0
29825,5234,0,16941,1274,3582,0
29850,5234,0,16948,1274,3582,0
29875,5234,0,16956,1278,3582,0
29900,5234,0,16961,1278,3582,0
29925,5234,0,16965,1278,3582,0
29950,5234,0,16972,1280,3582,0
29975,5234,0,16980,1280,3582,0
30000,5234,0,16982,1280,3582,0
30025,5234,0,16991,1284,3582,0
30050,5234,0,16996,1284,3582,0
30075,5234,0,17001,1284,3582,0
30100,5234,0,17007,1286,3582,0
30125,5234,0,17012,1286,3582,0
30150,5234,0,17017,1286,3640,0
30175,5234,0,17022,1288,3640,0
30200,5234,0,17030,1288,3640,0
30225,5234,0,17035,1288,3640,0
30250,5234,0,17040,1294,3640,0
30275,5348,0,17046,1294,3640,0
30300,5348,0,17050,1294,3640,0
30325,5348,0,17053,1302,3698,0
30350,5348,0,17059,1302,3698,0
30375,5348,0,17062,1302,3698,0
30400,5348,0,17068,1304,3698,0
30425,5348,0,17073,1304,3698,0
30450,5348,0,17079,1304,3698,0
30475,5348,0,17082,1308,3698,0
30500,5348,0,17088,1308,3698,0
30525,5348,0,17095,1308,3698,0
30550,5348,0,17100,1310,3698,0
30575,5348,0,17105,1310,3698,0
30600,5348,0,17111,1310,3698,0
30625,5348,0,17113,1312,3698,0
30650,5348,0,17122,1312,3698,0
30675,5348,0,17125,1312,3756,0
30700,5348,0,17132,1314,3756,0
30725,5348,0,17137,1314,3756,0
30750,5348,0,17143,1314,3756,0
30775,5348,0,17148,1320,3756,0
30800,5348,0,17152,1320,3756,0
30825,5348,0,17155,1320,3756,0
30850,5462,0,17163,1322,3756,0
30875,5462,0,17167,1322,3756,0
30900,5462,0,17171,1322,3756,0
30925,5462,0,17177,1326,3756,0
30950,5462,0,17183,1326,3756,0
30975,5462,0,17188,1326,3756,0
31000,5462,0,17194,1334,3814,0
31025,5462,0,17200,1334,3814,0
31050,5462,0,17202,1334,3814,0
31075,5462,0,17209,1338,3814,0
31100,5462,0,17214,1338,3814,0
31125,5462,0,17220,1338,3814,0
31150,5462,0,17225,1340,3814,0
31175,5462,0,17231,1340,3814,0
31200,5462,0,17237,1340,3814,0
31225,5462,0,17240,1346,3814,0
31250,5462,0,17244,1346,3814,0
31275,5462,0,17249,1346,3814,0
31300,5462,0,17255,1350,3872,0
31325,5576,0,17261,1350,3872,0
31350,5576,0,17265,1350,3872,0
31375,5576,0,17267,1352,3872,0
31400,5576,0,17272,1352,3872,0
31425,5576,0,17276,1352,3872,0
31450,5576,0,17283,1354,3872,0
31475,5576,0,17287,1354,3872,0
31500,5576,0,17294,1354,3872,0
31525,5576,0,17300,1360,3872,0
31550,5576,0,17304,1360,3872,0
31575,5576,0,17310,1360,3872,0
31600,5576,0,17314,1364,3872,0
31625,5576,0,17317,1364,3930,0
31650,5576,0,17322,1364,3930,0
31675,5576,0,17327,1366,3930,0
31700,5576,0,17332,1366,3930,0
31725,5576,0,17339,1366,3930,0
31750,5576,0,17342,1368,3930,0
31775,5576,0,17348,1368,3930,0
31800,5690,0,17353,1368,3930,0
31825,5690,0,17358,1370,3930,0
31850,5690,0,17361,1370,3930,0
31875,5690,0,17365,1370,3930,0
31900,5690,0,17372,1374,3930,0
31925,5690,0,17377,1374,3930,0
31950,5690,0,17381,1374,3988,0
31975,5690,0,17385,1380,3988,0
32000,5690,0,17392,1380,3988,0
32025,5690,0,17397,1380,3988,0
32050,5690,0,17400,1384,3988,0
32075,5690,0,17407,1384,3988,0
32100,5690,0,17414,1384,3988,0
32125,5690,0,17418,1386,3988,0
32150,5690,0,17425,1386,3988,0
32175,5690,0,17430,1386,4046,0
32200,5690,0,17435,1394,4046,0
32225,5690,0,17439,1394,4046,0
32250,5690,0,17446,1394,4046,0
32275,5804,0,17451,1400,4046,0
32300,5804,0,17455,1400,4046,0
32325,5804,0,17460,1400,4046,0
32350,5804,0,17464,1404,4046,0
32375,5804,0,17469,1404,4046,0
32400,5804,0,17473,1404,4046,0
32425,5804,0,17475,1406,4046,0
32450,5804,0,17484,1406,4104,0
32475,5804,0,17489,1406,4104,0
32500,5804,0,17495,1408,4104,0
32525,5804,0,17500,1408,4104,0
32550,5804,0,17504,1408,4104,0
32575,5804,0,17508,1412,4104,0
32600,5804,0,17511,1412,4104,0
32625,5804,0,17518,1412,4104,0
32650,5804,0,17522,1414,4104,0
32675,5918,0,17525,1414,4162,0
32700,5918,0,17533,1414,4162,0
32725,5918,0,17537,1416,4162,0
32750,5918,0,17540,1416,4162,0
32775,5918,0,17543,1416,4162,0
32800,5918,0,17547,1422,4162,0
32825,5918,0,17550,1422,4162,0
32850,5918,0,17558,1422,4162,0
32875,5918,0,17561,1426,4162,0
32900,5918,0,17565,1426,4162,0
32925,5918,0,17568,1426,4162,0
32950,5918,0,17575,1428,4220,0
32975,5918,0,17581,1428,4220,0
33000,5918,0,17585,1428,4220,0
33025,5918,0,17589,1434,4220,0
33050,6032,0,17596,1434,4220,0
33075,6032,0,17600,1434,4220,0
33100,6032,0,17602,1442,4220,0
33125,6032,0,17609,1442,4220,0
33150,6032,0,17613,1442,4220,0
33175,6032,0,17616,1446,4278,0
33200,6032,0,17619,1446,4278,0
33225,6032,0,17624,1446,4278,0
33250,6032,0,17629,1448,4278,0
33275,6032,0,17636,1448,4278,0
33300,6032,0,17638,1448,4278,0
33325,6032,0,17640,1452,4278,0
33350,6032,0,17644,1452,4278,0
33375,6032,0,17650,1452,4278,0
33400,6032,0,17653,1454,4278,0
33425,6032,0,17657,1454,4278,0
33450,6032,0,17661,1454,4278,0
33475,6146,0,17664,1456,4336,0
33500,6146,0,17671,1456,4336,0
33525,6146,0,17677,1456,4336,0
33550,6146,0,17680,1462,4336,0
33575,6146,0,17685,1462,4336,0
33600,6146,0,17690,1462,4336,0
33625,6146,0,17693,1464,4336,0
33650,6146,0,17698,1464,4336,0
33675,6146,0,17701,1464,4336,0
33700,6146,0,17706,1468,4336,0
33725,6146,0,17712,1468,4336,0
33750,6146,0,17714,1468,4394,0
33775,6146,0,17718,1474,4394,0
33800,6146,0,17724,1474,4394,0
33825,6146,0,17728,1474,4394,0
33850,6146,0,17732,1478,4394,0
33875,6146,0,17737,1478,4394,0
33900,6260,0,17743,1478,4394,0
33925,6260,0,17749,1486,4452,0
33950,6260,0,17753,1486,4452,0
33975,6260,0,17758,1486,4452,0
34000,6260,0,17760,1488,4452,0
34025,6260,0,17763,1488,4452,0
34050,6260,0,17768,1488,4452,0
34075,6260,0,17772,1490,4452,0
34100,6260,0,17779,1490,4510,0
34125,6260,0,17785,1490,4510,0
34150,6260,0,17790,1494,4510,0
34175,6260,0,17793,1494,4510,0
34200,6260,0,17800,1494,4510,0
34225,6260,0,17805,1496,4510,0
34250,6374,0,17807,1496,4510,0
34275,6374,0,17813,1496,4568,0
34300,6374,0,17819,1502,4568,0
34325,6374,0,17822,1502,4568,0
34350,6374,0,17825,1502,4568,0
34375,6374,0,17829,1506,4568,0
34400,6374,0,17835,1506,4568,0
34425,6374,0,17839,1506,4568,0
34450,6374,0,17841,1512,4568,0
34475,6374,0,17845,1512,4626,0
34500,6374,0,17850,1512,4626,0
34525,6488,0,17852,1516,4626,0
34550,6488,0,17857,1516,4626,0
34575,6488,0,17859,1516,4626,0
34600,6488,0,17863,1524,4684,0
34625,6488,0,17867,1524,4684,0
34650,6488,0,17870,1524,4684,0
34675,6488,0,17874,1526,4684,0
34700,6488,0,17880,1526,4684,0
34725,6488,0,17884,1526,4684,0
34750,6488,0,17887,1528,4684,0
34775,6488,0,17890,1528,4684,0
34800,6488,0,17894,1528,4684,0
34825,6602,0,17896,1530,4742,0
34850,6602,0,17901,1530,4742,0
34875,6602,0,17904,1530,4742,0
34900,6602,0,17909,1536,4742,0
34925,6602,0,17912,1536,4742,0
34950,6602,0,17916,1536,4742,0
34975,6602,0,17920,1540,4800,0
35000,6602,0,17924,1540,4800,0
35025,6602,0,17926,1540,4800,0
35050,6716,0,17930,1544,4800,0
35075,6716,0,17932,1544,4800,0
35100,6716,0,17936,1544,4800,0
35125,6716,0,17939,1546,4858,0
35150,6716,0,17941,1546,4858,0
35175,6716,0,17947,1546,4858,0
35200,6716,0,17949,1548,4858,0
35225,6830,0,17953,1548,4858,0
35250,6830,0,17957,1548,4916,0
35275,6830,0,17959,1550,4916,0
35300,6830,0,17964,1550,4916,0
35325,6944,0,17968,1550,4974,0
35350,6944,0,17971,1556,4974,0
35375,6944,0,17973,1556,4974,0
35400,6944,0,17975,1556,5032,0
35425,7058,0,17980,1560,5032,0
