Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
21550,5857,7338,4765,5617,862
21575,5859,7344,4774,5621,862
21600,5862,7353,4782,5627,865
21625,5864,7360,4789,5633,866
21650,5871,7368,4794,5638,866
21675,5876,7373,4796,5642,866
21700,5879,7382,4802,5645,866
21725,5881,7391,4811,5651,867
21750,5887,7406,4820,5663,868
21775,5891,7416,4827,5672,869
21800,5894,7428,4835,5679,870
21825,5898,7438,4843,5686,871
21850,5901,7449,4851,5692,871
21875,5904,7455,4858,5696,871
21900,5909,7464,4865,5703,871
21925,5912,7472,4872,5707,873
21950,5916,7477,4878,5711,874
21975,5923,7487,4886,5718,875
22000,5929,7494,4891,5723,875
22025,5931,7500,4898,5725,876
22050,5934,7505,4905,5730,876
22075,5937,7511,4911,5737,877
22100,5937,7515,4916,5737,879
22125,5943,7520,4922,5742,881
22150,5945,7528,4928,5748,884
22175,5946,7533,4931,5751,884
22200,5949,7541,4935,5753,885
22225,5952,7550,4943,5759,886
22250,5956,7559,4951,5766,886
22275,5960,7566,4958,5771,888
22300,5962,7572,4963,5776,888
22325,5968,7578,4966,5781,893
22350,5972,7584,4972,5789,896
22375,5977,7588,4977,5794,897
22400,5982,7597,4983,5800,900
22425,5986,7606,4989,5804,900
22450,5994,7617,4997,5811,902
22475,5997,7626,5005,5818,903
22500,5998,7635,5014,5823,904
22525,6002,7646,5022,5825,906
22550,6007,7659,5032,5830,908
22575,6011,7666,5037,5836,909
22600,6015,7677,5044,5842,910
22625,6023,7687,5051,5848,912
22650,6030,7695,5058,5855,914
22675,6033,7700,5064,5859,914
22700,6037,7706,5068,5863,915
22725,6038,7715,5075,5867,915
22750,6042,7724,5084,5872,916
22775,6043,7730,5090,5875,916
22800,6048,7739,5095,5881,917
22825,6052,7746,5098,5885,919
22850,6057,7755,5108,5888,922
22875,6061,7763,5115,5893,923
22900,6063,7772,5120,5898,925
22925,6065,7776,5124,5902,926
22950,6070,7786,5135,5907,927
22975,6077,7800,5148,5917,928
23000,6083,7807,5154,5926,928
23025,6088,7817,5165,5934,930
23050,6092,7823,5170,5936,931
23075,6095,7834,5182,5945,931
23100,6097,7843,5191,5951,932
23125,6100,7850,5196,5955,933
23150,6100,7857,5204,5958,934
23175,6105,7872,5213,5963,934
23200,6107,7880,5219,5968,934
23225,6108,7885,5224,5970,937
23250,6110,7891,5230,5974,937
23275,6112,7900,5237,5978,938
23300,6115,7908,5242,5984,938
23325,6118,7912,5246,5987,938
23350,6123,7921,5256,5993,940
23375,6128,7929,5261,5997,941
23400,6128,7935,5265,6000,941
23425,6132,7939,5269,6002,945
23450,6134,7952,5277,6005,948
23475,6136,7960,5283,6008,949
23500,6140,7966,5289,6013,951
23525,6143,7976,5295,6019,951
23550,6145,7981,5302,6023,952
23575,6148,7987,5308,6027,953
23600,6152,7996,5315,6034,954
23625,6155,8004,5323,6038,956
23650,6161,8018,5337,6047,957
23675,6164,8023,5341,6051,958
23700,6166,8029,5348,6055,959
23725,6171,8040,5358,6062,960
23750,6173,8046,5361,6069,961
23775,6176,8055,5367,6072,961
23800,6179,8064,5374,6077,963
23825,6182,8074,5378,6080,963
23850,6186,8091,5391,6086,964
23875,6189,8100,5398,6092,964
23900,6194,8108,5407,6101,964
23925,6196,8112,5411,6105,964
23950,6197,8117,5415,6107,964
23975,6200,8124,5424,6114,967
24000,6203,8131,5429,6118,967
24025,6205,8137,5435,6121,971
24050,6207,8145,5442,6126,971
24075,6209,8154,5448,6130,971
24100,6212,8163,5454,6135,973
24125,6215,8170,5460,6139,974
24150,6215,8178,5466,6144,974
24175,6216,8186,5472,6146,974
24200,6217,8193,5479,6149,975
24225,6219,8199,5485,6154,975
24250,6221,8207,5489,6155,975
24275,6225,8217,5497,6163,975
24300,6228,8224,5504,6169,976
24325,6229,8234,5514,6172,977
24350,6231,8242,5520,6175,977
24375,6236,8251,5528,6181,978
24400,6237,8260,5534,6186,980
24425,6242,8272,5542,6191,982
24450,6246,8277,5546,6195,982
24475,6247,8281,5551,6197,982
24500,6249,8289,5558,6200,983
24525,6251,8294,5560,6203,984
24550,6252,8302,5568,6207,984
24575,6255,8312,5578,6212,985
24600,6257,8323,5589,6219,985
24625,6260,8332,5595,6226,985
24650,6263,8339,5599,6229,986
24675,6265,8350,5607,6232,987
24700,6269,8360,5615,6236,989
24725,6273,8369,5626,6239,989
24750,6277,8380,5632,6244,991
24775,6281,8389,5639,6249,993
24800,6283,8397,5649,6254,993
24825,6285,8405,5657,6259,995
24850,6287,8415,5668,6265,995
24875,6287,8419,5671,6270,996
24900,6289,8428,5679,6277,997
24925,6293,8440,5689,6284,998
24950,6298,8451,5699,6290,998
24975,6300,8459,5707,6295,998
25000,6307,8467,5714,6299,998
25025,6311,8473,5720,6304,1000
25050,6316,8482,5730,6313,1001
25075,6320,8495,5742,6321,1001
25100,6323,8503,5748,6324,1002
25125,6326,8510,5753,6331,1005
25150,6329,8520,5759,6334,1005
25175,6334,8528,5765,6337,1006
25200,6338,8541,5777,6338,1007
25225,6339,8549,5783,6341,1008
25250,6341,8558,5790,6342,1009
25275,6345,8567,5798,6346,1010
25300,6349,8574,5805,6352,1013
25325,6353,8584,5812,6357,1013
25350,6359,8593,5819,6368,1015
25375,6365,8601,5826,6375,1015
25400,6368,8607,5832,6379,1016
25425,6374,8616,5840,6385,1016
25450,6379,8627,5851,6393,1017
25475,6380,8632,5855,6396,1018
25500,6382,8636,5858,6397,1019
25525,6385,8640,5862,6401,1021
25550,6389,8650,5871,6405,1021
25575,6396,8659,5881,6412,1023
25600,6402,8666,5886,6419,1025
25625,6406,8674,5893,6425,1026
25650,6409,8685,5901,6430,1029
25675,6416,8696,5912,6439,1031
25700,6422,8703,5919,6443,1033
25725,6424,8709,5922,6448,1034
25750,6431,8717,5927,6452,1035
25775,6436,8724,5934,6461,1036
25800,6438,8732,5941,6466,1036
25825,6440,8736,5946,6468,1037
25850,6442,8740,5952,6469,1039
25875,6446,8750,5960,6474,1039
25900,6451,8755,5964,6478,1040
25925,6453,8763,5967,6483,1041
25950,6458,8774,5978,6492,1041
25975,6467,8785,5990,6503,1042
26000,6473,8794,5998,6509,1046
26025,6478,8801,6003,6520,1047
26050,6483,8809,6009,6526,1048
26075,6489,8812,6015,6528,1050
26100,6492,8821,6022,6534,1051
26125,6495,8827,6028,6538,1051
26150,6497,8833,6033,6541,1052
26175,6498,8839,6037,6542,1053
26200,6503,8849,6044,6550,1056
26225,6505,8858,6049,6554,1056
26250,6508,8866,6056,6559,1056
26275,6513,8877,6065,6565,1056
26300,6516,8882,6070,6571,1057
26325,6520,8892,6077,6577,1058
26350,6523,8898,6082,6583,1058
26375,6526,8906,6086,6587,1058
26400,6529,8914,6093,6591,1058
26425,6530,8922,6099,6593,1059
26450,6532,8930,6103,6597,1060
26475,6534,8942,6109,6603,1060
26500,6536,8950,6116,6609,1060
26525,6539,8955,6118,6615,1061
26550,6542,8962,6124,6620,1062
26575,6546,8972,6133,6627,1062
26600,6548,8982,6140,6632,1063
26625,6551,8994,6149,6638,1063
26650,6553,9001,6156,6643,1065
26675,6557,9010,6160,6649,1065
26700,6560,9016,6162,6654,1066
26725,6564,9025,6169,6661,1067
26750,6568,9033,6176,6666,1069
26775,6571,9042,6185,6668,1071
26800,6575,9048,6190,6672,1071
26825,6579,9056,6194,6678,1071
26850,6583,9065,6202,6687,1071
26875,6585,9075,6208,6689,1072
26900,6591,9086,6218,6693,1074
26925,6595,9095,6224,6696,1075
26950,6600,9101,6230,6702,1076
26975,6604,9111,6240,6710,1076
27000,6606,9119,6248,6719,1078
27025,6609,9130,6259,6727,1078
27050,6616,9142,6270,6733,1079
27075,6619,9151,6278,6738,1086
27100,6621,9157,6285,6741,1088
27125,6623,9168,6295,6745,1088
27150,6627,9176,6303,6749,1089
27175,6631,9184,6312,6757,1090
27200,6633,9190,6317,6761,1091
27225,6637,9196,6323,6765,1093
27250,6638,9199,6327,6768,1093
27275,6642,9206,6333,6770,1095
27300,6645,9211,6337,6774,1095
27325,6651,9220,6343,6779,1097
27350,6653,9228,6350,6783,1097
27375,6658,9240,6359,6787,1097
27400,6663,9252,6364,6791,1097
27425,6665,9261,6370,6796,1100
27450,6670,9268,6375,6799,1100
27475,6674,9280,6387,6803,1102
27500,6677,9290,6398,6808,1103
27525,6680,9294,6402,6810,1105
27550,6681,9305,6410,6812,1106
27575,6683,9312,6417,6814,1106
27600,6685,9317,6421,6817,1106
27625,6692,9329,6431,6825,1108
27650,6698,9337,6438,6831,1110
27675,6707,9350,6448,6841,1110
27700,6712,9358,6453,6846,1110
27725,6717,9365,6457,6852,1112
27750,6720,9374,6461,6859,1114
27775,6720,9383,6467,6863,1116
27800,6723,9391,6473,6867,1117
27825,6726,9400,6481,6872,1118
27850,6729,9407,6487,6877,1118
27875,6733,9416,6494,6882,1120
27900,6738,9428,6503,6890,1122
27925,6743,9436,6510,6893,1122
27950,6746,9447,6521,6901,1123
27975,6750,9456,6528,6907,1125
28000,6755,9465,6535,6913,1128
28025,6756,9472,6541,6915,1130
28050,6761,9479,6547,6920,1131
28075,6769,9486,6551,6927,1132
28100,6774,9491,6557,6933,1133
28125,6778,9497,6562,6936,1136
28150,6782,9504,6568,6942,1136
28175,6788,9511,6575,6951,1138
28200,6790,9519,6583,6955,1139
28225,6790,9528,6587,6959,1139
28250,6794,9534,6593,6963,1140
28275,6796,9541,6597,6968,1142
28300,6800,9546,6600,6969,1143
28325,6802,9550,6604,6974,1144
28350,6802,9559,6613,6979,1145
28375,6806,9567,6617,6983,1147
28400,6810,9576,6623,6987,1147
28425,6815,9584,6632,6993,1150
28450,6817,9594,6640,6997,1151
28475,6820,9602,6649,7005,1151
28500,6822,9611,6657,7010,1153
28525,6823,9617,6663,7017,1154
28550,6828,9627,6673,7024,1154
28575,6831,9636,6681,7029,1154
28600,6835,9643,6688,7036,1156
28625,6836,9650,6694,7040,1157
28650,6838,9655,6698,7042,1158
28675,6839,9664,6706,7048,1159
28700,6842,9674,6714,7052,1159
28725,6842,9681,6720,7059,1160
28750,6845,9690,6728,7065,1160
28775,6847,9697,6734,7071,1160
28800,6849,9708,6743,7077,1160
28825,6851,9716,6750,7082,1160
28850,6854,9723,6755,7086,1162
28875,6859,9730,6761,7092,1164
28900,6864,9740,6773,7098,1166
28925,6867,9744,6777,7100,1167
28950,6869,9754,6786,7106,1168
28975,6873,9763,6793,7111,1169
29000,6874,9772,6801,7115,1170
29025,6876,9781,6808,7119,1171
29050,6881,9792,6819,7127,1172
29075,6887,9800,6827,7132,1172
29100,6891,9811,6837,7138,1173
29125,6895,9818,6844,7142,1174
29150,6899,9824,6850,7148,1176
29175,6906,9838,6861,7159,1176
29200,6912,9849,6871,7164,1177
29225,6917,9858,6880,7171,1179
29250,6923,9870,6891,7176,1181
29275,6929,9884,6908,7186,1181
29300,6935,9895,6920,7194,1183
29325,6943,9907,6935,7207,1184
29350,6950,9917,6944,7216,1184
29375,6956,9925,6949,7222,1184
29400,6960,9932,6956,7228,1184
29425,6964,9943,6966,7233,1184
29450,6966,9951,6977,7238,1185
29475,6969,9956,6982,7240,1187
29500,6974,9965,6990,7244,1187
29525,6977,9973,6999,7248,1189
29550,6982,9979,7004,7255,1189
29575,6989,9987,7011,7262,1189
29600,6994,9995,7019,7269,1189
29625,6997,10005,7027,7276,1190
29650,7001,10012,7035,7282,1192
29675,7004,10027,7049,7291,1194
29700,7008,10038,7057,7298,1195
29725,7013,10047,7067,7303,1195
29750,7017,10051,7072,7305,1198
29775,7019,10059,7081,7306,1198
29800,7022,10063,7086,7310,1199
29825,7026,10068,7090,7314,1199
29850,7031,10079,7100,7323,1201
29875,7037,10090,7108,7328,1202
29900,7040,10098,7113,7333,1204
29925,7041,10104,7120,7337,1204
29950,7047,10112,7128,7341,1204
29975,7053,10120,7137,7348,1205
30000,7057,10132,7148,7355,1205
30025,7062,10145,7160,7363,1206
30050,7070,10161,7175,7376,1207
30075,7078,10166,7182,7383,1210
30100,7086,10177,7191,7391,1210
30125,7089,10186,7199,7397,1212
30150,7096,10197,7211,7407,1213
30175,7101,10207,7219,7413,1214
30200,7105,10217,7227,7418,1214
30225,7107,10228,7238,7424,1214
30250,7112,10239,7246,7433,1217
30275,7117,10246,7253,7440,1217
30300,7125,10258,7264,7448,1218
30325,7128,10267,7274,7455,1218
30350,7132,10274,7281,7463,1218
30375,7139,10286,7293,7473,1219
30400,7143,10293,7298,7477,1219
30425,7147,10307,7312,7489,1220
30450,7156,10317,7323,7501,1220
30475,7159,10325,7333,7505,1221
30500,7160,10340,7343,7511,1224
30525,7163,10350,7351,7517,1224
30550,7168,10357,7353,7525,1227
30575,7174,10363,7361,7534,1227
30600,7176,10373,7371,7541,1228
30625,7186,10385,7384,7552,1228
30650,7189,10394,7394,7556,1229
30675,7197,10407,7409,7564,1231
30700,7205,10419,7424,7570,1233
30725,7212,10430,7436,7584,1235
30750,7221,10445,7449,7596,1235
30775,7225,10457,7456,7604,1237
30800,7229,10468,7467,7612,1238
30825,7235,10479,7478,7623,1238
30850,7237,10488,7488,7626,1240
30875,7242,10493,7494,7630,1242
30900,7248,10503,7504,7635,1243
30925,7254,10511,7511,7641,1243
30950,7257,10522,7523,7646,1243
30975,7262,10530,7530,7654,1244
31000,7269,10538,7538,7663,1246
31025,7272,10548,7546,7672,1248
31050,7278,10557,7555,7679,1249
31075,7281,10565,7565,7686,1250
31100,7286,10578,7577,7696,1250
31125,7294,10587,7584,7703,1252
31150,7299,10597,7591,7711,1252
31175,7303,10606,7597,7716,1252
31200,7307,10614,7603,7722,1253
31225,7311,10625,7614,7730,1253
31250,7312,10635,7624,7736,1257
31275,7314,10645,7635,7741,1258
31300,7317,10652,7642,7746,1259
31325,7319,10663,7652,7753,1260
31350,7320,10674,7662,7760,1263
31375,7323,10685,7673,7766,1264
31400,7330,10693,7682,7774,1266
31425,7335,10705,7693,7782,1269
31450,7338,10707,7695,7783,1270
31475,7342,10717,7704,7790,1274
31500,7347,10731,7716,7801,1275
31525,7348,10733,7720,7803,1277
31550,7351,10739,7726,7809,1277
31575,7359,10748,7737,7818,1277
31600,7362,10758,7748,7828,1277
31625,7365,10766,7756,7838,1280
31650,7371,10779,7768,7847,1281
31675,7380,10795,7782,7860,1282
31700,7383,10802,7787,7863,1282
31725,7384,10808,7793,7870,1282
31750,7393,10818,7803,7882,1282
31775,7396,10836,7819,7887,1282
31800,7398,10840,7825,7890,1283
31825,7400,10848,7834,7894,1284
31850,7405,10859,7846,7902,1285
31875,7408,10871,7859,7909,1288
31900,7412,10883,7869,7912,1288
31925,7415,10893,7881,7916,1289
31950,7421,10901,7888,7921,1291
31975,7424,10908,7897,7927,1292
32000,7428,10915,7905,7932,1293
32025,7431,10924,7914,7936,1295
32050,7433,10935,7923,7940,1295
32075,7437,10942,7928,7945,1295
32100,7441,10948,7934,7949,1296
32125,7444,10958,7939,7952,1298
32150,7447,10964,7944,7957,1299
32175,7448,10970,7951,7958,1299
32200,7453,10983,7963,7967,1300
32225,7456,10989,7968,7969,1300
32250,7459,10995,7973,7974,1300
32275,7465,11000,7979,7979,1301
32300,7469,11009,7990,7986,1302
32325,7472,11014,7997,7991,1303
32350,7475,11016,8003,7995,1303
32375,7479,11021,8008,7999,1304
32400,7484,11026,8013,8007,1305
32425,7484,11035,8019,8009,1305
32450,7488,11040,8025,8016,1305
32475,7496,11047,8032,8023,1306
32500,7498,11055,8038,8024,1306
32525,7502,11063,8046,8029,1307
32550,7508,11073,8057,8032,1311
32575,7515,11084,8069,8036,1311
32600,7523,11096,8080,8045,1312
32625,7533,11106,8091,8055,1312
32650,7537,11120,8101,8065,1316
32675,7540,11129,8112,8074,1317
32700,7542,11135,8118,8079,1318
32725,7542,11147,8128,8083,1318
32750,7545,11159,8140,8090,1319
32775,7548,11163,8143,8092,1319
32800,7552,11173,8150,8095,1319
32825,7557,11182,8156,8099,1320
32850,7563,11197,8169,8106,1320
32875,7566,11206,8176,8109,1322
32900,7570,11219,8190,8113,1322
32925,7572,11227,8200,8118,1323
32950,7573,11230,8202,8119,1324
32975,7576,11237,8204,8122,1328
33000,7581,11246,8208,8126,1328
33025,7588,11261,8219,8136,1330
33050,7594,11275,8230,8145,1330
33075,7595,11284,8236,8150,1330
33100,7599,11294,8244,8156,1332
33125,7601,11304,8254,8161,1332
33150,7606,11314,8261,8165,1334
33175,7613,11329,8276,8177,1336
33200,7617,11340,8287,8183,1338
33225,7620,11345,8293,8187,1339
33250,7625,11357,8301,8193,1340
33275,7631,11371,8313,8204,1341
33300,7633,11385,8325,8212,1342
33325,7636,11406,8344,8220,1344
33350,7639,11420,8355,8226,1344
33375,7644,11432,8366,8233,1345
33400,7648,11446,8381,8242,1348
33425,7652,11456,8390,8250,1348
33450,7658,11467,8401,8256,1349
33475,7663,11478,8412,8264,1349
33500,7666,11486,8417,8269,1352
33525,7669,11491,8420,8269,1353
33550,7669,11499,8429,8275,1356
33575,7670,11510,8438,8280,1356
33600,7673,11518,8445,8283,1357
33625,7675,11525,8452,8285,1359
33650,7678,11537,8463,8290,1359
33675,7680,11539,8465,8293,1361
33700,7681,11543,8469,8297,1361
33725,7684,11551,8476,8302,1362
33750,7691,11560,8485,8312,1362
33775,7694,11569,8493,8316,1362
33800,7695,11579,8501,8322,1362
33825,7698,11587,8509,8327,1362
33850,7703,11599,8521,8336,1363
33875,7709,11610,8531,8343,1365
33900,7714,11617,8537,8351,1370
33925,7719,11627,8544,8357,1371
33950,7723,11632,8548,8361,1372
33975,7727,11639,8554,8367,1373
34000,7734,11649,8562,8378,1373
34025,7737,11659,8572,8387,1373
34050,7742,11671,8583,8399,1374
34075,7744,11678,8589,8404,1374
34100,7744,11689,8597,8409,1374
34125,7746,11694,8602,8412,1374
34150,7749,11697,8605,8413,1375
34175,7750,11700,8610,8415,1376
34200,7753,11706,8616,8418,1378
34225,7755,11710,8622,8421,1379
34250,7758,11715,8627,8426,1380
34275,7759,11719,8632,8429,1381
34300,7760,11723,8634,8430,1383
34325,7760,11729,8640,8433,1383
34350,7764,11738,8647,8438,1383
34375,7770,11751,8656,8447,1384
34400,7772,11760,8664,8449,1386
34425,7774,11770,8674,8451,1387
34450,7776,11775,8680,8454,1387
34475,7776,11781,8685,8454,1388
34500,7776,11790,8695,8454,1389
34525,7778,11797,8702,8456,1389
34550,7780,11801,8706,8458,1391
34575,7783,11806,8712,8461,1393
34600,7786,11812,8718,8462,1394
34625,7787,11817,8723,8465,1394
34650,7789,11822,8728,8468,1394
34675,7790,11828,8734,8477,1394
34700,7791,11833,8741,8480,1395
34725,7793,11838,8745,8481,1395
34750,7795,11849,8755,8484,1396
34775,7801,11861,8768,8489,1398
34800,7801,11865,8771,8489,1399
34825,7801,11870,8776,8490,1400
34850,7804,11879,8786,8493,1402
34875,7806,11881,8789,8495,1404
34900,7807,11885,8793,8496,1406
34925,7809,11892,8799,8498,1407
34950,7811,11895,8800,8500,1407
34975,7818,11911,8813,8510,1407
35000,7827,11920,8820,8520,1409
35025,7828,11930,8831,8523,1409
35050,7830,11942,8842,8530,1412
35075,7837,11957,8857,8536,1414
35100,7839,11969,8866,8545,1414
35125,7840,11974,8872,8548,1414
35150,7845,11978,8875,8551,1415
35175,7848,11982,8881,8554,1416
35200,7848,11992,8891,8559,1418
35225,7849,11999,8897,8562,1421
35250,7849,12004,8904,8565,1421
35275,7849,12014,8916,8568,1425
35300,7849,12020,8921,8569,1427
35325,7853,12025,8923,8572,1430
35350,7853,12031,8926,8575,1430
35375,7853,12040,8935,8580,1431
35400,7855,12050,8945,8584,1431
35425,7855,12058,8950,8584,1431
