Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
6475,3454,0,3712,180
6500,3454,0,3725,180
6525,3454,0,3738,180
6550,3454,0,3750,186
6575,3454,0,3764,186
6600,3604,0,3776,186
6625,3604,0,3793,188
6650,3604,0,3805,188
6675,3604,0,3815,188
6700,3604,0,3830,210
6725,3604,0,3842,210
6750,3604,0,3854,210
6775,3604,0,3866,212
6800,3604,0,3880,212
6825,3604,0,3892,212
6850,3604,0,3907,220
6875,3604,0,3917,220
6900,3604,0,3932,220
6925,3604,0,3942,242
6950,3604,0,3954,242
6975,3604,0,3965,242
7000,3604,0,3980,256
7025,3604,0,3990,256
7050,3604,0,3997,256
7075,3604,0,4010,276
7100,3604,0,4023,276
7125,3604,0,4036,276
7150,3604,0,4048,298
7175,3604,0,4055,298
7200,3604,0,4066,298
7225,3604,0,4076,300
7250,3604,0,4088,300
7275,3604,0,4100,300
7300,3604,0,4114,320
7325,3604,0,4123,320
7350,3754,0,4139,320
7375,3754,0,4149,322
7400,3754,0,4160,322
7425,3754,0,4172,322
7450,3754,0,4186,326
7475,3754,0,4193,326
7500,3754,0,4207,326
7525,3754,0,4218,328
7550,3754,0,4226,328
7575,3754,0,4239,328
7600,3754,0,4252,330
7625,3754,0,4260,330
7650,3754,0,4269,330
7675,3754,0,4281,332
7700,3754,0,4291,332
7725,3754,0,4302,332
7750,3754,0,4314,362
7775,3754,0,4326,362
7800,3754,0,4333,362
7825,3754,0,4350,364
7850,3754,0,4359,364
7875,3754,0,4369,364
7900,3754,0,4381,380
7925,3754,0,4391,380
7950,3754,0,4404,380
7975,3754,0,4415,398
8000,3754,0,4423,398
8025,3754,0,4431,398
8050,3904,0,4439,410
8075,3904,0,4452,410
8100,3904,0,4464,410
8125,3904,0,4476,412
8150,3904,0,4486,412
8175,3904,0,4499,412
8200,3904,0,4507,414
8225,3904,0,4513,414
8250,3904,0,4522,414
8275,3904,0,4531,416
8300,3904,0,4540,416
8325,3904,0,4548,416
8350,3904,0,4560,430
8375,3904,0,4571,430
8400,3904,0,4581,430
8425,3904,0,4593,432
8450,3904,0,4604,432
8475,3904,0,4614,432
8500,3904,0,4623,446
8525,3904,0,4634,446
8550,3904,0,4641,446
8575,3904,0,4649,468
8600,3904,0,4664,468
8625,3904,0,4672,468
8650,3904,0,4682,472
8675,3904,0,4690,472
8700,3904,0,4699,472
8725,3904,0,4711,474
8750,3904,0,4720,474
8775,3904,0,4730,474
8800,3904,0,4744,476
8825,3904,0,4753,476
8850,3904,0,4764,476
8875,3904,0,4773,478
8900,3904,0,4785,478
8925,3904,0,4794,478
8950,3904,0,4807,500
8975,3904,0,4816,500
9000,3904,0,4824,500
9025,3904,0,4832,512
9050,3904,0,4838,512
9075,3904,0,4850,512
9100,4054,0,4860,514
9125,4054,0,4870,514
9150,4054,0,4879,514
9175,4054,0,4889,516
9200,4054,0,4903,516
9225,4054,0,4912,516
9250,4054,0,4920,518
9275,4054,0,4929,518
9300,4054,0,4942,518
9325,4054,0,4952,532
9350,4054,0,4962,532
9375,4054,0,4969,532
9400,4054,0,4979,538
9425,4054,0,4984,538
9450,4054,0,4997,538
9475,4054,0,5007,548
9500,4054,0,5015,548
9525,4054,0,5022,548
9550,4054,0,5028,556
9575,4054,0,5042,556
9600,4054,0,5050,556
9625,4054,0,5060,562
9650,4054,0,5076,562
9675,4054,0,5082,562
9700,4054,0,5091,564
9725,4054,0,5106,564
9750,4054,0,5112,564
9775,4054,0,5119,566
9800,4054,0,5125,566
9825,4054,0,5136,566
9850,4054,0,5147,568
9875,4054,0,5155,568
9900,4054,0,5166,568
9925,4054,0,5175,574
9950,4054,0,5185,574
9975,4054,0,5194,574
10000,4054,0,5202,576
10025,4054,0,5211,576
10050,4054,0,5219,576
10075,4054,0,5227,578
10100,4054,0,5235,578
10125,4054,0,5246,578
10150,4054,0,5256,580
10175,4054,0,5262,580
10200,4054,0,5270,580
10225,4054,0,5283,582
10250,4204,0,5293,582
10275,4204,0,5300,582
10300,4204,0,5306,590
10325,4204,0,5319,590
10350,4204,0,5327,590
10375,4204,0,5335,592
10400,4204,0,5341,592
10425,4204,0,5353,592
10450,4204,0,5363,594
10475,4204,0,5371,594
10500,4204,0,5381,594
10525,4204,0,5388,596
10550,4204,0,5396,596
10575,4204,0,5404,596
10600,4204,0,5410,608
10625,4204,0,5419,608
10650,4204,0,5428,608
10675,4204,0,5433,610
10700,4204,0,5440,610
10725,4204,0,5448,610
10750,4204,0,5458,624
10775,4204,0,5466,624
10800,4204,0,5469,624
10825,4204,0,5474,628
10850,4204,0,5482,628
10875,4204,0,5490,628
10900,4204,0,5496,630
10925,4204,0,5505,630
10950,4204,0,5514,630
10975,4204,0,5523,636
11000,4204,0,5531,636
11025,4204,0,5541,636
11050,4204,0,5548,638
11075,4204,0,5556,638
11100,4204,0,5567,638
11125,4204,0,5575,640
11150,4204,0,5587,640
11175,4204,0,5592,640
11200,4204,0,5597,644
11225,4204,0,5605,644
11250,4204,0,5611,644
11275,4204,0,5622,646
11300,4204,0,5630,646
11325,4204,0,5637,646
11350,4204,0,5645,648
11375,4204,0,5650,648
11400,4204,0,5656,648
11425,4204,0,5664,662
11450,4204,0,5674,662
11475,4204,0,5681,662
11500,4204,0,5690,664
11525,4204,0,5696,664
11550,4204,0,5704,664
11575,4204,0,5710,666
11600,4204,0,5717,666
11625,4354,0,5724,666
11650,4354,0,5731,668
11675,4354,0,5738,668
11700,4354,0,5749,668
11725,4354,0,5756,672
11750,4354,0,5760,672
11775,4354,0,5771,672
11800,4354,0,5779,672
11825,4354,0,5789,672
11850,4354,0,5797,672
11875,4354,0,5804,674
11900,4354,0,5812,674
11925,4354,0,5818,674
11950,4354,0,5824,674
11975,4354,0,5831,674
12000,4354,0,5841,674
12025,4354,0,5847,676
12050,4354,0,5853,676
12075,4354,0,5862,676
12100,4354,0,5867,676
12125,4354,0,5875,676
12150,4354,0,5879,676
12175,4354,0,5887,678
12200,4354,0,5892,678
12225,4354,0,5897,678
12250,4354,0,5904,678
12275,4354,0,5914,678
12300,4354,0,5920,678
12325,4354,0,5928,680
12350,4354,0,5935,680
12375,4354,0,5941,680
12400,4354,0,5949,680
12425,4354,0,5959,680
12450,4354,0,5965,680
12475,4354,0,5972,682
12500,4354,0,5981,682
12525,4354,0,5989,682
12550,4354,0,6003,684
12575,4354,0,6004,684
12600,4354,0,6007,684
12625,4354,0,6018,686
12650,4354,0,6022,686
12675,4354,0,6029,686
12700,4354,0,6034,688
12725,4354,0,6041,688
12750,4354,0,6051,688
12775,4354,0,6054,690
12800,4354,0,6061,690
12825,4354,0,6068,690
12850,4354,0,6074,702
12875,4354,0,6082,702
12900,4354,0,6091,702
12925,4354,0,6098,722
12950,4354,0,6102,722
12975,4354,0,6109,722
13000,4354,0,6114,744
13025,4354,0,6119,744
13050,4504,0,6127,744
13075,4504,0,6136,746
13100,4504,0,6144,746
13125,4504,0,6146,746
13150,4504,0,6152,752
13175,4504,0,6161,752
13200,4504,0,6170,752
13225,4504,0,6175,754
13250,4504,0,6182,754
13275,4504,0,6189,754
13300,4504,0,6200,756
13325,4504,0,6208,756
13350,4504,0,6212,756
13375,4504,0,6219,762
13400,4504,0,6227,762
13425,4504,0,6230,762
13450,4504,0,6236,776
13475,4504,0,6243,776
13500,4504,0,6248,776
13525,4504,0,6253,782
13550,4504,0,6257,782
13575,4504,0,6265,782
13600,4504,0,6270,784
13625,4504,0,6278,784
13650,4504,0,6283,784
13675,4504,0,6289,786
13700,4504,0,6295,786
13725,4504,0,6301,786
13750,4504,0,6306,788
13775,4504,0,6313,788
13800,4504,0,6323,788
13825,4504,0,6331,790
13850,4504,0,6340,790
13875,4504,0,6344,790
13900,4504,0,6346,790
13925,4504,0,6352,790
13950,4504,0,6354,790
13975,4504,0,6360,790
14000,4504,0,6368,790
14025,4504,0,6375,790
14050,4504,0,6381,794
14075,4504,0,6384,794
14100,4504,0,6388,794
14125,4504,0,6395,812
14150,4504,0,6405,812
14175,4504,0,6411,812
14200,4504,0,6420,820
14225,4504,0,6424,820
14250,4504,0,6429,820
14275,4504,0,6434,822
14300,4504,0,6438,822
14325,4504,0,6446,822
14350,4504,0,6451,836
14375,4504,0,6457,836
14400,4504,0,6466,836
14425,4504,0,6472,836
14450,4504,0,6478,836
14475,4504,0,6488,836
14500,4504,0,6492,836
14525,4504,0,6494,836
14550,4654,0,6498,836
14575,4654,0,6505,838
14600,4654,0,6512,838
14625,4654,0,6515,838
14650,4654,0,6520,848
14675,4654,0,6525,848
14700,4654,0,6531,848
14725,4654,0,6534,850
14750,4654,0,6543,850
14775,4654,0,6548,850
14800,4654,0,6554,852
14825,4654,0,6561,852
14850,4654,0,6570,852
14875,4654,0,6577,854
14900,4654,0,6579,854
14925,4654,0,6583,854
14950,4654,0,6589,858
14975,4654,0,6592,858
15000,4654,0,6601,858
15025,4654,0,6606,860
15050,4654,0,6612,860
15075,4654,0,6619,860
15100,4654,0,6624,874
15125,4654,0,6630,874
15150,4654,0,6634,874
15175,4654,0,6637,876
15200,4654,0,6646,876
15225,4654,0,6656,876
15250,4654,0,6662,876
15275,4654,0,6667,876
15300,4654,0,6671,876
15325,4654,0,6673,888
15350,4654,0,6678,888
15375,4654,0,6686,888
15400,4654,0,6695,890
15425,4654,0,6700,890
15450,4654,0,6706,890
15475,4654,0,6712,892
15500,4654,0,6720,892
15525,4654,0,6726,892
15550,4654,0,6730,894
15575,4654,0,6734,894
15600,4654,0,6739,894
15625,4654,0,6746,896
15650,4654,0,6752,896
15675,4654,0,6759,896
15700,4654,0,6763,902
15725,4654,0,6768,902
15750,4654,0,6776,902
15775,4654,0,6781,904
15800,4654,0,6786,904
15825,4654,0,6793,904
15850,4654,0,6801,926
15875,4654,0,6807,926
15900,4654,0,6810,926
15925,4654,0,6813,948
15950,4654,0,6821,948
15975,4654,0,6826,948
16000,4654,0,6836,970
16025,4654,0,6841,970
16050,4654,0,6848,970
16075,4654,0,6852,972
16100,4654,0,6856,972
16125,4654,0,6861,972
16150,4654,0,6865,976
16175,4804,0,6871,976
16200,4804,0,6875,976
16225,4804,0,6881,978
16250,4804,0,6887,978
16275,4804,0,6892,978
16300,4804,0,6895,986
16325,4804,0,6902,986
16350,4804,0,6908,986
16375,4804,0,6914,1008
16400,4804,0,6915,1008
16425,4804,0,6915,1008
16450,4804,0,6916,1008
16475,4804,0,6917,1008
16500,4804,0,6922,1008
16525,4804,0,6927,1008
16550,4804,0,6930,1008
16575,4804,0,6937,1008
16600,4804,0,6942,1008
16625,4804,0,6948,1008
16650,4804,0,6950,1008
16675,4804,0,6952,1008
16700,4804,0,6958,1008
16725,4804,0,6962,1008
16750,4804,0,6970,1022
16775,4804,0,6972,1022
16800,4804,0,6977,1022
16825,4804,0,6982,1024
16850,4804,0,6985,1024
16875,4804,0,6994,1024
16900,4804,0,7001,1024
16925,4804,0,7007,1024
16950,4804,0,7015,1024
16975,4804,0,7023,1024
17000,4804,0,7026,1024
17025,4804,0,7028,1024
17050,4804,0,7032,1026
17075,4804,0,7038,1026
17100,4804,0,7040,1026
17125,4804,0,7044,1028
17150,4804,0,7050,1028
17175,4804,0,7053,1028
17200,4804,0,7057,1030
17225,4804,0,7063,1030
17250,4804,0,7069,1030
17275,4804,0,7074,1032
17300,4804,0,7078,1032
17325,4804,0,7083,1032
17350,4804,0,7088,1034
17375,4804,0,7093,1034
17400,4804,0,7101,1034
17425,4804,0,7103,1036
17450,4804,0,7108,1036
17475,4804,0,7112,1036
17500,4804,0,7113,1036
17525,4804,0,7120,1036
17550,4804,0,7125,1036
17575,4804,0,7130,1038
17600,4804,0,7137,1038
17625,4804,0,7144,1038
17650,4804,0,7150,1050
17675,4804,0,7154,1050
17700,4804,0,7160,1050
17725,4804,0,7166,1052
17750,4804,0,7172,1052
17775,4804,0,7176,1052
17800,4804,0,7182,1052
17825,4804,0,7188,1052
17850,4804,0,7192,1052
17875,4804,0,7198,1052
17900,4804,0,7202,1052
17925,4804,0,7209,1052
17950,4804,0,7215,1054
17975,4804,0,7218,1054
18000,4804,0,7223,1054
18025,4804,0,7225,1056
18050,4804,0,7232,1056
18075,4804,0,7236,1056
18100,4804,0,7239,1060
18125,4804,0,7246,1060
18150,4804,0,7255,1060
18175,4804,0,7260,1060
18200,4804,0,7263,1060
18225,4804,0,7268,1060
18250,4954,0,7274,1062
18275,4954,0,7278,1062
18300,4954,0,7282,1062
18325,4954,0,7284,1064
18350,4954,0,7292,1064
18375,4954,0,7295,1064
18400,4954,0,7300,1064
18425,4954,0,7303,1064
18450,4954,0,7308,1064
18475,4954,0,7313,1070
18500,4954,0,7321,1070
18525,4954,0,7327,1070
18550,4954,0,7333,1070
18575,4954,0,7336,1070
18600,4954,0,7343,1070
18625,4954,0,7345,1072
18650,4954,0,7348,1072
18675,4954,0,7349,1072
18700,4954,0,7354,1072
18725,4954,0,7362,1072
18750,4954,0,7369,1072
18775,4954,0,7374,1080
18800,4954,0,7378,1080
18825,4954,0,7380,1080
18850,4954,0,7384,1080
18875,4954,0,7387,1080
18900,4954,0,7391,1080
18925,4954,0,7399,1082
18950,4954,0,7408,1082
18975,4954,0,7412,1082
19000,4954,0,7415,1084
19025,4954,0,7419,1084
19050,4954,0,7422,1084
19075,4954,0,7428,1086
19100,4954,0,7437,1086
19125,4954,0,7440,1086
19150,4954,0,7444,1088
19175,4954,0,7449,1088
19200,4954,0,7454,1088
19225,4954,0,7461,1090
19250,4954,0,7468,1090
19275,4954,0,7471,1090
19300,4954,0,7474,1096
19325,4954,0,7479,1096
19350,4954,0,7483,1096
19375,4954,0,7488,1098
19400,4954,0,7491,1098
19425,4954,0,7495,1098
19450,4954,0,7498,1104
19475,4954,0,7506,1104
19500,4954,0,7510,1104
19525,4954,0,7515,1108
19550,4954,0,7520,1108
19575,4954,0,7524,1108
19600,4954,0,7529,1122
19625,4954,0,7532,1122
19650,4954,0,7536,1122
19675,4954,0,7542,1122
19700,4954,0,7545,1122
19725,4954,0,7550,1122
19750,4954,0,7557,1122
19775,4954,0,7560,1122
19800,4954,0,7566,1122
19825,4954,0,7570,1122
19850,4954,0,7578,1122
19875,4954,0,7585,1122
19900,4954,0,7589,1122
19925,4954,0,7592,1122
19950,4954,0,7596,1122
19975,4954,0,7604,1122
20000,4954,0,7607,1122
20025,4954,0,7614,1122
20050,4954,0,7620,1124
20075,4954,0,7626,1124
20100,4954,0,7629,1124
20125,4954,0,7632,1124
20150,4954,0,7636,1124
20175,4954,0,7642,1124
20200,4954,0,7646,1136
20225,4954,0,7648,1136
20250,5104,0,7652,1136
20275,5104,0,7656,1136
20300,5104,0,7657,1136
20325,5104,0,7662,1136
20350,5104,0,7665,1138
20375,5104,0,7669,1138
20400,5104,0,7679,1138
20425,5104,0,7683,1142
20450,5104,0,7686,1142
20475,5104,0,7689,1142
20500,5104,0,7695,1144
20525,5104,0,7701,1144
20550,5104,0,7703,1144
20575,5104,0,7708,1144
20600,5104,0,7713,1144
20625,5104,0,7718,1144
20650,5104,0,7724,1146
20675,5104,0,7727,1146
20700,5104,0,7733,1146
20725,5104,0,7736,1148
20750,5104,0,7739,1148
20775,5104,0,7743,1148
20800,5104,0,7749,1148
20825,5104,0,7752,1148
20850,5104,0,7759,1148
20875,5104,0,7766,1150
20900,5104,0,7769,1150
20925,5104,0,7774,1150
20950,5104,0,7777,1150
20975,5104,0,7781,1150
21000,5104,0,7781,1150
21025,5104,0,7787,1150
21050,5104,0,7791,1150
21075,5104,0,7798,1150
21100,5104,0,7804,1172
21125,5104,0,7807,1172
21150,5104,0,7811,1172
21175,5104,0,7813,1172
21200,5104,0,7815,1172
21225,5104,0,7815,1172
21250,5104,0,7818,1172
21275,5104,0,7823,1172
21300,5104,0,7826,1172
21325,5104,0,7832,1174
21350,5104,0,7840,1174
21375,5104,0,7843,1174
21400,5104,0,7846,1184
21425,5104,0,7851,1184
21450,5104,0,7855,1184
21475,5104,0,7860,1186
21500,5104,0,7864,1186
21525,5104,0,7869,1186
21550,5104,0,7872,1188
21575,5104,0,7878,1188
21600,5104,0,7881,1188
21625,5104,0,7883,1188
21650,5104,0,7885,1188
21675,5104,0,7889,1188
21700,5104,0,7895,1190
21725,5104,0,7901,1190
21750,5104,0,7903,1190
21775,5104,0,7908,1192
21800,5104,0,7909,1192
21825,5104,0,7913,1192
21850,5104,0,7920,1192
21875,5104,0,7923,1192
21900,5104,0,7929,1192
21925,5104,0,7931,1192
21950,5104,0,7936,1192
21975,5104,0,7943,1192
22000,5104,0,7946,1194
22025,5104,0,7949,1194
22050,5104,0,7954,1194
22075,5254,0,7954,1196
22100,5254,0,7957,1196
22125,5254,0,7962,1196
22150,5254,0,7962,1218
22175,5254,0,7968,1218
22200,5254,0,7973,1218
22225,5254,0,7976,1232
22250,5254,0,7979,1232
22275,5254,0,7983,1232
22300,5254,0,7992,1234
22325,5254,0,7996,1234
22350,5254,0,7998,1234
22375,5254,0,8001,1246
22400,5254,0,8004,1246
22425,5254,0,8011,1246
22450,5254,0,8014,1260
22475,5254,0,8018,1260
22500,5254,0,8021,1260
22525,5254,0,8026,1262
22550,5254,0,8029,1262
22575,5254,0,8036,1262
22600,5254,0,8041,1264
22625,5254,0,8045,1264
22650,5254,0,8050,1264
22675,5254,0,8053,1278
22700,5254,0,8059,1278
22725,5254,0,8064,1278
22750,5254,0,8070,1280
22775,5254,0,8071,1280
22800,5254,0,8072,1280
22825,5254,0,8075,1284
22850,5254,0,8079,1284
22875,5254,0,8083,1284
22900,5254,0,8088,1292
22925,5254,0,8092,1292
22950,5254,0,8098,1292
22975,5254,0,8100,1298
23000,5254,0,8102,1298
23025,5254,0,8105,1298
23050,5254,0,8108,1298
23075,5254,0,8108,1298
23100,5254,0,8113,1298
23125,5254,0,8119,1298
23150,5254,0,8121,1298
23175,5254,0,8126,1298
23200,5254,0,8130,1298
23225,5254,0,8132,1298
23250,5254,0,8133,1298
23275,5254,0,8136,1300
23300,5254,0,8139,1300
23325,5254,0,8145,1300
23350,5254,0,8150,1300
23375,5254,0,8154,1300
23400,5254,0,8160,1300
23425,5254,0,8165,1306
23450,5254,0,8167,1306
23475,5254,0,8171,1306
23500,5254,0,8172,1306
23525,5254,0,8174,1306
23550,5254,0,8176,1306
23575,5254,0,8178,1306
23600,5254,0,8184,1306
23625,5254,0,8186,1306
23650,5254,0,8190,1312
23675,5254,0,8195,1312
23700,5254,0,8197,1312
23725,5254,0,8201,1312
23750,5254,0,8206,1312
23775,5254,0,8211,1312
23800,5254,0,8214,1326
23825,5254,0,8217,1326
23850,5254,0,8220,1326
23875,5254,0,8222,1328
23900,5254,0,8224,1328
23925,5254,0,8228,1328
23950,5254,0,8234,1332
23975,5254,0,8239,1332
24000,5254,0,8242,1332
24025,5254,0,8247,1352
24050,5254,0,8249,1352
24075,5254,0,8255,1352
24100,5254,0,8258,1354
24125,5254,0,8262,1354
24150,5254,0,8264,1354
24175,5254,0,8269,1356
24200,5254,0,8270,1356
24225,5404,0,8274,1356
24250,5404,0,8276,1358
24275,5404,0,8280,1358
24300,5404,0,8281,1358
24325,5404,0,8282,1358
24350,5404,0,8287,1358
24375,5404,0,8288,1358
24400,5404,0,8293,1358
24425,5404,0,8296,1358
24450,5404,0,8298,1358
24475,5404,0,8305,1358
24500,5404,0,8309,1358
24525,5404,0,8311,1358
24550,5404,0,8313,1358
24575,5404,0,8317,1358
24600,5404,0,8320,1358
24625,5404,0,8325,1360
24650,5404,0,8327,1360
24675,5404,0,8330,1360
24700,5404,0,8330,1362
24725,5404,0,8332,1362
24750,5404,0,8336,1362
24775,5404,0,8340,1364
24800,5404,0,8343,1364
24825,5404,0,8347,1364
24850,5404,0,8353,1364
24875,5404,0,8356,1364
24900,5404,0,8361,1364
24925,5404,0,8366,1364
24950,5404,0,8376,1364
24975,5404,0,8378,1364
25000,5404,0,8380,1366
25025,5404,0,8383,1366
25050,5404,0,8388,1366
25075,5404,0,8391,1374
25100,5404,0,8393,1374
25125,5404,0,8396,1374
25150,5404,0,8400,1376
25175,5404,0,8406,1376
25200,5404,0,8410,1376
25225,5404,0,8410,1378
25250,5404,0,8412,1378
25275,5404,0,8417,1378
25300,5404,0,8423,1384
25325,5404,0,8426,1384
25350,5404,0,8431,1384
25375,5404,0,8435,1386
25400,5404,0,8438,1386
25425,5404,0,8443,1386
25450,5404,0,8448,1388
25475,5404,0,8450,1388
25500,5404,0,8453,1388
25525,5404,0,8456,1392
25550,5404,0,8461,1392
25575,5404,0,8462,1392
25600,5404,0,8467,1392
25625,5404,0,8469,1392
25650,5404,0,8472,1392
25675,5404,0,8474,1392
25700,5404,0,8477,1392
25725,5404,0,8483,1392
25750,5404,0,8488,1392
25775,5404,0,8489,1392
25800,5404,0,8493,1392
25825,5554,0,8495,1392
25850,5554,0,8499,1392
25875,5554,0,8502,1392
25900,5554,0,8506,1392
25925,5554,0,8511,1392
25950,5554,0,8517,1392
25975,5554,0,8518,1392
26000,5554,0,8520,1392
26025,5554,0,8523,1392
26050,5554,0,8526,1392
26075,5554,0,8532,1392
26100,5554,0,8532,1392
26125,5554,0,8537,1394
26150,5554,0,8537,1394
26175,5554,0,8543,1394
