Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
9825,4054,0,5136,388,20726
9850,4054,0,5147,394,20726
9875,4054,0,5155,394,20726
9900,4054,0,5166,394,20802
9925,4054,0,5175,406,20802
9950,4054,0,5185,406,20802
9975,4054,0,5194,406,20878
10000,4054,0,5202,420,20878
10025,4054,0,5211,420,20954
10050,4054,0,5219,420,21030
10075,4054,0,5227,424,21106
10100,4054,0,5235,424,21106
10125,4054,0,5246,424,21106
10150,4054,0,5256,430,21182
10175,4054,0,5262,430,21182
10200,4054,0,5270,430,21258
10225,4054,0,5283,444,21258
10250,4204,0,5293,444,21334
10275,4204,0,5300,444,21334
10300,4204,0,5306,446,21334
10325,4204,0,5319,446,21410
10350,4204,0,5327,446,21486
10375,4204,0,5335,448,21486
10400,4204,0,5341,448,21486
10425,4204,0,5353,448,21562
10450,4204,0,5363,450,21562
10475,4204,0,5371,450,21638
10500,4204,0,5381,450,21638
10525,4204,0,5388,454,21638
10550,4204,0,5396,454,21638
10575,4204,0,5404,454,21638
10600,4204,0,5410,458,21714
10625,4204,0,5419,458,21714
10650,4204,0,5428,458,21790
10675,4204,0,5433,460,21790
10700,4204,0,5440,460,21790
10725,4204,0,5448,460,21790
10750,4204,0,5458,462,21866
10775,4204,0,5466,462,21866
10800,4204,0,5469,462,21866
10825,4204,0,5474,464,21942
10850,4204,0,5482,464,21942
10875,4204,0,5490,464,22018
10900,4204,0,5496,466,22018
10925,4204,0,5505,466,22018
10950,4204,0,5514,466,22094
10975,4204,0,5523,472,22094
11000,4204,0,5531,472,22170
11025,4204,0,5541,472,22170
11050,4204,0,5548,486,22170
11075,4204,0,5556,486,22246
11100,4204,0,5567,486,22321
11125,4204,0,5575,488,22322
11150,4204,0,5587,488,22322
11175,4204,0,5592,488,22322
11200,4204,0,5597,490,22322
11225,4204,0,5605,490,22398
11250,4204,0,5611,490,22398
11275,4204,0,5622,494,22398
11300,4204,0,5630,494,22474
11325,4204,0,5637,494,22474
11350,4204,0,5645,498,22474
11375,4204,0,5650,498,22550
11400,4204,0,5656,498,22550
11425,4204,0,5664,506,22626
11450,4204,0,5674,506,22626
11475,4204,0,5681,506,22626
11500,4204,0,5690,508,22702
11525,4204,0,5696,508,22702
11550,4204,0,5704,508,22702
11575,4204,0,5710,514,22854
11600,4204,0,5717,514,22854
11625,4354,0,5724,514,22854
11650,4354,0,5731,516,22930
11675,4354,0,5738,516,22930
11700,4354,0,5749,516,22930
11725,4354,0,5756,518,22930
11750,4354,0,5760,518,23006
11775,4354,0,5771,518,23006
11800,4354,0,5779,520,23082
11825,4354,0,5789,520,23082
11850,4354,0,5797,520,23158
11875,4354,0,5804,538,23158
11900,4354,0,5812,538,23234
11925,4354,0,5818,538,23234
11950,4354,0,5824,544,23234
11975,4354,0,5831,544,23310
12000,4354,0,5841,544,23310
12025,4354,0,5847,552,23386
12050,4354,0,5853,552,23386
12075,4354,0,5862,552,23386
12100,4354,0,5867,556,23462
12125,4354,0,5875,556,23462
12150,4354,0,5879,556,23462
12175,4354,0,5887,568,23538
12200,4354,0,5892,568,23538
12225,4354,0,5897,568,23538
12250,4354,0,5904,570,23538
12275,4354,0,5914,570,23614
12300,4354,0,5920,570,23614
12325,4354,0,5928,576,23614
12350,4354,0,5935,576,23690
12375,4354,0,5941,576,23690
12400,4354,0,5949,578,23766
12425,4354,0,5959,578,23766
12450,4354,0,5965,578,23766
12475,4354,0,5972,582,23842
12500,4354,0,5981,582,23842
12525,4354,0,5989,582,23842
12550,4354,0,6003,584,23918
12575,4354,0,6004,584,23994
12600,4354,0,6007,584,23994
12625,4354,0,6018,588,23994
12650,4354,0,6022,588,24070
12675,4354,0,6029,588,24070
12700,4354,0,6034,598,24070
12725,4354,0,6041,598,24146
12750,4354,0,6051,598,24222
12775,4354,0,6054,602,24222
12800,4354,0,6061,602,24222
12825,4354,0,6068,602,24222
12850,4354,0,6074,604,24222
12875,4354,0,6082,604,24298
12900,4354,0,6091,604,24298
12925,4354,0,6098,614,24374
12950,4354,0,6102,614,24374
12975,4354,0,6109,614,24374
13000,4354,0,6114,616,24374
13025,4354,0,6119,616,24450
13050,4504,0,6127,616,24450
13075,4504,0,6136,622,24526
13100,4504,0,6144,622,24602
13125,4504,0,6146,622,24602
13150,4504,0,6152,630,24678
13175,4504,0,6161,630,24754
13200,4504,0,6170,630,24754
13225,4504,0,6175,632,24754
13250,4504,0,6182,632,24830
13275,4504,0,6189,632,24830
13300,4504,0,6200,638,24981
13325,4504,0,6208,638,24982
13350,4504,0,6212,638,25058
13375,4504,0,6219,664,25058
13400,4504,0,6227,664,25058
13425,4504,0,6230,664,25058
13450,4504,0,6236,668,25134
13475,4504,0,6243,668,25134
13500,4504,0,6248,668,25134
13525,4504,0,6253,680,25210
13550,4504,0,6257,680,25210
13575,4504,0,6265,680,25210
13600,4504,0,6270,686,25286
13625,4504,0,6278,686,25286
13650,4504,0,6283,686,25286
13675,4504,0,6289,688,25362
13700,4504,0,6295,688,25438
13725,4504,0,6301,688,25514
13750,4504,0,6306,702,25514
13775,4504,0,6313,702,25514
13800,4504,0,6323,702,25514
13825,4504,0,6331,706,25590
13850,4504,0,6340,706,25590
13875,4504,0,6344,706,25590
13900,4504,0,6346,708,25590
13925,4504,0,6352,708,25590
13950,4504,0,6354,708,25666
13975,4504,0,6360,714,25666
14000,4504,0,6368,714,25742
14025,4504,0,6375,714,25742
14050,4504,0,6381,716,25742
14075,4504,0,6384,716,25742
14100,4504,0,6388,716,25818
14125,4504,0,6395,718,25818
14150,4504,0,6405,718,25894
14175,4504,0,6411,718,25894
14200,4504,0,6420,720,25894
14225,4504,0,6424,720,25970
14250,4504,0,6429,720,25970
14275,4504,0,6434,724,25970
14300,4504,0,6438,724,26046
14325,4504,0,6446,724,26046
14350,4504,0,6451,738,26046
14375,4504,0,6457,738,26122
14400,4504,0,6466,738,26122
14425,4504,0,6472,740,26122
14450,4504,0,6478,740,26198
14475,4504,0,6488,740,26198
14500,4504,0,6492,742,26198
14525,4504,0,6494,742,26274
14550,4654,0,6498,742,26274
14575,4654,0,6505,748,26274
14600,4654,0,6512,748,26350
14625,4654,0,6515,748,26350
14650,4654,0,6520,756,26426
14675,4654,0,6525,756,26502
14700,4654,0,6531,756,26502
14725,4654,0,6534,758,26502
14750,4654,0,6543,758,26502
14775,4654,0,6548,758,26578
14800,4654,0,6554,772,26578
14825,4654,0,6561,772,26578
14850,4654,0,6570,772,26654
14875,4654,0,6577,774,26654
14900,4654,0,6579,774,26729
14925,4654,0,6583,774,26730
14950,4654,0,6589,778,26730
14975,4654,0,6592,778,26730
15000,4654,0,6601,778,26730
15025,4654,0,6606,782,26730
15050,4654,0,6612,782,26805
15075,4654,0,6619,782,26806
15100,4654,0,6624,784,26806
15125,4654,0,6630,784,26806
15150,4654,0,6634,784,26882
15175,4654,0,6637,786,26882
15200,4654,0,6646,786,26882
15225,4654,0,6656,786,26882
15250,4654,0,6662,792,26958
15275,4654,0,6667,792,26958
15300,4654,0,6671,792,26958
15325,4654,0,6673,794,27034
15350,4654,0,6678,794,27034
15375,4654,0,6686,794,27110
15400,4654,0,6695,812,27110
15425,4654,0,6700,812,27110
15450,4654,0,6706,812,27186
15475,4654,0,6712,814,27186
15500,4654,0,6720,814,27186
15525,4654,0,6726,814,27262
15550,4654,0,6730,816,27262
15575,4654,0,6734,816,27262
15600,4654,0,6739,816,27338
15625,4654,0,6746,824,27338
15650,4654,0,6752,824,27414
15675,4654,0,6759,824,27414
15700,4654,0,6763,830,27490
15725,4654,0,6768,830,27490
15750,4654,0,6776,830,27490
15775,4654,0,6781,834,27490
15800,4654,0,6786,834,27566
15825,4654,0,6793,834,27566
15850,4654,0,6801,846,27566
15875,4654,0,6807,846,27566
15900,4654,0,6810,846,27642
15925,4654,0,6813,852,27642
15950,4654,0,6821,852,27718
15975,4654,0,6826,852,27718
16000,4654,0,6836,856,27718
16025,4654,0,6841,856,27718
16050,4654,0,6848,856,27794
16075,4654,0,6852,858,27794
16100,4654,0,6856,858,27794
16125,4654,0,6861,858,27794
16150,4654,0,6865,862,27794
16175,4804,0,6871,862,27794
16200,4804,0,6875,862,27870
16225,4804,0,6881,872,27946
16250,4804,0,6887,872,27946
16275,4804,0,6892,872,27946
16300,4804,0,6895,874,27946
16325,4804,0,6902,874,27946
16350,4804,0,6908,874,28022
16375,4804,0,6914,884,28022
16400,4804,0,6915,884,28022
16425,4804,0,6915,884,28098
16450,4804,0,6916,888,28098
16475,4804,0,6917,888,28098
16500,4804,0,6922,888,28098
16525,4804,0,6927,896,28174
16550,4804,0,6930,896,28174
16575,4804,0,6937,896,28174
16600,4804,0,6942,898,28174
16625,4804,0,6948,898,28174
16650,4804,0,6950,898,28250
16675,4804,0,6952,900,28250
16700,4804,0,6958,900,28250
16725,4804,0,6962,900,28250
16750,4804,0,6970,902,28326
16775,4804,0,6972,902,28326
16800,4804,0,6977,902,28326
16825,4804,0,6982,904,28326
16850,4804,0,6985,904,28326
16875,4804,0,6994,904,28326
16900,4804,0,7001,908,28326
16925,4804,0,7007,908,28402
16950,4804,0,7015,908,28402
16975,4804,0,7023,914,28402
17000,4804,0,7026,914,28478
17025,4804,0,7028,914,28478
17050,4804,0,7032,916,28478
17075,4804,0,7038,916,28554
17100,4804,0,7040,916,28554
17125,4804,0,7044,922,28630
17150,4804,0,7050,922,28630
17175,4804,0,7053,922,28630
17200,4804,0,7057,928,28630
17225,4804,0,7063,928,28630
17250,4804,0,7069,928,28706
17275,4804,0,7074,940,28706
17300,4804,0,7078,940,28706
17325,4804,0,7083,940,28706
17350,4804,0,7088,944,28706
17375,4804,0,7093,944,28782
17400,4804,0,7101,944,28782
17425,4804,0,7103,948,28782
17450,4804,0,7108,948,28782
17475,4804,0,7112,948,28858
17500,4804,0,7113,974,28858
17525,4804,0,7120,974,28858
17550,4804,0,7125,974,28934
17575,4804,0,7130,988,28934
17600,4804,0,7137,988,28934
17625,4804,0,7144,988,28934
17650,4804,0,7150,990,28934
17675,4804,0,7154,990,29009
17700,4804,0,7160,990,29010
17725,4804,0,7166,992,29010
17750,4804,0,7172,992,29010
17775,4804,0,7176,992,29010
17800,4804,0,7182,994,29086
17825,4804,0,7188,994,29086
17850,4804,0,7192,994,29086
17875,4804,0,7198,996,29086
17900,4804,0,7202,996,29162
17925,4804,0,7209,996,29162
17950,4804,0,7215,1002,29162
17975,4804,0,7218,1002,29162
18000,4804,0,7223,1002,29162
18025,4804,0,7225,1008,29162
18050,4804,0,7232,1008,29238
18075,4804,0,7236,1008,29238
18100,4804,0,7239,1010,29238
18125,4804,0,7246,1010,29238
18150,4804,0,7255,1010,29238
18175,4804,0,7260,1024,29314
18200,4804,0,7263,1024,29314
18225,4804,0,7268,1024,29314
18250,4954,0,7274,1032,29314
18275,4954,0,7278,1032,29390
18300,4954,0,7282,1032,29390
18325,4954,0,7284,1034,29390
18350,4954,0,7292,1034,29390
18375,4954,0,7295,1034,29466
18400,4954,0,7300,1036,29466
18425,4954,0,7303,1036,29466
18450,4954,0,7308,1036,29466
18475,4954,0,7313,1050,29466
18500,4954,0,7321,1050,29542
18525,4954,0,7327,1050,29542
18550,4954,0,7333,1054,29618
18575,4954,0,7336,1054,29618
18600,4954,0,7343,1054,29618
18625,4954,0,7345,1056,29618
18650,4954,0,7348,1056,29694
18675,4954,0,7349,1056,29694
18700,4954,0,7354,1058,29694
18725,4954,0,7362,1058,29694
18750,4954,0,7369,1058,29694
18775,4954,0,7374,1062,29770
18800,4954,0,7378,1062,29770
18825,4954,0,7380,1062,29846
18850,4954,0,7384,1064,29846
18875,4954,0,7387,1064,29846
18900,4954,0,7391,1064,29846
18925,4954,0,7399,1066,29846
18950,4954,0,7408,1066,29922
18975,4954,0,7412,1066,29922
19000,4954,0,7415,1072,29922
19025,4954,0,7419,1072,29922
19050,4954,0,7422,1072,29998
19075,4954,0,7428,1080,29998
19100,4954,0,7437,1080,29998
19125,4954,0,7440,1080,29998
19150,4954,0,7444,1098,29998
19175,4954,0,7449,1098,30074
19200,4954,0,7454,1098,30074
19225,4954,0,7461,1104,30074
19250,4954,0,7468,1104,30074
19275,4954,0,7471,1104,30074
19300,4954,0,7474,1106,30150
19325,4954,0,7479,1106,30150
19350,4954,0,7483,1106,30150
19375,4954,0,7488,1110,30150
19400,4954,0,7491,1110,30226
19425,4954,0,7495,1110,30226
19450,4954,0,7498,1116,30226
19475,4954,0,7506,1116,30226
19500,4954,0,7510,1116,30226
19525,4954,0,7515,1120,30302
19550,4954,0,7520,1120,30302
19575,4954,0,7524,1120,30302
19600,4954,0,7529,1124,30378
19625,4954,0,7532,1124,30378
19650,4954,0,7536,1124,30378
19675,4954,0,7542,1126,30378
19700,4954,0,7545,1126,30378
19725,4954,0,7550,1126,30378
19750,4954,0,7557,1128,30378
19775,4954,0,7560,1128,30454
19800,4954,0,7566,1128,30454
19825,4954,0,7570,1140,30454
19850,4954,0,7578,1140,30454
19875,4954,0,7585,1140,30530
19900,4954,0,7589,1150,30530
19925,4954,0,7592,1150,30530
19950,4954,0,7596,1150,30530
19975,4954,0,7604,1160,30530
20000,4954,0,7607,1160,30530
20025,4954,0,7614,1160,30530
20050,4954,0,7620,1162,30606
20075,4954,0,7626,1162,30606
20100,4954,0,7629,1162,30606
20125,4954,0,7632,1170,30682
20150,4954,0,7636,1170,30682
20175,4954,0,7642,1170,30682
20200,4954,0,7646,1172,30682
20225,4954,0,7648,1172,30682
20250,5104,0,7652,1172,30758
20275,5104,0,7656,1176,30758
20300,5104,0,7657,1176,30758
20325,5104,0,7662,1176,30758
20350,5104,0,7665,1178,30758
20375,5104,0,7669,1178,30758
20400,5104,0,7679,1178,30834
20425,5104,0,7683,1182,30834
20450,5104,0,7686,1182,30834
20475,5104,0,7689,1182,30834
20500,5104,0,7695,1184,30834
20525,5104,0,7701,1184,30910
20550,5104,0,7703,1184,30910
20575,5104,0,7708,1190,30910
20600,5104,0,7713,1190,30986
20625,5104,0,7718,1190,30986
20650,5104,0,7724,1192,30986
20675,5104,0,7727,1192,30986
20700,5104,0,7733,1192,31062
20725,5104,0,7736,1196,31062
20750,5104,0,7739,1196,31062
20775,5104,0,7743,1196,31138
20800,5104,0,7749,1202,31138
20825,5104,0,7752,1202,31138
20850,5104,0,7759,1202,31138
20875,5104,0,7766,1208,31138
20900,5104,0,7769,1208,31138
20925,5104,0,7774,1208,31138
20950,5104,0,7777,1220,31138
20975,5104,0,7781,1220,31214
21000,5104,0,7781,1220,31214
21025,5104,0,7787,1224,31214
21050,5104,0,7791,1224,31214
21075,5104,0,7798,1224,31214
21100,5104,0,7804,1226,31214
21125,5104,0,7807,1226,31214
21150,5104,0,7811,1226,31290
21175,5104,0,7813,1228,31290
21200,5104,0,7815,1228,31290
21225,5104,0,7815,1228,31290
21250,5104,0,7818,1242,31290
21275,5104,0,7823,1242,31366
21300,5104,0,7826,1242,31366
21325,5104,0,7832,1268,31366
21350,5104,0,7840,1268,31442
21375,5104,0,7843,1268,31442
21400,5104,0,7846,1270,31442
21425,5104,0,7851,1270,31442
21450,5104,0,7855,1270,31442
21475,5104,0,7860,1276,31442
21500,5104,0,7864,1276,31518
21525,5104,0,7869,1276,31594
21550,5104,0,7872,1278,31594
21575,5104,0,7878,1278,31594
21600,5104,0,7881,1278,31594
21625,5104,0,7883,1280,31670
