Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
22525,6002,8398,5022,895,925
22550,6007,8409,5032,898,926
22575,6011,8419,5037,899,928
22600,6015,8434,5044,901,928
22625,6023,8443,5051,902,928
22650,6030,8453,5058,905,929
22675,6033,8459,5064,906,930
22700,6037,8467,5068,908,931
22725,6038,8479,5075,908,933
22750,6042,8489,5084,909,934
22775,6043,8497,5090,910,935
22800,6048,8507,5095,911,937
22825,6052,8516,5098,911,937
22850,6057,8526,5108,911,938
22875,6061,8534,5115,913,938
22900,6063,8543,5120,914,940
22925,6065,8549,5124,916,941
22950,6070,8559,5135,917,944
22975,6077,8575,5148,920,944
23000,6083,8585,5154,920,944
23025,6088,8597,5165,920,944
23050,6092,8605,5170,921,944
23075,6095,8614,5182,921,945
23100,6097,8625,5191,921,945
23125,6100,8633,5196,922,946
23150,6100,8643,5204,924,947
23175,6105,8658,5213,924,948
23200,6107,8668,5219,927,950
23225,6108,8675,5224,928,951
23250,6110,8682,5230,929,952
23275,6112,8691,5237,932,953
23300,6115,8698,5242,932,953
23325,6118,8702,5246,932,955
23350,6123,8713,5256,932,958
23375,6128,8721,5261,935,959
23400,6128,8728,5265,937,959
23425,6132,8732,5269,938,959
23450,6134,8745,5277,939,960
23475,6136,8753,5283,942,962
23500,6140,8759,5289,945,963
23525,6143,8769,5295,949,965
23550,6145,8775,5302,950,969
23575,6148,8780,5308,952,970
23600,6152,8790,5315,952,972
23625,6155,8798,5323,952,976
23650,6161,8812,5337,954,977
23675,6164,8819,5341,954,977
23700,6166,8827,5348,955,980
23725,6171,8836,5358,955,980
23750,6173,8842,5361,956,980
23775,6176,8849,5367,957,982
23800,6179,8859,5374,959,982
23825,6182,8869,5378,959,982
23850,6186,8886,5391,960,984
23875,6189,8896,5398,960,986
23900,6194,8905,5407,962,987
23925,6196,8908,5411,964,988
23950,6197,8914,5415,967,989
23975,6200,8923,5424,969,990
24000,6203,8932,5429,970,994
24025,6205,8942,5435,970,995
24050,6207,8951,5442,970,995
24075,6209,8959,5448,971,995
24100,6212,8967,5454,972,996
24125,6215,8974,5460,972,997
24150,6215,8985,5466,974,998
24175,6216,8993,5472,975,999
24200,6217,9000,5479,976,999
24225,6219,9007,5485,977,1001
24250,6221,9016,5489,977,1003
24275,6225,9025,5497,979,1004
24300,6228,9033,5504,979,1004
24325,6229,9042,5514,979,1005
24350,6231,9051,5520,979,1005
24375,6236,9063,5528,979,1005
24400,6237,9072,5534,979,1006
24425,6242,9084,5542,979,1006
24450,6246,9090,5546,979,1006
24475,6247,9098,5551,979,1006
24500,6249,9107,5558,980,1006
24525,6251,9113,5560,981,1010
24550,6252,9123,5568,982,1012
24575,6255,9135,5578,983,1012
24600,6257,9148,5589,985,1012
24625,6260,9160,5595,985,1013
24650,6263,9170,5599,986,1015
24675,6265,9180,5607,987,1015
24700,6269,9190,5615,990,1015
24725,6273,9200,5626,990,1017
24750,6277,9211,5632,991,1017
24775,6281,9219,5639,991,1017
24800,6283,9227,5649,992,1017
24825,6285,9235,5657,993,1017
24850,6287,9246,5668,994,1018
24875,6287,9250,5671,995,1019
24900,6289,9261,5679,997,1022
24925,6293,9274,5689,999,1024
24950,6298,9287,5699,1000,1024
24975,6300,9296,5707,1001,1025
25000,6307,9305,5714,1002,1027
25025,6311,9311,5720,1002,1027
25050,6316,9320,5730,1003,1028
25075,6320,9333,5742,1004,1029
25100,6323,9340,5748,1005,1029
25125,6326,9347,5753,1006,1030
25150,6329,9356,5759,1006,1030
25175,6334,9366,5765,1007,1031
25200,6338,9378,5777,1008,1031
25225,6339,9386,5783,1008,1031
25250,6341,9396,5790,1008,1033
25275,6345,9405,5798,1009,1033
25300,6349,9414,5805,1011,1034
25325,6353,9425,5812,1011,1034
25350,6359,9434,5819,1012,1035
25375,6365,9444,5826,1013,1039
25400,6368,9454,5832,1015,1039
25425,6374,9466,5840,1016,1040
25450,6379,9477,5851,1017,1043
25475,6380,9482,5855,1017,1045
25500,6382,9486,5858,1019,1046
25525,6385,9491,5862,1020,1047
25550,6389,9501,5871,1020,1048
25575,6396,9514,5881,1022,1049
25600,6402,9521,5886,1024,1051
25625,6406,9529,5893,1025,1051
25650,6409,9540,5901,1025,1054
25675,6416,9551,5912,1025,1055
25700,6422,9559,5919,1025,1058
25725,6424,9565,5922,1026,1059
25750,6431,9573,5927,1026,1059
25775,6436,9580,5934,1028,1059
25800,6438,9589,5941,1028,1061
25825,6440,9593,5946,1029,1062
25850,6442,9598,5952,1030,1062
25875,6446,9608,5960,1031,1062
25900,6451,9612,5964,1034,1065
25925,6453,9620,5967,1034,1066
25950,6458,9631,5978,1035,1067
25975,6467,9643,5990,1036,1068
26000,6473,9653,5998,1038,1070
26025,6478,9662,6003,1041,1072
26050,6483,9671,6009,1043,1074
26075,6489,9677,6015,1045,1075
26100,6492,9686,6022,1045,1075
26125,6495,9692,6028,1046,1078
26150,6497,9699,6033,1046,1079
26175,6498,9705,6037,1048,1079
26200,6503,9718,6044,1049,1081
26225,6505,9725,6049,1050,1082
26250,6508,9736,6056,1052,1082
26275,6513,9747,6065,1055,1082
26300,6516,9752,6070,1057,1083
26325,6520,9761,6077,1057,1085
26350,6523,9768,6082,1058,1086
26375,6526,9776,6086,1059,1086
26400,6529,9786,6093,1059,1086
26425,6530,9794,6099,1059,1088
26450,6532,9804,6103,1061,1089
26475,6534,9815,6109,1061,1092
26500,6536,9825,6116,1061,1092
26525,6539,9832,6118,1061,1093
26550,6542,9837,6124,1063,1093
26575,6546,9849,6133,1063,1098
26600,6548,9858,6140,1063,1100
26625,6551,9867,6149,1066,1100
26650,6553,9876,6156,1069,1101
26675,6557,9885,6160,1069,1101
26700,6560,9892,6162,1069,1102
26725,6564,9900,6169,1070,1105
26750,6568,9910,6176,1070,1107
26775,6571,9922,6185,1072,1109
26800,6575,9929,6190,1072,1110
26825,6579,9939,6194,1073,1111
26850,6583,9948,6202,1073,1112
26875,6585,9958,6208,1073,1112
26900,6591,9970,6218,1074,1113
26925,6595,9977,6224,1074,1113
26950,6600,9988,6230,1074,1113
26975,6604,9999,6240,1075,1114
27000,6606,10008,6248,1077,1116
27025,6609,10020,6259,1080,1117
27050,6616,10034,6270,1081,1118
27075,6619,10044,6278,1083,1119
27100,6621,10051,6285,1083,1119
27125,6623,10063,6295,1084,1119
27150,6627,10072,6303,1084,1119
27175,6631,10082,6312,1084,1119
27200,6633,10089,6317,1084,1119
27225,6637,10096,6323,1085,1121
27250,6638,10099,6327,1087,1121
27275,6642,10104,6333,1088,1123
27300,6645,10110,6337,1088,1124
27325,6651,10119,6343,1090,1124
27350,6653,10126,6350,1090,1126
27375,6658,10137,6359,1091,1126
27400,6663,10147,6364,1092,1127
27425,6665,10157,6370,1092,1131
27450,6670,10166,6375,1093,1131
27475,6674,10181,6387,1094,1132
27500,6677,10194,6398,1094,1133
27525,6680,10199,6402,1095,1134
27550,6681,10210,6410,1096,1135
27575,6683,10220,6417,1100,1136
27600,6685,10227,6421,1100,1138
27625,6692,10237,6431,1103,1139
27650,6698,10244,6438,1105,1139
27675,6707,10254,6448,1106,1140
27700,6712,10263,6453,1107,1141
27725,6717,10273,6457,1107,1141
27750,6720,10282,6461,1109,1141
27775,6720,10290,6467,1111,1141
27800,6723,10295,6473,1111,1141
27825,6726,10302,6481,1116,1143
27850,6729,10309,6487,1117,1144
27875,6733,10318,6494,1119,1146
27900,6738,10326,6503,1120,1147
27925,6743,10334,6510,1124,1148
27950,6746,10343,6521,1124,1148
27975,6750,10353,6528,1125,1149
28000,6755,10362,6535,1125,1150
28025,6756,10368,6541,1126,1150
28050,6761,10375,6547,1127,1150
28075,6769,10384,6551,1127,1151
28100,6774,10391,6557,1127,1153
28125,6778,10399,6562,1128,1153
28150,6782,10407,6568,1129,1154
28175,6788,10414,6575,1129,1155
28200,6790,10424,6583,1131,1157
28225,6790,10435,6587,1132,1157
28250,6794,10442,6593,1132,1157
28275,6796,10453,6597,1133,1159
28300,6800,10459,6600,1134,1160
28325,6802,10466,6604,1134,1161
28350,6802,10477,6613,1135,1162
28375,6806,10485,6617,1136,1162
28400,6810,10495,6623,1136,1162
28425,6815,10505,6632,1138,1163
28450,6817,10514,6640,1138,1164
28475,6820,10524,6649,1139,1164
28500,6822,10533,6657,1140,1164
28525,6823,10540,6663,1141,1165
28550,6828,10552,6673,1142,1166
28575,6831,10561,6681,1143,1168
28600,6835,10571,6688,1143,1169
28625,6836,10583,6694,1145,1170
28650,6838,10590,6698,1147,1170
28675,6839,10600,6706,1149,1171
28700,6842,10611,6714,1149,1172
28725,6842,10620,6720,1150,1173
28750,6845,10628,6728,1152,1173
28775,6847,10636,6734,1153,1174
28800,6849,10647,6743,1153,1175
28825,6851,10662,6750,1153,1176
28850,6854,10667,6755,1154,1179
28875,6859,10677,6761,1154,1180
28900,6864,10689,6773,1155,1181
28925,6867,10696,6777,1155,1182
28950,6869,10705,6786,1156,1183
28975,6873,10715,6793,1156,1186
29000,6874,10726,6801,1157,1188
29025,6876,10737,6808,1159,1188
29050,6881,10750,6819,1159,1188
29075,6887,10758,6827,1161,1190
29100,6891,10767,6837,1162,1191
29125,6895,10774,6844,1163,1191
29150,6899,10781,6850,1164,1193
29175,6906,10794,6861,1165,1193
29200,6912,10804,6871,1165,1193
29225,6917,10813,6880,1167,1195
29250,6923,10825,6891,1169,1196
29275,6929,10841,6908,1169,1196
29300,6935,10851,6920,1169,1197
29325,6943,10866,6935,1171,1197
29350,6950,10879,6944,1174,1200
29375,6956,10889,6949,1174,1201
29400,6960,10896,6956,1174,1202
29425,6964,10906,6966,1174,1203
29450,6966,10915,6977,1175,1205
29475,6969,10919,6982,1177,1208
29500,6974,10928,6990,1179,1209
29525,6977,10939,6999,1179,1211
29550,6982,10950,7004,1180,1211
29575,6989,10956,7011,1181,1211
29600,6994,10963,7019,1181,1215
29625,6997,10971,7027,1181,1215
29650,7001,10978,7035,1183,1216
29675,7004,10993,7049,1184,1218
29700,7008,11005,7057,1185,1219
29725,7013,11015,7067,1185,1220
29750,7017,11020,7072,1187,1221
29775,7019,11028,7081,1188,1222
29800,7022,11034,7086,1188,1224
29825,7026,11041,7090,1189,1224
29850,7031,11052,7100,1189,1226
29875,7037,11064,7108,1190,1228
29900,7040,11075,7113,1190,1230
29925,7041,11082,7120,1190,1232
29950,7047,11090,7128,1193,1232
29975,7053,11098,7137,1193,1234
30000,7057,11108,7148,1193,1235
30025,7062,11118,7160,1194,1236
30050,7070,11133,7175,1195,1237
30075,7078,11141,7182,1197,1238
30100,7086,11153,7191,1197,1242
30125,7089,11161,7199,1197,1243
30150,7096,11174,7211,1197,1244
30175,7101,11184,7219,1199,1245
30200,7105,11193,7227,1199,1246
30225,7107,11202,7238,1200,1249
30250,7112,11213,7246,1201,1249
30275,7117,11224,7253,1201,1250
30300,7125,11234,7264,1201,1250
30325,7128,11245,7274,1203,1252
30350,7132,11254,7281,1205,1252
30375,7139,11268,7293,1205,1252
30400,7143,11274,7298,1205,1254
30425,7147,11290,7312,1206,1255
30450,7156,11302,7323,1207,1258
30475,7159,11309,7333,1207,1258
30500,7160,11321,7343,1207,1258
30525,7163,11331,7351,1209,1259
30550,7168,11339,7353,1211,1261
30575,7174,11346,7361,1211,1261
30600,7176,11356,7371,1213,1261
30625,7186,11371,7384,1213,1263
30650,7189,11383,7394,1214,1263
30675,7197,11396,7409,1216,1263
30700,7205,11409,7424,1217,1263
30725,7212,11423,7436,1217,1264
30750,7221,11438,7449,1219,1265
30775,7225,11451,7456,1219,1266
30800,7229,11460,7467,1221,1266
30825,7235,11473,7478,1222,1266
30850,7237,11484,7488,1222,1270
30875,7242,11487,7494,1222,1270
30900,7248,11494,7504,1222,1270
30925,7254,11503,7511,1224,1271
30950,7257,11512,7523,1227,1273
30975,7262,11523,7530,1227,1275
31000,7269,11532,7538,1230,1277
31025,7272,11542,7546,1230,1278
31050,7278,11552,7555,1230,1279
31075,7281,11564,7565,1232,1280
31100,7286,11577,7577,1234,1280
31125,7294,11586,7584,1235,1281
31150,7299,11598,7591,1237,1281
31175,7303,11606,7597,1237,1283
31200,7307,11612,7603,1239,1283
31225,7311,11623,7614,1242,1285
31250,7312,11634,7624,1242,1285
31275,7314,11645,7635,1243,1286
31300,7317,11653,7642,1243,1287
31325,7319,11665,7652,1244,1288
31350,7320,11676,7662,1248,1288
31375,7323,11686,7673,1248,1291
31400,7330,11697,7682,1249,1291
31425,7335,11710,7693,1251,1291
31450,7338,11712,7695,1251,1292
31475,7342,11722,7704,1252,1292
31500,7347,11735,7716,1252,1292
31525,7348,11740,7720,1253,1294
31550,7351,11749,7726,1254,1296
31575,7359,11761,7737,1256,1296
31600,7362,11772,7748,1256,1297
31625,7365,11783,7756,1257,1298
31650,7371,11797,7768,1258,1299
31675,7380,11816,7782,1259,1301
31700,7383,11823,7787,1261,1303
31725,7384,11831,7793,1263,1304
31750,7393,11842,7803,1263,1304
31775,7396,11859,7819,1263,1305
31800,7398,11868,7825,1264,1305
31825,7400,11877,7834,1264,1306
31850,7405,11890,7846,1265,1306
31875,7408,11904,7859,1266,1306
31900,7412,11916,7869,1266,1309
31925,7415,11925,7881,1266,1309
31950,7421,11932,7888,1268,1310
31975,7424,11939,7897,1269,1310
32000,7428,11948,7905,1272,1310
32025,7431,11956,7914,1273,1311
32050,7433,11967,7923,1273,1312
32075,7437,11973,7928,1276,1314
32100,7441,11979,7934,1278,1316
32125,7444,11988,7939,1279,1319
32150,7447,11997,7944,1281,1321
32175,7448,12008,7951,1282,1323
32200,7453,12020,7963,1284,1324
32225,7456,12030,7968,1287,1324
32250,7459,12038,7973,1289,1324
32275,7465,12045,7979,1291,1326
32300,7469,12055,7990,1292,1328
32325,7472,12066,7997,1292,1329
32350,7475,12071,8003,1293,1329
32375,7479,12076,8008,1294,1330
32400,7484,12082,8013,1294,1330
32425,7484,12089,8019,1298,1331
32450,7488,12095,8025,1298,1332
32475,7496,12106,8032,1299,1333
32500,7498,12114,8038,1299,1333
32525,7502,12123,8046,1299,1334
32550,7508,12134,8057,1299,1337
32575,7515,12145,8069,1300,1337
32600,7523,12161,8080,1303,1339
32625,7533,12171,8091,1304,1340
32650,7537,12183,8101,1305,1340
32675,7540,12193,8112,1309,1342
32700,7542,12200,8118,1310,1343
32725,7542,12213,8128,1312,1343
32750,7545,12226,8140,1312,1344
32775,7548,12232,8143,1312,1344
32800,7552,12243,8150,1313,1344
32825,7557,12250,8156,1313,1345
32850,7563,12267,8169,1315,1345
32875,7566,12278,8176,1315,1345
32900,7570,12288,8190,1318,1346
32925,7572,12296,8200,1320,1347
32950,7573,12300,8202,1320,1349
32975,7576,12307,8204,1321,1351
33000,7581,12316,8208,1322,1351
33025,7588,12330,8219,1322,1351
33050,7594,12346,8230,1322,1351
33075,7595,12357,8236,1324,1352
33100,7599,12367,8244,1324,1353
33125,7601,12378,8254,1325,1354
33150,7606,12386,8261,1329,1355
33175,7613,12402,8276,1329,1355
33200,7617,12413,8287,1330,1358
33225,7620,12420,8293,1330,1359
33250,7625,12432,8301,1330,1359
33275,7631,12446,8313,1332,1359
33300,7633,12462,8325,1333,1360
33325,7636,12483,8344,1333,1362
33350,7639,12496,8355,1333,1364
33375,7644,12509,8366,1334,1364
33400,7648,12523,8381,1335,1364
33425,7652,12533,8390,1335,1364
33450,7658,12543,8401,1335,1369
33475,7663,12555,8412,1336,1369
33500,7666,12563,8417,1337,1369
33525,7669,12567,8420,1337,1369
33550,7669,12576,8429,1337,1370
33575,7670,12587,8438,1340,1371
33600,7673,12596,8445,1343,1371
33625,7675,12602,8452,1344,1372
33650,7678,12613,8463,1348,1373
33675,7680,12615,8465,1348,1373
33700,7681,12618,8469,1350,1375
33725,7684,12625,8476,1351,1375
33750,7691,12633,8485,1352,1376
33775,7694,12641,8493,1354,1377
33800,7695,12651,8501,1354,1378
33825,7698,12662,8509,1354,1378
33850,7703,12671,8521,1354,1378
33875,7709,12683,8531,1355,1378
33900,7714,12690,8537,1357,1379
33925,7719,12698,8544,1360,1380
33950,7723,12703,8548,1362,1380
33975,7727,12710,8554,1362,1382
34000,7734,12721,8562,1365,1385
34025,7737,12732,8572,1368,1387
34050,7742,12743,8583,1368,1389
34075,7744,12752,8589,1369,1390
34100,7744,12761,8597,1371,1391
34125,7746,12767,8602,1372,1393
34150,7749,12770,8605,1373,1393
34175,7750,12774,8610,1373,1394
34200,7753,12779,8616,1373,1395
34225,7755,12786,8622,1373,1395
34250,7758,12791,8627,1373,1396
34275,7759,12796,8632,1375,1396
34300,7760,12800,8634,1376,1396
34325,7760,12807,8640,1376,1397
34350,7764,12817,8647,1376,1399
34375,7770,12832,8656,1376,1401
34400,7772,12842,8664,1376,1402
34425,7774,12854,8674,1377,1403
34450,7776,12859,8680,1378,1405
34475,7776,12867,8685,1379,1407
34500,7776,12875,8695,1380,1408
34525,7778,12884,8702,1380,1408
34550,7780,12889,8706,1380,1410
34575,7783,12894,8712,1381,1412
34600,7786,12904,8718,1383,1414
34625,7787,12909,8723,1385,1415
34650,7789,12915,8728,1385,1416
34675,7790,12922,8734,1385,1417
34700,7791,12930,8741,1387,1418
34725,7793,12934,8745,1387,1421
34750,7795,12943,8755,1388,1422
34775,7801,12955,8768,1388,1423
34800,7801,12958,8771,1390,1425
34825,7801,12963,8776,1390,1427
34850,7804,12974,8786,1390,1428
34875,7806,12976,8789,1392,1428
34900,7807,12980,8793,1394,1430
34925,7809,12987,8799,1396,1433
34950,7811,12994,8800,1398,1433
34975,7818,13008,8813,1399,1434
35000,7827,13018,8820,1399,1434
35025,7828,13030,8831,1400,1434
35050,7830,13042,8842,1400,1435
35075,7837,13058,8857,1400,1436
35100,7839,13071,8866,1401,1440
35125,7840,13077,8872,1401,1442
35150,7845,13082,8875,1401,1446
35175,7848,13088,8881,1402,1446
35200,7848,13098,8891,1404,1446
35225,7849,13106,8897,1404,1446
35250,7849,13111,8904,1405,1446
35275,7849,13122,8916,1407,1446
35300,7849,13128,8921,1407,1446
35325,7853,13133,8923,1407,1448
35350,7853,13141,8926,1410,1448
35375,7853,13151,8935,1411,1448
35400,7855,13162,8945,1413,1449
35425,7855,13168,8950,1414,1449
