Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
21825,6464,6469,4274,5206,852
21850,6470,6479,4282,5214,852
21875,6475,6488,4291,5223,852
21900,6481,6498,4297,5229,853
21925,6484,6504,4302,5233,853
21950,6485,6506,4305,5235,855
21975,6487,6509,4307,5238,858
22000,6489,6520,4315,5249,859
22025,6492,6527,4320,5255,859
22050,6497,6535,4327,5264,859
22075,6504,6543,4337,5270,859
22100,6508,6556,4345,5277,859
22125,6512,6561,4350,5281,861
22150,6519,6572,4360,5288,861
22175,6525,6580,4364,5293,862
22200,6525,6587,4368,5299,864
22225,6527,6593,4371,5306,865
22250,6529,6605,4379,5315,865
22275,6532,6613,4388,5319,865
22300,6534,6618,4394,5322,867
22325,6537,6625,4399,5330,868
22350,6543,6637,4407,5339,869
22375,6551,6647,4414,5347,869
22400,6557,6654,4420,5353,870
22425,6560,6663,4426,5361,870
22450,6565,6671,4431,5368,872
22475,6570,6678,4436,5371,872
22500,6572,6684,4440,5377,873
22525,6579,6695,4446,5383,873
22550,6583,6705,4454,5388,873
22575,6587,6715,4460,5395,875
22600,6589,6723,4467,5400,878
22625,6591,6732,4472,5405,878
22650,6594,6740,4478,5412,878
22675,6601,6752,4485,5420,879
22700,6603,6756,4488,5425,880
22725,6605,6759,4492,5429,881
22750,6611,6768,4500,5439,884
22775,6615,6780,4508,5447,885
22800,6622,6791,4520,5458,885
22825,6628,6800,4528,5468,885
22850,6630,6814,4537,5474,887
22875,6635,6817,4540,5479,888
22900,6641,6825,4547,5486,888
22925,6649,6835,4556,5493,888
22950,6653,6843,4563,5500,889
22975,6655,6848,4568,5504,890
23000,6660,6857,4574,5510,891
23025,6664,6864,4582,5514,895
23050,6666,6872,4590,5520,896
23075,6673,6881,4596,5528,896
23100,6678,6893,4605,5536,898
23125,6683,6898,4607,5541,900
23150,6686,6905,4613,5547,902
23175,6691,6912,4620,5556,903
23200,6694,6920,4631,5562,903
23225,6698,6928,4638,5567,905
23250,6701,6936,4647,5575,907
23275,6702,6943,4656,5580,908
23300,6706,6949,4661,5586,908
23325,6713,6961,4668,5593,911
23350,6716,6970,4675,5600,912
23375,6718,6977,4682,5606,915
23400,6721,6985,4690,5610,915
23425,6725,6995,4699,5617,916
23450,6729,7003,4707,5623,916
23475,6733,7011,4713,5626,917
23500,6734,7021,4723,5633,920
23525,6736,7029,4731,5638,922
23550,6742,7034,4735,5644,924
23575,6745,7037,4738,5647,927
23600,6750,7045,4746,5656,928
23625,6752,7048,4753,5660,928
23650,6757,7056,4760,5667,930
23675,6762,7065,4769,5674,931
23700,6768,7076,4778,5683,932
23725,6771,7084,4786,5689,932
23750,6772,7092,4795,5695,933
23775,6772,7096,4798,5699,933
23800,6775,7103,4806,5706,935
23825,6781,7116,4816,5715,936
23850,6784,7123,4820,5721,939
23875,6788,7131,4826,5725,939
23900,6791,7136,4832,5729,940
23925,6792,7144,4840,5735,940
23950,6796,7152,4845,5739,941
23975,6802,7159,4850,5743,943
24000,6806,7163,4853,5745,944
24025,6810,7171,4858,5749,944
24050,6811,7177,4862,5750,944
24075,6814,7182,4867,5756,946
24100,6818,7188,4871,5761,948
24125,6821,7194,4876,5766,949
24150,6827,7204,4888,5779,951
24175,6829,7209,4891,5781,951
24200,6832,7217,4901,5785,953
24225,6836,7224,4908,5789,954
24250,6836,7235,4916,5796,954
24275,6843,7246,4924,5803,955
24300,6850,7258,4936,5811,956
24325,6855,7266,4946,5817,956
24350,6859,7273,4954,5825,957
24375,6862,7281,4960,5831,958
24400,6867,7291,4969,5838,959
24425,6869,7298,4974,5842,960
24450,6873,7302,4979,5846,962
24475,6876,7307,4983,5851,962
24500,6878,7314,4988,5857,964
24525,6880,7322,4995,5867,964
24550,6886,7333,5006,5875,967
24575,6889,7344,5014,5879,967
24600,6893,7350,5020,5885,968
24625,6898,7358,5026,5889,969
24650,6898,7366,5032,5896,969
24675,6899,7372,5038,5904,971
24700,6901,7378,5043,5909,972
24725,6902,7386,5048,5913,974
24750,6909,7393,5054,5922,975
24775,6916,7401,5061,5934,976
24800,6922,7410,5070,5942,979
24825,6925,7416,5075,5945,979
24850,6927,7421,5079,5951,982
24875,6929,7426,5082,5955,982
24900,6932,7432,5086,5960,982
24925,6935,7436,5091,5967,984
24950,6938,7439,5093,5970,985
24975,6944,7447,5098,5977,986
25000,6944,7454,5106,5981,987
25025,6944,7458,5109,5985,988
25050,6945,7468,5118,5992,990
25075,6949,7476,5124,5999,993
25100,6950,7482,5134,6004,993
25125,6951,7486,5136,6008,994
25150,6954,7492,5141,6014,994
25175,6955,7503,5150,6020,994
25200,6959,7510,5155,6025,996
25225,6962,7520,5166,6039,997
25250,6968,7525,5171,6045,997
25275,6971,7528,5174,6048,997
25300,6975,7539,5179,6055,999
25325,6981,7547,5183,6062,999
25350,6984,7555,5188,6068,999
25375,6988,7559,5194,6073,1000
25400,6992,7562,5196,6078,1000
25425,6996,7567,5199,6084,1001
25450,7003,7574,5207,6091,1002
25475,7007,7582,5212,6098,1004
25500,7012,7589,5218,6103,1006
25525,7015,7592,5223,6108,1006
25550,7020,7601,5231,6115,1007
25575,7026,7612,5238,6124,1008
25600,7029,7623,5244,6133,1011
25625,7032,7630,5252,6141,1011
25650,7036,7637,5258,6147,1013
25675,7037,7643,5264,6152,1013
25700,7040,7648,5268,6156,1014
25725,7041,7648,5270,6159,1015
25750,7045,7654,5274,6164,1016
25775,7050,7660,5278,6167,1017
25800,7053,7672,5284,6177,1018
25825,7054,7680,5291,6182,1018
25850,7060,7688,5299,6187,1018
25875,7062,7692,5305,6190,1018
25900,7070,7703,5316,6200,1019
25925,7074,7708,5321,6202,1019
25950,7074,7714,5326,6210,1020
25975,7077,7721,5330,6213,1022
26000,7082,7728,5337,6219,1023
26025,7085,7734,5342,6222,1025
26050,7088,7742,5350,6229,1025
26075,7090,7749,5357,6235,1025
26100,7092,7757,5364,6242,1026
26125,7096,7763,5367,6248,1027
26150,7102,7771,5375,6255,1029
26175,7104,7779,5381,6263,1029
26200,7105,7790,5389,6270,1030
26225,7108,7798,5394,6279,1030
26250,7109,7802,5397,6285,1032
26275,7111,7812,5404,6292,1034
26300,7114,7822,5412,6299,1036
26325,7121,7831,5421,6307,1036
26350,7124,7839,5427,6315,1036
26375,7127,7847,5430,6324,1037
26400,7129,7855,5435,6330,1038
26425,7136,7863,5441,6338,1039
26450,7137,7867,5444,6342,1039
26475,7139,7873,5449,6347,1041
26500,7145,7879,5454,6355,1043
26525,7150,7886,5458,6361,1044
26550,7154,7899,5469,6368,1044
26575,7161,7908,5478,6378,1045
26600,7164,7914,5484,6381,1046
26625,7169,7921,5489,6386,1047
26650,7173,7927,5493,6391,1049
26675,7174,7936,5500,6398,1049
26700,7176,7943,5504,6404,1049
26725,7180,7951,5510,6411,1050
26750,7185,7957,5514,6418,1052
26775,7190,7964,5520,6426,1052
26800,7194,7975,5529,6434,1052
26825,7198,7981,5534,6442,1052
26850,7202,7987,5541,6447,1052
26875,7204,7995,5549,6453,1052
26900,7208,8002,5556,6460,1054
26925,7211,8012,5564,6467,1058
26950,7213,8017,5569,6473,1058
26975,7218,8020,5570,6476,1059
27000,7220,8025,5573,6480,1059
27025,7224,8031,5578,6484,1060
27050,7227,8038,5584,6487,1061
27075,7232,8050,5593,6494,1062
27100,7235,8053,5596,6499,1062
27125,7241,8059,5602,6506,1063
27150,7246,8070,5611,6514,1066
27175,7249,8076,5615,6519,1066
27200,7251,8084,5623,6526,1066
27225,7255,8093,5630,6533,1066
27250,7258,8102,5638,6541,1066
27275,7263,8113,5646,6551,1068
27300,7265,8117,5650,6555,1069
27325,7271,8124,5656,6562,1070
27350,7277,8131,5665,6569,1071
27375,7281,8139,5672,6576,1073
27400,7284,8141,5674,6580,1074
27425,7284,8150,5682,6589,1077
27450,7290,8161,5691,6600,1077
27475,7294,8170,5698,6609,1077
27500,7300,8179,5706,6614,1078
27525,7304,8186,5714,6621,1080
27550,7306,8190,5717,6624,1081
27575,7308,8198,5723,6628,1083
27600,7312,8203,5726,6634,1083
27625,7317,8212,5734,6640,1083
27650,7319,8217,5738,6646,1084
27675,7322,8225,5743,6651,1084
27700,7326,8234,5749,6658,1085
27725,7333,8248,5763,6668,1085
27750,7335,8255,5768,6673,1086
27775,7340,8266,5776,6685,1088
27800,7343,8273,5782,6690,1089
27825,7346,8280,5788,6698,1089
27850,7349,8287,5792,6704,1090
27875,7350,8294,5798,6709,1091
27900,7355,8304,5806,6716,1094
27925,7358,8314,5814,6724,1094
27950,7361,8319,5819,6728,1096
27975,7363,8327,5828,6737,1097
28000,7365,8339,5837,6742,1099
28025,7367,8348,5844,6748,1100
28050,7369,8355,5848,6752,1100
28075,7372,8361,5854,6755,1102
28100,7374,8365,5858,6759,1103
28125,7376,8371,5863,6765,1105
28150,7381,8381,5872,6770,1105
28175,7385,8388,5878,6778,1107
28200,7389,8397,5886,6786,1108
28225,7394,8403,5893,6791,1108
28250,7396,8410,5898,6798,1109
28275,7399,8417,5904,6806,1110
28300,7401,8421,5908,6810,1111
28325,7404,8429,5915,6816,1111
28350,7408,8438,5924,6821,1113
28375,7409,8447,5931,6829,1114
28400,7416,8455,5936,6837,1114
28425,7418,8463,5946,6845,1116
28450,7421,8467,5951,6848,1117
28475,7426,8477,5958,6854,1117
28500,7429,8485,5964,6858,1117
28525,7430,8490,5968,6862,1118
28550,7432,8498,5974,6867,1119
28575,7436,8507,5982,6875,1121
28600,7438,8511,5986,6884,1121
28625,7444,8517,5992,6888,1121
28650,7447,8526,5999,6897,1121
28675,7449,8537,6007,6905,1122
28700,7450,8548,6014,6909,1122
28725,7454,8556,6020,6917,1123
28750,7459,8560,6024,6921,1125
28775,7460,8568,6030,6925,1127
28800,7463,8572,6033,6929,1129
28825,7466,8579,6038,6934,1129
28850,7468,8586,6042,6940,1130
28875,7471,8595,6048,6947,1132
28900,7474,8605,6054,6955,1136
28925,7478,8610,6057,6963,1136
28950,7482,8618,6065,6972,1136
28975,7486,8630,6074,6979,1138
29000,7490,8642,6085,6986,1139
29025,7493,8648,6092,6992,1140
29050,7494,8655,6097,6996,1141
29075,7496,8660,6101,7000,1141
29100,7499,8667,6109,7005,1141
29125,7501,8674,6114,7013,1143
29150,7505,8682,6123,7020,1146
29175,7509,8692,6133,7028,1148
29200,7512,8700,6141,7035,1149
29225,7515,8703,6148,7040,1150
29250,7517,8713,6152,7047,1152
29275,7520,8724,6161,7054,1153
29300,7520,8729,6167,7058,1153
29325,7521,8735,6171,7060,1153
29350,7525,8743,6176,7067,1156
29375,7528,8752,6184,7072,1158
29400,7531,8762,6192,7081,1159
29425,7535,8772,6200,7086,1160
29450,7538,8781,6208,7093,1162
29475,7542,8792,6220,7103,1162
29500,7545,8797,6225,7108,1162
29525,7550,8803,6229,7113,1163
29550,7554,8813,6237,7119,1164
29575,7559,8819,6243,7126,1165
29600,7562,8828,6251,7131,1167
29625,7563,8835,6258,7136,1168
29650,7567,8847,6268,7146,1169
29675,7569,8853,6274,7152,1169
29700,7574,8863,6282,7157,1169
29725,7578,8878,6295,7170,1169
29750,7580,8882,6300,7177,1170
29775,7583,8890,6307,7183,1172
29800,7586,8896,6313,7190,1172
29825,7587,8903,6319,7195,1172
29850,7592,8915,6329,7205,1173
29875,7594,8924,6337,7214,1173
29900,7599,8930,6342,7218,1175
29925,7602,8938,6350,7225,1175
29950,7606,8945,6357,7227,1176
29975,7607,8955,6368,7235,1177
30000,7611,8965,6377,7240,1177
30025,7614,8971,6383,7243,1177
30050,7617,8978,6390,7248,1179
30075,7619,8985,6398,7254,1179
30100,7621,8991,6405,7260,1179
30125,7627,9000,6413,7268,1181
30150,7629,9006,6417,7274,1183
30175,7632,9014,6422,7281,1184
30200,7636,9019,6425,7286,1186
30225,7640,9029,6432,7293,1188
30250,7643,9037,6439,7301,1190
30275,7645,9046,6447,7307,1190
30300,7649,9055,6456,7315,1191
30325,7652,9065,6463,7320,1194
30350,7655,9073,6470,7324,1195
30375,7658,9081,6478,7332,1197
30400,7662,9093,6489,7337,1199
30425,7664,9097,6492,7340,1200
30450,7666,9111,6501,7348,1201
30475,7672,9124,6513,7358,1202
30500,7675,9131,6517,7363,1202
30525,7679,9140,6524,7369,1202
30550,7682,9145,6528,7371,1202
30575,7685,9152,6534,7377,1204
30600,7689,9161,6541,7383,1207
30625,7693,9172,6549,7390,1208
30650,7697,9182,6557,7400,1208
30675,7699,9192,6567,7406,1208
30700,7703,9201,6573,7411,1210
30725,7707,9210,6582,7416,1211
30750,7710,9219,6591,7423,1213
30775,7711,9222,6594,7426,1213
30800,7714,9231,6604,7435,1213
30825,7717,9238,6611,7441,1216
30850,7720,9244,6618,7449,1216
30875,7724,9253,6624,7454,1216
30900,7727,9259,6629,7457,1217
30925,7730,9271,6640,7466,1217
30950,7732,9280,6648,7477,1217
30975,7735,9287,6655,7483,1217
31000,7738,9295,6660,7491,1220
31025,7742,9301,6665,7495,1220
31050,7746,9308,6673,7502,1220
31075,7749,9316,6682,7510,1220
31100,7752,9321,6689,7514,1220
31125,7756,9332,6696,7524,1221
31150,7759,9340,6703,7533,1221
31175,7763,9351,6712,7541,1222
31200,7766,9359,6719,7547,1224
31225,7770,9367,6727,7552,1224
31250,7774,9377,6734,7560,1225
31275,7782,9388,6744,7569,1226
31300,7784,9397,6752,7575,1226
31325,7790,9408,6758,7583,1229
31350,7797,9415,6766,7591,1229
31375,7802,9424,6774,7598,1231
31400,7811,9436,6780,7609,1233
31425,7816,9442,6787,7615,1236
31450,7821,9450,6794,7624,1239
31475,7827,9459,6802,7634,1241
31500,7829,9463,6807,7638,1242
31525,7832,9467,6809,7641,1244
31550,7835,9477,6817,7645,1246
31575,7837,9483,6822,7649,1247
31600,7840,9493,6833,7654,1247
31625,7842,9501,6837,7663,1248
31650,7843,9509,6844,7671,1248
31675,7845,9516,6851,7679,1248
31700,7849,9520,6855,7686,1248
31725,7853,9528,6862,7694,1249
31750,7856,9537,6870,7700,1250
31775,7857,9549,6880,7705,1251
31800,7861,9558,6888,7710,1251
31825,7865,9568,6898,7715,1252
31850,7866,9573,6903,7720,1252
31875,7870,9581,6909,7728,1256
31900,7873,9587,6915,7733,1256
31925,7876,9595,6922,7739,1258
31950,7882,9606,6932,7748,1259
31975,7886,9616,6937,7753,1262
32000,7890,9623,6943,7759,1264
32025,7894,9632,6949,7766,1265
32050,7899,9638,6955,7774,1265
32075,7901,9643,6962,7777,1265
32100,7904,9650,6966,7779,1265
32125,7911,9658,6972,7787,1266
32150,7916,9665,6977,7791,1267
32175,7918,9671,6982,7796,1267
32200,7919,9676,6985,7800,1267
32225,7923,9679,6989,7806,1267
32250,7928,9687,6996,7814,1270
32275,7930,9693,7003,7821,1270
32300,7933,9701,7009,7828,1271
32325,7934,9706,7013,7831,1273
32350,7938,9714,7021,7834,1274
32375,7939,9720,7025,7841,1274
32400,7940,9726,7030,7845,1274
32425,7943,9733,7038,7853,1275
32450,7943,9744,7046,7863,1275
32475,7947,9752,7053,7869,1277
32500,7948,9754,7054,7873,1278
32525,7951,9764,7061,7881,1280
32550,7954,9773,7069,7888,1283
32575,7958,9783,7078,7895,1283
32600,7961,9793,7084,7904,1284
32625,7962,9799,7092,7907,1284
32650,7966,9807,7100,7912,1284
32675,7970,9818,7107,7918,1284
32700,7973,9826,7115,7925,1284
32725,7976,9834,7123,7932,1284
32750,7978,9840,7126,7936,1286
32775,7980,9851,7134,7943,1286
32800,7983,9861,7143,7952,1289
32825,7986,9876,7156,7964,1290
32850,7987,9884,7161,7969,1290
32875,7989,9894,7168,7978,1291
32900,7991,9903,7175,7984,1291
32925,7995,9913,7183,7995,1292
32950,8000,9921,7189,8003,1294
32975,8003,9929,7197,8012,1295
33000,8009,9937,7205,8019,1295
33025,8012,9943,7212,8023,1295
33050,8014,9952,7221,8029,1295
33075,8021,9963,7231,8037,1295
33100,8024,9972,7239,8041,1296
33125,8029,9984,7252,8052,1296
33150,8033,9994,7261,8057,1297
33175,8035,10004,7271,8066,1299
33200,8038,10013,7280,8073,1300
33225,8040,10022,7288,8081,1301
33250,8042,10027,7294,8088,1301
33275,8046,10033,7299,8093,1302
33300,8049,10038,7306,8100,1303
33325,8052,10044,7311,8103,1303
33350,8054,10052,7317,8112,1305
33375,8056,10059,7323,8120,1308
33400,8061,10068,7330,8131,1309
33425,8065,10081,7341,8139,1311
33450,8068,10091,7349,8147,1311
33475,8073,10099,7356,8153,1312
33500,8076,10104,7361,8156,1312
33525,8080,10110,7365,8163,1312
33550,8083,10120,7374,8171,1312
33575,8084,10127,7380,8176,1314
33600,8089,10138,7384,8182,1315
33625,8091,10149,7392,8188,1318
33650,8094,10159,7401,8194,1319
33675,8100,10169,7406,8202,1319
33700,8102,10176,7411,8206,1320
33725,8104,10182,7417,8210,1321
33750,8106,10190,7426,8217,1321
33775,8108,10199,7432,8225,1322
33800,8111,10211,7441,8232,1323
33825,8114,10221,7449,8237,1323
33850,8116,10234,7460,8247,1323
33875,8117,10240,7465,8250,1323
33900,8123,10252,7476,8257,1323
33925,8125,10258,7482,8262,1324
33950,8128,10262,7486,8266,1324
33975,8129,10267,7491,8272,1325
34000,8134,10275,7496,8281,1325
34025,8137,10284,7504,8290,1325
34050,8145,10293,7513,8298,1329
34075,8150,10300,7520,8303,1330
34100,8155,10304,7525,8307,1330
34125,8162,10313,7533,8315,1331
34150,8170,10319,7539,8322,1331
34175,8179,10327,7547,8331,1334
34200,8184,10333,7549,8338,1335
34225,8191,10341,7556,8346,1339
34250,8199,10353,7566,8355,1341
34275,8203,10357,7569,8359,1341
34300,8208,10369,7579,8370,1342
34325,8213,10378,7586,8377,1342
34350,8214,10385,7592,8382,1343
34375,8214,10391,7597,8388,1347
34400,8218,10400,7604,8395,1348
34425,8222,10408,7611,8403,1348
34450,8223,10415,7617,8412,1348
34475,8225,10423,7626,8419,1351
34500,8229,10426,7631,8423,1352
34525,8232,10433,7637,8431,1352
34550,8239,10441,7644,8439,1354
34575,8245,10451,7653,8446,1354
34600,8252,10462,7660,8457,1354
34625,8257,10473,7670,8465,1354
34650,8265,10479,7678,8473,1354
34675,8272,10490,7690,8483,1356
34700,8275,10498,7699,8488,1357
34725,8280,10504,7704,8495,1358
34750,8282,10511,7710,8502,1358
34775,8289,10521,7721,8511,1359
34800,8293,10529,7728,8518,1360
34825,8301,10539,7738,8528,1360
34850,8308,10549,7748,8538,1363
34875,8319,10562,7759,8550,1364
34900,8322,10570,7767,8557,1365
34925,8329,10577,7775,8566,1365
34950,8333,10591,7789,8574,1368
34975,8336,10596,7794,8580,1369
35000,8341,10605,7804,8589,1370
35025,8345,10613,7814,8596,1372
35050,8349,10623,7823,8608,1372
35075,8351,10631,7830,8613,1373
35100,8353,10640,7837,8621,1374
35125,8357,10646,7844,8627,1376
35150,8359,10652,7848,8632,1377
35175,8359,10657,7854,8636,1380
35200,8361,10669,7865,8643,1381
35225,8367,10680,7876,8652,1382
35250,8373,10692,7889,8661,1383
35275,8377,10701,7898,8667,1383
35300,8382,10707,7904,8671,1383
35325,8386,10718,7914,8681,1385
35350,8389,10728,7925,8690,1385
35375,8392,10738,7935,8697,1386
35400,8396,10753,7950,8710,1388
35425,8400,10765,7958,8718,1391
35450,8405,10778,7968,8728,1392
35475,8408,10783,7971,8734,1395
35500,8408,10791,7981,8744,1398
35525,8410,10798,7989,8750,1398
35550,8414,10809,8001,8761,1401
35575,8418,10816,8008,8769,1401
35600,8419,10823,8013,8775,1402
35625,8421,10832,8021,8782,1403
35650,8425,10841,8032,8790,1404
35675,8429,10850,8043,8800,1406
35700,8433,10859,8052,8811,1408
35725,8436,10866,8061,8819,1408
35750,8439,10872,8067,8822,1410
35775,8443,10877,8071,8828,1411
35800,8446,10883,8077,8836,1412
35825,8449,10891,8083,8843,1413
35850,8451,10899,8090,8849,1414
35875,8455,10910,8099,8857,1414
35900,8456,10913,8102,8861,1414
35925,8462,10918,8108,8868,1416
35950,8467,10928,8120,8879,1416
35975,8472,10935,8126,8886,1416
36000,8477,10941,8131,8894,1418
36025,8480,10948,8135,8903,1418
36050,8487,10961,8145,8917,1419
36075,8492,10968,8151,8924,1421
36100,8498,10979,8159,8935,1421
36125,8502,10984,8164,8942,1423
36150,8510,10998,8176,8953,1424
36175,8520,11010,8189,8964,1424
36200,8529,11018,8196,8976,1424
36225,8532,11028,8204,8985,1425
36250,8538,11043,8217,9001,1425
36275,8541,11051,8225,9009,1426
36300,8548,11061,8235,9022,1426
36325,8556,11074,8248,9039,1426
36350,8560,11087,8259,9052,1427
36375,8568,11101,8272,9067,1429
36400,8578,11111,8282,9081,1429
36425,8583,11122,8293,9090,1431
36450,8587,11137,8304,9101,1432
36475,8597,11150,8318,9111,1432
36500,8605,11161,8328,9123,1433
36525,8609,11177,8344,9135,1433
36550,8616,11193,8359,9150,1436
36575,8619,11207,8369,9159,1437
36600,8627,11217,8375,9166,1437
36625,8632,11229,8387,9175,1439
36650,8640,11238,8396,9182,1440
36675,8645,11246,8407,9190,1441
36700,8651,11259,8419,9200,1442
36725,8654,11267,8429,9211,1443
36750,8659,11274,8435,9217,1443
36775,8664,11284,8445,9225,1443
36800,8669,11296,8457,9238,1444
36825,8672,11308,8468,9251,1444
36850,8679,11317,8476,9261,1444
36875,8685,11323,8480,9265,1444
36900,8690,11330,8487,9275,1445
36925,8695,11338,8496,9286,1447
36950,8700,11348,8506,9296,1447
36975,8703,11362,8521,9310,1448
37000,8705,11370,8530,9321,1450
37025,8706,11375,8535,9328,1453
37050,8710,11384,8542,9339,1454
37075,8711,11391,8548,9350,1454
37100,8717,11397,8556,9357,1456
37125,8724,11408,8566,9367,1459
37150,8728,11415,8572,9373,1459
37175,8732,11424,8581,9383,1459
37200,8735,11431,8588,9392,1460
37225,8740,11442,8598,9404,1460
37250,8746,11452,8607,9415,1460
37275,8752,11461,8615,9423,1460
37300,8755,11470,8623,9433,1460
37325,8757,11478,8628,9438,1463
37350,8762,11490,8639,9449,1464
37375,8767,11498,8649,9458,1466
37400,8771,11509,8659,9469,1467
37425,8777,11524,8675,9486,1467
37450,8780,11538,8689,9499,1469
37475,8781,11546,8697,9507,1471
37500,8781,11556,8708,9517,1471
37525,8781,11562,8715,9523,1475
37550,8784,11570,8723,9530,1478
37575,8789,11581,8732,9540,1479
37600,8792,11594,8743,9551,1480
37625,8796,11602,8753,9557,1480
37650,8800,11611,8763,9566,1481
37675,8804,11622,8773,9571,1482
37700,8807,11625,8778,9573,1484
37725,8812,11632,8786,9582,1485
37750,8816,11640,8795,9588,1488
37775,8819,11646,8801,9595,1489
37800,8825,11655,8810,9604,1490
37825,8826,11661,8816,9610,1491
37850,8832,11671,8827,9622,1492
37875,8839,11677,8833,9629,1492
37900,8839,11682,8836,9634,1494
37925,8843,11683,8838,9636,1496
37950,8848,11690,8845,9646,1496
37975,8851,11694,8849,9652,1497
38000,8853,11697,8851,9656,1499
38025,8858,11703,8858,9664,1500
38050,8864,11710,8864,9672,1501
38075,8865,11711,8865,9675,1501
38100,8867,11716,8870,9678,1501
38125,8871,11722,8876,9681,1503
38150,8875,11732,8886,9689,1504
38175,8882,11743,8895,9698,1505
38200,8891,11752,8904,9706,1505
38225,8893,11761,8913,9713,1505
38250,8900,11773,8921,9724,1505
38275,8904,11783,8931,9732,1505
38300,8910,11794,8939,9742,1506
38325,8913,11800,8945,9749,1506
38350,8914,11803,8948,9754,1506
38375,8917,11810,8958,9764,1506
38400,8918,11817,8962,9768,1507
38425,8922,11826,8966,9777,1509
38450,8925,11837,8976,9784,1510
38475,8925,11843,8980,9790,1514
38500,8929,11850,8988,9797,1516
38525,8935,11861,8999,9809,1517
38550,8938,11870,9008,9820,1518
38575,8941,11879,9018,9828,1520
38600,8942,11885,9027,9836,1520
38625,8945,11895,9036,9845,1520
38650,8946,11897,9040,9849,1520
38675,8952,11903,9048,9858,1522
38700,8958,11911,9055,9868,1523
38725,8963,11917,9061,9875,1524
38750,8966,11925,9068,9880,1524
38775,8971,11933,9078,9890,1525
38800,8977,11940,9085,9896,1526
38825,8982,11950,9095,9906,1526
38850,8984,11955,9103,9914,1527
38875,8991,11967,9115,9928,1527
38900,8999,11978,9126,9939,1529
38925,9004,11988,9136,9950,1530
38950,9010,11999,9147,9963,1531
38975,9013,12007,9155,9971,1531
39000,9015,12013,9162,9975,1532
39025,9016,12022,9171,9984,1533
39050,9017,12031,9178,9993,1533
39075,9019,12039,9183,10001,1533
39100,9024,12045,9188,10005,1533
39125,9025,12054,9197,10008,1534
39150,9028,12066,9209,10016,1534
39175,9030,12079,9222,10026,1535
39200,9034,12090,9232,10036,1537
39225,9037,12104,9242,10048,1537
39250,9040,12111,9249,10058,1537
39275,9044,12121,9259,10067,1537
39300,9048,12132,9269,10077,1538
39325,9051,12136,9272,10080,1538
39350,9057,12145,9280,10086,1540
39375,9062,12153,9286,10092,1541
39400,9068,12167,9300,10105,1543
39425,9072,12179,9312,10119,1544
39450,9076,12189,9322,10128,1545
39475,9080,12204,9336,10143,1546
39500,9085,12215,9346,10154,1546
39525,9090,12221,9351,10162,1547
39550,9095,12235,9364,10176,1547
39575,9096,12243,9369,10183,1551
39600,9098,12249,9375,10191,1553
39625,9100,12259,9383,10201,1557
39650,9104,12266,9390,10208,1560
39675,9107,12277,9399,10218,1561
39700,9108,12291,9413,10230,1562
39725,9111,12298,9420,10237,1563
39750,9118,12310,9430,10248,1564
39775,9119,12316,9437,10254,1565
39800,9125,12324,9445,10262,1566
39825,9129,12337,9459,10277,1568
39850,9137,12349,9472,10289,1570
39875,9141,12358,9482,10298,1571
39900,9142,12363,9487,10304,1572
39925,9145,12371,9493,10309,1574
39950,9146,12376,9501,10315,1575
39975,9147,12387,9511,10326,1576
40000,9149,12393,9519,10332,1579
40025,9149,12396,9524,10338,1580
40050,9150,12400,9527,10340,1581
40075,9151,12404,9531,10345,1582
40100,9154,12413,9540,10353,1582
40125,9156,12420,9546,10360,1583
40150,9158,12426,9552,10366,1585
40175,9163,12435,9559,10374,1585
40200,9163,12443,9565,10382,1585
40225,9170,12455,9578,10395,1586
40250,9172,12459,9580,10398,1587
40275,9174,12467,9588,10407,1587
40300,9176,12473,9593,10411,1588
40325,9178,12477,9596,10415,1589
40350,9179,12483,9602,10421,1589
40375,9182,12487,9607,10425,1589
40400,9183,12492,9609,10430,1590
40425,9184,12495,9611,10434,1591
40450,9188,12500,9616,10441,1591
40475,9190,12504,9620,10444,1593
40500,9190,12506,9623,10447,1595
40525,9192,12512,9630,10457,1595
40550,9192,12518,9636,10463,1595
40575,9193,12524,9643,10470,1596
40600,9196,12532,9652,10479,1596
40625,9198,12539,9658,10487,1601
40650,9200,12550,9668,10495,1603
40675,9202,12562,9682,10506,1605
40700,9205,12574,9694,10519,1605
40725,9208,12592,9710,10536,1605
40750,9214,12602,9721,10546,1609
40775,9217,12607,9726,10550,1610
40800,9218,12616,9733,10561,1611
40825,9220,12627,9744,10566,1614
40850,9222,12633,9751,10573,1614
40875,9223,12640,9758,10578,1614
40900,9226,12645,9763,10582,1614
40925,9226,12649,9766,10588,1614
40950,9227,12651,9766,10589,1614
40975,9236,12665,9780,10603,1615
41000,9242,12683,9798,10620,1615
41025,9243,12686,9802,10624,1615
41050,9255,12698,9812,10637,1615
41075,9256,12701,9814,10639,1615
41100,9259,12714,9824,10650,1616
41125,9260,12726,9835,10660,1616
41150,9265,12736,9844,10669,1618
41175,9265,12743,9853,10672,1618
41200,9267,12751,9864,10681,1619
41225,9268,12756,9869,10685,1621
41250,9274,12762,9872,10691,1621
41275,9275,12770,9878,10701,1621
