Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
21450,5104,0,7855,1062,2928
21475,5104,0,7860,1070,2928
21500,5104,0,7864,1070,2928
21525,5104,0,7869,1070,2928
21550,5104,0,7872,1072,2928
21575,5104,0,7878,1072,2928
21600,5104,0,7881,1072,2928
21625,5104,0,7883,1076,2928
21650,5104,0,7885,1076,2928
21675,5104,0,7889,1076,2928
21700,5104,0,7895,1078,2928
21725,5104,0,7901,1078,2928
21750,5104,0,7903,1078,2928
21775,5104,0,7908,1084,2928
21800,5104,0,7909,1084,2928
21825,5104,0,7913,1084,2928
21850,5104,0,7920,1088,2928
21875,5104,0,7923,1088,2928
21900,5104,0,7929,1088,2928
21925,5104,0,7931,1090,2928
21950,5104,0,7936,1090,2928
21975,5104,0,7943,1090,2928
22000,5104,0,7946,1094,2928
22025,5104,0,7949,1094,2928
22050,5104,0,7954,1094,2928
22075,5254,0,7954,1096,2928
22100,5254,0,7957,1096,2928
22125,5254,0,7962,1096,2928
22150,5254,0,7962,1114,2928
22175,5254,0,7968,1114,2928
22200,5254,0,7973,1114,2928
22225,5254,0,7976,1116,2928
22250,5254,0,7979,1116,2928
22275,5254,0,7983,1116,3004
22300,5254,0,7992,1120,3004
22325,5254,0,7996,1120,3004
22350,5254,0,7998,1120,3004
22375,5254,0,8001,1130,3004
22400,5254,0,8004,1130,3004
22425,5254,0,8011,1130,3004
22450,5254,0,8014,1142,3004
22475,5254,0,8018,1142,3004
22500,5254,0,8021,1142,3004
22525,5254,0,8026,1156,3004
22550,5254,0,8029,1156,3004
22575,5254,0,8036,1156,3004
22600,5254,0,8041,1158,3004
22625,5254,0,8045,1158,3004
22650,5254,0,8050,1158,3004
22675,5254,0,8053,1160,3004
22700,5254,0,8059,1160,3004
22725,5254,0,8064,1160,3004
22750,5254,0,8070,1162,3004
22775,5254,0,8071,1162,3004
22800,5254,0,8072,1162,3004
22825,5254,0,8075,1166,3004
22850,5254,0,8079,1166,3004
22875,5254,0,8083,1166,3004
22900,5254,0,8088,1170,3004
22925,5254,0,8092,1170,3004
22950,5254,0,8098,1170,3004
22975,5254,0,8100,1180,3004
23000,5254,0,8102,1180,3004
23025,5254,0,8105,1180,3004
23050,5254,0,8108,1184,3004
23075,5254,0,8108,1184,3004
23100,5254,0,8113,1184,3004
23125,5254,0,8119,1190,3004
23150,5254,0,8121,1190,3004
23175,5254,0,8126,1190,3080
23200,5254,0,8130,1196,3080
23225,5254,0,8132,1196,3080
23250,5254,0,8133,1196,3080
23275,5254,0,8136,1206,3080
23300,5254,0,8139,1206,3080
23325,5254,0,8145,1206,3080
23350,5254,0,8150,1208,3080
23375,5254,0,8154,1208,3080
23400,5254,0,8160,1208,3080
23425,5254,0,8165,1210,3080
23450,5254,0,8167,1210,3080
23475,5254,0,8171,1210,3080
23500,5254,0,8172,1214,3080
23525,5254,0,8174,1214,3080
23550,5254,0,8176,1214,3080
23575,5254,0,8178,1216,3080
23600,5254,0,8184,1216,3080
23625,5254,0,8186,1216,3080
23650,5254,0,8190,1218,3080
23675,5254,0,8195,1218,3080
23700,5254,0,8197,1218,3080
23725,5254,0,8201,1220,3080
23750,5254,0,8206,1220,3080
23775,5254,0,8211,1220,3080
23800,5254,0,8214,1222,3080
23825,5254,0,8217,1222,3080
23850,5254,0,8220,1222,3080
23875,5254,0,8222,1226,3080
23900,5254,0,8224,1226,3080
23925,5254,0,8228,1226,3080
23950,5254,0,8234,1228,3156
23975,5254,0,8239,1228,3156
24000,5254,0,8242,1228,3156
24025,5254,0,8247,1232,3156
24050,5254,0,8249,1232,3156
24075,5254,0,8255,1232,3156
24100,5254,0,8258,1250,3156
24125,5254,0,8262,1250,3156
24150,5254,0,8264,1250,3156
24175,5254,0,8269,1254,3156
24200,5254,0,8270,1254,3156
24225,5404,0,8274,1254,3156
24250,5404,0,8276,1256,3156
24275,5404,0,8280,1256,3156
24300,5404,0,8281,1256,3156
24325,5404,0,8282,1262,3156
24350,5404,0,8287,1262,3156
24375,5404,0,8288,1262,3156
24400,5404,0,8293,1266,3156
24425,5404,0,8296,1266,3156
24450,5404,0,8298,1266,3156
24475,5404,0,8305,1270,3156
24500,5404,0,8309,1270,3156
24525,5404,0,8311,1270,3156
24550,5404,0,8313,1272,3156
24575,5404,0,8317,1272,3156
24600,5404,0,8320,1272,3156
24625,5404,0,8325,1274,3156
24650,5404,0,8327,1274,3156
24675,5404,0,8330,1274,3156
24700,5404,0,8330,1280,3156
24725,5404,0,8332,1280,3156
24750,5404,0,8336,1280,3232
24775,5404,0,8340,1286,3232
24800,5404,0,8343,1286,3232
24825,5404,0,8347,1286,3232
24850,5404,0,8353,1288,3232
24875,5404,0,8356,1288,3232
24900,5404,0,8361,1288,3232
24925,5404,0,8366,1292,3232
24950,5404,0,8376,1292,3232
24975,5404,0,8378,1292,3232
25000,5404,0,8380,1300,3232
25025,5404,0,8383,1300,3232
25050,5404,0,8388,1300,3232
25075,5404,0,8391,1302,3232
25100,5404,0,8393,1302,3232
25125,5404,0,8396,1302,3232
25150,5404,0,8400,1304,3232
25175,5404,0,8406,1304,3232
25200,5404,0,8410,1304,3232
25225,5404,0,8410,1318,3232
25250,5404,0,8412,1318,3232
25275,5404,0,8417,1318,3232
25300,5404,0,8423,1326,3232
25325,5404,0,8426,1326,3232
25350,5404,0,8431,1326,3232
25375,5404,0,8435,1330,3232
25400,5404,0,8438,1330,3308
25425,5404,0,8443,1330,3308
25450,5404,0,8448,1332,3308
25475,5404,0,8450,1332,3308
25500,5404,0,8453,1332,3308
25525,5404,0,8456,1334,3308
25550,5404,0,8461,1334,3308
25575,5404,0,8462,1334,3308
25600,5404,0,8467,1336,3308
25625,5404,0,8469,1336,3308
25650,5404,0,8472,1336,3308
25675,5404,0,8474,1340,3308
25700,5404,0,8477,1340,3308
25725,5404,0,8483,1340,3308
25750,5404,0,8488,1344,3308
25775,5404,0,8489,1344,3308
25800,5404,0,8493,1344,3308
25825,5554,0,8495,1350,3308
25850,5554,0,8499,1350,3308
25875,5554,0,8502,1350,3308
25900,5554,0,8506,1354,3308
25925,5554,0,8511,1354,3308
25950,5554,0,8517,1354,3308
25975,5554,0,8518,1358,3308
26000,5554,0,8520,1358,3308
26025,5554,0,8523,1358,3308
26050,5554,0,8526,1360,3308
26075,5554,0,8532,1360,3308
26100,5554,0,8532,1360,3308
26125,5554,0,8537,1368,3308
26150,5554,0,8537,1368,3308
26175,5554,0,8543,1368,3308
26200,5554,0,8548,1370,3308
26225,5554,0,8550,1370,3308
26250,5554,0,8554,1370,3308
26275,5554,0,8558,1374,3308
26300,5554,0,8560,1374,3308
26325,5554,0,8560,1374,3308
26350,5554,0,8566,1378,3308
26375,5554,0,8568,1378,3308
26400,5554,0,8570,1378,3308
26425,5554,0,8574,1380,3308
26450,5554,0,8581,1380,3308
26475,5554,0,8583,1380,3308
26500,5554,0,8587,1382,3308
26525,5554,0,8592,1382,3384
26550,5554,0,8593,1382,3384
26575,5554,0,8595,1386,3384
26600,5554,0,8598,1386,3384
26625,5554,0,8601,1386,3384
26650,5554,0,8605,1388,3384
26675,5554,0,8607,1388,3384
26700,5554,0,8611,1388,3384
26725,5554,0,8615,1400,3384
26750,5554,0,8620,1400,3384
26775,5554,0,8621,1400,3384
26800,5554,0,8623,1414,3384
26825,5554,0,8625,1414,3384
26850,5554,0,8628,1414,3384
26875,5554,0,8632,1418,3384
26900,5554,0,8636,1418,3384
26925,5554,0,8639,1418,3384
26950,5554,0,8641,1420,3384
26975,5554,0,8647,1420,3384
27000,5554,0,8649,1420,3384
27025,5554,0,8654,1422,3384
27050,5554,0,8661,1422,3384
27075,5554,0,8662,1422,3384
27100,5554,0,8664,1432,3384
27125,5554,0,8668,1432,3384
27150,5554,0,8671,1432,3384
27175,5554,0,8673,1438,3384
27200,5554,0,8676,1438,3384
27225,5554,0,8678,1438,3384
27250,5554,0,8680,1448,3384
27275,5554,0,8683,1448,3384
27300,5554,0,8686,1448,3384
27325,5554,0,8690,1452,3384
27350,5554,0,8694,1452,3384
27375,5554,0,8700,1452,3384
27400,5554,0,8701,1454,3384
27425,5554,0,8703,1454,3384
27450,5554,0,8705,1454,3460
27475,5554,0,8708,1458,3460
27500,5554,0,8712,1458,3460
27525,5554,0,8713,1458,3460
27550,5704,0,8718,1462,3460
27575,5704,0,8727,1462,3460
27600,5704,0,8727,1462,3460
27625,5704,0,8730,1464,3460
27650,5704,0,8732,1464,3460
27675,5704,0,8734,1464,3460
27700,5704,0,8736,1468,3460
27725,5704,0,8739,1468,3460
27750,5704,0,8743,1468,3460
27775,5704,0,8748,1470,3460
27800,5704,0,8750,1470,3460
27825,5704,0,8752,1470,3460
27850,5704,0,8755,1472,3460
27875,5704,0,8757,1472,3460
27900,5704,0,8759,1472,3460
27925,5704,0,8764,1474,3460
27950,5704,0,8768,1474,3460
27975,5704,0,8769,1474,3460
28000,5704,0,8773,1492,3460
28025,5704,0,8778,1492,3460
28050,5704,0,8781,1492,3460
28075,5704,0,8786,1496,3460
28100,5704,0,8789,1496,3460
28125,5704,0,8795,1496,3460
28150,5704,0,8797,1498,3460
28175,5704,0,8800,1498,3460
28200,5704,0,8802,1498,3460
28225,5704,0,8804,1500,3536
28250,5704,0,8806,1500,3536
28275,5704,0,8809,1500,3536
28300,5704,0,8811,1504,3536
28325,5704,0,8816,1504,3536
28350,5704,0,8816,1504,3536
28375,5704,0,8817,1510,3536
28400,5704,0,8820,1510,3536
28425,5704,0,8824,1510,3536
28450,5704,0,8828,1516,3536
28475,5704,0,8831,1516,3536
28500,5704,0,8833,1516,3536
28525,5704,0,8834,1522,3536
28550,5704,0,8841,1522,3536
28575,5704,0,8844,1522,3536
28600,5704,0,8846,1524,3536
28625,5704,0,8848,1524,3536
28650,5704,0,8850,1524,3536
28675,5704,0,8853,1526,3536
28700,5704,0,8855,1526,3536
28725,5704,0,8860,1526,3536
28750,5704,0,8864,1528,3536
28775,5704,0,8866,1528,3536
28800,5704,0,8869,1528,3536
28825,5704,0,8871,1532,3536
28850,5704,0,8878,1532,3536
28875,5704,0,8881,1532,3536
28900,5704,0,8882,1536,3536
28925,5704,0,8885,1536,3536
28950,5704,0,8889,1536,3536
28975,5704,0,8895,1538,3536
29000,5704,0,8900,1538,3611
29025,5704,0,8901,1538,3612
29050,5704,0,8903,1542,3612
29075,5704,0,8905,1542,3612
29100,5704,0,8905,1542,3612
29125,5704,0,8907,1548,3612
29150,5704,0,8907,1548,3612
29175,5704,0,8910,1548,3612
29200,5704,0,8915,1556,3612
29225,5704,0,8916,1556,3612
29250,5704,0,8918,1556,3612
29275,5704,0,8919,1558,3612
29300,5704,0,8922,1558,3612
29325,5704,0,8927,1558,3612
29350,5704,0,8930,1572,3612
29375,5704,0,8931,1572,3612
29400,5704,0,8935,1572,3612
29425,5704,0,8942,1574,3612
29450,5854,0,8944,1574,3612
29475,5854,0,8947,1574,3612
29500,5854,0,8947,1580,3612
29525,5854,0,8949,1580,3612
29550,5854,0,8952,1580,3612
29575,5854,0,8956,1584,3612
29600,5854,0,8958,1584,3612
29625,5854,0,8959,1584,3612
29650,5854,0,8963,1586,3688
29675,5854,0,8969,1586,3688
29700,5854,0,8971,1586,3688
29725,5854,0,8971,1590,3688
29750,5854,0,8976,1590,3688
29775,5854,0,8977,1590,3688
29800,5854,0,8977,1594,3688
29825,5854,0,8979,1594,3688
29850,5854,0,8979,1594,3688
29875,5854,0,8981,1598,3688
29900,5854,0,8988,1598,3688
29925,5854,0,8993,1598,3688
29950,5854,0,8995,1606,3688
29975,5854,0,8997,1606,3688
30000,5854,0,9001,1606,3688
30025,5854,0,9004,1614,3688
30050,5854,0,9007,1614,3764
30075,5854,0,9008,1614,3764
30100,5854,0,9010,1618,3764
30125,5854,0,9011,1618,3764
30150,5854,0,9015,1618,3764
30175,5854,0,9016,1620,3764
30200,5854,0,9017,1620,3764
30225,5854,0,9020,1620,3764
30250,5854,0,9023,1622,3764
30275,5854,0,9025,1622,3764
30300,5854,0,9026,1622,3764
30325,5854,0,9028,1626,3764
30350,5854,0,9030,1626,3764
30375,5854,0,9032,1626,3764
30400,5854,0,9034,1628,3764
30425,5854,0,9039,1628,3764
30450,5854,0,9040,1628,3764
30475,5854,0,9041,1630,3764
30500,5854,0,9045,1630,3764
30525,5854,0,9048,1630,3764
30550,5854,0,9048,1644,3764
30575,5854,0,9050,1644,3764
30600,5854,0,9055,1644,3764
30625,5854,0,9059,1648,3839
30650,5854,0,9062,1648,3840
30675,5854,0,9064,1648,3840
30700,5854,0,9067,1660,3840
30725,5854,0,9069,1660,3840
30750,5854,0,9070,1660,3840
30775,5854,0,9072,1670,3840
30800,5854,0,9072,1670,3840
30825,5854,0,9075,1670,3840
30850,5854,0,9076,1672,3840
30875,5854,0,9079,1672,3840
30900,6004,0,9082,1672,3840
30925,6004,0,9084,1678,3840
30950,6004,0,9087,1678,3840
30975,6004,0,9093,1678,3840
31000,6004,0,9095,1680,3840
31025,6004,0,9096,1680,3840
31050,6004,0,9100,1680,3840
31075,6004,0,9102,1684,3840
31100,6004,0,9105,1684,3840
31125,6004,0,9106,1684,3840
31150,6004,0,9108,1688,3840
31175,6004,0,9112,1688,3840
31200,6004,0,9114,1688,3916
31225,6004,0,9116,1690,3916
31250,6004,0,9116,1690,3916
31275,6004,0,9119,1690,3916
31300,6004,0,9120,1692,3916
31325,6004,0,9124,1692,3916
31350,6004,0,9125,1692,3916
31375,6004,0,9129,1696,3916
31400,6004,0,9130,1696,3916
31425,6004,0,9132,1696,3916
31450,6004,0,9136,1714,3916
31475,6004,0,9137,1714,3916
31500,6004,0,9138,1714,3916
31525,6004,0,9143,1720,3916
31550,6004,0,9148,1720,3916
31575,6004,0,9150,1720,3916
31600,6004,0,9150,1722,3916
31625,6004,0,9154,1722,3916
31650,6004,0,9157,1722,3916
31675,6004,0,9159,1726,3916
31700,6004,0,9161,1726,3916
31725,6004,0,9163,1726,3916
31750,6004,0,9165,1732,3916
31775,6004,0,9166,1732,3916
31800,6004,0,9168,1732,3916
31825,6004,0,9172,1734,3916
31850,6004,0,9174,1734,3916
31875,6004,0,9175,1734,3992
31900,6004,0,9179,1740,3992
31925,6004,0,9181,1740,3992
31950,6004,0,9185,1740,3992
31975,6004,0,9185,1744,3992
32000,6004,0,9188,1744,3992
32025,6004,0,9190,1744,3992
32050,6004,0,9191,1752,3992
32075,6004,0,9193,1752,3992
32100,6004,0,9195,1752,3992
32125,6004,0,9200,1756,3992
32150,6004,0,9201,1756,3992
32175,6154,0,9206,1756,3992
32200,6154,0,9208,1762,3992
32225,6154,0,9210,1762,3992
32250,6154,0,9211,1762,3992
32275,6154,0,9212,1764,3992
32300,6154,0,9215,1764,4068
32325,6154,0,9218,1764,4068
32350,6154,0,9221,1766,4068
32375,6154,0,9223,1766,4068
32400,6154,0,9225,1766,4068
32425,6154,0,9230,1772,4068
32450,6154,0,9230,1772,4068
32475,6154,0,9232,1772,4068
32500,6154,0,9236,1786,4068
32525,6154,0,9237,1786,4068
32550,6154,0,9239,1786,4068
32575,6154,0,9241,1788,4068
32600,6154,0,9243,1788,4068
32625,6154,0,9243,1788,4068
32650,6154,0,9246,1792,4068
32675,6154,0,9247,1792,4068
32700,6154,0,9249,1792,4068
32725,6154,0,9252,1796,4068
32750,6154,0,9255,1796,4068
32775,6154,0,9256,1796,4144
32800,6154,0,9256,1804,4144
32825,6154,0,9256,1804,4144
32850,6154,0,9256,1804,4144
32875,6154,0,9256,1806,4144
32900,6154,0,9256,1806,4144
32925,6154,0,9256,1806,4144
32950,6154,0,9257,1810,4144
32975,6154,0,9259,1810,4144
33000,6154,0,9261,1810,4144
33025,6154,0,9264,1812,4144
33050,6154,0,9264,1812,4144
33075,6154,0,9265,1812,4144
33100,6154,0,9267,1814,4144
33125,6154,0,9267,1814,4144
33150,6154,0,9269,1814,4144
33175,6154,0,9272,1828,4144
33200,6304,0,9273,1828,4144
33225,6304,0,9277,1828,4144
33250,6304,0,9280,1840,4144
33275,6304,0,9283,1840,4144
33300,6304,0,9284,1840,4144
33325,6304,0,9286,1844,4144
33350,6304,0,9287,1844,4220
33375,6304,0,9288,1844,4220
33400,6304,0,9293,1846,4220
33425,6304,0,9296,1846,4220
33450,6304,0,9297,1846,4220
33475,6304,0,9298,1856,4220
33500,6304,0,9301,1856,4220
33525,6304,0,9303,1856,4220
33550,6304,0,9306,1858,4220
33575,6304,0,9308,1858,4220
33600,6304,0,9313,1858,4296
33625,6304,0,9315,1862,4296
33650,6304,0,9317,1862,4296
33675,6304,0,9318,1862,4296
33700,6304,0,9319,1864,4296
33725,6304,0,9320,1864,4296
33750,6304,0,9320,1864,4296
33775,6304,0,9321,1870,4296
33800,6304,0,9326,1870,4296
33825,6304,0,9328,1870,4296
33850,6304,0,9330,1872,4296
33875,6304,0,9332,1872,4296
33900,6304,0,9333,1872,4296
33925,6304,0,9335,1876,4296
33950,6304,0,9336,1876,4296
33975,6304,0,9339,1876,4296
34000,6304,0,9340,1882,4296
34025,6304,0,9343,1882,4296
34050,6304,0,9345,1882,4296
34075,6304,0,9345,1900,4372
34100,6304,0,9347,1900,4372
34125,6304,0,9352,1900,4372
34150,6304,0,9354,1902,4372
34175,6304,0,9356,1902,4372
34200,6454,0,9358,1902,4372
34225,6454,0,9360,1906,4372
34250,6454,0,9361,1906,4372
34275,6454,0,9362,1906,4372
34300,6454,0,9366,1912,4372
34325,6454,0,9368,1912,4372
34350,6454,0,9369,1912,4372
34375,6454,0,9372,1916,4448
34400,6454,0,9377,1916,4448
34425,6454,0,9377,1916,4448
34450,6454,0,9379,1924,4448
34475,6454,0,9381,1924,4448
34500,6454,0,9382,1924,4448
34525,6454,0,9382,1928,4448
34550,6454,0,9386,1928,4448
34575,6454,0,9389,1928,4448
34600,6454,0,9391,1934,4448
34625,6454,0,9393,1934,4448
34650,6454,0,9395,1934,4448
34675,6454,0,9397,1940,4448
34700,6454,0,9401,1940,4448
34725,6454,0,9402,1940,4448
34750,6454,0,9402,1944,4448
34775,6454,0,9404,1944,4448
34800,6454,0,9406,1944,4448
34825,6454,0,9407,1948,4448
34850,6454,0,9408,1948,4448
34875,6454,0,9411,1948,4448
34900,6454,0,9413,1962,4448
34925,6454,0,9415,1962,4448
34950,6454,0,9416,1962,4524
34975,6454,0,9421,1964,4524
35000,6454,0,9422,1964,4524
35025,6454,0,9423,1964,4524
35050,6454,0,9426,1966,4524
35075,6604,0,9427,1966,4524
35100,6604,0,9427,1966,4524
35125,6604,0,9428,1968,4524
35150,6604,0,9429,1968,4524
35175,6604,0,9431,1968,4524
35200,6604,0,9433,1972,4524
35225,6604,0,9437,1972,4524
35250,6604,0,9438,1972,4524
35275,6604,0,9440,1976,4524
35300,6604,0,9443,1976,4524
35325,6604,0,9446,1976,4600
35350,6604,0,9448,1988,4600
35375,6604,0,9449,1988,4600
35400,6604,0,9452,1988,4600
35425,6604,0,9455,1990,4600
35450,6604,0,9457,1990,4676
35475,6604,0,9457,1990,4676
35500,6604,0,9457,2004,4676
35525,6604,0,9457,2004,4676
35550,6604,0,9459,2004,4676
35575,6604,0,9463,2006,4676
35600,6604,0,9464,2006,4676
35625,6604,0,9467,2006,4676
35650,6604,0,9468,2008,4676
35675,6604,0,9471,2008,4676
35700,6604,0,9472,2008,4676
35725,6604,0,9474,2010,4676
35750,6604,0,9474,2010,4752
35775,6604,0,9475,2010,4752
35800,6604,0,9479,2016,4752
35825,6604,0,9481,2016,4752
35850,6604,0,9482,2016,4752
35875,6754,0,9482,2022,4752
35900,6754,0,9483,2022,4752
35925,6754,0,9485,2022,4752
35950,6754,0,9486,2024,4752
35975,6754,0,9486,2024,4752
36000,6754,0,9488,2024,4752
36025,6754,0,9491,2028,4752
36050,6754,0,9494,2028,4752
36075,6754,0,9494,2028,4752
36100,6754,0,9497,2046,4828
36125,6754,0,9498,2046,4828
36150,6754,0,9502,2046,4828
36175,6754,0,9502,2050,4828
36200,6754,0,9503,2050,4828
36225,6754,0,9503,2050,4828
36250,6754,0,9507,2056,4828
36275,6754,0,9508,2056,4828
36300,6754,0,9508,2056,4828
36325,6754,0,9509,2060,4828
36350,6754,0,9511,2060,4828
36375,6754,0,9513,2060,4828
36400,6754,0,9514,2066,4828
36425,6754,0,9514,2066,4828
36450,6754,0,9517,2066,4828
36475,6754,0,9517,2068,4828
36500,6754,0,9518,2068,4904
36525,6904,0,9519,2068,4904
36550,6904,0,9519,2070,4904
36575,6904,0,9521,2070,4904
36600,6904,0,9523,2070,4904
36625,6904,0,9525,2074,4904
36650,6904,0,9527,2074,4904
36675,6904,0,9528,2074,4904
36700,6904,0,9530,2078,4904
36725,6904,0,9533,2078,4904
36750,6904,0,9533,2078,4904
36775,6904,0,9534,2080,4904
36800,6904,0,9536,2080,4904
36825,6904,0,9537,2080,4904
36850,6904,0,9537,2094,4904
36875,6904,0,9539,2094,4980
36900,6904,0,9540,2094,4980
36925,6904,0,9542,2096,4980
36950,6904,0,9544,2096,4980
36975,6904,0,9546,2096,4980
37000,6904,0,9547,2098,4980
37025,6904,0,9547,2098,4980
37050,7054,0,9549,2098,4980
37075,7054,0,9553,2100,4980
37100,7054,0,9554,2100,4980
37125,7054,0,9555,2100,4980
37150,7054,0,9557,2106,4980
37175,7054,0,9557,2106,4980
37200,7054,0,9558,2106,5056
37225,7054,0,9558,2108,5056
37250,7054,0,9560,2108,5056
37275,7054,0,9561,2108,5056
37300,7054,0,9563,2112,5056
37325,7054,0,9566,2112,5056
37350,7054,0,9566,2112,5056
37375,7054,0,9567,2114,5132
37400,7054,0,9570,2114,5132
37425,7054,0,9571,2114,5132
37450,7054,0,9573,2120,5132
37475,7054,0,9575,2120,5132
37500,7204,0,9576,2120,5132
37525,7204,0,9576,2122,5132
37550,7204,0,9576,2122,5132
37575,7204,0,9577,2122,5132
37600,7204,0,9578,2126,5132
37625,7204,0,9581,2126,5132
37650,7204,0,9582,2126,5208
37675,7204,0,9583,2128,5208
37700,7204,0,9585,2128,5208
37725,7204,0,9587,2128,5208
37750,7204,0,9588,2130,5208
37775,7204,0,9590,2130,5208
37800,7204,0,9591,2130,5208
37825,7204,0,9594,2132,5208
37850,7204,0,9595,2132,5208
37875,7204,0,9596,2132,5284
37900,7204,0,9599,2134,5284
37925,7204,0,9600,2134,5284
37950,7204,0,9601,2134,5284
37975,7204,0,9601,2136,5284
38000,7204,0,9604,2136,5284
38025,7204,0,9605,2136,5284
38050,7354,0,9607,2142,5284
38075,7354,0,9607,2142,5284
38100,7354,0,9609,2142,5284
38125,7354,0,9611,2146,5284
38150,7354,0,9612,2146,5284
38175,7354,0,9612,2146,5360
38200,7354,0,9614,2148,5360
38225,7354,0,9617,2148,5360
38250,7354,0,9618,2148,5360
38275,7354,0,9620,2150,5360
38300,7354,0,9620,2150,5360
38325,7354,0,9622,2150,5360
38350,7354,0,9624,2156,5360
38375,7354,0,9625,2156,5360
38400,7354,0,9626,2156,5360
38425,7354,0,9627,2160,5436
38450,7354,0,9628,2160,5436
38475,7354,0,9629,2160,5436
38500,7354,0,9630,2162,5436
38525,7354,0,9631,2162,5436
38550,7354,0,9634,2162,5436
38575,7354,0,9636,2164,5436
38600,7504,0,9636,2164,5436
38625,7504,0,9637,2164,5436
38650,7504,0,9638,2166,5436
38675,7504,0,9639,2166,5436
38700,7504,0,9641,2166,5512
38725,7504,0,9642,2168,5512
38750,7504,0,9643,2168,5512
38775,7504,0,9644,2168,5512
38800,7504,0,9646,2170,5512
38825,7504,0,9646,2170,5512
38850,7504,0,9647,2170,5512
38875,7504,0,9648,2176,5512
38900,7504,0,9652,2176,5512
38925,7504,0,9652,2176,5512
38950,7504,0,9652,2180,5512
38975,7504,0,9653,2180,5588
39000,7504,0,9656,2180,5588
39025,7654,0,9657,2182,5588
39050,7654,0,9658,2182,5588
39075,7654,0,9660,2182,5588
39100,7654,0,9662,2184,5588
39125,7654,0,9663,2184,5588
39150,7654,0,9664,2184,5588
39175,7654,0,9665,2188,5588
39200,7654,0,9666,2188,5664
39225,7654,0,9668,2188,5664
39250,7654,0,9669,2194,5664
39275,7654,0,9670,2194,5664
39300,7654,0,9671,2194,5664
39325,7654,0,9672,2196,5664
39350,7654,0,9674,2196,5664
39375,7804,0,9675,2196,5664
39400,7804,0,9676,2198,5740
39425,7804,0,9678,2198,5740
39450,7804,0,9680,2198,5740
39475,7804,0,9681,2200,5740
39500,7804,0,9682,2200,5740
39525,7804,0,9683,2200,5740
39550,7804,0,9685,2202,5740
39575,7804,0,9685,2202,5740
39600,7804,0,9686,2202,5816
39625,7804,0,9689,2208,5816
39650,7804,0,9690,2208,5816
39675,7804,0,9691,2208,5816
39700,7804,0,9691,2212,5816
39725,7804,0,9693,2212,5892
39750,7804,0,9694,2212,5892
39775,7954,0,9695,2214,5892
39800,7954,0,9695,2214,5892
39825,7954,0,9696,2214,5892
39850,7954,0,9696,2218,5892
39875,7954,0,9697,2218,5892
39900,7954,0,9701,2218,5892
39925,7954,0,9704,2220,5968
39950,7954,0,9704,2220,5968
39975,7954,0,9704,2220,5968
40000,7954,0,9704,2222,5968
40025,7954,0,9706,2222,5968
40050,7954,0,9708,2222,5968
40075,7954,0,9709,2224,5968
40100,7954,0,9710,2224,5968
40125,7954,0,9710,2224,5968
40150,8104,0,9712,2226,6044
40175,8104,0,9713,2226,6044
40200,8104,0,9715,2226,6044
40225,8104,0,9716,2232,6120
40250,8104,0,9717,2232,6120
40275,8104,0,9718,2232,6120
40300,8104,0,9719,2236,6120
40325,8104,0,9719,2236,6120
40350,8104,0,9720,2236,6120
40375,8104,0,9720,2238,6120
40400,8104,0,9723,2238,6120
40425,8104,0,9723,2238,6196
40450,8254,0,9724,2242,6196
40475,8254,0,9727,2242,6196
40500,8254,0,9728,2242,6196
40525,8254,0,9729,2244,6196
40550,8254,0,9729,2244,6196
40575,8254,0,9730,2244,6196
40600,8254,0,9732,2246,6196
40625,8254,0,9733,2246,6272
40650,8254,0,9733,2246,6272
40675,8254,0,9733,2248,6272
40700,8254,0,9734,2248,6272
40725,8254,0,9734,2248,6272
40750,8404,0,9735,2250,6272
40775,8404,0,9738,2250,6348
40800,8404,0,9739,2250,6348
40825,8404,0,9739,2256,6348
40850,8404,0,9739,2256,6348
40875,8404,0,9741,2256,6348
40900,8404,0,9742,2258,6424
40925,8404,0,9743,2258,6424
40950,8404,0,9744,2258,6424
40975,8554,0,9745,2262,6500
41000,8554,0,9745,2262,6500
41025,8554,0,9747,2262,6500
41050,8554,0,9747,2264,6576
41075,8554,0,9749,2264,6576
41100,8704,0,9749,2264,6576
41125,8704,0,9750,2266,6576
41150,8704,0,9750,2266,6652
41175,8704,0,9752,2266,6652
41200,8854,0,9753,2268,6728
41225,8854,0,9754,2268,6728
41250,9004,0,9755,2268,6804
41275,9004,0,9756,2270,6880
