Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
18650,5862,5396,3495,4524,6974,736
18675,5869,5404,3500,4533,6983,736
18700,5872,5411,3506,4538,6991,737
18725,5874,5414,3510,4544,6997,738
18750,5878,5423,3517,4550,7007,738
18775,5883,5429,3520,4555,7011,739
18800,5889,5436,3525,4562,7018,739
18825,5895,5446,3531,4570,7023,739
18850,5902,5454,3535,4575,7032,743
18875,5908,5465,3544,4583,7042,745
18900,5915,5472,3547,4590,7049,746
18925,5917,5480,3553,4596,7057,747
18950,5921,5486,3557,4606,7063,748
18975,5930,5498,3567,4620,7075,749
19000,5934,5501,3568,4624,7082,749
19025,5938,5505,3571,4627,7090,750
19050,5944,5512,3577,4632,7096,753
19075,5949,5520,3583,4642,7105,753
19100,5952,5526,3587,4647,7109,754
19125,5955,5532,3589,4653,7116,754
19150,5962,5539,3593,4660,7123,754
19175,5969,5547,3598,4671,7134,754
19200,5975,5552,3601,4675,7140,756
19225,5977,5563,3611,4684,7151,757
19250,5983,5570,3613,4691,7158,757
19275,5990,5579,3621,4697,7165,757
19300,5993,5585,3626,4701,7172,758
19325,5996,5592,3629,4707,7180,758
19350,6003,5606,3636,4720,7192,759
19375,6005,5613,3641,4725,7198,760
19400,6009,5618,3644,4730,7206,762
19425,6014,5626,3649,4737,7216,763
19450,6020,5638,3659,4746,7225,764
19475,6026,5649,3667,4754,7235,764
19500,6031,5652,3672,4759,7241,764
19525,6035,5659,3679,4768,7253,764
19550,6042,5666,3687,4775,7261,764
19575,6051,5677,3695,4783,7274,765
19600,6055,5684,3701,4791,7285,767
19625,6060,5698,3712,4800,7300,768
19650,6068,5708,3717,4811,7312,768
19675,6078,5718,3725,4821,7325,769
19700,6083,5726,3728,4826,7334,769
19725,6088,5735,3737,4833,7346,769
19750,6093,5744,3744,4842,7354,770
19775,6100,5748,3747,4847,7358,770
19800,6102,5760,3754,4856,7371,770
19825,6109,5772,3763,4864,7380,771
19850,6113,5782,3771,4870,7390,771
19875,6117,5787,3774,4877,7397,773
19900,6124,5795,3781,4882,7407,775
19925,6129,5804,3787,4895,7417,776
19950,6134,5815,3796,4904,7430,779
19975,6139,5823,3801,4912,7438,783
20000,6141,5833,3807,4920,7450,784
20025,6143,5839,3813,4926,7458,785
20050,6151,5848,3819,4936,7469,787
20075,6153,5857,3825,4941,7479,788
20100,6158,5861,3828,4944,7487,791
20125,6160,5868,3833,4949,7495,792
20150,6164,5879,3839,4957,7503,793
20175,6170,5886,3846,4961,7509,794
20200,6173,5896,3851,4967,7517,795
20225,6178,5903,3856,4974,7527,796
20250,6181,5907,3859,4979,7533,796
20275,6186,5914,3864,4985,7541,797
20300,6188,5918,3866,4988,7545,798
20325,6192,5927,3875,4991,7551,799
20350,6198,5933,3877,4998,7559,800
20375,6206,5946,3886,5005,7573,801
20400,6209,5952,3892,5012,7580,802
20425,6214,5956,3895,5016,7586,802
20450,6216,5963,3899,5025,7596,804
20475,6220,5971,3906,5033,7604,805
20500,6221,5982,3914,5039,7615,806
20525,6225,5992,3922,5046,7624,806
20550,6228,5997,3925,5052,7631,810
20575,6233,6003,3929,5058,7636,811
20600,6239,6017,3939,5069,7650,812
20625,6243,6024,3943,5074,7658,812
20650,6247,6036,3951,5083,7667,814
20675,6248,6045,3959,5088,7676,815
20700,6250,6058,3969,5094,7693,816
20725,6253,6066,3977,5102,7703,820
20750,6256,6075,3984,5109,7714,822
20775,6260,6082,3986,5116,7721,822
20800,6264,6085,3989,5119,7725,822
20825,6266,6098,3997,5127,7735,824
20850,6269,6106,4001,5134,7744,827
20875,6273,6116,4009,5143,7754,827
20900,6276,6125,4014,5150,7763,827
20925,6280,6135,4021,5157,7774,828
20950,6285,6146,4028,5166,7784,828
20975,6291,6155,4033,5175,7793,828
21000,6292,6159,4036,5181,7801,828
21025,6299,6169,4044,5192,7809,828
21050,6302,6180,4051,5202,7819,831
21075,6306,6188,4054,5206,7828,833
21100,6311,6204,4063,5214,7842,833
21125,6321,6213,4072,5222,7855,834
21150,6328,6218,4075,5230,7863,834
21175,6333,6227,4083,5237,7874,834
21200,6337,6232,4086,5243,7881,834
21225,6338,6242,4094,5248,7890,835
21250,6346,6252,4101,5258,7901,835
21275,6352,6263,4104,5266,7909,836
21300,6357,6270,4109,5274,7917,837
21325,6360,6277,4116,5282,7927,838
21350,6364,6286,4120,5289,7936,838
21375,6369,6302,4132,5301,7947,839
21400,6376,6314,4141,5309,7961,840
21425,6379,6324,4150,5319,7972,840
21450,6387,6332,4157,5331,7985,840
21475,6391,6342,4164,5338,7996,840
21500,6397,6352,4173,5342,8003,844
21525,6405,6360,4180,5351,8014,844
21550,6409,6366,4185,5356,8021,844
21575,6415,6379,4196,5365,8032,844
21600,6419,6388,4208,5372,8043,845
21625,6426,6401,4219,5380,8058,847
21650,6428,6409,4224,5388,8069,849
21675,6436,6418,4231,5393,8081,849
21700,6439,6424,4239,5399,8089,849
21725,6441,6431,4244,5404,8097,850
21750,6445,6441,4251,5412,8108,850
21775,6449,6453,4260,5423,8120,852
21800,6455,6462,4267,5432,8128,855
21825,6464,6469,4274,5438,8137,856
21850,6470,6479,4282,5450,8147,856
21875,6475,6488,4291,5461,8159,857
21900,6481,6498,4297,5470,8168,858
21925,6484,6504,4302,5473,8175,858
21950,6485,6506,4305,5479,8180,860
21975,6487,6509,4307,5483,8186,863
22000,6489,6520,4315,5489,8195,863
22025,6492,6527,4320,5498,8204,863
22050,6497,6535,4327,5508,8213,864
22075,6504,6543,4337,5515,8221,864
22100,6508,6556,4345,5526,8229,866
22125,6512,6561,4350,5531,8236,866
22150,6519,6572,4360,5542,8249,867
22175,6525,6580,4364,5550,8257,870
22200,6525,6587,4368,5555,8262,871
22225,6527,6593,4371,5561,8268,872
22250,6529,6605,4379,5568,8280,874
22275,6532,6613,4388,5572,8287,875
22300,6534,6618,4394,5577,8291,875
22325,6537,6625,4399,5585,8297,876
22350,6543,6637,4407,5593,8309,876
22375,6551,6647,4414,5601,8320,877
22400,6557,6654,4420,5607,8330,878
22425,6560,6663,4426,5612,8340,879
22450,6565,6671,4431,5620,8348,879
22475,6570,6678,4436,5623,8354,879
22500,6572,6684,4440,5626,8362,880
22525,6579,6695,4446,5633,8373,880
22550,6583,6705,4454,5638,8383,881
22575,6587,6715,4460,5647,8393,882
22600,6589,6723,4467,5649,8401,885
22625,6591,6732,4472,5654,8408,885
22650,6594,6740,4478,5660,8416,885
22675,6601,6752,4485,5665,8426,885
22700,6603,6756,4488,5668,8430,886
22725,6605,6759,4492,5674,8436,886
22750,6611,6768,4500,5679,8446,888
22775,6615,6780,4508,5684,8454,888
22800,6622,6791,4520,5694,8464,890
22825,6628,6800,4528,5700,8471,892
22850,6630,6814,4537,5708,8481,892
22875,6635,6817,4540,5714,8488,894
22900,6641,6825,4547,5718,8497,895
22925,6649,6835,4556,5728,8506,896
22950,6653,6843,4563,5733,8518,897
22975,6655,6848,4568,5736,8522,898
23000,6660,6857,4574,5741,8531,899
23025,6664,6864,4582,5744,8539,901
23050,6666,6872,4590,5751,8549,902
23075,6673,6881,4596,5760,8557,902
23100,6678,6893,4605,5767,8567,904
23125,6683,6898,4607,5772,8576,905
23150,6686,6905,4613,5777,8582,906
23175,6691,6912,4620,5782,8592,906
23200,6694,6920,4631,5790,8599,906
23225,6698,6928,4638,5794,8607,906
23250,6701,6936,4647,5806,8617,907
23275,6702,6943,4656,5812,8627,908
23300,6706,6949,4661,5820,8635,908
23325,6713,6961,4668,5829,8648,908
23350,6716,6970,4675,5834,8655,909
23375,6718,6977,4682,5841,8662,909
23400,6721,6985,4690,5846,8670,910
23425,6725,6995,4699,5855,8680,911
23450,6729,7003,4707,5864,8692,911
23475,6733,7011,4713,5870,8702,913
23500,6734,7021,4723,5876,8710,913
23525,6736,7029,4731,5884,8720,913
23550,6742,7034,4735,5891,8728,913
23575,6745,7037,4738,5893,8733,913
23600,6750,7045,4746,5900,8741,913
23625,6752,7048,4753,5903,8748,914
23650,6757,7056,4760,5908,8756,916
23675,6762,7065,4769,5914,8763,918
23700,6768,7076,4778,5921,8774,921
23725,6771,7084,4786,5926,8782,923
23750,6772,7092,4795,5931,8792,923
23775,6772,7096,4798,5934,8798,923
23800,6775,7103,4806,5940,8803,926
23825,6781,7116,4816,5946,8812,927
23850,6784,7123,4820,5949,8819,930
23875,6788,7131,4826,5953,8826,934
23900,6791,7136,4832,5957,8832,935
23925,6792,7144,4840,5962,8842,936
23950,6796,7152,4845,5968,8849,936
23975,6802,7159,4850,5972,8853,938
24000,6806,7163,4853,5978,8857,940
24025,6810,7171,4858,5984,8865,941
24050,6811,7177,4862,5990,8873,943
24075,6814,7182,4867,5995,8879,944
24100,6818,7188,4871,6002,8887,944
24125,6821,7194,4876,6010,8896,945
24150,6827,7204,4888,6020,8909,945
24175,6829,7209,4891,6025,8917,945
24200,6832,7217,4901,6030,8928,945
24225,6836,7224,4908,6035,8935,945
24250,6836,7235,4916,6041,8945,945
24275,6843,7246,4924,6050,8957,946
24300,6850,7258,4936,6059,8968,947
24325,6855,7266,4946,6067,8977,948
24350,6859,7273,4954,6073,8984,948
24375,6862,7281,4960,6081,8995,948
24400,6867,7291,4969,6090,9008,948
24425,6869,7298,4974,6098,9021,950
24450,6873,7302,4979,6101,9029,951
24475,6876,7307,4983,6106,9035,951
24500,6878,7314,4988,6113,9040,951
24525,6880,7322,4995,6123,9050,952
24550,6886,7333,5006,6135,9064,953
24575,6889,7344,5014,6143,9075,954
24600,6893,7350,5020,6150,9083,954
24625,6898,7358,5026,6153,9089,954
24650,6898,7366,5032,6157,9096,954
24675,6899,7372,5038,6165,9105,956
24700,6901,7378,5043,6170,9112,957
24725,6902,7386,5048,6173,9120,957
24750,6909,7393,5054,6181,9130,958
24775,6916,7401,5061,6191,9143,960
24800,6922,7410,5070,6200,9153,962
24825,6925,7416,5075,6207,9161,965
24850,6927,7421,5079,6212,9166,966
24875,6929,7426,5082,6219,9172,968
24900,6932,7432,5086,6223,9179,968
24925,6935,7436,5091,6225,9182,971
24950,6938,7439,5093,6229,9189,972
24975,6944,7447,5098,6236,9202,974
25000,6944,7454,5106,6245,9212,977
25025,6944,7458,5109,6253,9220,977
25050,6945,7468,5118,6260,9230,978
25075,6949,7476,5124,6267,9241,980
25100,6950,7482,5134,6274,9251,982
25125,6951,7486,5136,6277,9258,984
25150,6954,7492,5141,6284,9264,985
25175,6955,7503,5150,6293,9276,986
25200,6959,7510,5155,6300,9282,986
25225,6962,7520,5166,6310,9295,986
25250,6968,7525,5171,6315,9302,987
25275,6971,7528,5174,6319,9307,988
25300,6975,7539,5179,6328,9319,988
25325,6981,7547,5183,6333,9328,989
25350,6984,7555,5188,6340,9339,990
25375,6988,7559,5194,6345,9348,991
25400,6992,7562,5196,6351,9357,992
25425,6996,7567,5199,6354,9364,995
25450,7003,7574,5207,6360,9372,996
25475,7007,7582,5212,6367,9379,997
25500,7012,7589,5218,6371,9390,1000
25525,7015,7592,5223,6375,9396,1000
25550,7020,7601,5231,6381,9405,1000
25575,7026,7612,5238,6388,9417,1000
25600,7029,7623,5244,6396,9429,1000
25625,7032,7630,5252,6406,9441,1003
25650,7036,7637,5258,6412,9450,1003
25675,7037,7643,5264,6420,9461,1003
25700,7040,7648,5268,6426,9466,1004
25725,7041,7648,5270,6429,9470,1004
25750,7045,7654,5274,6435,9478,1005
25775,7050,7660,5278,6443,9489,1006
25800,7053,7672,5284,6453,9502,1007
25825,7054,7680,5291,6460,9509,1009
25850,7060,7688,5299,6470,9521,1009
25875,7062,7692,5305,6475,9525,1010
25900,7070,7703,5316,6487,9540,1011
25925,7074,7708,5321,6490,9545,1012
25950,7074,7714,5326,6494,9552,1012
25975,7077,7721,5330,6498,9561,1013
26000,7082,7728,5337,6504,9575,1014
26025,7085,7734,5342,6511,9583,1016
26050,7088,7742,5350,6519,9592,1019
26075,7090,7749,5357,6523,9599,1021
26100,7092,7757,5364,6529,9608,1021
26125,7096,7763,5367,6535,9617,1022
26150,7102,7771,5375,6542,9627,1024
26175,7104,7779,5381,6549,9637,1027
26200,7105,7790,5389,6556,9647,1027
26225,7108,7798,5394,6563,9655,1029
26250,7109,7802,5397,6569,9660,1029
26275,7111,7812,5404,6576,9670,1029
26300,7114,7822,5412,6583,9681,1029
26325,7121,7831,5421,6590,9695,1032
26350,7124,7839,5427,6595,9703,1033
26375,7127,7847,5430,6602,9715,1033
26400,7129,7855,5435,6608,9724,1035
26425,7136,7863,5441,6618,9735,1036
26450,7137,7867,5444,6621,9739,1037
26475,7139,7873,5449,6627,9748,1038
26500,7145,7879,5454,6631,9756,1038
26525,7150,7886,5458,6637,9763,1038
26550,7154,7899,5469,6642,9776,1039
26575,7161,7908,5478,6652,9789,1041
26600,7164,7914,5484,6657,9798,1042
26625,7169,7921,5489,6662,9808,1042
26650,7173,7927,5493,6668,9814,1043
26675,7174,7936,5500,6672,9820,1044
26700,7176,7943,5504,6677,9827,1045
26725,7180,7951,5510,6687,9836,1046
26750,7185,7957,5514,6690,9844,1048
26775,7190,7964,5520,6698,9853,1049
26800,7194,7975,5529,6709,9864,1049
26825,7198,7981,5534,6718,9872,1050
26850,7202,7987,5541,6723,9880,1050
26875,7204,7995,5549,6727,9889,1051
26900,7208,8002,5556,6736,9898,1052
26925,7211,8012,5564,6744,9908,1053
26950,7213,8017,5569,6749,9914,1055
26975,7218,8020,5570,6757,9920,1057
27000,7220,8025,5573,6761,9925,1059
27025,7224,8031,5578,6765,9933,1059
27050,7227,8038,5584,6769,9938,1059
27075,7232,8050,5593,6778,9949,1060
27100,7235,8053,5596,6781,9953,1060
27125,7241,8059,5602,6789,9961,1061
27150,7246,8070,5611,6798,9974,1061
27175,7249,8076,5615,6807,9980,1062
27200,7251,8084,5623,6817,9988,1062
27225,7255,8093,5630,6824,9997,1063
27250,7258,8102,5638,6833,10007,1064
27275,7263,8113,5646,6842,10018,1064
27300,7265,8117,5650,6847,10023,1066
27325,7271,8124,5656,6855,10030,1067
27350,7277,8131,5665,6865,10039,1069
27375,7281,8139,5672,6870,10047,1070
27400,7284,8141,5674,6875,10052,1071
27425,7284,8150,5682,6880,10059,1071
27450,7290,8161,5691,6888,10069,1072
27475,7294,8170,5698,6899,10080,1074
27500,7300,8179,5706,6903,10090,1075
27525,7304,8186,5714,6910,10099,1076
27550,7306,8190,5717,6915,10105,1076
27575,7308,8198,5723,6920,10113,1076
27600,7312,8203,5726,6927,10122,1078
27625,7317,8212,5734,6937,10129,1079
27650,7319,8217,5738,6941,10137,1080
27675,7322,8225,5743,6948,10145,1080
27700,7326,8234,5749,6953,10155,1080
27725,7333,8248,5763,6965,10169,1082
27750,7335,8255,5768,6969,10174,1083
27775,7340,8266,5776,6976,10185,1084
27800,7343,8273,5782,6981,10192,1086
27825,7346,8280,5788,6993,10200,1087
27850,7349,8287,5792,6998,10207,1088
27875,7350,8294,5798,7000,10211,1090
27900,7355,8304,5806,7007,10220,1092
27925,7358,8314,5814,7015,10231,1092
27950,7361,8319,5819,7020,10236,1094
27975,7363,8327,5828,7028,10247,1095
28000,7365,8339,5837,7034,10259,1096
28025,7367,8348,5844,7040,10264,1098
28050,7369,8355,5848,7048,10272,1099
28075,7372,8361,5854,7050,10277,1100
28100,7374,8365,5858,7051,10283,1101
28125,7376,8371,5863,7055,10292,1101
28150,7381,8381,5872,7065,10299,1102
28175,7385,8388,5878,7072,10307,1104
28200,7389,8397,5886,7078,10318,1106
28225,7394,8403,5893,7084,10323,1106
28250,7396,8410,5898,7091,10330,1106
28275,7399,8417,5904,7096,10337,1108
28300,7401,8421,5908,7101,10343,1110
28325,7404,8429,5915,7108,10351,1110
28350,7408,8438,5924,7113,10362,1112
28375,7409,8447,5931,7118,10373,1113
28400,7416,8455,5936,7126,10384,1114
28425,7418,8463,5946,7136,10394,1115
28450,7421,8467,5951,7139,10401,1117
28475,7426,8477,5958,7151,10411,1119
28500,7429,8485,5964,7158,10416,1121
28525,7430,8490,5968,7163,10422,1122
28550,7432,8498,5974,7168,10430,1123
28575,7436,8507,5982,7179,10441,1125
28600,7438,8511,5986,7182,10449,1126
28625,7444,8517,5992,7187,10455,1127
28650,7447,8526,5999,7197,10464,1129
28675,7449,8537,6007,7204,10476,1131
28700,7450,8548,6014,7212,10488,1132
28725,7454,8556,6020,7219,10496,1132
28750,7459,8560,6024,7221,10501,1134
28775,7460,8568,6030,7226,10512,1135
28800,7463,8572,6033,7232,10519,1137
28825,7466,8579,6038,7239,10527,1138
28850,7468,8586,6042,7246,10535,1140
28875,7471,8595,6048,7253,10546,1141
28900,7474,8605,6054,7261,10555,1141
28925,7478,8610,6057,7265,10562,1142
28950,7482,8618,6065,7272,10571,1143
28975,7486,8630,6074,7282,10582,1144
29000,7490,8642,6085,7289,10594,1146
29025,7493,8648,6092,7298,10604,1146
29050,7494,8655,6097,7304,10613,1146
29075,7496,8660,6101,7309,10621,1146
29100,7499,8667,6109,7314,10627,1147
29125,7501,8674,6114,7321,10637,1148
29150,7505,8682,6123,7331,10648,1148
29175,7509,8692,6133,7339,10661,1151
29200,7512,8700,6141,7346,10669,1152
29225,7515,8703,6148,7350,10675,1153
29250,7517,8713,6152,7355,10682,1155
29275,7520,8724,6161,7365,10694,1155
29300,7520,8729,6167,7368,10699,1156
29325,7521,8735,6171,7371,10703,1157
29350,7525,8743,6176,7380,10714,1157
29375,7528,8752,6184,7387,10725,1158
29400,7531,8762,6192,7394,10734,1158
29425,7535,8772,6200,7400,10744,1158
29450,7538,8781,6208,7406,10752,1159
29475,7542,8792,6220,7418,10763,1159
29500,7545,8797,6225,7423,10771,1159
29525,7550,8803,6229,7431,10778,1160
29550,7554,8813,6237,7440,10791,1160
29575,7559,8819,6243,7445,10800,1160
29600,7562,8828,6251,7451,10810,1162
29625,7563,8835,6258,7457,10816,1164
29650,7567,8847,6268,7466,10826,1164
29675,7569,8853,6274,7470,10833,1167
29700,7574,8863,6282,7478,10843,1168
29725,7578,8878,6295,7489,10856,1169
29750,7580,8882,6300,7492,10860,1171
29775,7583,8890,6307,7496,10867,1171
29800,7586,8896,6313,7502,10874,1171
29825,7587,8903,6319,7506,10880,1172
29850,7592,8915,6329,7516,10895,1174
29875,7594,8924,6337,7523,10906,1175
29900,7599,8930,6342,7526,10913,1176
29925,7602,8938,6350,7535,10923,1177
29950,7606,8945,6357,7536,10932,1178
29975,7607,8955,6368,7544,10943,1179
30000,7611,8965,6377,7556,10955,1183
30025,7614,8971,6383,7563,10963,1184
30050,7617,8978,6390,7571,10974,1185
30075,7619,8985,6398,7576,10982,1186
30100,7621,8991,6405,7580,10989,1188
30125,7627,9000,6413,7589,10999,1188
30150,7629,9006,6417,7591,11004,1189
30175,7632,9014,6422,7599,11014,1190
30200,7636,9019,6425,7605,11021,1190
30225,7640,9029,6432,7615,11032,1191
30250,7643,9037,6439,7624,11043,1192
30275,7645,9046,6447,7631,11052,1192
30300,7649,9055,6456,7641,11061,1193
30325,7652,9065,6463,7649,11072,1194
30350,7655,9073,6470,7655,11082,1195
30375,7658,9081,6478,7664,11093,1196
30400,7662,9093,6489,7673,11105,1197
30425,7664,9097,6492,7677,11109,1197
30450,7666,9111,6501,7686,11120,1197
30475,7672,9124,6513,7697,11132,1199
30500,7675,9131,6517,7700,11139,1200
30525,7679,9140,6524,7705,11149,1201
30550,7682,9145,6528,7708,11154,1203
30575,7685,9152,6534,7715,11160,1205
30600,7689,9161,6541,7723,11168,1205
30625,7693,9172,6549,7728,11177,1206
30650,7697,9182,6557,7733,11188,1208
30675,7699,9192,6567,7740,11202,1211
30700,7703,9201,6573,7748,11217,1213
30725,7707,9210,6582,7756,11229,1214
30750,7710,9219,6591,7764,11239,1217
30775,7711,9222,6594,7768,11244,1218
30800,7714,9231,6604,7775,11255,1218
30825,7717,9238,6611,7781,11264,1218
30850,7720,9244,6618,7787,11271,1220
30875,7724,9253,6624,7795,11282,1221
30900,7727,9259,6629,7800,11287,1222
30925,7730,9271,6640,7809,11302,1223
30950,7732,9280,6648,7815,11311,1225
30975,7735,9287,6655,7821,11321,1227
31000,7738,9295,6660,7826,11331,1227
31025,7742,9301,6665,7831,11336,1227
31050,7746,9308,6673,7838,11344,1228
31075,7749,9316,6682,7846,11353,1229
31100,7752,9321,6689,7850,11357,1230
31125,7756,9332,6696,7859,11369,1230
31150,7759,9340,6703,7866,11378,1233
31175,7763,9351,6712,7872,11390,1233
31200,7766,9359,6719,7878,11398,1234
31225,7770,9367,6727,7885,11406,1235
31250,7774,9377,6734,7892,11414,1235
31275,7782,9388,6744,7898,11425,1235
31300,7784,9397,6752,7906,11433,1238
31325,7790,9408,6758,7912,11441,1239
31350,7797,9415,6766,7919,11450,1241
31375,7802,9424,6774,7926,11459,1241
31400,7811,9436,6780,7937,11472,1242
31425,7816,9442,6787,7941,11478,1243
31450,7821,9450,6794,7948,11491,1245
31475,7827,9459,6802,7959,11502,1245
31500,7829,9463,6807,7961,11506,1247
31525,7832,9467,6809,7965,11512,1247
31550,7835,9477,6817,7970,11524,1247
31575,7837,9483,6822,7974,11534,1247
31600,7840,9493,6833,7983,11548,1251
31625,7842,9501,6837,7992,11560,1251
31650,7843,9509,6844,7999,11568,1252
31675,7845,9516,6851,8003,11580,1254
31700,7849,9520,6855,8008,11585,1255
31725,7853,9528,6862,8016,11595,1255
31750,7856,9537,6870,8024,11604,1255
31775,7857,9549,6880,8030,11617,1256
31800,7861,9558,6888,8038,11626,1261
31825,7865,9568,6898,8045,11639,1261
31850,7866,9573,6903,8052,11645,1263
31875,7870,9581,6909,8059,11653,1263
31900,7873,9587,6915,8070,11662,1265
31925,7876,9595,6922,8074,11670,1265
31950,7882,9606,6932,8086,11682,1266
31975,7886,9616,6937,8091,11691,1267
32000,7890,9623,6943,8096,11695,1267
32025,7894,9632,6949,8104,11704,1268
32050,7899,9638,6955,8111,11712,1269
32075,7901,9643,6962,8116,11716,1269
32100,7904,9650,6966,8120,11724,1269
32125,7911,9658,6972,8129,11730,1269
32150,7916,9665,6977,8134,11740,1269
32175,7918,9671,6982,8139,11750,1271
32200,7919,9676,6985,8144,11757,1274
32225,7923,9679,6989,8148,11761,1274
32250,7928,9687,6996,8155,11771,1275
32275,7930,9693,7003,8162,11777,1275
32300,7933,9701,7009,8171,11788,1276
32325,7934,9706,7013,8176,11792,1279
32350,7938,9714,7021,8178,11799,1279
32375,7939,9720,7025,8181,11810,1279
32400,7940,9726,7030,8183,11815,1280
32425,7943,9733,7038,8190,11826,1281
32450,7943,9744,7046,8199,11839,1285
32475,7947,9752,7053,8205,11847,1285
32500,7948,9754,7054,8208,11850,1285
32525,7951,9764,7061,8215,11860,1287
32550,7954,9773,7069,8223,11869,1288
32575,7958,9783,7078,8233,11881,1289
32600,7961,9793,7084,8242,11890,1289
32625,7962,9799,7092,8248,11898,1290
32650,7966,9807,7100,8257,11908,1291
32675,7970,9818,7107,8269,11916,1291
32700,7973,9826,7115,8275,11926,1293
32725,7976,9834,7123,8284,11938,1293
32750,7978,9840,7126,8291,11944,1293
32775,7980,9851,7134,8301,11952,1294
32800,7983,9861,7143,8314,11963,1294
32825,7986,9876,7156,8328,11980,1294
32850,7987,9884,7161,8335,11985,1295
32875,7989,9894,7168,8345,11998,1296
32900,7991,9903,7175,8357,12011,1297
32925,7995,9913,7183,8366,12022,1298
32950,8000,9921,7189,8374,12030,1302
32975,8003,9929,7197,8382,12041,1303
33000,8009,9937,7205,8388,12050,1303
33025,8012,9943,7212,8393,12056,1304
33050,8014,9952,7221,8403,12066,1304
33075,8021,9963,7231,8413,12077,1304
33100,8024,9972,7239,8421,12087,1307
33125,8029,9984,7252,8434,12099,1307
33150,8033,9994,7261,8442,12109,1307
33175,8035,10004,7271,8452,12119,1309
33200,8038,10013,7280,8461,12127,1309
33225,8040,10022,7288,8470,12140,1312
33250,8042,10027,7294,8474,12148,1314
33275,8046,10033,7299,8482,12155,1316
33300,8049,10038,7306,8488,12163,1317
33325,8052,10044,7311,8495,12169,1318
33350,8054,10052,7317,8500,12179,1319
33375,8056,10059,7323,8507,12185,1319
33400,8061,10068,7330,8516,12197,1320
33425,8065,10081,7341,8526,12208,1322
33450,8068,10091,7349,8534,12218,1322
33475,8073,10099,7356,8540,12228,1323
33500,8076,10104,7361,8545,12235,1324
33525,8080,10110,7365,8552,12245,1325
33550,8083,10120,7374,8560,12255,1326
33575,8084,10127,7380,8568,12265,1327
33600,8089,10138,7384,8571,12279,1328
33625,8091,10149,7392,8578,12288,1329
33650,8094,10159,7401,8585,12296,1330
33675,8100,10169,7406,8592,12304,1330
33700,8102,10176,7411,8598,12311,1332
33725,8104,10182,7417,8606,12320,1332
33750,8106,10190,7426,8614,12330,1332
33775,8108,10199,7432,8622,12337,1332
33800,8111,10211,7441,8629,12347,1333
33825,8114,10221,7449,8637,12356,1333
33850,8116,10234,7460,8648,12370,1335
33875,8117,10240,7465,8653,12376,1337
33900,8123,10252,7476,8661,12389,1337
33925,8125,10258,7482,8668,12398,1339
33950,8128,10262,7486,8672,12403,1339
33975,8129,10267,7491,8675,12411,1340
34000,8134,10275,7496,8683,12422,1340
34025,8137,10284,7504,8691,12433,1342
34050,8145,10293,7513,8700,12444,1342
34075,8150,10300,7520,8707,12452,1344
34100,8155,10304,7525,8711,12459,1345
34125,8162,10313,7533,8719,12471,1345
34150,8170,10319,7539,8726,12479,1346
34175,8179,10327,7547,8732,12491,1347
34200,8184,10333,7549,8738,12501,1347
34225,8191,10341,7556,8750,12515,1349
34250,8199,10353,7566,8759,12529,1349
34275,8203,10357,7569,8762,12533,1350
34300,8208,10369,7579,8771,12546,1353
34325,8213,10378,7586,8776,12557,1353
34350,8214,10385,7592,8779,12564,1356
34375,8214,10391,7597,8786,12571,1357
34400,8218,10400,7604,8792,12580,1360
34425,8222,10408,7611,8798,12588,1360
34450,8223,10415,7617,8806,12600,1362
34475,8225,10423,7626,8816,12611,1364
34500,8229,10426,7631,8821,12616,1365
34525,8232,10433,7637,8829,12626,1366
34550,8239,10441,7644,8835,12635,1366
34575,8245,10451,7653,8842,12645,1369
34600,8252,10462,7660,8850,12654,1369
34625,8257,10473,7670,8859,12666,1369
34650,8265,10479,7678,8867,12674,1369
34675,8272,10490,7690,8878,12684,1370
34700,8275,10498,7699,8886,12693,1371
34725,8280,10504,7704,8892,12698,1372
34750,8282,10511,7710,8897,12704,1373
34775,8289,10521,7721,8903,12717,1373
34800,8293,10529,7728,8911,12727,1373
34825,8301,10539,7738,8922,12739,1375
34850,8308,10549,7748,8931,12749,1375
34875,8319,10562,7759,8946,12761,1377
34900,8322,10570,7767,8952,12768,1378
34925,8329,10577,7775,8960,12775,1380
34950,8333,10591,7789,8970,12787,1380
34975,8336,10596,7794,8976,12794,1381
35000,8341,10605,7804,8985,12804,1381
35025,8345,10613,7814,8996,12812,1382
35050,8349,10623,7823,9004,12825,1383
35075,8351,10631,7830,9009,12830,1383
35100,8353,10640,7837,9017,12840,1384
35125,8357,10646,7844,9023,12848,1386
35150,8359,10652,7848,9028,12853,1387
35175,8359,10657,7854,9034,12856,1387
35200,8361,10669,7865,9041,12863,1388
35225,8367,10680,7876,9055,12875,1388
35250,8373,10692,7889,9070,12886,1389
35275,8377,10701,7898,9080,12894,1390
35300,8382,10707,7904,9086,12899,1392
35325,8386,10718,7914,9095,12909,1392
35350,8389,10728,7925,9104,12917,1392
35375,8392,10738,7935,9114,12925,1393
35400,8396,10753,7950,9126,12939,1393
35425,8400,10765,7958,9133,12947,1394
35450,8405,10778,7968,9142,12957,1395
35475,8408,10783,7971,9147,12962,1396
35500,8408,10791,7981,9157,12972,1399
35525,8410,10798,7989,9165,12980,1399
