Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
6475,3454,0,3712,434
6500,3454,0,3725,434
6525,3454,0,3738,434
6550,3454,0,3750,436
6575,3454,0,3764,436
6600,3604,0,3776,436
6625,3604,0,3793,440
6650,3604,0,3805,440
6675,3604,0,3815,440
6700,3604,0,3830,456
6725,3604,0,3842,456
6750,3604,0,3854,456
6775,3604,0,3866,462
6800,3604,0,3880,462
6825,3604,0,3892,462
6850,3604,0,3907,488
6875,3604,0,3917,488
6900,3604,0,3932,488
6925,3604,0,3942,512
6950,3604,0,3954,512
6975,3604,0,3965,512
7000,3604,0,3980,514
7025,3604,0,3990,514
7050,3604,0,3997,514
7075,3604,0,4010,522
7100,3604,0,4023,522
7125,3604,0,4036,522
7150,3604,0,4048,542
7175,3604,0,4055,542
7200,3604,0,4066,542
7225,3604,0,4076,550
7250,3604,0,4088,550
7275,3604,0,4100,550
7300,3604,0,4114,560
7325,3604,0,4123,560
7350,3754,0,4139,560
7375,3754,0,4149,562
7400,3754,0,4160,562
7425,3754,0,4172,562
7450,3754,0,4186,586
7475,3754,0,4193,586
7500,3754,0,4207,586
7525,3754,0,4218,598
7550,3754,0,4226,598
7575,3754,0,4239,598
7600,3754,0,4252,604
7625,3754,0,4260,604
7650,3754,0,4269,604
7675,3754,0,4281,628
7700,3754,0,4291,628
7725,3754,0,4302,628
7750,3754,0,4314,632
7775,3754,0,4326,632
7800,3754,0,4333,632
7825,3754,0,4350,634
7850,3754,0,4359,634
7875,3754,0,4369,634
7900,3754,0,4381,636
7925,3754,0,4391,636
7950,3754,0,4404,636
7975,3754,0,4415,638
8000,3754,0,4423,638
8025,3754,0,4431,638
8050,3904,0,4439,644
8075,3904,0,4452,644
8100,3904,0,4464,644
8125,3904,0,4476,654
8150,3904,0,4486,654
8175,3904,0,4499,654
8200,3904,0,4507,656
8225,3904,0,4513,656
8250,3904,0,4522,656
8275,3904,0,4531,664
8300,3904,0,4540,664
8325,3904,0,4548,664
8350,3904,0,4560,666
8375,3904,0,4571,666
8400,3904,0,4581,666
8425,3904,0,4593,668
8450,3904,0,4604,668
8475,3904,0,4614,668
8500,3904,0,4623,670
8525,3904,0,4634,670
8550,3904,0,4641,670
8575,3904,0,4649,672
8600,3904,0,4664,672
8625,3904,0,4672,672
8650,3904,0,4682,676
8675,3904,0,4690,676
8700,3904,0,4699,676
8725,3904,0,4711,680
8750,3904,0,4720,680
8775,3904,0,4730,680
8800,3904,0,4744,686
8825,3904,0,4753,686
8850,3904,0,4764,686
8875,3904,0,4773,690
8900,3904,0,4785,690
8925,3904,0,4794,690
8950,3904,0,4807,694
8975,3904,0,4816,694
9000,3904,0,4824,694
9025,3904,0,4832,724
9050,3904,0,4838,724
9075,3904,0,4850,724
9100,4054,0,4860,750
9125,4054,0,4870,750
9150,4054,0,4879,750
9175,4054,0,4889,752
9200,4054,0,4903,752
9225,4054,0,4912,752
9250,4054,0,4920,754
9275,4054,0,4929,754
9300,4054,0,4942,754
9325,4054,0,4952,778
9350,4054,0,4962,778
9375,4054,0,4969,778
9400,4054,0,4979,782
9425,4054,0,4984,782
9450,4054,0,4997,782
9475,4054,0,5007,788
9500,4054,0,5015,788
9525,4054,0,5022,788
9550,4054,0,5028,796
9575,4054,0,5042,796
9600,4054,0,5050,796
9625,4054,0,5060,798
9650,4054,0,5076,798
9675,4054,0,5082,798
9700,4054,0,5091,802
9725,4054,0,5106,802
9750,4054,0,5112,802
9775,4054,0,5119,814
9800,4054,0,5125,814
9825,4054,0,5136,814
9850,4054,0,5147,818
9875,4054,0,5155,818
9900,4054,0,5166,818
9925,4054,0,5175,824
9950,4054,0,5185,824
9975,4054,0,5194,824
10000,4054,0,5202,832
10025,4054,0,5211,832
10050,4054,0,5219,832
10075,4054,0,5227,868
10100,4054,0,5235,868
10125,4054,0,5246,868
10150,4054,0,5256,880
10175,4054,0,5262,880
10200,4054,0,5270,880
10225,4054,0,5283,882
10250,4204,0,5293,882
10275,4204,0,5300,882
10300,4204,0,5306,906
10325,4204,0,5319,906
10350,4204,0,5327,906
10375,4204,0,5335,918
10400,4204,0,5341,918
10425,4204,0,5353,918
10450,4204,0,5363,920
10475,4204,0,5371,920
10500,4204,0,5381,920
10525,4204,0,5388,922
10550,4204,0,5396,922
10575,4204,0,5404,922
10600,4204,0,5410,924
10625,4204,0,5419,924
10650,4204,0,5428,924
10675,4204,0,5433,926
10700,4204,0,5440,926
10725,4204,0,5448,926
10750,4204,0,5458,934
10775,4204,0,5466,934
10800,4204,0,5469,934
10825,4204,0,5474,944
10850,4204,0,5482,944
10875,4204,0,5490,944
10900,4204,0,5496,946
10925,4204,0,5505,946
10950,4204,0,5514,946
10975,4204,0,5523,954
11000,4204,0,5531,954
11025,4204,0,5541,954
11050,4204,0,5548,970
11075,4204,0,5556,970
11100,4204,0,5567,970
11125,4204,0,5575,972
11150,4204,0,5587,972
11175,4204,0,5592,972
11200,4204,0,5597,998
11225,4204,0,5605,998
11250,4204,0,5611,998
11275,4204,0,5622,1000
11300,4204,0,5630,1000
11325,4204,0,5637,1000
11350,4204,0,5645,1012
11375,4204,0,5650,1012
11400,4204,0,5656,1012
11425,4204,0,5664,1014
11450,4204,0,5674,1014
11475,4204,0,5681,1014
11500,4204,0,5690,1016
11525,4204,0,5696,1016
11550,4204,0,5704,1016
11575,4204,0,5710,1024
11600,4204,0,5717,1024
11625,4354,0,5724,1024
11650,4354,0,5731,1028
11675,4354,0,5738,1028
11700,4354,0,5749,1028
11725,4354,0,5756,1030
11750,4354,0,5760,1030
11775,4354,0,5771,1030
11800,4354,0,5779,1042
11825,4354,0,5789,1042
11850,4354,0,5797,1042
11875,4354,0,5804,1044
11900,4354,0,5812,1044
11925,4354,0,5818,1044
11950,4354,0,5824,1054
11975,4354,0,5831,1054
12000,4354,0,5841,1054
12025,4354,0,5847,1058
12050,4354,0,5853,1058
12075,4354,0,5862,1058
12100,4354,0,5867,1064
12125,4354,0,5875,1064
12150,4354,0,5879,1064
12175,4354,0,5887,1068
12200,4354,0,5892,1068
12225,4354,0,5897,1068
12250,4354,0,5904,1072
12275,4354,0,5914,1072
12300,4354,0,5920,1072
12325,4354,0,5928,1096
12350,4354,0,5935,1096
12375,4354,0,5941,1096
12400,4354,0,5949,1118
12425,4354,0,5959,1118
12450,4354,0,5965,1118
12475,4354,0,5972,1120
12500,4354,0,5981,1120
12525,4354,0,5989,1120
12550,4354,0,6003,1146
12575,4354,0,6004,1146
12600,4354,0,6007,1146
12625,4354,0,6018,1166
12650,4354,0,6022,1166
12675,4354,0,6029,1166
12700,4354,0,6034,1192
12725,4354,0,6041,1192
12750,4354,0,6051,1192
12775,4354,0,6054,1194
12800,4354,0,6061,1194
12825,4354,0,6068,1194
12850,4354,0,6074,1200
12875,4354,0,6082,1200
12900,4354,0,6091,1200
12925,4354,0,6098,1202
12950,4354,0,6102,1202
12975,4354,0,6109,1202
13000,4354,0,6114,1206
13025,4354,0,6119,1206
13050,4504,0,6127,1206
13075,4504,0,6136,1214
13100,4504,0,6144,1214
13125,4504,0,6146,1214
13150,4504,0,6152,1218
13175,4504,0,6161,1218
13200,4504,0,6170,1218
13225,4504,0,6175,1222
13250,4504,0,6182,1222
13275,4504,0,6189,1222
13300,4504,0,6200,1226
13325,4504,0,6208,1226
13350,4504,0,6212,1226
13375,4504,0,6219,1232
13400,4504,0,6227,1232
13425,4504,0,6230,1232
13450,4504,0,6236,1234
13475,4504,0,6243,1234
13500,4504,0,6248,1234
13525,4504,0,6253,1236
13550,4504,0,6257,1236
13575,4504,0,6265,1236
13600,4504,0,6270,1238
13625,4504,0,6278,1238
13650,4504,0,6283,1238
13675,4504,0,6289,1246
13700,4504,0,6295,1246
13725,4504,0,6301,1246
13750,4504,0,6306,1248
13775,4504,0,6313,1248
13800,4504,0,6323,1248
13825,4504,0,6331,1250
13850,4504,0,6340,1250
13875,4504,0,6344,1250
13900,4504,0,6346,1256
13925,4504,0,6352,1256
13950,4504,0,6354,1256
13975,4504,0,6360,1264
14000,4504,0,6368,1264
14025,4504,0,6375,1264
14050,4504,0,6381,1266
14075,4504,0,6384,1266
14100,4504,0,6388,1266
14125,4504,0,6395,1290
14150,4504,0,6405,1290
14175,4504,0,6411,1290
14200,4504,0,6420,1292
14225,4504,0,6424,1292
14250,4504,0,6429,1292
14275,4504,0,6434,1294
14300,4504,0,6438,1294
14325,4504,0,6446,1294
14350,4504,0,6451,1296
14375,4504,0,6457,1296
14400,4504,0,6466,1296
14425,4504,0,6472,1304
14450,4504,0,6478,1304
14475,4504,0,6488,1304
14500,4504,0,6492,1334
14525,4504,0,6494,1334
14550,4654,0,6498,1334
14575,4654,0,6505,1336
14600,4654,0,6512,1336
14625,4654,0,6515,1336
14650,4654,0,6520,1340
14675,4654,0,6525,1340
14700,4654,0,6531,1340
14725,4654,0,6534,1352
14750,4654,0,6543,1352
14775,4654,0,6548,1352
14800,4654,0,6554,1354
14825,4654,0,6561,1354
14850,4654,0,6570,1354
14875,4654,0,6577,1366
14900,4654,0,6579,1366
14925,4654,0,6583,1366
14950,4654,0,6589,1370
14975,4654,0,6592,1370
15000,4654,0,6601,1370
15025,4654,0,6606,1380
15050,4654,0,6612,1380
15075,4654,0,6619,1380
15100,4654,0,6624,1382
15125,4654,0,6630,1382
15150,4654,0,6634,1382
15175,4654,0,6637,1386
15200,4654,0,6646,1386
15225,4654,0,6656,1386
15250,4654,0,6662,1388
15275,4654,0,6667,1388
15300,4654,0,6671,1388
15325,4654,0,6673,1388
15350,4654,0,6678,1388
15375,4654,0,6686,1388
15400,4654,0,6695,1400
15425,4654,0,6700,1400
15450,4654,0,6706,1400
15475,4654,0,6712,1406
15500,4654,0,6720,1406
15525,4654,0,6726,1406
15550,4654,0,6730,1416
15575,4654,0,6734,1416
15600,4654,0,6739,1416
15625,4654,0,6746,1418
15650,4654,0,6752,1418
15675,4654,0,6759,1418
15700,4654,0,6763,1426
15725,4654,0,6768,1426
15750,4654,0,6776,1426
15775,4654,0,6781,1428
15800,4654,0,6786,1428
15825,4654,0,6793,1428
15850,4654,0,6801,1432
15875,4654,0,6807,1432
15900,4654,0,6810,1432
15925,4654,0,6813,1448
15950,4654,0,6821,1448
15975,4654,0,6826,1448
16000,4654,0,6836,1454
16025,4654,0,6841,1454
16050,4654,0,6848,1454
16075,4654,0,6852,1458
16100,4654,0,6856,1458
16125,4654,0,6861,1458
16150,4654,0,6865,1460
16175,4804,0,6871,1460
16200,4804,0,6875,1460
16225,4804,0,6881,1464
16250,4804,0,6887,1464
16275,4804,0,6892,1464
16300,4804,0,6895,1476
16325,4804,0,6902,1476
16350,4804,0,6908,1476
16375,4804,0,6914,1478
16400,4804,0,6915,1478
16425,4804,0,6915,1478
16450,4804,0,6916,1486
16475,4804,0,6917,1486
16500,4804,0,6922,1486
16525,4804,0,6927,1510
16550,4804,0,6930,1510
16575,4804,0,6937,1510
16600,4804,0,6942,1512
16625,4804,0,6948,1512
16650,4804,0,6950,1512
16675,4804,0,6952,1514
16700,4804,0,6958,1514
16725,4804,0,6962,1514
16750,4804,0,6970,1518
16775,4804,0,6972,1518
16800,4804,0,6977,1518
16825,4804,0,6982,1522
16850,4804,0,6985,1522
16875,4804,0,6994,1522
16900,4804,0,7001,1524
16925,4804,0,7007,1524
16950,4804,0,7015,1524
16975,4804,0,7023,1524
17000,4804,0,7026,1524
17025,4804,0,7028,1524
17050,4804,0,7032,1532
17075,4804,0,7038,1532
17100,4804,0,7040,1532
17125,4804,0,7044,1534
17150,4804,0,7050,1534
17175,4804,0,7053,1534
17200,4804,0,7057,1560
17225,4804,0,7063,1560
17250,4804,0,7069,1560
17275,4804,0,7074,1566
17300,4804,0,7078,1566
17325,4804,0,7083,1566
17350,4804,0,7088,1602
17375,4804,0,7093,1602
17400,4804,0,7101,1602
17425,4804,0,7103,1608
17450,4804,0,7108,1608
17475,4804,0,7112,1608
17500,4804,0,7113,1612
17525,4804,0,7120,1612
17550,4804,0,7125,1612
17575,4804,0,7130,1614
17600,4804,0,7137,1614
17625,4804,0,7144,1614
17650,4804,0,7150,1614
17675,4804,0,7154,1614
17700,4804,0,7160,1614
17725,4804,0,7166,1614
17750,4804,0,7172,1614
17775,4804,0,7176,1614
17800,4804,0,7182,1634
17825,4804,0,7188,1634
17850,4804,0,7192,1634
17875,4804,0,7198,1642
17900,4804,0,7202,1642
17925,4804,0,7209,1642
17950,4804,0,7215,1654
17975,4804,0,7218,1654
18000,4804,0,7223,1654
18025,4804,0,7225,1656
18050,4804,0,7232,1656
18075,4804,0,7236,1656
18100,4804,0,7239,1658
18125,4804,0,7246,1658
18150,4804,0,7255,1658
18175,4804,0,7260,1660
18200,4804,0,7263,1660
18225,4804,0,7268,1660
18250,4954,0,7274,1668
18275,4954,0,7278,1668
18300,4954,0,7282,1668
18325,4954,0,7284,1670
18350,4954,0,7292,1670
18375,4954,0,7295,1670
18400,4954,0,7300,1674
18425,4954,0,7303,1674
18450,4954,0,7308,1674
18475,4954,0,7313,1678
18500,4954,0,7321,1678
18525,4954,0,7327,1678
18550,4954,0,7333,1684
18575,4954,0,7336,1684
18600,4954,0,7343,1684
18625,4954,0,7345,1684
18650,4954,0,7348,1684
18675,4954,0,7349,1684
18700,4954,0,7354,1684
18725,4954,0,7362,1684
18750,4954,0,7369,1684
18775,4954,0,7374,1686
18800,4954,0,7378,1686
18825,4954,0,7380,1686
18850,4954,0,7384,1692
18875,4954,0,7387,1692
18900,4954,0,7391,1692
18925,4954,0,7399,1692
18950,4954,0,7408,1692
18975,4954,0,7412,1692
19000,4954,0,7415,1694
19025,4954,0,7419,1694
19050,4954,0,7422,1694
19075,4954,0,7428,1696
19100,4954,0,7437,1696
19125,4954,0,7440,1696
19150,4954,0,7444,1700
19175,4954,0,7449,1700
19200,4954,0,7454,1700
19225,4954,0,7461,1702
19250,4954,0,7468,1702
19275,4954,0,7471,1702
19300,4954,0,7474,1702
19325,4954,0,7479,1702
19350,4954,0,7483,1702
19375,4954,0,7488,1704
19400,4954,0,7491,1704
19425,4954,0,7495,1704
19450,4954,0,7498,1706
19475,4954,0,7506,1706
19500,4954,0,7510,1706
19525,4954,0,7515,1714
19550,4954,0,7520,1714
19575,4954,0,7524,1714
19600,4954,0,7529,1718
19625,4954,0,7532,1718
19650,4954,0,7536,1718
19675,4954,0,7542,1720
19700,4954,0,7545,1720
19725,4954,0,7550,1720
19750,4954,0,7557,1732
19775,4954,0,7560,1732
19800,4954,0,7566,1732
19825,4954,0,7570,1736
19850,4954,0,7578,1736
19875,4954,0,7585,1736
19900,4954,0,7589,1746
19925,4954,0,7592,1746
19950,4954,0,7596,1746
19975,4954,0,7604,1748
20000,4954,0,7607,1748
20025,4954,0,7614,1748
20050,4954,0,7620,1752
20075,4954,0,7626,1752
20100,4954,0,7629,1752
20125,4954,0,7632,1778
20150,4954,0,7636,1778
20175,4954,0,7642,1778
20200,4954,0,7646,1800
20225,4954,0,7648,1800
20250,5104,0,7652,1800
20275,5104,0,7656,1804
20300,5104,0,7657,1804
20325,5104,0,7662,1804
20350,5104,0,7665,1806
20375,5104,0,7669,1806
20400,5104,0,7679,1806
20425,5104,0,7683,1808
20450,5104,0,7686,1808
20475,5104,0,7689,1808
20500,5104,0,7695,1810
20525,5104,0,7701,1810
20550,5104,0,7703,1810
20575,5104,0,7708,1834
20600,5104,0,7713,1834
20625,5104,0,7718,1834
20650,5104,0,7724,1844
20675,5104,0,7727,1844
20700,5104,0,7733,1844
20725,5104,0,7736,1846
20750,5104,0,7739,1846
20775,5104,0,7743,1846
20800,5104,0,7749,1850
20825,5104,0,7752,1850
20850,5104,0,7759,1850
20875,5104,0,7766,1850
20900,5104,0,7769,1850
20925,5104,0,7774,1850
20950,5104,0,7777,1852
20975,5104,0,7781,1852
21000,5104,0,7781,1852
21025,5104,0,7787,1856
21050,5104,0,7791,1856
21075,5104,0,7798,1856
21100,5104,0,7804,1864
21125,5104,0,7807,1864
21150,5104,0,7811,1864
21175,5104,0,7813,1866
21200,5104,0,7815,1866
21225,5104,0,7815,1866
21250,5104,0,7818,1868
21275,5104,0,7823,1868
21300,5104,0,7826,1868
21325,5104,0,7832,1880
21350,5104,0,7840,1880
21375,5104,0,7843,1880
21400,5104,0,7846,1892
21425,5104,0,7851,1892
21450,5104,0,7855,1892
21475,5104,0,7860,1900
21500,5104,0,7864,1900
21525,5104,0,7869,1900
21550,5104,0,7872,1904
21575,5104,0,7878,1904
21600,5104,0,7881,1904
21625,5104,0,7883,1906
21650,5104,0,7885,1906
21675,5104,0,7889,1906
21700,5104,0,7895,1922
21725,5104,0,7901,1922
21750,5104,0,7903,1922
21775,5104,0,7908,1924
21800,5104,0,7909,1924
21825,5104,0,7913,1924
21850,5104,0,7920,1932
21875,5104,0,7923,1932
21900,5104,0,7929,1932
21925,5104,0,7931,1940
21950,5104,0,7936,1940
21975,5104,0,7943,1940
22000,5104,0,7946,1942
22025,5104,0,7949,1942
22050,5104,0,7954,1942
22075,5254,0,7954,1946
22100,5254,0,7957,1946
22125,5254,0,7962,1946
22150,5254,0,7962,1970
22175,5254,0,7968,1970
22200,5254,0,7973,1970
22225,5254,0,7976,1972
22250,5254,0,7979,1972
22275,5254,0,7983,1972
22300,5254,0,7992,1978
22325,5254,0,7996,1978
22350,5254,0,7998,1978
22375,5254,0,8001,1986
22400,5254,0,8004,1986
22425,5254,0,8011,1986
22450,5254,0,8014,1988
22475,5254,0,8018,1988
22500,5254,0,8021,1988
22525,5254,0,8026,1990
22550,5254,0,8029,1990
22575,5254,0,8036,1990
22600,5254,0,8041,1996
22625,5254,0,8045,1996
22650,5254,0,8050,1996
22675,5254,0,8053,2020
22700,5254,0,8059,2020
22725,5254,0,8064,2020
22750,5254,0,8070,2024
22775,5254,0,8071,2024
22800,5254,0,8072,2024
22825,5254,0,8075,2030
22850,5254,0,8079,2030
22875,5254,0,8083,2030
22900,5254,0,8088,2030
22925,5254,0,8092,2030
22950,5254,0,8098,2030
22975,5254,0,8100,2032
23000,5254,0,8102,2032
23025,5254,0,8105,2032
23050,5254,0,8108,2034
23075,5254,0,8108,2034
23100,5254,0,8113,2034
23125,5254,0,8119,2038
23150,5254,0,8121,2038
23175,5254,0,8126,2038
23200,5254,0,8130,2038
23225,5254,0,8132,2038
23250,5254,0,8133,2038
23275,5254,0,8136,2042
23300,5254,0,8139,2042
23325,5254,0,8145,2042
23350,5254,0,8150,2072
23375,5254,0,8154,2072
23400,5254,0,8160,2072
23425,5254,0,8165,2074
23450,5254,0,8167,2074
23475,5254,0,8171,2074
23500,5254,0,8172,2080
23525,5254,0,8174,2080
23550,5254,0,8176,2080
23575,5254,0,8178,2090
23600,5254,0,8184,2090
23625,5254,0,8186,2090
23650,5254,0,8190,2092
23675,5254,0,8195,2092
23700,5254,0,8197,2092
23725,5254,0,8201,2100
23750,5254,0,8206,2100
23775,5254,0,8211,2100
23800,5254,0,8214,2104
23825,5254,0,8217,2104
23850,5254,0,8220,2104
23875,5254,0,8222,2104
23900,5254,0,8224,2104
23925,5254,0,8228,2104
23950,5254,0,8234,2108
23975,5254,0,8239,2108
24000,5254,0,8242,2108
24025,5254,0,8247,2108
24050,5254,0,8249,2108
24075,5254,0,8255,2108
24100,5254,0,8258,2132
24125,5254,0,8262,2132
24150,5254,0,8264,2132
24175,5254,0,8269,2132
24200,5254,0,8270,2132
24225,5404,0,8274,2132
24250,5404,0,8276,2134
24275,5404,0,8280,2134
24300,5404,0,8281,2134
24325,5404,0,8282,2134
24350,5404,0,8287,2134
24375,5404,0,8288,2134
24400,5404,0,8293,2134
24425,5404,0,8296,2134
24450,5404,0,8298,2134
24475,5404,0,8305,2136
24500,5404,0,8309,2136
24525,5404,0,8311,2136
24550,5404,0,8313,2162
24575,5404,0,8317,2162
24600,5404,0,8320,2162
24625,5404,0,8325,2162
24650,5404,0,8327,2162
24675,5404,0,8330,2162
24700,5404,0,8330,2162
24725,5404,0,8332,2162
24750,5404,0,8336,2162
24775,5404,0,8340,2162
24800,5404,0,8343,2162
24825,5404,0,8347,2162
24850,5404,0,8353,2164
24875,5404,0,8356,2164
24900,5404,0,8361,2164
24925,5404,0,8366,2166
24950,5404,0,8376,2166
24975,5404,0,8378,2166
25000,5404,0,8380,2166
25025,5404,0,8383,2166
25050,5404,0,8388,2166
25075,5404,0,8391,2170
25100,5404,0,8393,2170
25125,5404,0,8396,2170
25150,5404,0,8400,2174
25175,5404,0,8406,2174
25200,5404,0,8410,2174
25225,5404,0,8410,2176
25250,5404,0,8412,2176
25275,5404,0,8417,2176
25300,5404,0,8423,2178
25325,5404,0,8426,2178
25350,5404,0,8431,2178
25375,5404,0,8435,2190
25400,5404,0,8438,2190
25425,5404,0,8443,2190
25450,5404,0,8448,2192
25475,5404,0,8450,2192
25500,5404,0,8453,2192
25525,5404,0,8456,2200
25550,5404,0,8461,2200
25575,5404,0,8462,2200
25600,5404,0,8467,2210
25625,5404,0,8469,2210
25650,5404,0,8472,2210
25675,5404,0,8474,2212
25700,5404,0,8477,2212
25725,5404,0,8483,2212
25750,5404,0,8488,2218
25775,5404,0,8489,2218
25800,5404,0,8493,2218
25825,5554,0,8495,2222
