Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
0,0,0,0,0,0
25,24,0,1,0,0
50,196,0,1,0,31
75,360,0,1,0,62
100,554,0,1,0,62
125,664,0,1,0,62
150,782,0,1,0,62
175,1044,0,3,0,198
200,1180,0,6,0,198
225,1316,0,7,0,198
250,1456,0,13,0,198
275,1456,0,15,0,198
300,1600,0,22,0,198
325,1748,0,28,0,198
350,1748,0,31,0,198
375,1748,0,37,0,198
400,1748,0,44,0,198
425,1748,0,52,0,198
450,1896,0,61,0,198
