Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
3950,2270,0,2333,660
3975,2270,0,2346,660
4000,2270,0,2362,662
4025,2270,0,2379,662
4050,2270,0,2392,662
4075,2270,0,2403,662
4100,2270,0,2418,662
4125,2270,0,2428,662
4150,2270,0,2439,662
4175,2270,0,2453,662
4200,2270,0,2466,662
4225,2270,0,2481,662
4250,2270,0,2498,662
4275,2270,0,2514,662
4300,2270,0,2529,662
4325,2270,0,2542,662
4350,2270,0,2556,662
4375,2270,0,2569,662
4400,2270,0,2584,662
4425,2384,0,2597,662
4450,2384,0,2613,662
4475,2384,0,2626,662
4500,2384,0,2639,662
4525,2384,0,2654,662
4550,2384,0,2666,662
4575,2384,0,2678,664
4600,2384,0,2693,664
4625,2384,0,2702,664
4650,2384,0,2716,664
4675,2384,0,2730,664
4700,2384,0,2744,664
4725,2384,0,2752,664
4750,2384,0,2764,686
4775,2384,0,2776,686
4800,2384,0,2786,686
4825,2384,0,2800,686
4850,2384,0,2812,686
4875,2384,0,2824,686
4900,2384,0,2838,686
4925,2384,0,2851,686
4950,2384,0,2862,686
4975,2498,0,2876,686
5000,2498,0,2892,686
5025,2498,0,2904,686
5050,2498,0,2913,686
5075,2498,0,2929,690
5100,2498,0,2941,690
5125,2498,0,2953,690
5150,2498,0,2962,690
5175,2498,0,2977,690
5200,2498,0,2989,706
5225,2498,0,3004,706
5250,2498,0,3019,708
5275,2498,0,3032,708
5300,2498,0,3043,708
5325,2498,0,3054,710
5350,2498,0,3065,710
5375,2498,0,3076,710
5400,2498,0,3088,710
5425,2498,0,3103,714
5450,2498,0,3114,714
5475,2498,0,3128,714
5500,2498,0,3138,714
5525,2498,0,3149,714
5550,2498,0,3160,742
5575,2498,0,3168,742
5600,2498,0,3178,750
5625,2498,0,3193,750
5650,2612,0,3206,782
5675,2612,0,3218,782
5700,2612,0,3227,782
5725,2612,0,3239,782
5750,2612,0,3251,782
5775,2612,0,3262,810
5800,2612,0,3274,810
5825,2612,0,3284,830
5850,2612,0,3295,830
5875,2612,0,3305,856
5900,2612,0,3319,856
5925,2612,0,3330,856
5950,2612,0,3341,882
5975,2612,0,3355,882
6000,2612,0,3364,898
6025,2612,0,3376,898
6050,2612,0,3385,898
6075,2612,0,3394,898
6100,2612,0,3405,898
6125,2612,0,3416,898
6150,2612,0,3428,898
6175,2612,0,3438,898
6200,2612,0,3452,898
6225,2612,0,3459,914
6250,2612,0,3468,914
6275,2612,0,3479,916
6300,2612,0,3487,916
6325,2612,0,3503,916
6350,2612,0,3513,938
6375,2726,0,3517,938
6400,2726,0,3529,938
6425,2726,0,3540,938
6450,2726,0,3554,938
6475,2726,0,3563,938
6500,2726,0,3570,944
6525,2726,0,3581,944
6550,2726,0,3592,944
6575,2726,0,3601,958
6600,2726,0,3610,958
6625,2726,0,3623,984
6650,2726,0,3634,984
6675,2726,0,3647,1016
6700,2726,0,3656,1016
6725,2726,0,3663,1016
6750,2726,0,3673,1016
6775,2726,0,3681,1016
6800,2726,0,3692,1016
6825,2726,0,3703,1016
6850,2726,0,3715,1016
6875,2726,0,3724,1016
6900,2726,0,3733,1016
6925,2726,0,3744,1016
6950,2726,0,3754,1016
6975,2726,0,3763,1016
7000,2726,0,3772,1016
7025,2726,0,3780,1016
7050,2726,0,3790,1016
7075,2840,0,3800,1016
7100,2840,0,3811,1016
7125,2840,0,3822,1016
7150,2840,0,3830,1020
7175,2840,0,3841,1020
7200,2840,0,3852,1020
7225,2840,0,3860,1020
7250,2840,0,3868,1022
7275,2840,0,3879,1022
7300,2840,0,3891,1036
7325,2840,0,3902,1036
7350,2840,0,3910,1036
7375,2840,0,3916,1064
7400,2840,0,3925,1064
7425,2840,0,3936,1064
7450,2840,0,3946,1064
7475,2840,0,3957,1064
7500,2840,0,3962,1064
7525,2840,0,3974,1066
7550,2840,0,3982,1066
7575,2840,0,3991,1066
7600,2840,0,3997,1066
7625,2840,0,4009,1066
7650,2840,0,4020,1066
7675,2840,0,4028,1066
7700,2840,0,4033,1066
7725,2840,0,4044,1066
7750,2840,0,4055,1066
7775,2840,0,4066,1070
7800,2840,0,4072,1070
7825,2840,0,4079,1070
7850,2840,0,4092,1070
7875,2840,0,4097,1070
7900,2840,0,4108,1070
7925,2840,0,4118,1072
7950,2840,0,4125,1072
7975,2840,0,4131,1072
8000,2954,0,4140,1072
8025,2954,0,4150,1072
8050,2954,0,4158,1072
8075,2954,0,4165,1072
8100,2954,0,4172,1072
8125,2954,0,4181,1072
8150,2954,0,4188,1072
8175,2954,0,4197,1072
8200,2954,0,4201,1072
8225,2954,0,4204,1072
8250,2954,0,4206,1072
8275,2954,0,4211,1072
8300,2954,0,4219,1072
8325,2954,0,4226,1072
8350,2954,0,4233,1072
8375,2954,0,4239,1072
8400,2954,0,4245,1072
8425,2954,0,4253,1072
8450,2954,0,4264,1080
8475,2954,0,4272,1080
8500,2954,0,4279,1086
8525,2954,0,4289,1086
8550,2954,0,4295,1086
8575,2954,0,4299,1086
8600,2954,0,4307,1086
8625,2954,0,4313,1086
8650,2954,0,4322,1086
8675,2954,0,4330,1086
8700,2954,0,4339,1086
8725,2954,0,4344,1086
8750,2954,0,4350,1086
8775,2954,0,4358,1086
8800,2954,0,4364,1086
8825,2954,0,4375,1086
8850,2954,0,4379,1086
8875,2954,0,4386,1086
8900,2954,0,4395,1086
8925,2954,0,4402,1086
8950,2954,0,4411,1088
8975,3068,0,4417,1088
9000,3068,0,4423,1088
9025,3068,0,4432,1092
9050,3068,0,4437,1092
9075,3068,0,4444,1092
9100,3068,0,4451,1092
9125,3068,0,4460,1092
9150,3068,0,4469,1092
9175,3068,0,4474,1092
9200,3068,0,4479,1114
9225,3068,0,4488,1114
9250,3068,0,4493,1114
9275,3068,0,4496,1114
9300,3068,0,4506,1114
9325,3068,0,4513,1114
9350,3068,0,4519,1114
9375,3068,0,4526,1114
9400,3068,0,4535,1114
9425,3068,0,4539,1114
9450,3068,0,4550,1114
9475,3068,0,4555,1114
9500,3068,0,4563,1114
9525,3068,0,4570,1114
9550,3068,0,4576,1114
9575,3068,0,4583,1114
9600,3068,0,4588,1114
9625,3068,0,4592,1114
9650,3068,0,4600,1116
9675,3068,0,4606,1116
9700,3068,0,4615,1116
9725,3068,0,4619,1116
9750,3068,0,4628,1116
9775,3068,0,4635,1116
9800,3182,0,4639,1116
9825,3182,0,4646,1136
9850,3182,0,4654,1136
9875,3182,0,4659,1152
9900,3182,0,4666,1152
9925,3182,0,4674,1152
9950,3182,0,4680,1152
9975,3182,0,4686,1152
10000,3182,0,4695,1154
10025,3182,0,4700,1154
10050,3182,0,4707,1182
10075,3182,0,4715,1182
10100,3182,0,4719,1182
10125,3182,0,4726,1182
10150,3182,0,4736,1182
10175,3182,0,4742,1182
10200,3182,0,4747,1182
10225,3182,0,4752,1182
10250,3182,0,4758,1182
10275,3182,0,4763,1198
10300,3182,0,4771,1198
10325,3182,0,4777,1202
10350,3182,0,4783,1202
10375,3182,0,4787,1202
10400,3182,0,4794,1202
10425,3182,0,4801,1202
10450,3182,0,4806,1202
10475,3182,0,4814,1202
10500,3182,0,4818,1202
10525,3182,0,4827,1202
10550,3182,0,4834,1202
10575,3182,0,4839,1202
10600,3182,0,4843,1202
10625,3182,0,4850,1230
10650,3296,0,4860,1230
10675,3296,0,4868,1244
10700,3296,0,4871,1244
10725,3296,0,4881,1270
10750,3296,0,4884,1270
10775,3296,0,4890,1270
10800,3296,0,4894,1270
10825,3296,0,4900,1270
10850,3296,0,4906,1286
10875,3296,0,4914,1286
10900,3296,0,4921,1308
10925,3296,0,4927,1308
10950,3296,0,4935,1340
10975,3296,0,4941,1340
11000,3296,0,4945,1340
11025,3296,0,4954,1340
11050,3296,0,4960,1340
11075,3296,0,4963,1342
11100,3296,0,4970,1342
11125,3296,0,4978,1342
11150,3296,0,4982,1342
11175,3296,0,4986,1342
11200,3296,0,4992,1342
11225,3296,0,4998,1342
11250,3296,0,5009,1342
11275,3296,0,5011,1342
11300,3296,0,5016,1348
11325,3296,0,5021,1348
11350,3296,0,5027,1348
11375,3296,0,5035,1348
11400,3296,0,5038,1348
11425,3296,0,5041,1348
11450,3296,0,5047,1348
11475,3296,0,5053,1348
11500,3296,0,5060,1348
11525,3296,0,5066,1348
11550,3296,0,5073,1348
11575,3296,0,5079,1348
11600,3296,0,5084,1348
11625,3296,0,5088,1348
11650,3296,0,5095,1348
11675,3296,0,5103,1348
11700,3296,0,5106,1348
11725,3296,0,5113,1348
11750,3296,0,5118,1356
11775,3296,0,5122,1356
11800,3296,0,5126,1358
11825,3296,0,5130,1358
11850,3296,0,5137,1358
11875,3296,0,5141,1384
11900,3296,0,5144,1384
11925,3296,0,5149,1388
11950,3410,0,5156,1388
11975,3410,0,5163,1388
12000,3410,0,5170,1388
12025,3410,0,5180,1388
12050,3410,0,5185,1388
12075,3410,0,5189,1388
12100,3410,0,5198,1390
12125,3410,0,5203,1390
12150,3410,0,5206,1390
12175,3410,0,5212,1390
12200,3410,0,5216,1390
12225,3410,0,5220,1390
12250,3410,0,5224,1390
12275,3410,0,5230,1390
12300,3410,0,5234,1390
12325,3410,0,5240,1390
12350,3410,0,5246,1390
12375,3410,0,5254,1390
12400,3410,0,5262,1390
12425,3410,0,5267,1390
12450,3410,0,5271,1390
12475,3410,0,5274,1390
12500,3410,0,5278,1390
12525,3410,0,5282,1390
12550,3410,0,5289,1390
12575,3410,0,5293,1390
12600,3410,0,5295,1390
12625,3410,0,5298,1390
12650,3410,0,5305,1390
12675,3410,0,5312,1390
12700,3410,0,5317,1390
12725,3410,0,5325,1422
12750,3410,0,5328,1422
12775,3410,0,5337,1422
12800,3410,0,5341,1422
12825,3410,0,5343,1422
12850,3410,0,5347,1422
12875,3410,0,5356,1422
12900,3410,0,5360,1426
12925,3410,0,5363,1426
12950,3410,0,5368,1426
12975,3410,0,5374,1426
13000,3410,0,5378,1426
13025,3410,0,5382,1426
13050,3410,0,5387,1426
13075,3410,0,5392,1426
13100,3410,0,5397,1426
13125,3410,0,5402,1426
13150,3524,0,5409,1426
13175,3524,0,5416,1426
13200,3524,0,5421,1426
13225,3524,0,5427,1428
13250,3524,0,5431,1428
13275,3524,0,5436,1428
13300,3524,0,5440,1456
13325,3524,0,5445,1456
13350,3524,0,5450,1456
13375,3524,0,5452,1456
13400,3524,0,5454,1456
13425,3524,0,5460,1456
13450,3524,0,5467,1456
13475,3524,0,5473,1456
13500,3524,0,5480,1456
13525,3524,0,5485,1456
13550,3524,0,5491,1456
13575,3524,0,5496,1456
13600,3524,0,5500,1456
13625,3524,0,5504,1456
13650,3524,0,5512,1456
13675,3524,0,5515,1456
13700,3524,0,5522,1456
13725,3524,0,5525,1456
13750,3524,0,5529,1456
13775,3524,0,5532,1456
13800,3524,0,5537,1456
13825,3524,0,5540,1456
13850,3524,0,5543,1456
13875,3524,0,5549,1456
13900,3524,0,5555,1456
13925,3524,0,5558,1456
13950,3524,0,5564,1456
13975,3524,0,5570,1456
14000,3524,0,5575,1456
14025,3524,0,5576,1456
14050,3524,0,5583,1456
14075,3524,0,5587,1456
14100,3524,0,5593,1458
14125,3524,0,5600,1458
14150,3524,0,5602,1458
14175,3524,0,5606,1458
14200,3524,0,5611,1458
14225,3524,0,5616,1458
14250,3524,0,5621,1458
14275,3524,0,5624,1472
14300,3524,0,5629,1472
14325,3524,0,5633,1472
14350,3524,0,5637,1472
14375,3524,0,5644,1472
14400,3524,0,5650,1472
14425,3524,0,5652,1472
14450,3524,0,5655,1472
14475,3524,0,5658,1472
14500,3638,0,5666,1488
14525,3638,0,5668,1488
14550,3638,0,5675,1488
14575,3638,0,5678,1488
14600,3638,0,5685,1488
14625,3638,0,5690,1488
14650,3638,0,5694,1488
14675,3638,0,5698,1488
14700,3638,0,5701,1488
14725,3638,0,5706,1488
14750,3638,0,5711,1488
14775,3638,0,5716,1488
14800,3638,0,5721,1488
14825,3638,0,5726,1488
14850,3638,0,5732,1488
14875,3638,0,5736,1488
14900,3638,0,5740,1488
14925,3638,0,5746,1488
14950,3638,0,5751,1488
14975,3638,0,5755,1488
15000,3638,0,5763,1492
15025,3638,0,5766,1492
15050,3638,0,5771,1492
15075,3638,0,5774,1492
15100,3638,0,5779,1492
15125,3638,0,5784,1492
15150,3638,0,5791,1492
15175,3638,0,5793,1492
15200,3638,0,5797,1492
15225,3638,0,5801,1498
15250,3638,0,5805,1498
15275,3638,0,5809,1498
15300,3638,0,5814,1498
15325,3638,0,5822,1498
15350,3638,0,5827,1528
15375,3638,0,5829,1528
15400,3638,0,5833,1528
15425,3638,0,5840,1528
15450,3638,0,5843,1550
15475,3638,0,5847,1550
15500,3638,0,5853,1550
15525,3638,0,5855,1578
15550,3638,0,5861,1578
15575,3638,0,5866,1580
15600,3638,0,5869,1580
15625,3638,0,5873,1580
15650,3638,0,5882,1580
15675,3638,0,5885,1580
15700,3638,0,5888,1580
15725,3638,0,5891,1580
15750,3638,0,5895,1580
15775,3638,0,5897,1580
15800,3638,0,5901,1580
15825,3638,0,5905,1580
15850,3638,0,5909,1580
15875,3638,0,5913,1580
15900,3638,0,5919,1580
15925,3638,0,5923,1580
15950,3752,0,5929,1580
15975,3752,0,5934,1580
16000,3752,0,5938,1580
16025,3752,0,5940,1580
16050,3752,0,5946,1580
16075,3752,0,5950,1580
16100,3752,0,5955,1580
16125,3752,0,5959,1580
16150,3752,0,5962,1596
16175,3752,0,5965,1596
16200,3752,0,5971,1598
16225,3752,0,5976,1598
16250,3752,0,5980,1612
16275,3752,0,5983,1612
16300,3752,0,5987,1612
16325,3752,0,5991,1612
16350,3752,0,5994,1612
16375,3752,0,5997,1612
16400,3752,0,6000,1612
16425,3752,0,6000,1612
16450,3752,0,6000,1612
16475,3752,0,6000,1612
16500,3752,0,6002,1612
16525,3752,0,6003,1612
16550,3752,0,6005,1612
16575,3752,0,6007,1612
16600,3752,0,6013,1612
16625,3752,0,6019,1612
16650,3752,0,6022,1614
16675,3752,0,6024,1614
16700,3752,0,6026,1614
16725,3752,0,6030,1614
16750,3752,0,6034,1614
16775,3752,0,6040,1614
16800,3752,0,6044,1614
16825,3752,0,6046,1622
16850,3752,0,6054,1622
16875,3752,0,6058,1622
16900,3752,0,6061,1622
16925,3752,0,6063,1622
16950,3752,0,6068,1622
16975,3752,0,6071,1622
17000,3752,0,6075,1622
17025,3752,0,6078,1622
17050,3752,0,6081,1622
17075,3752,0,6083,1622
17100,3752,0,6087,1622
17125,3752,0,6094,1622
17150,3752,0,6099,1622
17175,3752,0,6103,1622
17200,3752,0,6106,1622
17225,3752,0,6107,1622
17250,3752,0,6112,1622
17275,3752,0,6116,1622
17300,3752,0,6118,1622
17325,3752,0,6125,1622
17350,3752,0,6126,1622
17375,3752,0,6130,1622
17400,3752,0,6133,1622
17425,3752,0,6136,1622
17450,3752,0,6142,1622
17475,3752,0,6148,1622
17500,3752,0,6153,1622
17525,3866,0,6157,1622
17550,3866,0,6160,1622
17575,3866,0,6165,1628
17600,3866,0,6167,1628
17625,3866,0,6171,1628
17650,3866,0,6172,1628
17675,3866,0,6180,1628
17700,3866,0,6184,1628
17725,3866,0,6186,1628
17750,3866,0,6196,1630
17775,3866,0,6198,1630
17800,3866,0,6201,1634
17825,3866,0,6204,1634
17850,3866,0,6208,1634
17875,3866,0,6210,1634
17900,3866,0,6215,1634
17925,3866,0,6220,1634
17950,3866,0,6222,1634
17975,3866,0,6226,1638
18000,3866,0,6229,1638
18025,3866,0,6230,1638
18050,3866,0,6236,1638
18075,3866,0,6240,1638
18100,3866,0,6246,1638
18125,3866,0,6249,1638
18150,3866,0,6254,1638
18175,3866,0,6256,1638
18200,3866,0,6259,1638
18225,3866,0,6263,1638
18250,3866,0,6268,1638
18275,3866,0,6269,1638
18300,3866,0,6273,1638
18325,3866,0,6276,1638
18350,3866,0,6276,1638
18375,3866,0,6277,1638
18400,3866,0,6281,1638
18425,3866,0,6288,1638
18450,3866,0,6292,1638
18475,3866,0,6300,1640
18500,3866,0,6305,1640
18525,3866,0,6306,1640
18550,3866,0,6311,1640
18575,3866,0,6312,1640
18600,3866,0,6316,1660
18625,3866,0,6318,1660
18650,3866,0,6320,1674
18675,3866,0,6322,1674
18700,3866,0,6325,1700
18725,3866,0,6329,1700
18750,3866,0,6335,1700
18775,3866,0,6341,1700
18800,3866,0,6344,1700
18825,3866,0,6348,1728
18850,3866,0,6350,1728
18875,3866,0,6352,1728
18900,3866,0,6358,1728
18925,3866,0,6364,1728
18950,3866,0,6369,1728
18975,3866,0,6376,1728
19000,3866,0,6379,1744
19025,3866,0,6380,1744
19050,3866,0,6382,1744
19075,3980,0,6383,1744
19100,3980,0,6386,1746
19125,3980,0,6389,1746
19150,3980,0,6392,1746
19175,3980,0,6395,1746
19200,3980,0,6397,1746
19225,3980,0,6400,1746
19250,3980,0,6405,1746
19275,3980,0,6408,1746
19300,3980,0,6411,1746
19325,3980,0,6413,1746
19350,3980,0,6416,1746
19375,3980,0,6422,1746
19400,3980,0,6426,1768
19425,3980,0,6428,1768
19450,3980,0,6431,1768
19475,3980,0,6435,1768
19500,3980,0,6439,1768
19525,3980,0,6444,1768
19550,3980,0,6447,1768
19575,3980,0,6453,1768
19600,3980,0,6457,1768
19625,3980,0,6460,1768
19650,3980,0,6461,1768
19675,3980,0,6462,1800
19700,3980,0,6464,1800
19725,3980,0,6468,1800
19750,3980,0,6471,1800
19775,3980,0,6473,1800
19800,3980,0,6475,1800
19825,3980,0,6477,1800
19850,3980,0,6482,1800
19875,3980,0,6486,1800
19900,3980,0,6491,1800
19925,3980,0,6497,1800
19950,3980,0,6497,1800
19975,3980,0,6497,1800
20000,3980,0,6501,1800
20025,3980,0,6504,1802
20050,3980,0,6508,1802
20075,3980,0,6509,1802
20100,3980,0,6515,1802
20125,3980,0,6521,1802
20150,3980,0,6524,1802
20175,3980,0,6526,1802
20200,3980,0,6529,1802
20225,3980,0,6532,1802
20250,3980,0,6537,1802
20275,3980,0,6539,1802
20300,3980,0,6544,1802
20325,3980,0,6546,1802
20350,3980,0,6546,1802
20375,3980,0,6550,1802
20400,3980,0,6551,1802
20425,3980,0,6557,1802
20450,3980,0,6558,1802
20475,3980,0,6562,1802
20500,3980,0,6563,1802
20525,3980,0,6569,1806
20550,3980,0,6574,1806
20575,3980,0,6576,1806
20600,3980,0,6579,1822
20625,3980,0,6580,1822
20650,4094,0,6586,1822
20675,4094,0,6589,1822
20700,4094,0,6589,1822
20725,4094,0,6593,1822
20750,4094,0,6596,1822
20775,4094,0,6599,1822
20800,4094,0,6601,1822
20825,4094,0,6605,1822
20850,4094,0,6609,1822
20875,4094,0,6616,1822
20900,4094,0,6618,1822
20925,4094,0,6619,1822
20950,4094,0,6623,1822
20975,4094,0,6626,1822
21000,4094,0,6629,1854
21025,4094,0,6631,1854
21050,4094,0,6635,1854
21075,4094,0,6639,1854
21100,4094,0,6643,1854
21125,4094,0,6647,1854
21150,4094,0,6653,1854
21175,4094,0,6656,1854
21200,4094,0,6660,1854
21225,4094,0,6661,1856
21250,4094,0,6664,1856
21275,4094,0,6668,1856
21300,4094,0,6670,1856
21325,4094,0,6672,1856
21350,4094,0,6674,1856
21375,4094,0,6677,1856
21400,4094,0,6681,1856
21425,4094,0,6683,1856
21450,4094,0,6686,1856
21475,4094,0,6687,1856
21500,4094,0,6692,1856
21525,4094,0,6697,1856
21550,4094,0,6698,1856
21575,4094,0,6702,1856
21600,4094,0,6706,1856
21625,4094,0,6707,1878
21650,4094,0,6712,1878
21675,4094,0,6715,1886
21700,4094,0,6716,1886
21725,4094,0,6720,1900
21750,4094,0,6722,1900
21775,4094,0,6725,1904
21800,4094,0,6730,1904
21825,4094,0,6733,1904
21850,4094,0,6734,1904
21875,4094,0,6734,1904
21900,4094,0,6736,1906
21925,4094,0,6742,1906
21950,4094,0,6746,1932
21975,4094,0,6749,1932
22000,4094,0,6753,1932
22025,4094,0,6756,1932
22050,4094,0,6757,1932
22075,4094,0,6760,1960
22100,4094,0,6764,1960
22125,4094,0,6768,1960
22150,4094,0,6769,1960
22175,4094,0,6774,1976
22200,4094,0,6776,1976
22225,4094,0,6777,1976
22250,4094,0,6779,1978
22275,4094,0,6782,1978
22300,4208,0,6785,1978
22325,4208,0,6787,1978
22350,4208,0,6791,1978
22375,4208,0,6796,1978
22400,4208,0,6800,1978
22425,4208,0,6801,1978
22450,4208,0,6805,1978
22475,4208,0,6808,1978
22500,4208,0,6809,1978
22525,4208,0,6810,1978
22550,4208,0,6815,1978
22575,4208,0,6818,1978
22600,4208,0,6820,1978
22625,4208,0,6824,1978
22650,4208,0,6827,1978
22675,4208,0,6830,1978
22700,4208,0,6833,1978
22725,4208,0,6836,1978
22750,4208,0,6838,1978
22775,4208,0,6840,1978
22800,4208,0,6843,1978
22825,4208,0,6846,1978
22850,4208,0,6849,1978
22875,4208,0,6854,1978
22900,4208,0,6857,1978
22925,4208,0,6859,1978
22950,4208,0,6861,1978
22975,4208,0,6862,2002
23000,4208,0,6866,2002
23025,4208,0,6869,2002
23050,4208,0,6872,2030
23075,4208,0,6874,2030
23100,4208,0,6876,2030
23125,4208,0,6879,2030
23150,4208,0,6882,2030
23175,4208,0,6883,2030
23200,4208,0,6884,2030
23225,4208,0,6887,2030
23250,4208,0,6890,2030
23275,4208,0,6891,2030
23300,4208,0,6893,2030
23325,4208,0,6898,2030
23350,4208,0,6903,2030
23375,4208,0,6906,2030
23400,4208,0,6911,2030
23425,4208,0,6914,2030
23450,4208,0,6916,2030
23475,4208,0,6920,2030
23500,4208,0,6921,2030
23525,4208,0,6924,2030
23550,4208,0,6926,2030
23575,4208,0,6928,2030
23600,4208,0,6931,2030
23625,4322,0,6934,2030
23650,4322,0,6935,2030
23675,4322,0,6937,2030
23700,4322,0,6940,2030
23725,4322,0,6942,2030
23750,4322,0,6947,2030
23775,4322,0,6948,2030
23800,4322,0,6951,2030
23825,4322,0,6957,2030
23850,4322,0,6958,2030
23875,4322,0,6961,2030
23900,4322,0,6962,2030
23925,4322,0,6963,2030
23950,4322,0,6965,2030
23975,4322,0,6968,2030
24000,4322,0,6974,2030
24025,4322,0,6978,2030
24050,4322,0,6981,2030
24075,4322,0,6983,2030
24100,4322,0,6985,2030
24125,4322,0,6987,2034
24150,4322,0,6989,2034
24175,4322,0,6992,2036
24200,4322,0,6996,2036
24225,4322,0,6997,2036
24250,4322,0,7000,2038
24275,4322,0,7003,2038
24300,4322,0,7004,2038
24325,4322,0,7006,2038
24350,4322,0,7011,2038
24375,4322,0,7012,2038
24400,4322,0,7016,2038
24425,4322,0,7017,2038
24450,4322,0,7017,2038
24475,4322,0,7023,2038
24500,4322,0,7025,2038
24525,4322,0,7029,2038
24550,4322,0,7031,2038
24575,4322,0,7031,2038
24600,4322,0,7032,2038
24625,4322,0,7037,2038
24650,4322,0,7042,2038
24675,4322,0,7044,2038
24700,4322,0,7045,2038
24725,4322,0,7048,2038
24750,4322,0,7051,2038
24775,4322,0,7055,2038
24800,4322,0,7056,2042
24825,4322,0,7057,2042
24850,4322,0,7061,2042
24875,4322,0,7067,2042
24900,4322,0,7068,2042
24925,4322,0,7070,2042
24950,4322,0,7072,2042
24975,4322,0,7073,2042
25000,4322,0,7074,2042
25025,4436,0,7076,2042
25050,4436,0,7078,2042
25075,4436,0,7078,2042
25100,4436,0,7079,2042
25125,4436,0,7082,2042
25150,4436,0,7086,2042
25175,4436,0,7089,2042
25200,4436,0,7093,2042
25225,4436,0,7095,2042
25250,4436,0,7096,2042
25275,4436,0,7096,2042
25300,4436,0,7098,2042
25325,4436,0,7100,2042
25350,4436,0,7101,2042
25375,4436,0,7103,2042
25400,4436,0,7108,2042
25425,4436,0,7110,2056
25450,4436,0,7112,2056
25475,4436,0,7116,2056
25500,4436,0,7119,2056
