Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
3950,2270,0,2333,758
3975,2270,0,2346,758
4000,2270,0,2362,760
4025,2270,0,2379,760
4050,2270,0,2392,792
4075,2270,0,2403,792
4100,2270,0,2418,792
4125,2270,0,2428,806
4150,2270,0,2439,806
4175,2270,0,2453,836
4200,2270,0,2466,836
4225,2270,0,2481,876
4250,2270,0,2498,876
4275,2270,0,2514,876
4300,2270,0,2529,900
4325,2270,0,2542,900
4350,2270,0,2556,902
4375,2270,0,2569,902
4400,2270,0,2584,916
4425,2384,0,2597,916
4450,2384,0,2613,954
4475,2384,0,2626,954
4500,2384,0,2639,954
4525,2384,0,2654,980
4550,2384,0,2666,980
4575,2384,0,2678,988
4600,2384,0,2693,988
4625,2384,0,2702,996
4650,2384,0,2716,996
4675,2384,0,2730,1008
4700,2384,0,2744,1008
4725,2384,0,2752,1008
4750,2384,0,2764,1044
4775,2384,0,2776,1044
4800,2384,0,2786,1060
4825,2384,0,2800,1060
4850,2384,0,2812,1072
4875,2384,0,2824,1072
4900,2384,0,2838,1072
4925,2384,0,2851,1082
4950,2384,0,2862,1082
4975,2498,0,2876,1114
5000,2498,0,2892,1114
5025,2498,0,2904,1116
5050,2498,0,2913,1116
5075,2498,0,2929,1142
5100,2498,0,2941,1142
5125,2498,0,2953,1142
5150,2498,0,2962,1172
5175,2498,0,2977,1172
5200,2498,0,2989,1184
5225,2498,0,3004,1184
5250,2498,0,3019,1202
5275,2498,0,3032,1202
5300,2498,0,3043,1202
5325,2498,0,3054,1204
5350,2498,0,3065,1204
5375,2498,0,3076,1206
5400,2498,0,3088,1206
5425,2498,0,3103,1224
5450,2498,0,3114,1224
5475,2498,0,3128,1226
5500,2498,0,3138,1226
5525,2498,0,3149,1226
5550,2498,0,3160,1236
5575,2498,0,3168,1236
5600,2498,0,3178,1244
5625,2498,0,3193,1244
5650,2612,0,3206,1246
5675,2612,0,3218,1246
5700,2612,0,3227,1246
5725,2612,0,3239,1248
5750,2612,0,3251,1248
5775,2612,0,3262,1262
5800,2612,0,3274,1262
5825,2612,0,3284,1286
5850,2612,0,3295,1286
5875,2612,0,3305,1324
5900,2612,0,3319,1324
5925,2612,0,3330,1324
5950,2612,0,3341,1338
5975,2612,0,3355,1338
6000,2612,0,3364,1382
6025,2612,0,3376,1382
6050,2612,0,3385,1400
6075,2612,0,3394,1400
6100,2612,0,3405,1414
6125,2612,0,3416,1414
6150,2612,0,3428,1414
6175,2612,0,3438,1416
6200,2612,0,3452,1416
6225,2612,0,3459,1430
6250,2612,0,3468,1430
6275,2612,0,3479,1454
6300,2612,0,3487,1454
6325,2612,0,3503,1454
6350,2612,0,3513,1484
6375,2726,0,3517,1484
6400,2726,0,3529,1510
6425,2726,0,3540,1510
6450,2726,0,3554,1518
6475,2726,0,3563,1518
6500,2726,0,3570,1526
6525,2726,0,3581,1526
6550,2726,0,3592,1526
6575,2726,0,3601,1566
6600,2726,0,3610,1566
6625,2726,0,3623,1578
6650,2726,0,3634,1578
6675,2726,0,3647,1590
6700,2726,0,3656,1590
6725,2726,0,3663,1590
6750,2726,0,3673,1592
6775,2726,0,3681,1592
6800,2726,0,3692,1624
6825,2726,0,3703,1624
6850,2726,0,3715,1634
6875,2726,0,3724,1634
6900,2726,0,3733,1646
6925,2726,0,3744,1646
6950,2726,0,3754,1646
6975,2726,0,3763,1648
7000,2726,0,3772,1648
7025,2726,0,3780,1684
7050,2726,0,3790,1684
7075,2840,0,3800,1710
7100,2840,0,3811,1710
7125,2840,0,3822,1710
7150,2840,0,3830,1712
7175,2840,0,3841,1712
7200,2840,0,3852,1728
7225,2840,0,3860,1728
7250,2840,0,3868,1766
7275,2840,0,3879,1766
7300,2840,0,3891,1774
7325,2840,0,3902,1774
7350,2840,0,3910,1774
7375,2840,0,3916,1806
7400,2840,0,3925,1806
7425,2840,0,3936,1816
7450,2840,0,3946,1816
7475,2840,0,3957,1818
7500,2840,0,3962,1818
7525,2840,0,3974,1820
7550,2840,0,3982,1820
7575,2840,0,3991,1820
7600,2840,0,3997,1838
7625,2840,0,4009,1838
7650,2840,0,4020,1856
7675,2840,0,4028,1856
7700,2840,0,4033,1886
7725,2840,0,4044,1886
7750,2840,0,4055,1886
7775,2840,0,4066,1888
7800,2840,0,4072,1888
7825,2840,0,4079,1906
7850,2840,0,4092,1906
7875,2840,0,4097,1908
7900,2840,0,4108,1908
7925,2840,0,4118,1922
7950,2840,0,4125,1922
7975,2840,0,4131,1922
8000,2954,0,4140,1946
8025,2954,0,4150,1946
8050,2954,0,4158,1960
8075,2954,0,4165,1960
8100,2954,0,4172,1974
8125,2954,0,4181,1974
8150,2954,0,4188,1974
8175,2954,0,4197,1982
8200,2954,0,4201,1982
8225,2954,0,4204,2020
8250,2954,0,4206,2020
8275,2954,0,4211,2064
8300,2954,0,4219,2064
8325,2954,0,4226,2088
8350,2954,0,4233,2088
8375,2954,0,4239,2088
8400,2954,0,4245,2114
8425,2954,0,4253,2114
8450,2954,0,4264,2116
8475,2954,0,4272,2116
8500,2954,0,4279,2128
8525,2954,0,4289,2128
8550,2954,0,4295,2128
8575,2954,0,4299,2136
8600,2954,0,4307,2136
8625,2954,0,4313,2148
8650,2954,0,4322,2148
8675,2954,0,4330,2162
8700,2954,0,4339,2162
8725,2954,0,4344,2192
8750,2954,0,4350,2192
8775,2954,0,4358,2192
8800,2954,0,4364,2232
8825,2954,0,4375,2232
8850,2954,0,4379,2258
8875,2954,0,4386,2258
8900,2954,0,4395,2268
8925,2954,0,4402,2268
8950,2954,0,4411,2280
8975,3068,0,4417,2280
9000,3068,0,4423,2280
9025,3068,0,4432,2282
9050,3068,0,4437,2282
9075,3068,0,4444,2284
9100,3068,0,4451,2284
9125,3068,0,4460,2292
9150,3068,0,4469,2292
9175,3068,0,4474,2292
9200,3068,0,4479,2302
9225,3068,0,4488,2302
9250,3068,0,4493,2304
9275,3068,0,4496,2304
9300,3068,0,4506,2306
9325,3068,0,4513,2306
9350,3068,0,4519,2322
9375,3068,0,4526,2322
9400,3068,0,4535,2322
9425,3068,0,4539,2358
9450,3068,0,4550,2358
9475,3068,0,4555,2396
9500,3068,0,4563,2396
9525,3068,0,4570,2398
9550,3068,0,4576,2398
9575,3068,0,4583,2398
9600,3068,0,4588,2416
9625,3068,0,4592,2416
9650,3068,0,4600,2434
9675,3068,0,4606,2434
9700,3068,0,4615,2436
9725,3068,0,4619,2436
9750,3068,0,4628,2466
9775,3068,0,4635,2466
9800,3182,0,4639,2466
9825,3182,0,4646,2480
9850,3182,0,4654,2480
9875,3182,0,4659,2498
9900,3182,0,4666,2498
9925,3182,0,4674,2530
9950,3182,0,4680,2530
9975,3182,0,4686,2530
10000,3182,0,4695,2532
10025,3182,0,4700,2532
10050,3182,0,4707,2546
10075,3182,0,4715,2546
10100,3182,0,4719,2570
10125,3182,0,4726,2570
10150,3182,0,4736,2582
10175,3182,0,4742,2582
10200,3182,0,4747,2582
10225,3182,0,4752,2590
10250,3182,0,4758,2590
10275,3182,0,4763,2616
10300,3182,0,4771,2616
10325,3182,0,4777,2640
10350,3182,0,4783,2640
10375,3182,0,4787,2654
10400,3182,0,4794,2654
10425,3182,0,4801,2654
10450,3182,0,4806,2666
10475,3182,0,4814,2666
10500,3182,0,4818,2674
10525,3182,0,4827,2674
10550,3182,0,4834,2676
10575,3182,0,4839,2676
10600,3182,0,4843,2676
10625,3182,0,4850,2708
10650,3296,0,4860,2708
10675,3296,0,4868,2716
10700,3296,0,4871,2716
10725,3296,0,4881,2728
10750,3296,0,4884,2728
10775,3296,0,4890,2772
10800,3296,0,4894,2772
10825,3296,0,4900,2772
10850,3296,0,4906,2812
10875,3296,0,4914,2812
10900,3296,0,4921,2814
10925,3296,0,4927,2814
10950,3296,0,4935,2824
10975,3296,0,4941,2824
11000,3296,0,4945,2824
11025,3296,0,4954,2826
11050,3296,0,4960,2826
11075,3296,0,4963,2840
11100,3296,0,4970,2840
11125,3296,0,4978,2870
11150,3296,0,4982,2870
11175,3296,0,4986,2872
11200,3296,0,4992,2872
11225,3296,0,4998,2872
11250,3296,0,5009,2874
11275,3296,0,5011,2874
11300,3296,0,5016,2884
11325,3296,0,5021,2884
11350,3296,0,5027,2900
11375,3296,0,5035,2900
11400,3296,0,5038,2900
11425,3296,0,5041,2914
11450,3296,0,5047,2914
11475,3296,0,5053,2916
11500,3296,0,5060,2916
11525,3296,0,5066,2952
11550,3296,0,5073,2952
11575,3296,0,5079,2954
11600,3296,0,5084,2954
11625,3296,0,5088,2954
11650,3296,0,5095,2972
11675,3296,0,5103,2972
11700,3296,0,5106,2990
11725,3296,0,5113,2990
11750,3296,0,5118,3008
11775,3296,0,5122,3008
11800,3296,0,5126,3038
11825,3296,0,5130,3038
11850,3296,0,5137,3038
11875,3296,0,5141,3052
11900,3296,0,5144,3052
11925,3296,0,5149,3060
11950,3410,0,5156,3060
11975,3410,0,5163,3072
12000,3410,0,5170,3072
12025,3410,0,5180,3072
12050,3410,0,5185,3080
12075,3410,0,5189,3080
12100,3410,0,5198,3092
12125,3410,0,5203,3092
12150,3410,0,5206,3116
12175,3410,0,5212,3116
12200,3410,0,5216,3118
12225,3410,0,5220,3118
12250,3410,0,5224,3118
12275,3410,0,5230,3126
12300,3410,0,5234,3126
12325,3410,0,5240,3128
12350,3410,0,5246,3128
12375,3410,0,5254,3154
12400,3410,0,5262,3154
12425,3410,0,5267,3154
12450,3410,0,5271,3166
12475,3410,0,5274,3166
12500,3410,0,5278,3198
12525,3410,0,5282,3198
12550,3410,0,5289,3236
12575,3410,0,5293,3236
12600,3410,0,5295,3260
12625,3410,0,5298,3260
12650,3410,0,5305,3260
12675,3410,0,5312,3262
12700,3410,0,5317,3262
12725,3410,0,5325,3288
12750,3410,0,5328,3288
12775,3410,0,5337,3290
12800,3410,0,5341,3290
12825,3410,0,5343,3290
12850,3410,0,5347,3300
12875,3410,0,5356,3300
12900,3410,0,5360,3314
12925,3410,0,5363,3314
12950,3410,0,5368,3344
12975,3410,0,5374,3344
13000,3410,0,5378,3354
13025,3410,0,5382,3354
13050,3410,0,5387,3354
13075,3410,0,5392,3368
13100,3410,0,5397,3368
13125,3410,0,5402,3370
13150,3524,0,5409,3370
13175,3524,0,5416,3372
13200,3524,0,5421,3372
13225,3524,0,5427,3388
13250,3524,0,5431,3388
13275,3524,0,5436,3388
13300,3524,0,5440,3420
13325,3524,0,5445,3420
13350,3524,0,5450,3464
13375,3524,0,5452,3464
13400,3524,0,5454,3504
13425,3524,0,5460,3504
13450,3524,0,5467,3504
13475,3524,0,5473,3522
13500,3524,0,5480,3522
13525,3524,0,5485,3536
13550,3524,0,5491,3536
13575,3524,0,5496,3538
13600,3524,0,5500,3538
13625,3524,0,5504,3546
13650,3524,0,5512,3546
13675,3524,0,5515,3546
13700,3524,0,5522,3584
13725,3524,0,5525,3584
13750,3524,0,5529,3596
13775,3524,0,5532,3596
13800,3524,0,5537,3614
13825,3524,0,5540,3614
13850,3524,0,5543,3614
13875,3524,0,5549,3628
13900,3524,0,5555,3628
13925,3524,0,5558,3630
13950,3524,0,5564,3630
13975,3524,0,5570,3648
14000,3524,0,5575,3648
14025,3524,0,5576,3650
14050,3524,0,5583,3650
14075,3524,0,5587,3650
14100,3524,0,5593,3686
14125,3524,0,5600,3686
14150,3524,0,5602,3698
14175,3524,0,5606,3698
14200,3524,0,5611,3706
14225,3524,0,5616,3706
14250,3524,0,5621,3706
14275,3524,0,5624,3730
14300,3524,0,5629,3730
14325,3524,0,5633,3732
14350,3524,0,5637,3732
14375,3524,0,5644,3740
14400,3524,0,5650,3740
14425,3524,0,5652,3742
14450,3524,0,5655,3742
14475,3524,0,5658,3742
14500,3638,0,5666,3754
14525,3638,0,5668,3754
14550,3638,0,5675,3784
14575,3638,0,5678,3784
14600,3638,0,5685,3810
14625,3638,0,5690,3810
14650,3638,0,5694,3824
14675,3638,0,5698,3824
14700,3638,0,5701,3824
14725,3638,0,5706,3834
14750,3638,0,5711,3834
14775,3638,0,5716,3872
14800,3638,0,5721,3872
14825,3638,0,5726,3874
14850,3638,0,5732,3874
14875,3638,0,5736,3874
14900,3638,0,5740,3906
14925,3638,0,5746,3906
14950,3638,0,5751,3930
14975,3638,0,5755,3930
15000,3638,0,5763,3932
15025,3638,0,5766,3932
15050,3638,0,5771,3942
15075,3638,0,5774,3942
15100,3638,0,5779,3942
15125,3638,0,5784,3944
15150,3638,0,5791,3944
15175,3638,0,5793,3970
15200,3638,0,5797,3970
15225,3638,0,5801,3986
15250,3638,0,5805,3986
15275,3638,0,5809,3986
15300,3638,0,5814,4000
15325,3638,0,5822,4000
15350,3638,0,5827,4002
15375,3638,0,5829,4002
15400,3638,0,5833,4004
15425,3638,0,5840,4004
15450,3638,0,5843,4006
15475,3638,0,5847,4006
15500,3638,0,5853,4006
15525,3638,0,5855,4036
15550,3638,0,5861,4036
15575,3638,0,5866,4044
15600,3638,0,5869,4044
15625,3638,0,5873,4062
15650,3638,0,5882,4062
15675,3638,0,5885,4062
15700,3638,0,5888,4080
15725,3638,0,5891,4080
15750,3638,0,5895,4098
15775,3638,0,5897,4098
15800,3638,0,5901,4110
15825,3638,0,5905,4110
15850,3638,0,5909,4118
15875,3638,0,5913,4118
15900,3638,0,5919,4118
15925,3638,0,5923,4158
15950,3752,0,5929,4158
15975,3752,0,5934,4160
16000,3752,0,5938,4160
16025,3752,0,5940,4168
16050,3752,0,5946,4168
16075,3752,0,5950,4192
16100,3752,0,5955,4192
16125,3752,0,5959,4192
16150,3752,0,5962,4204
16175,3752,0,5965,4204
16200,3752,0,5971,4216
16225,3752,0,5976,4216
16250,3752,0,5980,4230
16275,3752,0,5983,4230
16300,3752,0,5987,4230
16325,3752,0,5991,4244
16350,3752,0,5994,4244
16375,3752,0,5997,4270
16400,3752,0,6000,4270
16425,3752,0,6000,4272
16450,3752,0,6000,4272
16475,3752,0,6000,4282
16500,3752,0,6002,4282
16525,3752,0,6003,4282
16550,3752,0,6005,4292
16575,3752,0,6007,4292
16600,3752,0,6013,4294
16625,3752,0,6019,4294
16650,3752,0,6022,4338
16675,3752,0,6024,4338
16700,3752,0,6026,4338
16725,3752,0,6030,4340
16750,3752,0,6034,4340
16775,3752,0,6040,4342
16800,3752,0,6044,4342
16825,3752,0,6046,4380
16850,3752,0,6054,4380
16875,3752,0,6058,4410
16900,3752,0,6061,4410
16925,3752,0,6063,4410
16950,3752,0,6068,4412
16975,3752,0,6071,4412
17000,3752,0,6075,4414
17025,3752,0,6078,4414
17050,3752,0,6081,4430
17075,3752,0,6083,4430
17100,3752,0,6087,4430
17125,3752,0,6094,4454
17150,3752,0,6099,4454
17175,3752,0,6103,4490
17200,3752,0,6106,4490
17225,3752,0,6107,4522
17250,3752,0,6112,4522
17275,3752,0,6116,4530
17300,3752,0,6118,4530
17325,3752,0,6125,4530
17350,3752,0,6126,4562
17375,3752,0,6130,4562
17400,3752,0,6133,4564
17425,3752,0,6136,4564
17450,3752,0,6142,4572
17475,3752,0,6148,4572
17500,3752,0,6153,4586
17525,3866,0,6157,4586
17550,3866,0,6160,4586
17575,3866,0,6165,4600
17600,3866,0,6167,4600
17625,3866,0,6171,4612
17650,3866,0,6172,4612
17675,3866,0,6180,4630
17700,3866,0,6184,4630
17725,3866,0,6186,4630
17750,3866,0,6196,4642
17775,3866,0,6198,4642
17800,3866,0,6201,4652
17825,3866,0,6204,4652
17850,3866,0,6208,4654
17875,3866,0,6210,4654
17900,3866,0,6215,4680
17925,3866,0,6220,4680
17950,3866,0,6222,4680
17975,3866,0,6226,4682
18000,3866,0,6229,4682
18025,3866,0,6230,4700
18050,3866,0,6236,4700
18075,3866,0,6240,4730
18100,3866,0,6246,4730
18125,3866,0,6249,4730
18150,3866,0,6254,4740
18175,3866,0,6256,4740
18200,3866,0,6259,4764
18225,3866,0,6263,4764
18250,3866,0,6268,4776
18275,3866,0,6269,4776
18300,3866,0,6273,4778
18325,3866,0,6276,4778
18350,3866,0,6276,4778
18375,3866,0,6277,4780
18400,3866,0,6281,4780
18425,3866,0,6288,4794
18450,3866,0,6292,4794
18475,3866,0,6300,4802
18500,3866,0,6305,4802
18525,3866,0,6306,4802
18550,3866,0,6311,4816
18575,3866,0,6312,4816
18600,3866,0,6316,4834
18625,3866,0,6318,4834
18650,3866,0,6320,4836
18675,3866,0,6322,4836
18700,3866,0,6325,4862
18725,3866,0,6329,4862
18750,3866,0,6335,4862
18775,3866,0,6341,4864
18800,3866,0,6344,4864
18825,3866,0,6348,4880
18850,3866,0,6350,4880
18875,3866,0,6352,4904
18900,3866,0,6358,4904
18925,3866,0,6364,4934
18950,3866,0,6369,4934
18975,3866,0,6376,4934
19000,3866,0,6379,4942
19025,3866,0,6380,4942
19050,3866,0,6382,4944
19075,3980,0,6383,4944
19100,3980,0,6386,4946
19125,3980,0,6389,4946
19150,3980,0,6392,4946
19175,3980,0,6395,4954
19200,3980,0,6397,4954
19225,3980,0,6400,4994
19250,3980,0,6405,4994
19275,3980,0,6408,5006
19300,3980,0,6411,5006
19325,3980,0,6413,5008
19350,3980,0,6416,5008
19375,3980,0,6422,5008
19400,3980,0,6426,5020
19425,3980,0,6428,5020
19450,3980,0,6431,5030
19475,3980,0,6435,5030
19500,3980,0,6439,5040
19525,3980,0,6444,5040
19550,3980,0,6447,5040
19575,3980,0,6453,5078
19600,3980,0,6457,5078
19625,3980,0,6460,5092
19650,3980,0,6461,5092
19675,3980,0,6462,5136
19700,3980,0,6464,5136
19725,3980,0,6468,5138
19750,3980,0,6471,5138
19775,3980,0,6473,5138
19800,3980,0,6475,5140
19825,3980,0,6477,5140
19850,3980,0,6482,5170
19875,3980,0,6486,5170
19900,3980,0,6491,5188
19925,3980,0,6497,5188
19950,3980,0,6497,5188
19975,3980,0,6497,5224
20000,3980,0,6501,5224
20025,3980,0,6504,5226
20050,3980,0,6508,5226
20075,3980,0,6509,5234
20100,3980,0,6515,5234
20125,3980,0,6521,5236
20150,3980,0,6524,5236
20175,3980,0,6526,5236
20200,3980,0,6529,5248
20225,3980,0,6532,5248
20250,3980,0,6537,5266
20275,3980,0,6539,5266
20300,3980,0,6544,5284
20325,3980,0,6546,5284
20350,3980,0,6546,5310
20375,3980,0,6550,5310
20400,3980,0,6551,5310
20425,3980,0,6557,5312
20450,3980,0,6558,5312
20475,3980,0,6562,5336
20500,3980,0,6563,5336
20525,3980,0,6569,5344
20550,3980,0,6574,5344
20575,3980,0,6576,5344
20600,3980,0,6579,5356
20625,3980,0,6580,5356
20650,4094,0,6586,5358
20675,4094,0,6589,5358
20700,4094,0,6589,5372
20725,4094,0,6593,5372
20750,4094,0,6596,5404
20775,4094,0,6599,5404
20800,4094,0,6601,5404
20825,4094,0,6605,5420
20850,4094,0,6609,5420
20875,4094,0,6616,5422
20900,4094,0,6618,5422
20925,4094,0,6619,5424
20950,4094,0,6623,5424
20975,4094,0,6626,5424
21000,4094,0,6629,5436
21025,4094,0,6631,5436
21050,4094,0,6635,5450
21075,4094,0,6639,5450
21100,4094,0,6643,5452
21125,4094,0,6647,5452
21150,4094,0,6653,5482
21175,4094,0,6656,5482
21200,4094,0,6660,5482
21225,4094,0,6661,5496
21250,4094,0,6664,5496
21275,4094,0,6668,5520
21300,4094,0,6670,5520
21325,4094,0,6672,5534
21350,4094,0,6674,5534
21375,4094,0,6677,5534
21400,4094,0,6681,5544
21425,4094,0,6683,5544
21450,4094,0,6686,5546
21475,4094,0,6687,5546
21500,4094,0,6692,5554
21525,4094,0,6697,5554
21550,4094,0,6698,5564
21575,4094,0,6702,5564
21600,4094,0,6706,5564
21625,4094,0,6707,5566
21650,4094,0,6712,5566
21675,4094,0,6715,5574
21700,4094,0,6716,5574
21725,4094,0,6720,5576
21750,4094,0,6722,5576
21775,4094,0,6725,5588
21800,4094,0,6730,5588
21825,4094,0,6733,5588
21850,4094,0,6734,5606
21875,4094,0,6734,5606
21900,4094,0,6736,5650
21925,4094,0,6742,5650
21950,4094,0,6746,5690
21975,4094,0,6749,5690
22000,4094,0,6753,5690
22025,4094,0,6756,5692
22050,4094,0,6757,5692
22075,4094,0,6760,5694
22100,4094,0,6764,5694
22125,4094,0,6768,5724
22150,4094,0,6769,5724
22175,4094,0,6774,5732
22200,4094,0,6776,5732
22225,4094,0,6777,5732
22250,4094,0,6779,5734
22275,4094,0,6782,5734
22300,4208,0,6785,5770
22325,4208,0,6787,5770
22350,4208,0,6791,5782
22375,4208,0,6796,5782
22400,4208,0,6800,5782
22425,4208,0,6801,5784
22450,4208,0,6805,5784
22475,4208,0,6808,5802
22500,4208,0,6809,5802
22525,4208,0,6810,5816
22550,4208,0,6815,5816
22575,4208,0,6818,5830
22600,4208,0,6820,5830
22625,4208,0,6824,5830
22650,4208,0,6827,5848
22675,4208,0,6830,5848
22700,4208,0,6833,5860
22725,4208,0,6836,5860
22750,4208,0,6838,5862
22775,4208,0,6840,5862
22800,4208,0,6843,5862
22825,4208,0,6846,5878
22850,4208,0,6849,5878
22875,4208,0,6854,5886
22900,4208,0,6857,5886
22925,4208,0,6859,5918
22950,4208,0,6861,5918
22975,4208,0,6862,5920
23000,4208,0,6866,5920
23025,4208,0,6869,5920
23050,4208,0,6872,5958
23075,4208,0,6874,5958
23100,4208,0,6876,5972
23125,4208,0,6879,5972
23150,4208,0,6882,5974
23175,4208,0,6883,5974
23200,4208,0,6884,5982
23225,4208,0,6887,5982
23250,4208,0,6890,5982
23275,4208,0,6891,5992
23300,4208,0,6893,5992
23325,4208,0,6898,5994
23350,4208,0,6903,5994
23375,4208,0,6906,6004
23400,4208,0,6911,6004
23425,4208,0,6914,6004
23450,4208,0,6916,6006
23475,4208,0,6920,6006
23500,4208,0,6921,6036
23525,4208,0,6924,6036
23550,4208,0,6926,6074
23575,4208,0,6928,6074
23600,4208,0,6931,6076
23625,4322,0,6934,6076
23650,4322,0,6935,6076
23675,4322,0,6937,6100
23700,4322,0,6940,6100
23725,4322,0,6942,6112
23750,4322,0,6947,6112
23775,4322,0,6948,6114
23800,4322,0,6951,6114
23825,4322,0,6957,6114
23850,4322,0,6958,6132
23875,4322,0,6961,6132
23900,4322,0,6962,6172
23925,4322,0,6963,6172
23950,4322,0,6965,6184
23975,4322,0,6968,6184
24000,4322,0,6974,6198
24025,4322,0,6978,6198
24050,4322,0,6981,6198
24075,4322,0,6983,6200
24100,4322,0,6985,6200
24125,4322,0,6987,6214
24150,4322,0,6989,6214
24175,4322,0,6992,6216
24200,4322,0,6996,6216
24225,4322,0,6997,6216
24250,4322,0,7000,6224
24275,4322,0,7003,6224
24300,4322,0,7004,6236
24325,4322,0,7006,6236
24350,4322,0,7011,6238
24375,4322,0,7012,6238
24400,4322,0,7016,6274
24425,4322,0,7017,6274
24450,4322,0,7017,6274
24475,4322,0,7023,6276
24500,4322,0,7025,6276
24525,4322,0,7029,6278
24550,4322,0,7031,6278
24575,4322,0,7031,6292
24600,4322,0,7032,6292
24625,4322,0,7037,6300
24650,4322,0,7042,6300
24675,4322,0,7044,6300
24700,4322,0,7045,6302
24725,4322,0,7048,6302
24750,4322,0,7051,6312
24775,4322,0,7055,6312
24800,4322,0,7056,6330
24825,4322,0,7057,6330
24850,4322,0,7061,6330
24875,4322,0,7067,6332
24900,4322,0,7068,6332
24925,4322,0,7070,6350
24950,4322,0,7072,6350
24975,4322,0,7073,6360
25000,4322,0,7074,6360
25025,4436,0,7076,6392
25050,4436,0,7078,6392
25075,4436,0,7078,6392
25100,4436,0,7079,6394
25125,4436,0,7082,6394
25150,4436,0,7086,6432
25175,4436,0,7089,6432
25200,4436,0,7093,6434
25225,4436,0,7095,6434
25250,4436,0,7096,6434
25275,4436,0,7096,6446
25300,4436,0,7098,6446
25325,4436,0,7100,6476
25350,4436,0,7101,6476
