Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
21250,6346,6252,4101,5346,880
21275,6352,6263,4104,5355,880
21300,6357,6270,4109,5362,882
21325,6360,6277,4116,5367,882
21350,6364,6286,4120,5375,884
21375,6369,6302,4132,5385,885
21400,6376,6314,4141,5393,885
21425,6379,6324,4150,5403,885
21450,6387,6332,4157,5412,885
21475,6391,6342,4164,5417,889
21500,6397,6352,4173,5424,889
21525,6405,6360,4180,5432,889
21550,6409,6366,4185,5437,889
21575,6415,6379,4196,5446,891
21600,6419,6388,4208,5454,891
21625,6426,6401,4219,5459,891
21650,6428,6409,4224,5466,892
21675,6436,6418,4231,5475,892
21700,6439,6424,4239,5482,892
21725,6441,6431,4244,5489,895
21750,6445,6441,4251,5499,899
21775,6449,6453,4260,5506,899
21800,6455,6462,4267,5513,900
21825,6464,6469,4274,5519,900
21850,6470,6479,4282,5525,900
21875,6475,6488,4291,5532,903
21900,6481,6498,4297,5539,903
21925,6484,6504,4302,5544,905
21950,6485,6506,4305,5550,908
21975,6487,6509,4307,5556,909
22000,6489,6520,4315,5564,909
22025,6492,6527,4320,5570,910
22050,6497,6535,4327,5577,910
22075,6504,6543,4337,5579,912
22100,6508,6556,4345,5587,913
22125,6512,6561,4350,5590,918
22150,6519,6572,4360,5599,921
22175,6525,6580,4364,5608,922
22200,6525,6587,4368,5613,924
22225,6527,6593,4371,5619,924
22250,6529,6605,4379,5627,926
22275,6532,6613,4388,5634,928
22300,6534,6618,4394,5637,931
22325,6537,6625,4399,5644,934
22350,6543,6637,4407,5655,935
22375,6551,6647,4414,5664,935
22400,6557,6654,4420,5674,936
22425,6560,6663,4426,5684,937
22450,6565,6671,4431,5691,938
22475,6570,6678,4436,5696,939
22500,6572,6684,4440,5703,940
22525,6579,6695,4446,5712,941
22550,6583,6705,4454,5721,942
22575,6587,6715,4460,5731,943
22600,6589,6723,4467,5737,943
22625,6591,6732,4472,5746,943
22650,6594,6740,4478,5752,943
22675,6601,6752,4485,5761,943
22700,6603,6756,4488,5764,944
22725,6605,6759,4492,5770,946
22750,6611,6768,4500,5776,947
22775,6615,6780,4508,5786,948
22800,6622,6791,4520,5797,948
22825,6628,6800,4528,5805,949
22850,6630,6814,4537,5815,949
22875,6635,6817,4540,5821,949
22900,6641,6825,4547,5828,949
22925,6649,6835,4556,5838,949
22950,6653,6843,4563,5846,951
22975,6655,6848,4568,5849,953
23000,6660,6857,4574,5856,954
23025,6664,6864,4582,5863,955
23050,6666,6872,4590,5869,956
23075,6673,6881,4596,5882,956
23100,6678,6893,4605,5891,956
23125,6683,6898,4607,5894,956
23150,6686,6905,4613,5900,957
23175,6691,6912,4620,5909,959
23200,6694,6920,4631,5918,964
23225,6698,6928,4638,5924,965
23250,6701,6936,4647,5932,966
23275,6702,6943,4656,5937,966
23300,6706,6949,4661,5946,967
23325,6713,6961,4668,5955,969
23350,6716,6970,4675,5959,969
23375,6718,6977,4682,5963,969
23400,6721,6985,4690,5967,969
23425,6725,6995,4699,5974,970
23450,6729,7003,4707,5980,970
23475,6733,7011,4713,5984,972
23500,6734,7021,4723,5993,973
23525,6736,7029,4731,6000,973
23550,6742,7034,4735,6006,974
23575,6745,7037,4738,6009,976
23600,6750,7045,4746,6019,977
23625,6752,7048,4753,6024,977
23650,6757,7056,4760,6033,979
23675,6762,7065,4769,6037,980
23700,6768,7076,4778,6046,982
23725,6771,7084,4786,6050,983
23750,6772,7092,4795,6055,985
23775,6772,7096,4798,6058,986
23800,6775,7103,4806,6064,987
23825,6781,7116,4816,6071,989
23850,6784,7123,4820,6076,989
23875,6788,7131,4826,6082,990
23900,6791,7136,4832,6087,991
23925,6792,7144,4840,6094,992
23950,6796,7152,4845,6102,992
23975,6802,7159,4850,6105,994
24000,6806,7163,4853,6109,996
24025,6810,7171,4858,6115,996
24050,6811,7177,4862,6120,996
24075,6814,7182,4867,6123,996
24100,6818,7188,4871,6127,998
24125,6821,7194,4876,6134,998
24150,6827,7204,4888,6143,998
24175,6829,7209,4891,6146,1000
24200,6832,7217,4901,6150,1001
24225,6836,7224,4908,6156,1001
24250,6836,7235,4916,6164,1001
24275,6843,7246,4924,6172,1001
24300,6850,7258,4936,6181,1003
24325,6855,7266,4946,6188,1004
24350,6859,7273,4954,6193,1004
24375,6862,7281,4960,6196,1004
24400,6867,7291,4969,6203,1004
24425,6869,7298,4974,6209,1004
24450,6873,7302,4979,6212,1004
24475,6876,7307,4983,6217,1004
24500,6878,7314,4988,6222,1005
24525,6880,7322,4995,6230,1006
24550,6886,7333,5006,6240,1006
24575,6889,7344,5014,6245,1006
24600,6893,7350,5020,6250,1008
24625,6898,7358,5026,6253,1008
24650,6898,7366,5032,6256,1008
24675,6899,7372,5038,6262,1009
24700,6901,7378,5043,6268,1009
24725,6902,7386,5048,6272,1010
24750,6909,7393,5054,6278,1010
24775,6916,7401,5061,6283,1010
24800,6922,7410,5070,6292,1010
24825,6925,7416,5075,6299,1012
24850,6927,7421,5079,6307,1012
24875,6929,7426,5082,6313,1013
24900,6932,7432,5086,6320,1014
24925,6935,7436,5091,6322,1015
24950,6938,7439,5093,6325,1016
24975,6944,7447,5098,6332,1017
25000,6944,7454,5106,6341,1017
25025,6944,7458,5109,6346,1018
25050,6945,7468,5118,6357,1019
25075,6949,7476,5124,6362,1019
25100,6950,7482,5134,6367,1021
25125,6951,7486,5136,6371,1022
25150,6954,7492,5141,6378,1022
25175,6955,7503,5150,6388,1022
25200,6959,7510,5155,6397,1025
25225,6962,7520,5166,6405,1025
25250,6968,7525,5171,6410,1027
25275,6971,7528,5174,6414,1029
25300,6975,7539,5179,6422,1031
25325,6981,7547,5183,6425,1031
25350,6984,7555,5188,6432,1032
25375,6988,7559,5194,6437,1032
25400,6992,7562,5196,6445,1032
25425,6996,7567,5199,6450,1032
25450,7003,7574,5207,6457,1032
25475,7007,7582,5212,6464,1035
25500,7012,7589,5218,6472,1036
25525,7015,7592,5223,6476,1036
25550,7020,7601,5231,6482,1037
25575,7026,7612,5238,6490,1037
25600,7029,7623,5244,6499,1038
25625,7032,7630,5252,6504,1040
25650,7036,7637,5258,6509,1041
25675,7037,7643,5264,6513,1042
25700,7040,7648,5268,6520,1042
25725,7041,7648,5270,6521,1042
25750,7045,7654,5274,6525,1042
25775,7050,7660,5278,6532,1043
25800,7053,7672,5284,6541,1043
25825,7054,7680,5291,6544,1044
25850,7060,7688,5299,6550,1045
25875,7062,7692,5305,6552,1045
25900,7070,7703,5316,6562,1046
25925,7074,7708,5321,6565,1047
25950,7074,7714,5326,6571,1047
25975,7077,7721,5330,6577,1047
26000,7082,7728,5337,6583,1049
26025,7085,7734,5342,6585,1049
26050,7088,7742,5350,6591,1052
26075,7090,7749,5357,6596,1053
26100,7092,7757,5364,6600,1053
26125,7096,7763,5367,6603,1053
26150,7102,7771,5375,6611,1055
26175,7104,7779,5381,6616,1056
26200,7105,7790,5389,6621,1061
26225,7108,7798,5394,6624,1061
26250,7109,7802,5397,6629,1061
26275,7111,7812,5404,6640,1062
26300,7114,7822,5412,6646,1063
26325,7121,7831,5421,6651,1063
26350,7124,7839,5427,6658,1065
26375,7127,7847,5430,6664,1066
26400,7129,7855,5435,6668,1067
26425,7136,7863,5441,6675,1069
26450,7137,7867,5444,6679,1069
26475,7139,7873,5449,6684,1070
26500,7145,7879,5454,6691,1070
26525,7150,7886,5458,6699,1070
26550,7154,7899,5469,6711,1070
26575,7161,7908,5478,6721,1071
26600,7164,7914,5484,6727,1072
26625,7169,7921,5489,6737,1072
26650,7173,7927,5493,6743,1074
26675,7174,7936,5500,6750,1075
26700,7176,7943,5504,6755,1075
26725,7180,7951,5510,6762,1075
26750,7185,7957,5514,6767,1076
26775,7190,7964,5520,6775,1076
26800,7194,7975,5529,6783,1076
26825,7198,7981,5534,6791,1078
26850,7202,7987,5541,6797,1078
26875,7204,7995,5549,6804,1079
26900,7208,8002,5556,6811,1080
26925,7211,8012,5564,6817,1082
26950,7213,8017,5569,6824,1083
26975,7218,8020,5570,6829,1083
27000,7220,8025,5573,6831,1084
27025,7224,8031,5578,6834,1085
27050,7227,8038,5584,6842,1085
27075,7232,8050,5593,6853,1085
27100,7235,8053,5596,6857,1087
27125,7241,8059,5602,6864,1088
27150,7246,8070,5611,6874,1090
27175,7249,8076,5615,6880,1090
27200,7251,8084,5623,6887,1092
27225,7255,8093,5630,6893,1093
27250,7258,8102,5638,6898,1095
27275,7263,8113,5646,6907,1096
27300,7265,8117,5650,6910,1097
27325,7271,8124,5656,6917,1098
27350,7277,8131,5665,6927,1101
27375,7281,8139,5672,6932,1102
27400,7284,8141,5674,6933,1103
27425,7284,8150,5682,6940,1110
27450,7290,8161,5691,6952,1111
27475,7294,8170,5698,6959,1112
27500,7300,8179,5706,6965,1114
27525,7304,8186,5714,6973,1114
27550,7306,8190,5717,6976,1114
27575,7308,8198,5723,6981,1115
27600,7312,8203,5726,6985,1116
27625,7317,8212,5734,6990,1118
27650,7319,8217,5738,6996,1118
27675,7322,8225,5743,7002,1120
27700,7326,8234,5749,7007,1121
27725,7333,8248,5763,7019,1123
27750,7335,8255,5768,7025,1123
27775,7340,8266,5776,7033,1125
27800,7343,8273,5782,7039,1127
27825,7346,8280,5788,7045,1127
27850,7349,8287,5792,7048,1131
27875,7350,8294,5798,7050,1134
27900,7355,8304,5806,7054,1136
27925,7358,8314,5814,7062,1136
27950,7361,8319,5819,7066,1137
27975,7363,8327,5828,7071,1138
28000,7365,8339,5837,7076,1140
28025,7367,8348,5844,7080,1142
28050,7369,8355,5848,7086,1142
28075,7372,8361,5854,7089,1143
28100,7374,8365,5858,7095,1144
28125,7376,8371,5863,7099,1146
28150,7381,8381,5872,7106,1146
28175,7385,8388,5878,7109,1146
28200,7389,8397,5886,7117,1146
28225,7394,8403,5893,7124,1147
28250,7396,8410,5898,7130,1148
28275,7399,8417,5904,7134,1148
28300,7401,8421,5908,7137,1149
28325,7404,8429,5915,7143,1149
28350,7408,8438,5924,7152,1151
28375,7409,8447,5931,7157,1152
28400,7416,8455,5936,7164,1152
28425,7418,8463,5946,7171,1153
28450,7421,8467,5951,7173,1154
28475,7426,8477,5958,7177,1154
28500,7429,8485,5964,7182,1155
28525,7430,8490,5968,7188,1157
28550,7432,8498,5974,7193,1158
28575,7436,8507,5982,7200,1159
28600,7438,8511,5986,7202,1159
28625,7444,8517,5992,7206,1160
28650,7447,8526,5999,7210,1160
28675,7449,8537,6007,7215,1160
28700,7450,8548,6014,7222,1160
28725,7454,8556,6020,7229,1163
28750,7459,8560,6024,7233,1164
28775,7460,8568,6030,7241,1164
28800,7463,8572,6033,7245,1164
28825,7466,8579,6038,7252,1167
28850,7468,8586,6042,7259,1168
28875,7471,8595,6048,7264,1170
28900,7474,8605,6054,7270,1170
28925,7478,8610,6057,7275,1170
28950,7482,8618,6065,7284,1171
28975,7486,8630,6074,7289,1173
29000,7490,8642,6085,7296,1176
29025,7493,8648,6092,7301,1178
29050,7494,8655,6097,7307,1179
29075,7496,8660,6101,7310,1179
29100,7499,8667,6109,7312,1182
29125,7501,8674,6114,7318,1185
29150,7505,8682,6123,7326,1187
29175,7509,8692,6133,7337,1187
29200,7512,8700,6141,7342,1187
29225,7515,8703,6148,7344,1187
29250,7517,8713,6152,7350,1187
29275,7520,8724,6161,7359,1187
29300,7520,8729,6167,7365,1187
29325,7521,8735,6171,7367,1189
29350,7525,8743,6176,7377,1191
29375,7528,8752,6184,7383,1191
29400,7531,8762,6192,7393,1193
29425,7535,8772,6200,7400,1193
29450,7538,8781,6208,7407,1193
29475,7542,8792,6220,7414,1194
29500,7545,8797,6225,7419,1195
29525,7550,8803,6229,7424,1197
29550,7554,8813,6237,7431,1198
29575,7559,8819,6243,7436,1199
29600,7562,8828,6251,7444,1199
29625,7563,8835,6258,7450,1201
29650,7567,8847,6268,7457,1201
29675,7569,8853,6274,7463,1202
29700,7574,8863,6282,7474,1202
29725,7578,8878,6295,7489,1202
29750,7580,8882,6300,7493,1203
29775,7583,8890,6307,7500,1204
29800,7586,8896,6313,7506,1205
29825,7587,8903,6319,7510,1208
29850,7592,8915,6329,7520,1209
29875,7594,8924,6337,7527,1209
29900,7599,8930,6342,7532,1213
29925,7602,8938,6350,7537,1213
29950,7606,8945,6357,7543,1213
29975,7607,8955,6368,7552,1214
30000,7611,8965,6377,7560,1215
30025,7614,8971,6383,7565,1215
30050,7617,8978,6390,7571,1215
30075,7619,8985,6398,7575,1216
30100,7621,8991,6405,7581,1216
30125,7627,9000,6413,7587,1216
30150,7629,9006,6417,7590,1216
30175,7632,9014,6422,7595,1216
30200,7636,9019,6425,7597,1217
30225,7640,9029,6432,7602,1218
30250,7643,9037,6439,7608,1218
30275,7645,9046,6447,7615,1221
30300,7649,9055,6456,7623,1223
30325,7652,9065,6463,7631,1223
30350,7655,9073,6470,7636,1223
30375,7658,9081,6478,7644,1224
30400,7662,9093,6489,7654,1225
30425,7664,9097,6492,7658,1227
30450,7666,9111,6501,7668,1227
30475,7672,9124,6513,7675,1229
30500,7675,9131,6517,7678,1231
30525,7679,9140,6524,7684,1232
30550,7682,9145,6528,7688,1232
30575,7685,9152,6534,7694,1234
30600,7689,9161,6541,7698,1235
30625,7693,9172,6549,7705,1235
30650,7697,9182,6557,7715,1236
30675,7699,9192,6567,7723,1236
30700,7703,9201,6573,7731,1240
30725,7707,9210,6582,7739,1241
30750,7710,9219,6591,7745,1242
30775,7711,9222,6594,7749,1244
30800,7714,9231,6604,7756,1246
30825,7717,9238,6611,7760,1246
30850,7720,9244,6618,7766,1247
30875,7724,9253,6624,7774,1247
30900,7727,9259,6629,7780,1247
30925,7730,9271,6640,7788,1247
30950,7732,9280,6648,7794,1248
30975,7735,9287,6655,7800,1248
31000,7738,9295,6660,7805,1249
31025,7742,9301,6665,7810,1250
31050,7746,9308,6673,7817,1251
31075,7749,9316,6682,7823,1253
31100,7752,9321,6689,7828,1255
31125,7756,9332,6696,7836,1257
31150,7759,9340,6703,7845,1257
31175,7763,9351,6712,7850,1257
31200,7766,9359,6719,7854,1257
31225,7770,9367,6727,7860,1258
31250,7774,9377,6734,7867,1259
31275,7782,9388,6744,7875,1260
31300,7784,9397,6752,7882,1262
31325,7790,9408,6758,7888,1265
31350,7797,9415,6766,7894,1265
31375,7802,9424,6774,7904,1267
31400,7811,9436,6780,7914,1269
31425,7816,9442,6787,7919,1270
31450,7821,9450,6794,7926,1270
31475,7827,9459,6802,7936,1270
31500,7829,9463,6807,7938,1270
31525,7832,9467,6809,7941,1270
31550,7835,9477,6817,7949,1271
31575,7837,9483,6822,7953,1272
31600,7840,9493,6833,7957,1272
31625,7842,9501,6837,7963,1274
31650,7843,9509,6844,7969,1276
31675,7845,9516,6851,7974,1276
31700,7849,9520,6855,7980,1276
31725,7853,9528,6862,7985,1276
31750,7856,9537,6870,7991,1276
31775,7857,9549,6880,7999,1277
31800,7861,9558,6888,8007,1278
31825,7865,9568,6898,8014,1279
31850,7866,9573,6903,8020,1282
31875,7870,9581,6909,8026,1282
31900,7873,9587,6915,8030,1285
31925,7876,9595,6922,8035,1288
31950,7882,9606,6932,8044,1290
31975,7886,9616,6937,8049,1290
32000,7890,9623,6943,8054,1290
32025,7894,9632,6949,8060,1290
32050,7899,9638,6955,8066,1290
32075,7901,9643,6962,8070,1292
32100,7904,9650,6966,8075,1293
32125,7911,9658,6972,8080,1294
32150,7916,9665,6977,8086,1294
32175,7918,9671,6982,8088,1294
32200,7919,9676,6985,8089,1298
32225,7923,9679,6989,8093,1300
32250,7928,9687,6996,8099,1300
32275,7930,9693,7003,8104,1300
32300,7933,9701,7009,8109,1300
32325,7934,9706,7013,8113,1300
32350,7938,9714,7021,8117,1303
32375,7939,9720,7025,8120,1305
32400,7940,9726,7030,8125,1306
32425,7943,9733,7038,8130,1307
32450,7943,9744,7046,8139,1310
32475,7947,9752,7053,8145,1311
32500,7948,9754,7054,8150,1312
32525,7951,9764,7061,8153,1314
32550,7954,9773,7069,8160,1315
32575,7958,9783,7078,8166,1315
32600,7961,9793,7084,8169,1315
32625,7962,9799,7092,8174,1316
32650,7966,9807,7100,8181,1316
32675,7970,9818,7107,8190,1319
32700,7973,9826,7115,8196,1320
32725,7976,9834,7123,8204,1320
32750,7978,9840,7126,8210,1321
32775,7980,9851,7134,8216,1323
32800,7983,9861,7143,8223,1324
32825,7986,9876,7156,8234,1325
32850,7987,9884,7161,8238,1325
32875,7989,9894,7168,8247,1326
32900,7991,9903,7175,8253,1326
32925,7995,9913,7183,8259,1326
32950,8000,9921,7189,8264,1327
32975,8003,9929,7197,8269,1327
33000,8009,9937,7205,8276,1329
33025,8012,9943,7212,8281,1331
33050,8014,9952,7221,8288,1332
33075,8021,9963,7231,8298,1332
33100,8024,9972,7239,8305,1333
33125,8029,9984,7252,8316,1333
33150,8033,9994,7261,8326,1333
33175,8035,10004,7271,8334,1333
33200,8038,10013,7280,8341,1335
33225,8040,10022,7288,8350,1335
33250,8042,10027,7294,8356,1335
33275,8046,10033,7299,8362,1335
33300,8049,10038,7306,8368,1335
33325,8052,10044,7311,8376,1335
33350,8054,10052,7317,8382,1336
33375,8056,10059,7323,8391,1336
33400,8061,10068,7330,8397,1338
33425,8065,10081,7341,8404,1339
33450,8068,10091,7349,8412,1339
33475,8073,10099,7356,8419,1341
33500,8076,10104,7361,8423,1343
33525,8080,10110,7365,8426,1344
33550,8083,10120,7374,8433,1345
33575,8084,10127,7380,8436,1347
33600,8089,10138,7384,8442,1349
33625,8091,10149,7392,8449,1349
33650,8094,10159,7401,8457,1351
33675,8100,10169,7406,8461,1351
33700,8102,10176,7411,8467,1351
33725,8104,10182,7417,8471,1351
33750,8106,10190,7426,8479,1353
33775,8108,10199,7432,8484,1354
33800,8111,10211,7441,8492,1354
33825,8114,10221,7449,8500,1356
33850,8116,10234,7460,8509,1356
33875,8117,10240,7465,8516,1356
33900,8123,10252,7476,8526,1356
33925,8125,10258,7482,8530,1356
33950,8128,10262,7486,8534,1356
33975,8129,10267,7491,8541,1357
34000,8134,10275,7496,8549,1357
34025,8137,10284,7504,8557,1358
34050,8145,10293,7513,8570,1358
34075,8150,10300,7520,8577,1359
34100,8155,10304,7525,8582,1360
34125,8162,10313,7533,8592,1363
34150,8170,10319,7539,8599,1365
34175,8179,10327,7547,8609,1365
34200,8184,10333,7549,8617,1366
34225,8191,10341,7556,8626,1367
34250,8199,10353,7566,8634,1368
34275,8203,10357,7569,8636,1369
34300,8208,10369,7579,8644,1370
34325,8213,10378,7586,8653,1372
34350,8214,10385,7592,8656,1374
34375,8214,10391,7597,8661,1375
34400,8218,10400,7604,8667,1378
34425,8222,10408,7611,8675,1378
34450,8223,10415,7617,8681,1379
34475,8225,10423,7626,8688,1381
34500,8229,10426,7631,8692,1381
34525,8232,10433,7637,8698,1383
34550,8239,10441,7644,8705,1385
34575,8245,10451,7653,8714,1387
34600,8252,10462,7660,8722,1390
34625,8257,10473,7670,8730,1391
34650,8265,10479,7678,8737,1392
34675,8272,10490,7690,8747,1395
34700,8275,10498,7699,8754,1395
34725,8280,10504,7704,8759,1395
34750,8282,10511,7710,8765,1395
34775,8289,10521,7721,8774,1396
34800,8293,10529,7728,8783,1396
34825,8301,10539,7738,8793,1396
34850,8308,10549,7748,8805,1398
34875,8319,10562,7759,8816,1399
34900,8322,10570,7767,8823,1399
34925,8329,10577,7775,8828,1399
34950,8333,10591,7789,8839,1399
34975,8336,10596,7794,8843,1399
35000,8341,10605,7804,8850,1400
35025,8345,10613,7814,8858,1400
35050,8349,10623,7823,8866,1402
35075,8351,10631,7830,8872,1402
35100,8353,10640,7837,8878,1402
35125,8357,10646,7844,8882,1403
35150,8359,10652,7848,8885,1405
35175,8359,10657,7854,8890,1408
35200,8361,10669,7865,8896,1408
35225,8367,10680,7876,8906,1408
35250,8373,10692,7889,8914,1408
35275,8377,10701,7898,8923,1409
35300,8382,10707,7904,8928,1411
35325,8386,10718,7914,8936,1412
35350,8389,10728,7925,8947,1413
35375,8392,10738,7935,8955,1413
35400,8396,10753,7950,8967,1414
35425,8400,10765,7958,8976,1416
35450,8405,10778,7968,8987,1417
35475,8408,10783,7971,8992,1418
35500,8408,10791,7981,8998,1418
35525,8410,10798,7989,9005,1421
35550,8414,10809,8001,9015,1421
35575,8418,10816,8008,9021,1421
35600,8419,10823,8013,9025,1421
35625,8421,10832,8021,9031,1423
35650,8425,10841,8032,9038,1425
35675,8429,10850,8043,9043,1425
35700,8433,10859,8052,9054,1426
35725,8436,10866,8061,9060,1426
35750,8439,10872,8067,9065,1426
35775,8443,10877,8071,9069,1427
35800,8446,10883,8077,9075,1428
35825,8449,10891,8083,9081,1428
35850,8451,10899,8090,9085,1428
35875,8455,10910,8099,9097,1429
35900,8456,10913,8102,9101,1430
35925,8462,10918,8108,9104,1430
35950,8467,10928,8120,9108,1431
35975,8472,10935,8126,9112,1431
36000,8477,10941,8131,9116,1431
36025,8480,10948,8135,9120,1432
36050,8487,10961,8145,9131,1432
36075,8492,10968,8151,9138,1434
36100,8498,10979,8159,9144,1435
36125,8502,10984,8164,9150,1435
36150,8510,10998,8176,9159,1436
36175,8520,11010,8189,9169,1437
36200,8529,11018,8196,9180,1439
36225,8532,11028,8204,9183,1441
36250,8538,11043,8217,9194,1442
36275,8541,11051,8225,9200,1442
36300,8548,11061,8235,9208,1443
36325,8556,11074,8248,9219,1444
36350,8560,11087,8259,9230,1446
36375,8568,11101,8272,9243,1447
36400,8578,11111,8282,9254,1447
36425,8583,11122,8293,9263,1447
36450,8587,11137,8304,9272,1447
36475,8597,11150,8318,9287,1448
36500,8605,11161,8328,9300,1448
36525,8609,11177,8344,9314,1448
36550,8616,11193,8359,9329,1451
36575,8619,11207,8369,9338,1451
36600,8627,11217,8375,9346,1451
36625,8632,11229,8387,9352,1453
36650,8640,11238,8396,9362,1454
36675,8645,11246,8407,9373,1454
36700,8651,11259,8419,9382,1454
36725,8654,11267,8429,9393,1454
36750,8659,11274,8435,9400,1454
36775,8664,11284,8445,9410,1455
36800,8669,11296,8457,9424,1456
36825,8672,11308,8468,9438,1456
36850,8679,11317,8476,9446,1456
36875,8685,11323,8480,9451,1457
36900,8690,11330,8487,9459,1457
36925,8695,11338,8496,9466,1457
36950,8700,11348,8506,9474,1460
36975,8703,11362,8521,9482,1461
37000,8705,11370,8530,9487,1462
37025,8706,11375,8535,9492,1462
37050,8710,11384,8542,9501,1467
37075,8711,11391,8548,9510,1467
37100,8717,11397,8556,9516,1467
37125,8724,11408,8566,9526,1469
37150,8728,11415,8572,9534,1471
37175,8732,11424,8581,9539,1473
37200,8735,11431,8588,9547,1477
37225,8740,11442,8598,9557,1479
37250,8746,11452,8607,9567,1479
37275,8752,11461,8615,9574,1482
37300,8755,11470,8623,9582,1484
37325,8757,11478,8628,9589,1485
37350,8762,11490,8639,9599,1487
37375,8767,11498,8649,9609,1488
37400,8771,11509,8659,9617,1488
37425,8777,11524,8675,9631,1489
37450,8780,11538,8689,9641,1489
37475,8781,11546,8697,9644,1491
37500,8781,11556,8708,9653,1492
37525,8781,11562,8715,9654,1493
37550,8784,11570,8723,9661,1495
37575,8789,11581,8732,9668,1495
37600,8792,11594,8743,9672,1496
37625,8796,11602,8753,9680,1498
37650,8800,11611,8763,9689,1500
37675,8804,11622,8773,9698,1500
37700,8807,11625,8778,9700,1500
37725,8812,11632,8786,9706,1500
37750,8816,11640,8795,9711,1500
37775,8819,11646,8801,9717,1501
37800,8825,11655,8810,9725,1502
37825,8826,11661,8816,9729,1503
37850,8832,11671,8827,9738,1503
37875,8839,11677,8833,9744,1505
37900,8839,11682,8836,9748,1506
37925,8843,11683,8838,9751,1507
37950,8848,11690,8845,9757,1507
37975,8851,11694,8849,9765,1507
38000,8853,11697,8851,9771,1508
38025,8858,11703,8858,9776,1509
38050,8864,11710,8864,9780,1510
38075,8865,11711,8865,9782,1510
38100,8867,11716,8870,9787,1511
38125,8871,11722,8876,9793,1513
38150,8875,11732,8886,9800,1514
38175,8882,11743,8895,9807,1515
38200,8891,11752,8904,9815,1515
38225,8893,11761,8913,9821,1516
38250,8900,11773,8921,9832,1516
38275,8904,11783,8931,9840,1516
38300,8910,11794,8939,9848,1516
38325,8913,11800,8945,9857,1516
38350,8914,11803,8948,9860,1516
38375,8917,11810,8958,9867,1517
38400,8918,11817,8962,9873,1518
38425,8922,11826,8966,9880,1518
38450,8925,11837,8976,9888,1519
38475,8925,11843,8980,9893,1521
38500,8929,11850,8988,9900,1522
38525,8935,11861,8999,9907,1522
38550,8938,11870,9008,9911,1524
38575,8941,11879,9018,9919,1526
38600,8942,11885,9027,9925,1527
38625,8945,11895,9036,9934,1527
38650,8946,11897,9040,9936,1528
38675,8952,11903,9048,9944,1530
38700,8958,11911,9055,9955,1531
38725,8963,11917,9061,9962,1532
38750,8966,11925,9068,9970,1533
38775,8971,11933,9078,9977,1533
38800,8977,11940,9085,9984,1533
38825,8982,11950,9095,9992,1533
38850,8984,11955,9103,9997,1535
38875,8991,11967,9115,10010,1536
38900,8999,11978,9126,10016,1537
38925,9004,11988,9136,10026,1538
38950,9010,11999,9147,10034,1541
38975,9013,12007,9155,10042,1541
39000,9015,12013,9162,10044,1541
39025,9016,12022,9171,10049,1542
39050,9017,12031,9178,10049,1545
39075,9019,12039,9183,10056,1546
39100,9024,12045,9188,10060,1547
39125,9025,12054,9197,10064,1548
39150,9028,12066,9209,10071,1548
39175,9030,12079,9222,10082,1549
39200,9034,12090,9232,10089,1550
39225,9037,12104,9242,10102,1552
39250,9040,12111,9249,10111,1552
39275,9044,12121,9259,10118,1553
39300,9048,12132,9269,10124,1554
39325,9051,12136,9272,10129,1554
39350,9057,12145,9280,10136,1557
39375,9062,12153,9286,10145,1558
39400,9068,12167,9300,10157,1562
39425,9072,12179,9312,10167,1563
39450,9076,12189,9322,10174,1565
39475,9080,12204,9336,10188,1565
39500,9085,12215,9346,10196,1565
39525,9090,12221,9351,10203,1565
39550,9095,12235,9364,10214,1567
39575,9096,12243,9369,10218,1569
39600,9098,12249,9375,10224,1569
39625,9100,12259,9383,10233,1569
39650,9104,12266,9390,10240,1569
39675,9107,12277,9399,10251,1569
39700,9108,12291,9413,10264,1571
39725,9111,12298,9420,10272,1571
39750,9118,12310,9430,10283,1572
39775,9119,12316,9437,10289,1572
39800,9125,12324,9445,10295,1572
39825,9129,12337,9459,10304,1572
39850,9137,12349,9472,10314,1572
39875,9141,12358,9482,10322,1573
39900,9142,12363,9487,10325,1574
39925,9145,12371,9493,10329,1574
39950,9146,12376,9501,10337,1576
39975,9147,12387,9511,10345,1577
40000,9149,12393,9519,10351,1577
40025,9149,12396,9524,10357,1578
40050,9150,12400,9527,10361,1578
40075,9151,12404,9531,10365,1579
40100,9154,12413,9540,10374,1580
40125,9156,12420,9546,10381,1583
40150,9158,12426,9552,10385,1583
40175,9163,12435,9559,10390,1583
40200,9163,12443,9565,10395,1584
40225,9170,12455,9578,10404,1584
40250,9172,12459,9580,10406,1585
40275,9174,12467,9588,10410,1585
40300,9176,12473,9593,10414,1585
40325,9178,12477,9596,10416,1587
40350,9179,12483,9602,10422,1589
40375,9182,12487,9607,10428,1592
40400,9183,12492,9609,10432,1594
40425,9184,12495,9611,10434,1597
40450,9188,12500,9616,10438,1597
40475,9190,12504,9620,10441,1597
40500,9190,12506,9623,10443,1600
40525,9192,12512,9630,10453,1603
40550,9192,12518,9636,10457,1606
40575,9193,12524,9643,10463,1606
40600,9196,12532,9652,10473,1608
40625,9198,12539,9658,10477,1608
40650,9200,12550,9668,10486,1608
40675,9202,12562,9682,10497,1608
40700,9205,12574,9694,10508,1608
40725,9208,12592,9710,10518,1609
40750,9214,12602,9721,10526,1609
