Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
25425,4436,0,7110,2758
25450,4436,0,7112,2758
25475,4436,0,7116,2758
25500,4436,0,7119,2762
25525,4436,0,7121,2762
25550,4436,0,7122,2764
25575,4436,0,7126,2764
25600,4436,0,7128,2776
25625,4436,0,7130,2776
25650,4436,0,7131,2776
25675,4436,0,7131,2790
25700,4436,0,7136,2790
25725,4436,0,7139,2794
25750,4436,0,7143,2794
25775,4436,0,7143,2802
25800,4436,0,7145,2802
25825,4436,0,7145,2804
25850,4436,0,7152,2804
25875,4436,0,7156,2804
25900,4436,0,7157,2808
25925,4436,0,7159,2808
25950,4436,0,7160,2814
25975,4436,0,7162,2814
26000,4436,0,7165,2816
26025,4436,0,7167,2816
26050,4436,0,7175,2822
26075,4436,0,7175,2822
26100,4436,0,7177,2822
26125,4436,0,7178,2830
26150,4436,0,7182,2830
26175,4436,0,7184,2832
26200,4436,0,7187,2832
26225,4436,0,7189,2832
26250,4550,0,7195,2832
26275,4550,0,7196,2832
26300,4550,0,7197,2836
26325,4550,0,7198,2836
26350,4550,0,7198,2836
26375,4550,0,7201,2836
26400,4550,0,7205,2838
26425,4550,0,7206,2838
26450,4550,0,7209,2844
26475,4550,0,7211,2844
26500,4550,0,7212,2844
26525,4550,0,7215,2844
26550,4550,0,7217,2844
26575,4550,0,7218,2844
26600,4550,0,7220,2844
26625,4550,0,7222,2854
26650,4550,0,7225,2854
26675,4550,0,7227,2854
26700,4550,0,7234,2858
26725,4550,0,7236,2858
26750,4550,0,7238,2858
26775,4550,0,7241,2858
26800,4550,0,7242,2860
26825,4550,0,7244,2860
26850,4550,0,7244,2864
26875,4550,0,7247,2864
26900,4550,0,7249,2864
26925,4550,0,7251,2874
26950,4550,0,7254,2874
26975,4550,0,7256,2878
27000,4550,0,7256,2878
27025,4550,0,7256,2888
27050,4550,0,7258,2888
27075,4550,0,7261,2888
27100,4550,0,7262,2890
27125,4550,0,7267,2890
27150,4550,0,7269,2896
27175,4550,0,7269,2896
27200,4550,0,7271,2910
27225,4550,0,7275,2910
27250,4550,0,7278,2912
27275,4664,0,7279,2912
27300,4664,0,7282,2912
27325,4664,0,7285,2920
27350,4664,0,7288,2920
27375,4664,0,7291,2940
27400,4664,0,7291,2940
27425,4664,0,7294,2946
27450,4664,0,7296,2946
27475,4664,0,7297,2956
27500,4664,0,7301,2956
27525,4664,0,7303,2956
27550,4664,0,7304,2968
27575,4664,0,7305,2968
27600,4664,0,7307,2974
27625,4664,0,7312,2974
27650,4664,0,7313,2998
27675,4664,0,7315,2998
27700,4664,0,7318,2998
27725,4664,0,7321,3006
27750,4664,0,7322,3006
27775,4664,0,7323,3008
27800,4664,0,7324,3008
27825,4664,0,7327,3010
27850,4664,0,7329,3010
27875,4664,0,7332,3016
27900,4664,0,7332,3016
27925,4664,0,7334,3016
27950,4664,0,7335,3030
27975,4664,0,7339,3030
28000,4664,0,7342,3034
28025,4664,0,7346,3034
28050,4664,0,7347,3044
28075,4664,0,7348,3044
28100,4664,0,7350,3044
28125,4664,0,7351,3046
28150,4664,0,7352,3046
28175,4664,0,7353,3050
28200,4664,0,7361,3050
28225,4664,0,7364,3068
28250,4664,0,7366,3068
28275,4664,0,7367,3068
28300,4664,0,7368,3068
28325,4664,0,7369,3068
28350,4664,0,7372,3074
28375,4778,0,7373,3074
28400,4778,0,7375,3084
28425,4778,0,7378,3084
28450,4778,0,7381,3084
28475,4778,0,7382,3084
28500,4778,0,7384,3084
28525,4778,0,7387,3090
28550,4778,0,7388,3090
28575,4778,0,7390,3092
28600,4778,0,7392,3092
28625,4778,0,7394,3094
28650,4778,0,7397,3094
28675,4778,0,7398,3100
28700,4778,0,7399,3100
28725,4778,0,7400,3100
28750,4778,0,7402,3102
28775,4778,0,7405,3102
28800,4778,0,7408,3110
28825,4778,0,7409,3110
28850,4778,0,7409,3124
28875,4778,0,7413,3124
28900,4778,0,7415,3144
28925,4778,0,7417,3144
28950,4778,0,7419,3144
28975,4778,0,7419,3148
29000,4778,0,7421,3148
29025,4778,0,7424,3148
29050,4778,0,7425,3148
29075,4778,0,7426,3154
29100,4778,0,7427,3154
29125,4778,0,7428,3154
29150,4778,0,7431,3158
29175,4778,0,7434,3158
29200,4892,0,7436,3170
29225,4892,0,7438,3170
29250,4892,0,7439,3170
29275,4892,0,7441,3170
29300,4892,0,7443,3172
29325,4892,0,7444,3172
29350,4892,0,7444,3172
29375,4892,0,7445,3178
29400,4892,0,7450,3178
29425,4892,0,7452,3180
29450,4892,0,7454,3180
29475,4892,0,7455,3182
29500,4892,0,7456,3182
29525,4892,0,7458,3182
29550,4892,0,7461,3188
29575,4892,0,7464,3188
29600,4892,0,7464,3188
29625,4892,0,7466,3188
29650,4892,0,7468,3198
29675,4892,0,7471,3198
29700,4892,0,7472,3216
29725,4892,0,7473,3216
29750,4892,0,7474,3216
29775,4892,0,7477,3216
29800,4892,0,7478,3216
29825,4892,0,7478,3216
29850,4892,0,7480,3216
29875,4892,0,7481,3224
29900,4892,0,7482,3224
29925,4892,0,7484,3224
29950,4892,0,7487,3228
29975,5006,0,7488,3228
30000,5006,0,7488,3230
30025,5006,0,7492,3230
30050,5006,0,7493,3236
30075,5006,0,7496,3236
30100,5006,0,7497,3250
30125,5006,0,7497,3250
30150,5006,0,7498,3250
30175,5006,0,7498,3256
30200,5006,0,7503,3256
30225,5006,0,7506,3258
30250,5006,0,7506,3258
30275,5006,0,7508,3262
30300,5006,0,7508,3262
30325,5006,0,7509,3282
30350,5006,0,7510,3282
30375,5006,0,7510,3282
30400,5006,0,7512,3294
30425,5006,0,7513,3294
30450,5006,0,7514,3300
30475,5006,0,7518,3300
30500,5006,0,7519,3302
30525,5006,0,7520,3302
30550,5006,0,7523,3302
30575,5006,0,7523,3302
30600,5006,0,7523,3302
30625,5120,0,7525,3312
30650,5120,0,7526,3312
30675,5120,0,7529,3314
30700,5120,0,7529,3314
30725,5120,0,7531,3322
30750,5120,0,7534,3322
30775,5120,0,7535,3322
30800,5120,0,7536,3326
30825,5120,0,7537,3326
30850,5120,0,7537,3332
30875,5120,0,7540,3332
30900,5120,0,7540,3338
30925,5120,0,7543,3338
30950,5120,0,7545,3338
30975,5120,0,7546,3340
31000,5120,0,7547,3340
31025,5120,0,7548,3354
31050,5120,0,7548,3354
31075,5120,0,7550,3354
31100,5120,0,7553,3354
31125,5120,0,7554,3354
31150,5120,0,7554,3354
31175,5234,0,7558,3354
31200,5234,0,7558,3360
31225,5234,0,7559,3360
31250,5234,0,7562,3360
31275,5234,0,7563,3360
31300,5234,0,7564,3362
31325,5234,0,7567,3362
31350,5234,0,7568,3362
31375,5234,0,7568,3364
31400,5234,0,7570,3364
31425,5234,0,7570,3368
31450,5234,0,7571,3368
31475,5234,0,7571,3378
31500,5234,0,7572,3378
31525,5234,0,7576,3386
31550,5234,0,7579,3386
31575,5234,0,7581,3386
31600,5234,0,7582,3398
31625,5234,0,7582,3398
31650,5348,0,7583,3404
31675,5348,0,7583,3404
31700,5348,0,7585,3410
31725,5348,0,7587,3410
31750,5348,0,7587,3416
31775,5348,0,7589,3416
31800,5348,0,7590,3416
31825,5348,0,7592,3418
31850,5348,0,7594,3418
31875,5348,0,7595,3422
31900,5348,0,7596,3422
31925,5348,0,7596,3422
31950,5348,0,7598,3422
31975,5348,0,7599,3422
32000,5348,0,7600,3422
32025,5348,0,7602,3422
32050,5348,0,7604,3436
32075,5348,0,7605,3436
32100,5348,0,7607,3436
32125,5462,0,7607,3436
32150,5462,0,7608,3438
32175,5462,0,7611,3438
32200,5462,0,7612,3438
32225,5462,0,7614,3444
32250,5462,0,7615,3444
32275,5462,0,7615,3452
32300,5462,0,7617,3452
32325,5462,0,7618,3462
32350,5462,0,7620,3462
32375,5462,0,7622,3462
32400,5462,0,7623,3468
32425,5462,0,7625,3468
32450,5462,0,7626,3474
32475,5462,0,7627,3474
32500,5462,0,7628,3478
32525,5462,0,7630,3478
32550,5462,0,7633,3490
32575,5462,0,7633,3490
32600,5462,0,7634,3490
32625,5462,0,7636,3492
32650,5576,0,7637,3492
32675,5576,0,7637,3498
32700,5576,0,7640,3498
32725,5576,0,7641,3512
32750,5576,0,7642,3512
32775,5576,0,7643,3512
32800,5576,0,7643,3512
32825,5576,0,7643,3512
32850,5576,0,7643,3512
32875,5576,0,7645,3512
32900,5576,0,7647,3514
32925,5576,0,7647,3514
32950,5576,0,7649,3522
32975,5576,0,7649,3522
33000,5576,0,7651,3522
33025,5576,0,7653,3526
33050,5576,0,7654,3526
33075,5576,0,7654,3532
33100,5690,0,7656,3532
33125,5690,0,7658,3552
33150,5690,0,7659,3552
33175,5690,0,7660,3562
33200,5690,0,7660,3562
33225,5690,0,7661,3562
33250,5690,0,7662,3564
33275,5690,0,7663,3564
33300,5690,0,7664,3570
33325,5690,0,7665,3570
33350,5690,0,7665,3570
33375,5690,0,7667,3570
33400,5690,0,7669,3570
33425,5690,0,7669,3578
33450,5690,0,7671,3578
33475,5690,0,7672,3590
33500,5804,0,7674,3590
33525,5804,0,7676,3604
33550,5804,0,7676,3604
33575,5804,0,7677,3610
33600,5804,0,7678,3610
33625,5804,0,7680,3610
33650,5804,0,7682,3614
33675,5804,0,7683,3614
33700,5804,0,7684,3616
33725,5804,0,7685,3616
33750,5804,0,7686,3626
33775,5804,0,7687,3626
33800,5804,0,7688,3626
33825,5804,0,7691,3632
33850,5804,0,7691,3632
33875,5804,0,7693,3632
33900,5804,0,7695,3632
33925,5804,0,7696,3640
33950,5918,0,7697,3640
33975,5918,0,7697,3640
34000,5918,0,7698,3640
34025,5918,0,7699,3640
34050,5918,0,7702,3642
34075,5918,0,7703,3642
34100,5918,0,7705,3654
34125,5918,0,7707,3654
34150,5918,0,7707,3658
34175,5918,0,7708,3658
34200,5918,0,7709,3658
34225,5918,0,7711,3658
34250,5918,0,7711,3658
34275,5918,0,7712,3672
34300,5918,0,7714,3672
34325,6032,0,7715,3678
34350,6032,0,7716,3678
34375,6032,0,7717,3688
34400,6032,0,7719,3688
34425,6032,0,7719,3688
34450,6032,0,7720,3696
34475,6032,0,7722,3696
34500,6032,0,7724,3696
34525,6032,0,7725,3696
34550,6032,0,7725,3708
34575,6146,0,7725,3708
34600,6146,0,7728,3708
34625,6146,0,7728,3708
34650,6146,0,7728,3708
34675,6146,0,7730,3722
34700,6146,0,7731,3722
34725,6146,0,7732,3728
34750,6146,0,7733,3728
34775,6146,0,7734,3736
34800,6146,0,7735,3736
34825,6146,0,7735,3736
34850,6146,0,7735,3746
34875,6146,0,7737,3746
34900,6260,0,7739,3746
34925,6260,0,7739,3746
34950,6260,0,7740,3758
34975,6260,0,7741,3758
35000,6260,0,7743,3758
35025,6260,0,7743,3758
35050,6260,0,7744,3758
35075,6260,0,7745,3758
35100,6260,0,7746,3758
35125,6374,0,7747,3758
35150,6374,0,7747,3758
35175,6374,0,7749,3772
35200,6374,0,7750,3772
35225,6374,0,7751,3772
35250,6488,0,7753,3782
35275,6488,0,7753,3782
35300,6488,0,7754,3794
35325,6488,0,7755,3794
35350,6488,0,7756,3808
35375,6602,0,7756,3808
35400,6602,0,7757,3808
35425,6602,0,7758,3808
