Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
21800,7144,0,15465,1298,3084
21825,7144,0,15479,1298,3084
21850,7144,0,15490,1302,3084
21875,7294,0,15500,1302,3084
21900,7294,0,15515,1302,3084
21925,7294,0,15528,1308,3084
21950,7294,0,15538,1308,3084
21975,7294,0,15553,1308,3084
22000,7294,0,15567,1310,3160
22025,7294,0,15581,1310,3160
22050,7294,0,15591,1310,3160
22075,7294,0,15604,1324,3160
22100,7294,0,15616,1324,3160
22125,7294,0,15625,1324,3160
22150,7294,0,15640,1332,3160
22175,7294,0,15652,1332,3160
22200,7294,0,15667,1332,3160
22225,7294,0,15674,1334,3160
22250,7294,0,15689,1334,3160
22275,7294,0,15702,1334,3160
22300,7294,0,15714,1336,3160
22325,7294,0,15724,1336,3160
22350,7294,0,15734,1336,3160
22375,7294,0,15747,1338,3160
22400,7294,0,15757,1338,3160
22425,7294,0,15765,1338,3160
22450,7294,0,15779,1344,3160
22475,7294,0,15789,1344,3160
22500,7294,0,15803,1344,3160
22525,7294,0,15816,1348,3160
22550,7294,0,15830,1348,3160
22575,7294,0,15843,1348,3160
22600,7294,0,15854,1364,3160
22625,7294,0,15862,1364,3160
22650,7294,0,15873,1364,3160
22675,7294,0,15885,1378,3160
22700,7294,0,15895,1378,3160
22725,7294,0,15907,1378,3160
22750,7294,0,15918,1390,3160
22775,7294,0,15929,1390,3236
22800,7294,0,15935,1390,3236
22825,7294,0,15949,1392,3236
22850,7294,0,15965,1392,3236
22875,7294,0,15974,1392,3236
22900,7294,0,15986,1396,3236
22925,7294,0,16002,1396,3236
22950,7294,0,16013,1396,3236
22975,7294,0,16025,1412,3236
23000,7294,0,16039,1412,3236
23025,7294,0,16051,1412,3236
23050,7294,0,16063,1426,3236
23075,7294,0,16075,1426,3236
23100,7294,0,16084,1426,3236
23125,7294,0,16099,1432,3236
23150,7294,0,16112,1432,3236
23175,7294,0,16121,1432,3236
23200,7294,0,16132,1438,3236
23225,7294,0,16146,1438,3236
23250,7444,0,16161,1438,3236
23275,7444,0,16171,1444,3236
23300,7444,0,16186,1444,3236
23325,7444,0,16195,1444,3236
23350,7444,0,16206,1446,3236
23375,7444,0,16217,1446,3236
23400,7444,0,16226,1446,3236
23425,7444,0,16237,1450,3236
23450,7444,0,16248,1450,3236
23475,7444,0,16258,1450,3236
23500,7444,0,16273,1452,3236
23525,7444,0,16288,1452,3236
23550,7444,0,16298,1452,3236
23575,7444,0,16310,1464,3236
23600,7444,0,16326,1464,3236
23625,7444,0,16337,1464,3236
23650,7444,0,16346,1476,3236
23675,7444,0,16358,1476,3236
23700,7444,0,16369,1476,3236
23725,7444,0,16384,1478,3236
23750,7444,0,16394,1478,3236
23775,7444,0,16406,1478,3312
23800,7444,0,16415,1484,3312
23825,7444,0,16427,1484,3312
23850,7444,0,16436,1484,3312
23875,7444,0,16447,1486,3312
23900,7444,0,16457,1486,3312
23925,7444,0,16470,1486,3312
23950,7444,0,16482,1490,3312
23975,7444,0,16493,1490,3312
24000,7444,0,16506,1490,3312
24025,7444,0,16516,1496,3312
24050,7444,0,16527,1496,3312
24075,7444,0,16539,1496,3312
24100,7444,0,16549,1506,3312
24125,7444,0,16562,1506,3312
24150,7444,0,16575,1506,3312
24175,7444,0,16584,1514,3312
24200,7444,0,16597,1514,3312
24225,7444,0,16609,1514,3312
24250,7444,0,16622,1516,3312
24275,7444,0,16634,1516,3312
24300,7444,0,16645,1516,3312
24325,7444,0,16654,1518,3312
24350,7444,0,16665,1518,3312
24375,7444,0,16677,1518,3312
24400,7444,0,16686,1522,3312
24425,7444,0,16695,1522,3312
24450,7444,0,16707,1522,3312
24475,7444,0,16716,1524,3312
24500,7444,0,16732,1524,3312
24525,7444,0,16742,1524,3312
24550,7444,0,16753,1534,3312
24575,7444,0,16764,1534,3312
24600,7444,0,16777,1534,3312
24625,7444,0,16790,1536,3312
24650,7444,0,16804,1536,3312
24675,7594,0,16819,1536,3312
24700,7594,0,16832,1538,3312
24725,7594,0,16840,1538,3312
24750,7594,0,16851,1538,3312
24775,7594,0,16861,1540,3312
24800,7594,0,16869,1540,3312
24825,7594,0,16877,1540,3312
24850,7594,0,16888,1544,3312
24875,7594,0,16900,1544,3312
24900,7594,0,16909,1544,3312
24925,7594,0,16919,1546,3312
24950,7594,0,16932,1546,3312
24975,7594,0,16941,1546,3388
25000,7594,0,16951,1550,3388
25025,7594,0,16966,1550,3388
25050,7594,0,16977,1550,3388
25075,7594,0,16987,1564,3388
25100,7594,0,16999,1564,3388
25125,7594,0,17008,1564,3388
25150,7594,0,17018,1566,3388
25175,7594,0,17033,1566,3388
25200,7594,0,17046,1566,3388
25225,7594,0,17058,1584,3388
25250,7594,0,17068,1584,3388
25275,7594,0,17085,1584,3388
25300,7594,0,17096,1592,3388
25325,7594,0,17107,1592,3388
25350,7594,0,17119,1592,3388
25375,7594,0,17129,1594,3388
25400,7594,0,17142,1594,3388
25425,7594,0,17152,1594,3388
25450,7594,0,17161,1596,3388
25475,7594,0,17173,1596,3388
25500,7594,0,17182,1596,3388
25525,7594,0,17195,1604,3388
25550,7594,0,17201,1604,3388
25575,7594,0,17217,1604,3388
25600,7594,0,17231,1610,3388
25625,7594,0,17239,1610,3388
25650,7594,0,17250,1610,3388
25675,7594,0,17262,1614,3388
25700,7594,0,17268,1614,3388
25725,7594,0,17277,1614,3388
25750,7744,0,17290,1616,3388
25775,7744,0,17301,1616,3388
25800,7744,0,17315,1616,3388
25825,7744,0,17324,1620,3388
25850,7744,0,17335,1620,3388
25875,7744,0,17351,1620,3388
25900,7744,0,17359,1626,3388
25925,7744,0,17368,1626,3388
25950,7744,0,17378,1626,3388
25975,7744,0,17388,1634,3388
26000,7744,0,17400,1634,3388
26025,7744,0,17409,1634,3388
26050,7744,0,17416,1638,3388
26075,7744,0,17428,1638,3388
26100,7744,0,17442,1638,3388
26125,7744,0,17456,1646,3388
26150,7744,0,17468,1646,3388
26175,7744,0,17476,1646,3464
26200,7744,0,17486,1648,3464
26225,7744,0,17497,1648,3464
26250,7744,0,17505,1648,3464
26275,7744,0,17518,1650,3464
26300,7744,0,17526,1650,3464
26325,7744,0,17532,1650,3464
26350,7744,0,17541,1658,3464
26375,7744,0,17550,1658,3464
26400,7744,0,17562,1658,3464
26425,7744,0,17572,1664,3464
26450,7744,0,17584,1664,3464
26475,7744,0,17593,1664,3464
26500,7744,0,17605,1666,3464
26525,7744,0,17615,1666,3464
26550,7744,0,17624,1666,3464
26575,7744,0,17639,1668,3464
26600,7744,0,17652,1668,3464
26625,7744,0,17662,1668,3464
26650,7744,0,17673,1682,3464
26675,7744,0,17681,1682,3464
26700,7744,0,17693,1682,3464
26725,7744,0,17702,1688,3464
26750,7744,0,17711,1688,3464
26775,7744,0,17722,1688,3464
26800,7744,0,17731,1690,3464
26825,7744,0,17744,1690,3464
26850,7744,0,17761,1690,3464
26875,7744,0,17769,1692,3464
26900,7744,0,17777,1692,3464
26925,7744,0,17782,1692,3464
26950,7744,0,17791,1696,3540
26975,7744,0,17797,1696,3540
27000,7744,0,17805,1696,3540
27025,7744,0,17815,1698,3540
27050,7744,0,17831,1698,3540
27075,7744,0,17843,1698,3540
27100,7744,0,17854,1714,3540
27125,7744,0,17864,1714,3540
27150,7744,0,17874,1714,3540
27175,7744,0,17882,1728,3540
27200,7744,0,17895,1728,3540
27225,7894,0,17904,1728,3540
27250,7894,0,17915,1740,3540
27275,7894,0,17923,1740,3540
27300,7894,0,17932,1740,3540
27325,7894,0,17945,1742,3540
27350,7894,0,17957,1742,3540
27375,7894,0,17968,1742,3540
27400,7894,0,17975,1746,3540
27425,7894,0,17987,1746,3540
27450,7894,0,17994,1746,3540
27475,7894,0,18003,1752,3540
27500,7894,0,18013,1752,3540
27525,7894,0,18024,1752,3540
27550,7894,0,18035,1758,3540
27575,7894,0,18044,1758,3540
27600,7894,0,18056,1758,3540
27625,7894,0,18067,1764,3540
27650,7894,0,18080,1764,3616
27675,7894,0,18086,1764,3616
27700,7894,0,18094,1766,3616
27725,7894,0,18100,1766,3616
27750,7894,0,18110,1766,3616
27775,7894,0,18121,1778,3616
27800,7894,0,18132,1778,3616
27825,7894,0,18139,1778,3616
27850,7894,0,18153,1784,3616
27875,7894,0,18162,1784,3616
27900,7894,0,18171,1784,3616
27925,7894,0,18179,1800,3616
27950,7894,0,18186,1800,3616
27975,7894,0,18196,1800,3616
28000,7894,0,18208,1804,3616
28025,7894,0,18219,1804,3616
28050,7894,0,18228,1804,3616
28075,7894,0,18239,1810,3616
28100,7894,0,18250,1810,3616
28125,7894,0,18259,1810,3616
28150,7894,0,18268,1812,3616
28175,7894,0,18279,1812,3616
28200,7894,0,18291,1812,3616
28225,7894,0,18299,1814,3616
28250,7894,0,18310,1814,3616
28275,7894,0,18318,1814,3616
28300,7894,0,18327,1818,3616
28325,7894,0,18337,1818,3616
28350,7894,0,18349,1818,3616
28375,7894,0,18353,1832,3616
28400,7894,0,18364,1832,3616
28425,7894,0,18378,1832,3616
28450,7894,0,18387,1844,3616
28475,7894,0,18399,1844,3616
28500,7894,0,18408,1844,3616
28525,7894,0,18416,1854,3616
28550,7894,0,18425,1854,3616
28575,7894,0,18441,1854,3616
28600,7894,0,18450,1856,3616
28625,7894,0,18459,1856,3616
28650,7894,0,18467,1856,3616
28675,7894,0,18477,1860,3616
28700,7894,0,18487,1860,3616
28725,7894,0,18494,1860,3616
28750,7894,0,18503,1868,3616
28775,7894,0,18514,1868,3616
28800,7894,0,18521,1868,3616
28825,8044,0,18532,1870,3692
28850,8044,0,18542,1870,3692
28875,8044,0,18547,1870,3692
28900,8044,0,18557,1872,3692
28925,8044,0,18567,1872,3692
28950,8044,0,18578,1872,3692
28975,8044,0,18589,1874,3692
29000,8044,0,18593,1874,3692
29025,8044,0,18603,1874,3692
29050,8044,0,18612,1884,3692
29075,8044,0,18623,1884,3692
29100,8044,0,18630,1884,3692
29125,8044,0,18637,1888,3692
29150,8044,0,18650,1888,3692
29175,8044,0,18659,1888,3692
29200,8044,0,18668,1890,3692
29225,8044,0,18679,1890,3692
29250,8044,0,18685,1890,3692
29275,8044,0,18695,1892,3692
29300,8044,0,18709,1892,3692
29325,8044,0,18715,1892,3692
29350,8044,0,18728,1900,3692
29375,8044,0,18739,1900,3692
29400,8044,0,18746,1900,3692
29425,8044,0,18753,1902,3692
29450,8044,0,18763,1902,3692
29475,8044,0,18773,1902,3692
29500,8044,0,18785,1906,3692
29525,8044,0,18798,1906,3692
29550,8044,0,18807,1906,3692
29575,8044,0,18818,1910,3692
29600,8044,0,18826,1910,3768
29625,8044,0,18834,1910,3768
29650,8044,0,18845,1912,3768
29675,8044,0,18855,1912,3768
29700,8044,0,18864,1912,3768
29725,8044,0,18871,1914,3768
29750,8044,0,18881,1914,3768
29775,8044,0,18888,1914,3768
29800,8044,0,18897,1932,3768
29825,8044,0,18906,1932,3768
29850,8044,0,18921,1932,3768
29875,8044,0,18930,1938,3768
29900,8044,0,18939,1938,3768
29925,8044,0,18947,1938,3768
29950,8044,0,18955,1940,3768
29975,8044,0,18968,1940,3768
30000,8044,0,18981,1940,3768
30025,8044,0,18987,1942,3768
30050,8044,0,18995,1942,3768
30075,8044,0,19006,1942,3768
30100,8044,0,19018,1946,3768
30125,8044,0,19029,1946,3768
30150,8044,0,19038,1946,3768
30175,8194,0,19045,1950,3768
30200,8194,0,19055,1950,3768
30225,8194,0,19067,1950,3768
30250,8194,0,19073,1958,3768
30275,8194,0,19085,1958,3768
30300,8194,0,19098,1958,3768
30325,8194,0,19111,1964,3768
30350,8194,0,19116,1964,3768
30375,8194,0,19123,1964,3768
30400,8194,0,19136,1972,3768
30425,8194,0,19144,1972,3768
30450,8194,0,19152,1972,3768
30475,8194,0,19159,1974,3768
30500,8194,0,19168,1974,3768
30525,8194,0,19178,1974,3768
30550,8194,0,19191,1976,3768
30575,8194,0,19199,1976,3768
30600,8194,0,19209,1976,3768
30625,8194,0,19215,1982,3768
30650,8194,0,19224,1982,3768
30675,8194,0,19235,1982,3768
30700,8194,0,19241,1990,3768
30725,8194,0,19250,1990,3844
30750,8194,0,19256,1990,3844
30775,8194,0,19267,1992,3844
30800,8194,0,19278,1992,3844
30825,8194,0,19287,1992,3844
30850,8194,0,19296,1994,3844
30875,8194,0,19299,1994,3844
30900,8194,0,19307,1994,3844
30925,8194,0,19317,1996,3844
30950,8194,0,19325,1996,3844
30975,8194,0,19336,1996,3844
31000,8194,0,19345,2010,3844
31025,8194,0,19354,2010,3844
31050,8194,0,19365,2010,3844
31075,8194,0,19374,2016,3844
31100,8194,0,19379,2016,3844
31125,8194,0,19388,2016,3844
31150,8194,0,19395,2018,3844
31175,8194,0,19408,2018,3844
31200,8194,0,19416,2018,3844
31225,8194,0,19423,2026,3844
31250,8194,0,19433,2026,3844
31275,8194,0,19441,2026,3844
31300,8194,0,19452,2040,3844
31325,8194,0,19462,2040,3844
31350,8194,0,19471,2040,3844
31375,8194,0,19478,2054,3844
31400,8194,0,19487,2054,3844
31425,8194,0,19496,2054,3844
31450,8194,0,19505,2056,3844
31475,8194,0,19513,2056,3844
31500,8194,0,19521,2056,3844
31525,8194,0,19531,2060,3844
31550,8194,0,19543,2060,3844
31575,8194,0,19552,2060,3844
31600,8194,0,19559,2076,3844
31625,8194,0,19568,2076,3844
31650,8194,0,19577,2076,3844
31675,8344,0,19585,2078,3844
31700,8344,0,19594,2078,3844
31725,8344,0,19602,2078,3844
31750,8344,0,19615,2080,3844
31775,8344,0,19620,2080,3844
31800,8344,0,19634,2080,3844
31825,8344,0,19642,2086,3844
31850,8344,0,19647,2086,3844
31875,8344,0,19658,2086,3844
31900,8344,0,19665,2090,3844
31925,8344,0,19672,2090,3844
31950,8344,0,19679,2090,3844
31975,8344,0,19688,2096,3920
32000,8344,0,19696,2096,3920
32025,8344,0,19708,2096,3920
32050,8344,0,19716,2108,3920
32075,8344,0,19726,2108,3920
32100,8344,0,19738,2108,3920
32125,8344,0,19747,2114,3920
32150,8344,0,19757,2114,3920
32175,8344,0,19762,2114,3920
32200,8344,0,19768,2118,3920
32225,8344,0,19775,2118,3920
32250,8344,0,19784,2118,3920
32275,8344,0,19794,2120,3920
32300,8344,0,19802,2120,3920
32325,8344,0,19810,2120,3920
32350,8344,0,19823,2126,3920
32375,8344,0,19830,2126,3920
32400,8344,0,19839,2126,3920
32425,8344,0,19850,2132,3920
32450,8344,0,19856,2132,3920
32475,8344,0,19864,2132,3920
32500,8344,0,19874,2144,3920
32525,8344,0,19880,2144,3920
32550,8344,0,19889,2144,3920
32575,8344,0,19896,2146,3920
32600,8344,0,19902,2146,3920
32625,8344,0,19912,2146,3920
32650,8344,0,19921,2148,3920
32675,8344,0,19933,2148,3920
32700,8344,0,19940,2148,3920
32725,8344,0,19950,2156,3920
32750,8344,0,19956,2156,3920
32775,8344,0,19965,2156,3920
32800,8344,0,19971,2166,3920
32825,8344,0,19975,2166,3920
32850,8344,0,19980,2166,3920
32875,8344,0,19987,2170,3920
32900,8344,0,19999,2170,3920
32925,8344,0,20008,2170,3920
32950,8344,0,20018,2184,3920
32975,8344,0,20027,2184,3996
33000,8344,0,20034,2184,3996
33025,8344,0,20042,2200,3996
33050,8344,0,20046,2200,3996
33075,8344,0,20055,2200,3996
33100,8344,0,20065,2210,3996
33125,8344,0,20071,2210,3996
33150,8344,0,20085,2210,3996
33175,8344,0,20094,2212,3996
33200,8344,0,20103,2212,3996
33225,8344,0,20112,2212,3996
33250,8344,0,20120,2214,3996
33275,8344,0,20123,2214,3996
33300,8494,0,20133,2214,3996
33325,8494,0,20143,2216,3996
33350,8494,0,20150,2216,3996
33375,8494,0,20155,2216,3996
33400,8494,0,20164,2224,3996
33425,8494,0,20174,2224,3996
33450,8494,0,20182,2224,3996
33475,8494,0,20190,2228,3996
33500,8494,0,20196,2228,3996
33525,8494,0,20206,2228,3996
33550,8494,0,20216,2230,3996
33575,8494,0,20220,2230,3996
33600,8494,0,20227,2230,3996
33625,8494,0,20234,2242,3996
33650,8494,0,20242,2242,3996
33675,8494,0,20247,2242,3996
33700,8494,0,20253,2244,3996
33725,8494,0,20261,2244,3996
33750,8494,0,20273,2244,3996
33775,8494,0,20282,2246,3996
33800,8494,0,20293,2246,3996
33825,8494,0,20299,2246,3996
33850,8494,0,20305,2248,3996
33875,8494,0,20311,2248,4072
33900,8494,0,20320,2248,4072
33925,8494,0,20332,2252,4072
33950,8494,0,20339,2252,4072
33975,8494,0,20343,2252,4072
34000,8494,0,20356,2254,4072
34025,8494,0,20363,2254,4072
34050,8494,0,20370,2254,4072
34075,8494,0,20374,2258,4072
34100,8494,0,20379,2258,4072
34125,8494,0,20389,2258,4072
34150,8494,0,20397,2264,4072
34175,8494,0,20410,2264,4072
34200,8494,0,20419,2264,4072
34225,8494,0,20426,2266,4072
34250,8494,0,20433,2266,4072
34275,8494,0,20445,2266,4072
34300,8494,0,20455,2268,4072
34325,8494,0,20464,2268,4072
34350,8494,0,20471,2268,4072
34375,8494,0,20480,2272,4072
34400,8494,0,20487,2272,4072
34425,8494,0,20496,2272,4072
34450,8494,0,20501,2278,4072
34475,8494,0,20510,2278,4072
34500,8494,0,20517,2278,4072
34525,8494,0,20523,2296,4072
34550,8494,0,20532,2296,4072
34575,8494,0,20536,2296,4072
34600,8494,0,20546,2300,4072
34625,8494,0,20553,2300,4072
34650,8494,0,20560,2300,4072
34675,8494,0,20567,2304,4072
34700,8494,0,20575,2304,4072
34725,8494,0,20582,2304,4072
34750,8494,0,20586,2306,4072
34775,8494,0,20593,2306,4072
34800,8494,0,20602,2306,4072
34825,8644,0,20613,2314,4072
34850,8644,0,20620,2314,4072
34875,8644,0,20630,2314,4072
34900,8644,0,20636,2316,4148
34925,8644,0,20643,2316,4148
34950,8644,0,20649,2316,4148
34975,8644,0,20657,2324,4148
35000,8644,0,20664,2324,4148
35025,8644,0,20668,2324,4148
35050,8644,0,20676,2330,4148
35075,8644,0,20683,2330,4148
35100,8644,0,20690,2330,4148
35125,8644,0,20703,2332,4148
35150,8644,0,20709,2332,4148
35175,8644,0,20717,2332,4148
35200,8644,0,20725,2334,4148
35225,8644,0,20735,2334,4148
35250,8644,0,20744,2334,4148
35275,8644,0,20751,2342,4148
35300,8644,0,20756,2342,4148
35325,8644,0,20762,2342,4148
35350,8644,0,20771,2348,4148
35375,8644,0,20776,2348,4148
35400,8644,0,20783,2348,4148
35425,8644,0,20789,2362,4148
35450,8644,0,20802,2362,4148
35475,8644,0,20805,2362,4148
35500,8644,0,20816,2364,4148
35525,8644,0,20823,2364,4148
35550,8644,0,20828,2364,4148
35575,8644,0,20835,2368,4148
35600,8644,0,20843,2368,4148
35625,8644,0,20851,2368,4148
35650,8644,0,20857,2376,4148
35675,8644,0,20864,2376,4148
35700,8644,0,20872,2376,4148
35725,8644,0,20877,2378,4148
35750,8644,0,20881,2378,4148
35775,8644,0,20890,2378,4148
35800,8644,0,20900,2380,4148
35825,8644,0,20907,2380,4148
35850,8644,0,20917,2380,4224
35875,8644,0,20924,2382,4224
35900,8644,0,20930,2382,4224
35925,8644,0,20936,2382,4224
35950,8644,0,20945,2386,4224
35975,8644,0,20953,2386,4224
36000,8644,0,20960,2386,4224
36025,8644,0,20967,2400,4224
36050,8644,0,20973,2400,4224
36075,8644,0,20980,2400,4224
36100,8644,0,20989,2406,4224
36125,8644,0,20996,2406,4224
36150,8644,0,21001,2406,4224
36175,8644,0,21008,2418,4224
36200,8644,0,21017,2418,4224
36225,8794,0,21027,2418,4224
36250,8794,0,21033,2420,4224
36275,8794,0,21040,2420,4224
36300,8794,0,21044,2420,4224
36325,8794,0,21054,2436,4224
36350,8794,0,21061,2436,4224
36375,8794,0,21069,2436,4224
36400,8794,0,21077,2442,4224
36425,8794,0,21082,2442,4224
36450,8794,0,21090,2442,4224
36475,8794,0,21097,2444,4224
36500,8794,0,21105,2444,4224
36525,8794,0,21115,2444,4224
36550,8794,0,21121,2450,4224
36575,8794,0,21126,2450,4224
36600,8794,0,21134,2450,4224
36625,8794,0,21139,2452,4224
36650,8794,0,21149,2452,4224
36675,8794,0,21158,2452,4224
36700,8794,0,21167,2458,4224
36725,8794,0,21174,2458,4224
36750,8794,0,21186,2458,4224
36775,8794,0,21190,2460,4224
36800,8794,0,21195,2460,4300
36825,8794,0,21205,2460,4300
36850,8794,0,21208,2464,4300
36875,8794,0,21215,2464,4300
36900,8794,0,21219,2464,4300
36925,8794,0,21227,2478,4300
36950,8794,0,21235,2478,4300
36975,8794,0,21241,2478,4300
37000,8794,0,21250,2484,4300
37025,8794,0,21258,2484,4300
37050,8794,0,21266,2484,4300
37075,8794,0,21276,2494,4300
37100,8794,0,21285,2494,4300
37125,8794,0,21294,2494,4300
37150,8794,0,21303,2496,4300
37175,8794,0,21310,2496,4300
37200,8794,0,21320,2496,4300
37225,8794,0,21327,2504,4300
37250,8794,0,21333,2504,4300
37275,8794,0,21340,2504,4300
37300,8794,0,21348,2512,4300
37325,8794,0,21355,2512,4300
37350,8794,0,21363,2512,4300
37375,8794,0,21369,2514,4300
37400,8794,0,21376,2514,4300
37425,8794,0,21380,2514,4300
37450,8794,0,21387,2516,4300
37475,8794,0,21393,2516,4300
37500,8794,0,21404,2516,4300
37525,8794,0,21408,2528,4300
37550,8794,0,21417,2528,4300
37575,8794,0,21424,2528,4300
37600,8794,0,21429,2530,4300
37625,8794,0,21433,2530,4300
37650,8944,0,21443,2530,4300
37675,8944,0,21447,2534,4300
37700,8944,0,21458,2534,4300
37725,8944,0,21468,2534,4300
37750,8944,0,21475,2536,4300
37775,8944,0,21486,2536,4300
37800,8944,0,21493,2536,4376
37825,8944,0,21501,2538,4376
37850,8944,0,21507,2538,4376
37875,8944,0,21513,2538,4376
37900,8944,0,21521,2542,4376
37925,8944,0,21531,2542,4376
37950,8944,0,21539,2542,4376
37975,8944,0,21548,2546,4376
38000,8944,0,21553,2546,4376
38025,8944,0,21556,2546,4376
38050,8944,0,21565,2556,4376
38075,8944,0,21570,2556,4376
38100,8944,0,21580,2556,4376
38125,8944,0,21590,2558,4376
38150,8944,0,21599,2558,4376
38175,8944,0,21605,2558,4376
38200,8944,0,21613,2572,4376
38225,8944,0,21619,2572,4376
38250,8944,0,21626,2572,4376
38275,8944,0,21635,2574,4376
38300,8944,0,21638,2574,4376
38325,8944,0,21644,2574,4376
38350,8944,0,21649,2586,4376
38375,8944,0,21658,2586,4376
38400,8944,0,21665,2586,4376
38425,8944,0,21671,2592,4376
38450,8944,0,21677,2592,4376
38475,8944,0,21685,2592,4376
38500,8944,0,21693,2594,4376
38525,8944,0,21696,2594,4376
38550,8944,0,21703,2594,4376
38575,8944,0,21716,2610,4376
38600,8944,0,21728,2610,4376
38625,8944,0,21734,2610,4376
38650,8944,0,21737,2612,4376
38675,8944,0,21743,2612,4376
38700,8944,0,21749,2612,4376
38725,8944,0,21757,2616,4376
38750,8944,0,21763,2616,4376
38775,8944,0,21770,2616,4452
38800,8944,0,21779,2620,4452
38825,8944,0,21785,2620,4452
38850,8944,0,21790,2620,4452
38875,8944,0,21797,2622,4452
38900,8944,0,21804,2622,4452
38925,8944,0,21812,2622,4452
38950,8944,0,21818,2628,4452
38975,8944,0,21831,2628,4452
39000,8944,0,21836,2628,4452
39025,8944,0,21841,2646,4452
39050,8944,0,21849,2646,4452
39075,8944,0,21855,2646,4452
39100,8944,0,21863,2650,4452
39125,8944,0,21874,2650,4452
39150,8944,0,21880,2650,4452
39175,8944,0,21888,2652,4452
39200,8944,0,21896,2652,4452
39225,8944,0,21900,2652,4452
39250,8944,0,21903,2654,4452
39275,8944,0,21912,2654,4452
39300,9094,0,21918,2654,4452
39325,9094,0,21925,2658,4452
39350,9094,0,21933,2658,4452
39375,9094,0,21939,2658,4452
39400,9094,0,21942,2672,4452
39425,9094,0,21947,2672,4452
39450,9094,0,21953,2672,4452
39475,9094,0,21964,2674,4452
39500,9094,0,21971,2674,4452
39525,9094,0,21981,2674,4452
39550,9094,0,21987,2678,4452
39575,9094,0,21992,2678,4452
39600,9094,0,21997,2678,4452
39625,9094,0,22006,2686,4452
39650,9094,0,22015,2686,4452
39675,9094,0,22024,2686,4452
39700,9094,0,22030,2688,4452
39725,9094,0,22035,2688,4452
39750,9094,0,22044,2688,4452
39775,9094,0,22050,2696,4452
39800,9094,0,22059,2696,4452
39825,9094,0,22064,2696,4452
39850,9094,0,22073,2698,4452
39875,9094,0,22079,2698,4452
39900,9094,0,22082,2698,4452
39925,9094,0,22087,2704,4452
39950,9094,0,22090,2704,4452
39975,9094,0,22096,2704,4452
40000,9094,0,22105,2710,4452
40025,9094,0,22111,2710,4452
40050,9094,0,22118,2710,4452
40075,9094,0,22124,2714,4452
40100,9094,0,22128,2714,4452
40125,9094,0,22134,2714,4527
40150,9094,0,22142,2716,4528
40175,9094,0,22150,2716,4528
40200,9094,0,22155,2716,4528
40225,9094,0,22163,2718,4528
40250,9094,0,22169,2718,4528
40275,9094,0,22179,2718,4528
40300,9094,0,22187,2726,4528
40325,9094,0,22194,2726,4528
40350,9094,0,22199,2726,4528
40375,9094,0,22207,2740,4528
40400,9094,0,22214,2740,4528
40425,9094,0,22216,2740,4528
40450,9094,0,22223,2742,4528
40475,9094,0,22229,2742,4528
40500,9094,0,22232,2742,4528
40525,9094,0,22240,2744,4528
40550,9094,0,22247,2744,4528
40575,9094,0,22255,2744,4528
40600,9094,0,22260,2750,4528
40625,9094,0,22265,2750,4528
40650,9094,0,22275,2750,4528
40675,9094,0,22283,2758,4528
40700,9094,0,22288,2758,4528
40725,9094,0,22297,2758,4528
40750,9094,0,22304,2764,4528
40775,9094,0,22313,2764,4528
40800,9094,0,22318,2764,4528
40825,9094,0,22326,2770,4528
40850,9094,0,22332,2770,4528
40875,9094,0,22341,2770,4528
40900,9094,0,22346,2772,4528
40925,9094,0,22352,2772,4528
40950,9094,0,22357,2772,4528
40975,9094,0,22364,2778,4528
41000,9094,0,22372,2778,4528
41025,9244,0,22376,2778,4528
41050,9244,0,22387,2790,4528
41075,9244,0,22392,2790,4528
41100,9244,0,22400,2790,4528
41125,9244,0,22411,2792,4528
41150,9244,0,22416,2792,4528
41175,9244,0,22421,2792,4528
41200,9244,0,22429,2802,4528
41225,9244,0,22435,2802,4528
41250,9244,0,22438,2802,4528
41275,9244,0,22448,2804,4528
