Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.05,NIndepLinUCB-alpha=0.01,NIndepLinUCB-alpha=0.3,NIndepLinUCB-alpha=0,NIndepLinUCB-alpha=1.5
21600,88908,0,0,0,0,0
21625,88908,0,0,0,0,0
21650,88908,0,0,0,0,0
21675,88908,0,0,0,0,0
21700,88908,0,0,0,0,0
21725,88908,0,0,0,0,0
21750,88908,0,0,0,0,0
21775,88908,0,0,0,0,0
21800,88908,0,0,0,0,0
21825,88908,0,0,0,0,0
21850,88908,0,0,0,0,0
21875,88908,0,0,0,0,0
21900,88908,0,0,0,0,0
21925,88908,0,0,0,0,0
21950,88908,0,0,0,0,0
21975,88908,0,0,0,0,0
22000,88908,0,0,0,0,0
22025,88908,0,0,0,0,0
22050,88908,0,0,0,0,0
22075,88908,0,0,0,0,0
22100,88908,0,0,0,0,0
22125,88908,0,0,0,0,0
22150,88908,0,0,0,0,0
22175,88908,0,0,0,0,0
22200,88908,0,0,0,0,0
22225,88908,0,0,0,0,0
22250,88908,0,0,0,0,0
22275,88908,0,0,0,0,0
22300,88908,0,0,0,0,0
22325,88908,0,0,0,0,0
22350,88908,0,0,0,0,0
22375,88908,0,0,0,0,0
22400,88908,0,0,0,0,0
22425,88908,0,0,0,0,0
22450,88908,0,0,0,0,0
22475,88908,0,0,0,0,0
22500,88908,0,0,0,0,0
22525,91932,0,0,0,0,0
22550,91932,0,0,0,0,0
22575,91932,0,0,0,0,0
22600,91932,0,0,0,0,0
22625,91932,0,0,0,0,0
22650,91932,0,0,0,0,0
22675,91932,0,0,0,0,0
22700,91932,0,0,0,0,0
22725,91932,0,0,0,0,0
22750,91932,0,0,0,0,0
22775,91932,0,0,0,0,0
22800,91932,0,0,0,0,0
22825,91932,0,0,0,0,0
22850,91932,0,0,0,0,0
22875,91932,0,0,0,0,0
22900,91932,0,0,0,0,0
22925,91932,0,0,0,0,0
22950,91932,0,0,0,0,0
22975,91932,0,0,0,0,0
23000,91932,0,0,0,0,0
23025,91932,0,0,0,0,0
23050,91932,0,0,0,0,0
23075,91932,0,0,0,0,0
23100,91932,0,0,0,0,0
23125,91932,0,0,0,0,0
23150,91932,0,0,0,0,0
23175,91932,0,0,0,0,0
23200,91932,0,0,0,0,0
23225,91932,0,0,0,0,0
23250,91932,0,0,0,0,0
23275,91932,0,0,0,0,0
23300,91932,0,0,0,0,0
23325,91932,0,0,0,0,0
23350,91932,0,0,0,0,0
23375,91932,0,0,0,0,0
23400,91932,0,0,0,0,0
23425,91932,0,0,0,0,0
23450,91932,0,0,0,0,0
23475,91932,0,0,0,0,0
23500,91932,0,0,0,0,0
23525,91932,0,0,0,0,0
23550,91932,0,0,0,0,0
23575,91932,0,0,0,0,0
23600,91932,0,0,0,0,0
23625,91932,0,0,0,0,0
23650,91932,0,0,0,0,0
23675,91932,0,0,0,0,0
23700,91932,0,0,0,0,0
23725,91932,0,0,0,0,0
23750,91932,0,0,0,0,0
23775,91932,0,0,0,0,0
23800,91932,0,0,0,0,0
23825,91932,0,0,0,0,0
23850,91932,0,0,0,0,0
23875,91932,0,0,0,0,0
23900,91932,0,0,0,0,0
23925,91932,0,0,0,0,0
23950,91932,0,0,0,0,0
23975,91932,0,0,0,0,0
24000,91932,0,0,0,0,0
24025,91932,0,0,0,0,0
24050,91932,0,0,0,0,0
24075,91932,0,0,0,0,0
24100,91932,0,0,0,0,0
24125,91932,0,0,0,0,0
24150,91932,0,0,0,0,0
24175,91932,0,0,0,0,0
24200,91932,0,0,0,0,0
24225,91932,0,0,0,0,0
24250,91932,0,0,0,0,0
24275,91932,0,0,0,0,0
24300,91932,0,0,0,0,0
24325,91932,0,0,0,0,0
24350,91932,0,0,0,0,0
24375,91932,0,0,0,0,0
24400,91932,0,0,0,0,0
24425,91932,0,0,0,0,0
24450,91932,0,0,0,0,0
24475,91932,0,0,0,0,0
24500,91932,0,0,0,0,0
24525,91932,0,0,0,0,0
24550,91932,0,0,0,0,0
24575,91932,0,0,0,0,0
24600,91932,0,0,0,0,0
24625,91932,0,0,0,0,0
24650,91932,0,0,0,0,0
24675,91932,0,0,0,0,0
24700,91932,0,0,0,0,0
24725,91932,0,0,0,0,0
24750,91932,0,0,0,0,0
24775,91932,0,0,0,0,0
24800,91932,0,0,0,0,0
24825,91932,0,0,0,0,0
24850,91932,0,0,0,0,0
24875,91932,0,0,0,0,0
24900,91932,0,0,0,0,0
24925,91932,0,0,0,0,0
24950,91932,0,0,0,0,0
24975,91932,0,0,0,0,0
25000,91932,0,0,0,0,0
25025,91932,0,0,0,0,0
25050,91932,0,0,0,0,0
25075,91932,0,0,0,0,0
25100,91932,0,0,0,0,0
25125,91932,0,0,0,0,0
25150,91932,0,0,0,0,0
25175,91932,0,0,0,0,0
25200,91932,0,0,0,0,0
25225,91932,0,0,0,0,0
25250,91932,0,0,0,0,0
25275,91932,0,0,0,0,0
25300,91932,0,0,0,0,0
25325,91932,0,0,0,0,0
25350,91932,0,0,0,0,0
25375,91932,0,0,0,0,0
25400,91932,0,0,0,0,0
25425,91932,0,0,0,0,0
25450,91932,0,0,0,0,0
25475,91932,0,0,0,0,0
25500,91932,0,0,0,0,0
25525,91932,0,0,0,0,0
25550,91932,0,0,0,0,0
25575,91932,0,0,0,0,0
25600,91932,0,0,0,0,0
25625,91932,0,0,0,0,0
25650,91932,0,0,0,0,0
25675,95046,0,0,0,0,0
25700,95046,0,0,0,0,0
25725,95046,0,0,0,0,0
25750,95046,0,0,0,0,0
25775,95046,0,0,0,0,0
25800,95046,0,0,0,0,0
25825,95046,0,0,0,0,0
25850,95046,0,0,0,0,0
25875,95046,0,0,0,0,0
25900,95046,0,0,0,0,0
25925,95046,0,0,0,0,0
25950,95046,0,0,0,0,0
25975,95046,0,0,0,0,0
26000,95046,0,0,0,0,0
26025,95046,0,0,0,0,0
26050,95046,0,0,0,0,0
26075,95046,0,0,0,0,0
26100,95046,0,0,0,0,0
26125,95046,0,0,0,0,0
26150,95046,0,0,0,0,0
26175,95046,0,0,0,0,0
26200,95046,0,0,0,0,0
26225,95046,0,0,0,0,0
26250,95046,0,0,0,0,0
26275,95046,0,0,0,0,0
26300,95046,0,0,0,0,0
26325,95046,0,0,0,0,0
26350,95046,0,0,0,0,0
26375,95046,0,0,0,0,0
26400,95046,0,0,0,0,0
26425,95046,0,0,0,0,0
26450,95046,0,0,0,0,0
26475,95046,0,0,0,0,0
26500,95046,0,0,0,0,0
26525,95046,0,0,0,0,0
26550,95046,0,0,0,0,0
26575,95046,0,0,0,0,0
26600,95046,0,0,0,0,0
26625,95046,0,0,0,0,0
26650,95046,0,0,0,0,0
26675,95046,0,0,0,0,0
26700,95046,0,0,0,0,0
26725,95046,0,0,0,0,0
26750,95046,0,0,0,0,0
26775,95046,0,0,0,0,0
26800,95046,0,0,0,0,0
26825,95046,0,0,0,0,0
26850,95046,0,0,0,0,0
26875,95046,0,0,0,0,0
26900,95046,0,0,0,0,0
26925,95046,0,0,0,0,0
26950,95046,0,0,0,0,0
26975,95046,0,0,0,0,0
27000,95046,0,0,0,0,0
27025,95046,0,0,0,0,0
27050,95046,0,0,0,0,0
27075,95046,0,0,0,0,0
27100,95046,0,0,0,0,0
27125,95046,0,0,0,0,0
27150,95046,0,0,0,0,0
27175,95046,0,0,0,0,0
27200,95046,0,0,0,0,0
27225,95046,0,0,0,0,0
27250,95046,0,0,0,0,0
27275,95046,0,0,0,0,0
27300,95046,0,0,0,0,0
27325,95046,0,0,0,0,0
27350,95046,0,0,0,0,0
27375,95046,0,0,0,0,0
27400,98206,0,0,0,0,0
27425,98206,0,0,0,0,0
27450,98206,0,0,0,0,0
27475,98206,0,0,0,0,0
27500,98206,0,0,0,0,0
27525,98206,0,0,0,0,0
27550,98206,0,0,0,0,0
27575,98206,0,0,0,0,0
27600,98206,0,0,0,0,0
27625,98206,0,0,0,0,0
27650,98206,0,0,0,0,0
27675,98206,0,0,0,0,0
27700,98206,0,0,0,0,0
27725,98206,0,0,0,0,0
27750,98206,0,0,0,0,0
27775,98206,0,0,0,0,0
27800,98206,0,0,0,0,0
27825,98206,0,0,0,0,0
27850,98206,0,0,0,0,0
27875,98206,0,0,0,0,0
27900,98206,0,0,0,0,0
27925,98206,0,0,0,0,0
27950,98206,0,0,0,0,0
27975,98206,0,0,0,0,0
28000,98206,0,0,0,0,0
28025,98206,0,0,0,0,0
28050,98206,0,0,0,0,0
28075,98206,0,0,0,0,0
28100,98206,0,0,0,0,0
28125,98206,0,0,0,0,0
28150,98206,0,0,0,0,0
28175,98206,0,0,0,0,0
28200,98206,0,0,0,0,0
28225,98206,0,0,0,0,0
28250,98206,0,0,0,0,0
28275,98206,0,0,0,0,0
28300,98206,0,0,0,0,0
28325,98206,0,0,0,0,0
28350,98206,0,0,0,0,0
28375,98206,0,0,0,0,0
28400,98206,0,0,0,0,0
28425,98206,0,0,0,0,0
28450,98206,0,0,0,0,0
28475,98206,0,0,0,0,0
28500,98206,0,0,0,0,0
28525,98206,0,0,0,0,0
28550,98206,0,0,0,0,0
28575,98206,0,0,0,0,0
28600,98206,0,0,0,0,0
28625,98206,0,0,0,0,0
28650,98206,0,0,0,0,0
28675,98206,0,0,0,0,0
28700,98206,0,0,0,0,0
28725,98206,0,0,0,0,0
28750,98206,0,0,0,0,0
28775,98206,0,0,0,0,0
28800,98206,0,0,0,0,0
28825,98206,0,0,0,0,0
28850,98206,0,0,0,0,0
28875,98206,0,0,0,0,0
28900,98206,0,0,0,0,0
28925,98206,0,0,0,0,0
28950,98206,0,0,0,0,0
28975,98206,0,0,0,0,0
29000,98206,0,0,0,0,0
29025,98206,0,0,0,0,0
29050,98206,0,0,0,0,0
29075,98206,0,0,0,0,0
29100,98206,0,0,0,0,0
29125,98206,0,0,0,0,0
29150,98206,0,0,0,0,0
29175,98206,0,0,0,0,0
29200,98206,0,0,0,0,0
29225,98206,0,0,0,0,0
29250,98206,0,0,0,0,0
29275,98206,0,0,0,0,0
29300,98206,0,0,0,0,0
29325,98206,0,0,0,0,0
29350,98206,0,0,0,0,0
29375,98206,0,0,0,0,0
29400,98206,0,0,0,0,0
29425,98206,0,0,0,0,0
29450,98206,0,0,0,0,0
29475,98206,0,0,0,0,0
29500,98206,0,0,0,0,0
29525,98206,0,0,0,0,0
29550,98206,0,0,0,0,0
29575,98206,0,0,0,0,0
29600,98206,0,0,0,0,0
29625,98206,0,0,0,0,0
29650,98206,0,0,0,0,0
29675,98206,0,0,0,0,0
29700,98206,0,0,0,0,0
29725,98206,0,0,0,0,0
29750,98206,0,0,0,0,0
29775,98206,0,0,0,0,0
29800,98206,0,0,0,0,0
29825,98206,0,0,0,0,0
29850,98206,0,0,0,0,0
29875,98206,0,0,0,0,0
29900,98206,0,0,0,0,0
29925,98206,0,0,0,0,0
29950,98206,0,0,0,0,0
29975,98206,0,0,0,0,0
30000,98206,0,0,0,0,0
30025,98206,0,0,0,0,0
30050,98206,0,0,0,0,0
30075,98206,0,0,0,0,0
30100,98206,0,0,0,0,0
30125,98206,0,0,0,0,0
30150,98206,0,0,0,0,0
30175,98206,0,0,0,0,0
30200,98206,0,0,0,0,0
30225,101418,0,0,0,0,0
30250,101418,0,0,0,0,0
30275,101418,0,0,0,0,0
30300,101418,0,0,0,0,0
30325,101418,0,0,0,0,0
30350,101418,0,0,0,0,0
30375,101418,0,0,0,0,0
30400,101418,0,0,0,0,0
30425,101418,0,0,0,0,0
30450,101418,0,0,0,0,0
30475,101418,0,0,0,0,0
30500,101418,0,0,0,0,0
30525,101418,0,0,0,0,0
30550,101418,0,0,0,0,0
30575,101418,0,0,0,0,0
30600,101418,0,0,0,0,0
30625,101418,0,0,0,0,0
30650,101418,0,0,0,0,0
30675,101418,0,0,0,0,0
30700,101418,0,0,0,0,0
30725,101418,0,0,0,0,0
30750,101418,0,0,0,0,0
30775,101418,0,0,0,0,0
30800,101418,0,0,0,0,0
30825,101418,0,0,0,0,0
30850,101418,0,0,0,0,0
30875,101418,0,0,0,0,0
30900,101418,0,0,0,0,0
30925,101418,0,0,0,0,0
30950,101418,0,0,0,0,0
30975,101418,0,0,0,0,0
31000,101418,0,0,0,0,0
31025,101418,0,0,0,0,0
31050,101418,0,0,0,0,0
31075,101418,0,0,0,0,0
31100,101418,0,0,0,0,0
31125,101418,0,0,0,0,0
31150,101418,0,0,0,0,0
31175,101418,0,0,0,0,0
31200,101418,0,0,0,0,0
31225,101418,0,0,0,0,0
31250,101418,0,0,0,0,0
31275,101418,0,0,0,0,0
31300,101418,0,0,0,0,0
31325,101418,0,0,0,0,0
31350,101418,0,0,0,0,0
31375,101418,0,0,0,0,0
31400,101418,0,0,0,0,0
31425,101418,0,0,0,0,0
31450,101418,0,0,0,0,0
31475,101418,0,0,0,0,0
31500,101418,0,0,0,0,0
31525,101418,0,0,0,0,0
31550,101418,0,0,0,0,0
31575,101418,0,0,0,0,0
31600,101418,0,0,0,0,0
31625,101418,0,0,0,0,0
31650,101418,0,0,0,0,0
31675,101418,0,0,0,0,0
31700,101418,0,0,0,0,0
31725,101418,0,0,0,0,0
31750,101418,0,0,0,0,0
31775,101418,0,0,0,0,0
31800,101418,0,0,0,0,0
31825,101418,0,0,0,0,0
31850,101418,0,0,0,0,0
31875,101418,0,0,0,0,0
31900,101418,0,0,0,0,0
31925,101418,0,0,0,0,0
31950,101418,0,0,0,0,0
31975,101418,0,0,0,0,0
32000,101418,0,0,0,0,0
32025,101418,0,0,0,0,0
32050,101418,0,0,0,0,0
32075,101418,0,0,0,0,0
32100,101418,0,0,0,0,0
32125,101418,0,0,0,0,0
32150,101418,0,0,0,0,0
32175,101418,0,0,0,0,0
32200,101418,0,0,0,0,0
32225,101418,0,0,0,0,0
32250,101418,0,0,0,0,0
32275,101418,0,0,0,0,0
32300,101418,0,0,0,0,0
32325,101418,0,0,0,0,0
32350,101418,0,0,0,0,0
32375,101418,0,0,0,0,0
32400,101418,0,0,0,0,0
32425,101418,0,0,0,0,0
32450,101418,0,0,0,0,0
32475,101418,0,0,0,0,0
32500,101418,0,0,0,0,0
32525,101418,0,0,0,0,0
32550,101418,0,0,0,0,0
32575,101418,0,0,0,0,0
32600,101418,0,0,0,0,0
32625,101418,0,0,0,0,0
32650,101418,0,0,0,0,0
32675,101418,0,0,0,0,0
32700,101418,0,0,0,0,0
32725,101418,0,0,0,0,0
32750,101418,0,0,0,0,0
32775,101418,0,0,0,0,0
32800,101418,0,0,0,0,0
32825,101418,0,0,0,0,0
32850,101418,0,0,0,0,0
32875,101418,0,0,0,0,0
32900,104682,0,0,0,0,0
32925,104682,0,0,0,0,0
32950,104682,0,0,0,0,0
32975,104682,0,0,0,0,0
33000,104682,0,0,0,0,0
33025,104682,0,0,0,0,0
33050,104682,0,0,0,0,0
33075,104682,0,0,0,0,0
33100,104682,0,0,0,0,0
33125,104682,0,0,0,0,0
33150,104682,0,0,0,0,0
33175,104682,0,0,0,0,0
33200,104682,0,0,0,0,0
33225,104682,0,0,0,0,0
33250,104682,0,0,0,0,0
33275,104682,0,0,0,0,0
33300,104682,0,0,0,0,0
33325,104682,0,0,0,0,0
33350,104682,0,0,0,0,0
33375,104682,0,0,0,0,0
33400,104682,0,0,0,0,0
33425,104682,0,0,0,0,0
33450,104682,0,0,0,0,0
33475,104682,0,0,0,0,0
33500,104682,0,0,0,0,0
33525,104682,0,0,0,0,0
33550,104682,0,0,0,0,0
33575,104682,0,0,0,0,0
33600,104682,0,0,0,0,0
33625,104682,0,0,0,0,0
33650,104682,0,0,0,0,0
33675,104682,0,0,0,0,0
33700,104682,0,0,0,0,0
33725,104682,0,0,0,0,0
33750,104682,0,0,0,0,0
33775,104682,0,0,0,0,0
33800,104682,0,0,0,0,0
33825,104682,0,0,0,0,0
33850,104682,0,0,0,0,0
33875,104682,0,0,0,0,0
33900,104682,0,0,0,0,0
33925,104682,0,0,0,0,0
33950,104682,0,0,0,0,0
33975,104682,0,0,0,0,0
34000,104682,0,0,0,0,0
34025,104682,0,0,0,0,0
34050,104682,0,0,0,0,0
34075,104682,0,0,0,0,0
34100,104682,0,0,0,0,0
34125,104682,0,0,0,0,0
34150,104682,0,0,0,0,0
34175,104682,0,0,0,0,0
34200,104682,0,0,0,0,0
34225,104682,0,0,0,0,0
34250,104682,0,0,0,0,0
34275,104682,0,0,0,0,0
34300,104682,0,0,0,0,0
34325,104682,0,0,0,0,0
34350,104682,0,0,0,0,0
34375,104682,0,0,0,0,0
34400,104682,0,0,0,0,0
34425,104682,0,0,0,0,0
34450,104682,0,0,0,0,0
34475,104682,0,0,0,0,0
34500,104682,0,0,0,0,0
34525,104682,0,0,0,0,0
34550,104682,0,0,0,0,0
34575,104682,0,0,0,0,0
34600,104682,0,0,0,0,0
34625,104682,0,0,0,0,0
34650,104682,0,0,0,0,0
34675,104682,0,0,0,0,0
34700,104682,0,0,0,0,0
34725,104682,0,0,0,0,0
34750,104682,0,0,0,0,0
34775,104682,0,0,0,0,0
34800,104682,0,0,0,0,0
34825,104682,0,0,0,0,0
34850,104682,0,0,0,0,0
34875,104682,0,0,0,0,0
34900,104682,0,0,0,0,0
34925,104682,0,0,0,0,0
34950,104682,0,0,0,0,0
34975,104682,0,0,0,0,0
35000,104682,0,0,0,0,0
35025,104682,0,0,0,0,0
35050,104682,0,0,0,0,0
35075,104682,0,0,0,0,0
35100,104682,0,0,0,0,0
35125,104682,0,0,0,0,0
35150,104682,0,0,0,0,0
35175,104682,0,0,0,0,0
35200,104682,0,0,0,0,0
35225,104682,0,0,0,0,0
35250,104682,0,0,0,0,0
35275,104682,0,0,0,0,0
35300,104682,0,0,0,0,0
35325,104682,0,0,0,0,0
35350,104682,0,0,0,0,0
35375,104682,0,0,0,0,0
35400,104682,0,0,0,0,0
35425,104682,0,0,0,0,0
35450,104682,0,0,0,0,0
35475,104682,0,0,0,0,0
35500,104682,0,0,0,0,0
35525,104682,0,0,0,0,0
35550,104682,0,0,0,0,0
35575,107992,0,0,0,0,0
35600,107992,0,0,0,0,0
35625,107992,0,0,0,0,0
35650,107992,0,0,0,0,0
35675,107992,0,0,0,0,0
35700,107992,0,0,0,0,0
35725,107992,0,0,0,0,0
35750,107992,0,0,0,0,0
35775,107992,0,0,0,0,0
35800,107992,0,0,0,0,0
35825,107992,0,0,0,0,0
35850,107992,0,0,0,0,0
35875,107992,0,0,0,0,0
35900,107992,0,0,0,0,0
35925,107992,0,0,0,0,0
35950,107992,0,0,0,0,0
35975,107992,0,0,0,0,0
36000,107992,0,0,0,0,0
36025,107992,0,0,0,0,0
36050,107992,0,0,0,0,0
36075,107992,0,0,0,0,0
36100,107992,0,0,0,0,0
36125,107992,0,0,0,0,0
36150,107992,0,0,0,0,0
36175,107992,0,0,0,0,0
36200,107992,0,0,0,0,0
36225,107992,0,0,0,0,0
36250,107992,0,0,0,0,0
36275,107992,0,0,0,0,0
36300,107992,0,0,0,0,0
36325,107992,0,0,0,0,0
36350,107992,0,0,0,0,0
36375,107992,0,0,0,0,0
36400,107992,0,0,0,0,0
36425,107992,0,0,0,0,0
36450,107992,0,0,0,0,0
36475,107992,0,0,0,0,0
36500,107992,0,0,0,0,0
36525,107992,0,0,0,0,0
36550,107992,0,0,0,0,0
36575,107992,0,0,0,0,0
36600,107992,0,0,0,0,0
36625,107992,0,0,0,0,0
36650,107992,0,0,0,0,0
36675,107992,0,0,0,0,0
36700,107992,0,0,0,0,0
36725,107992,0,0,0,0,0
36750,107992,0,0,0,0,0
36775,107992,0,0,0,0,0
36800,107992,0,0,0,0,0
36825,107992,0,0,0,0,0
36850,107992,0,0,0,0,0
36875,107992,0,0,0,0,0
36900,107992,0,0,0,0,0
36925,107992,0,0,0,0,0
36950,107992,0,0,0,0,0
36975,107992,0,0,0,0,0
37000,107992,0,0,0,0,0
37025,107992,0,0,0,0,0
37050,107992,0,0,0,0,0
37075,107992,0,0,0,0,0
37100,107992,0,0,0,0,0
37125,107992,0,0,0,0,0
37150,107992,0,0,0,0,0
37175,107992,0,0,0,0,0
37200,107992,0,0,0,0,0
37225,107992,0,0,0,0,0
37250,107992,0,0,0,0,0
37275,107992,0,0,0,0,0
37300,107992,0,0,0,0,0
37325,107992,0,0,0,0,0
37350,107992,0,0,0,0,0
37375,107992,0,0,0,0,0
37400,107992,0,0,0,0,0
37425,107992,0,0,0,0,0
37450,107992,0,0,0,0,0
37475,107992,0,0,0,0,0
37500,107992,0,0,0,0,0
37525,107992,0,0,0,0,0
37550,107992,0,0,0,0,0
37575,107992,0,0,0,0,0
37600,107992,0,0,0,0,0
37625,107992,0,0,0,0,0
37650,107992,0,0,0,0,0
37675,107992,0,0,0,0,0
37700,107992,0,0,0,0,0
37725,107992,0,0,0,0,0
37750,107992,0,0,0,0,0
37775,107992,0,0,0,0,0
37800,107992,0,0,0,0,0
37825,107992,0,0,0,0,0
37850,107992,0,0,0,0,0
37875,107992,0,0,0,0,0
37900,107992,0,0,0,0,0
37925,107992,0,0,0,0,0
37950,107992,0,0,0,0,0
37975,107992,0,0,0,0,0
38000,107992,0,0,0,0,0
38025,107992,0,0,0,0,0
38050,107992,0,0,0,0,0
38075,107992,0,0,0,0,0
38100,107992,0,0,0,0,0
38125,107992,0,0,0,0,0
38150,107992,0,0,0,0,0
38175,107992,0,0,0,0,0
38200,107992,0,0,0,0,0
38225,107992,0,0,0,0,0
38250,107992,0,0,0,0,0
38275,107992,0,0,0,0,0
38300,107992,0,0,0,0,0
38325,107992,0,0,0,0,0
38350,107992,0,0,0,0,0
38375,107992,0,0,0,0,0
38400,107992,0,0,0,0,0
38425,107992,0,0,0,0,0
38450,107992,0,0,0,0,0
38475,107992,0,0,0,0,0
38500,107992,0,0,0,0,0
38525,107992,0,0,0,0,0
38550,107992,0,0,0,0,0
38575,107992,0,0,0,0,0
38600,107992,0,0,0,0,0
38625,107992,0,0,0,0,0
38650,107992,0,0,0,0,0
38675,107992,0,0,0,0,0
38700,107992,0,0,0,0,0
38725,107992,0,0,0,0,0
38750,107992,0,0,0,0,0
38775,107992,0,0,0,0,0
38800,107992,0,0,0,0,0
38825,107992,0,0,0,0,0
38850,107992,0,0,0,0,0
38875,107992,0,0,0,0,0
38900,107992,0,0,0,0,0
38925,107992,0,0,0,0,0
38950,107992,0,0,0,0,0
38975,107992,0,0,0,0,0
39000,107992,0,0,0,0,0
39025,107992,0,0,0,0,0
39050,107992,0,0,0,0,0
39075,107992,0,0,0,0,0
39100,107992,0,0,0,0,0
39125,107992,0,0,0,0,0
39150,107992,0,0,0,0,0
39175,107992,0,0,0,0,0
39200,107992,0,0,0,0,0
39225,107992,0,0,0,0,0
39250,107992,0,0,0,0,0
39275,107992,0,0,0,0,0
39300,107992,0,0,0,0,0
39325,107992,0,0,0,0,0
39350,107992,0,0,0,0,0
39375,107992,0,0,0,0,0
39400,107992,0,0,0,0,0
39425,107992,0,0,0,0,0
39450,107992,0,0,0,0,0
39475,107992,0,0,0,0,0
39500,107992,0,0,0,0,0
39525,107992,0,0,0,0,0
39550,107992,0,0,0,0,0
39575,107992,0,0,0,0,0
39600,107992,0,0,0,0,0
39625,107992,0,0,0,0,0
39650,107992,0,0,0,0,0
39675,107992,0,0,0,0,0
39700,107992,0,0,0,0,0
39725,107992,0,0,0,0,0
39750,107992,0,0,0,0,0
39775,107992,0,0,0,0,0
39800,107992,0,0,0,0,0
39825,107992,0,0,0,0,0
39850,107992,0,0,0,0,0
39875,107992,0,0,0,0,0
39900,107992,0,0,0,0,0
39925,107992,0,0,0,0,0
39950,107992,0,0,0,0,0
39975,107992,0,0,0,0,0
40000,107992,0,0,0,0,0
40025,107992,0,0,0,0,0
40050,107992,0,0,0,0,0
40075,107992,0,0,0,0,0
40100,107992,0,0,0,0,0
40125,107992,0,0,0,0,0
40150,107992,0,0,0,0,0
40175,107992,0,0,0,0,0
40200,107992,0,0,0,0,0
40225,107992,0,0,0,0,0
40250,107992,0,0,0,0,0
40275,107992,0,0,0,0,0
40300,107992,0,0,0,0,0
40325,107992,0,0,0,0,0
40350,107992,0,0,0,0,0
40375,107992,0,0,0,0,0
40400,107992,0,0,0,0,0
40425,111374,0,0,0,0,0
40450,111374,0,0,0,0,0
40475,111374,0,0,0,0,0
40500,111374,0,0,0,0,0
40525,111374,0,0,0,0,0
40550,111374,0,0,0,0,0
40575,111374,0,0,0,0,0
40600,111374,0,0,0,0,0
40625,111374,0,0,0,0,0
40650,111374,0,0,0,0,0
40675,111374,0,0,0,0,0
40700,111374,0,0,0,0,0
40725,111374,0,0,0,0,0
40750,111374,0,0,0,0,0
40775,111374,0,0,0,0,0
40800,111374,0,0,0,0,0
40825,111374,0,0,0,0,0
40850,111374,0,0,0,0,0
40875,111374,0,0,0,0,0
40900,111374,0,0,0,0,0
40925,111374,0,0,0,0,0
