Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
11725,4014,4275,2196,3418,502
11750,4020,4284,2199,3426,504
11775,4028,4299,2209,3439,504
11800,4038,4312,2217,3450,505
11825,4047,4324,2225,3459,507
11850,4052,4335,2234,3467,508
11875,4059,4345,2240,3476,509
11900,4062,4352,2245,3482,509
11925,4066,4365,2252,3490,509
11950,4074,4375,2259,3499,510
11975,4079,4387,2261,3505,511
12000,4086,4397,2267,3513,512
12025,4093,4412,2275,3520,513
12050,4100,4422,2281,3527,513
12075,4112,4437,2289,3531,514
12100,4120,4454,2296,3539,514
12125,4127,4464,2307,3547,515
12150,4138,4479,2319,3559,515
12175,4143,4492,2327,3569,516
12200,4152,4503,2337,3578,516
12225,4155,4511,2343,3584,516
12250,4162,4521,2349,3590,516
12275,4169,4535,2358,3597,516
12300,4171,4544,2365,3604,518
12325,4180,4557,2370,3613,519
12350,4186,4564,2376,3620,521
12375,4194,4575,2380,3630,522
12400,4200,4581,2383,3634,523
12425,4207,4592,2389,3640,525
12450,4212,4604,2396,3649,526
12475,4217,4614,2400,3659,528
12500,4228,4625,2409,3675,528
12525,4236,4632,2412,3681,529
12550,4246,4646,2420,3690,533
12575,4254,4656,2429,3698,535
12600,4260,4672,2442,3706,537
12625,4264,4680,2447,3710,539
12650,4270,4689,2455,3717,540
12675,4277,4697,2459,3722,542
12700,4283,4705,2464,3728,543
12725,4287,4713,2466,3733,545
12750,4293,4723,2471,3742,548
12775,4300,4730,2476,3751,549
12800,4306,4740,2483,3758,549
12825,4309,4751,2492,3765,550
12850,4315,4762,2499,3773,551
12875,4320,4772,2506,3781,552
12900,4327,4784,2514,3791,552
12925,4334,4795,2519,3800,552
12950,4341,4805,2526,3808,552
12975,4347,4815,2531,3816,554
13000,4351,4822,2536,3822,556
13025,4355,4831,2542,3828,556
13050,4360,4839,2548,3835,560
13075,4365,4845,2555,3844,561
13100,4372,4852,2561,3853,561
13125,4379,4859,2567,3858,562
13150,4382,4869,2574,3864,562
13175,4389,4880,2580,3872,563
13200,4395,4896,2591,3881,563
13225,4400,4906,2597,3888,563
13250,4404,4912,2605,3896,563
13275,4406,4922,2611,3901,563
13300,4409,4930,2616,3906,563
13325,4418,4938,2625,3913,565
13350,4428,4946,2632,3920,566
13375,4434,4953,2638,3927,568
13400,4437,4960,2643,3933,571
13425,4439,4971,2649,3940,572
13450,4442,4979,2650,3945,572
13475,4451,4989,2656,3956,574
13500,4453,4997,2663,3959,575
13525,4459,5006,2668,3971,575
13550,4465,5014,2675,3979,576
13575,4471,5021,2678,3983,577
13600,4475,5031,2684,3992,578
13625,4481,5038,2690,3999,579
13650,4490,5047,2694,4007,581
13675,4496,5057,2701,4013,581
13700,4504,5071,2710,4025,582
13725,4511,5083,2720,4034,584
13750,4518,5097,2730,4041,586
13775,4525,5106,2737,4050,588
13800,4531,5113,2744,4056,588
13825,4540,5123,2754,4061,589
13850,4547,5133,2760,4072,590
13875,4552,5144,2766,4083,590
13900,4558,5157,2774,4092,590
13925,4567,5168,2779,4100,591
13950,4576,5178,2784,4113,591
13975,4584,5185,2787,4121,592
14000,4591,5198,2794,4133,593
14025,4595,5208,2796,4139,594
14050,4600,5219,2804,4148,596
14075,4603,5224,2805,4155,598
14100,4611,5241,2812,4165,601
14125,4618,5250,2820,4174,603
14150,4622,5259,2828,4180,604
14175,4629,5272,2841,4187,604
14200,4632,5282,2847,4191,605
14225,4642,5295,2857,4202,605
14250,4652,5305,2865,4209,608
14275,4659,5317,2874,4219,610
14300,4667,5327,2880,4225,612
14325,4670,5335,2881,4232,614
14350,4678,5346,2886,4241,616
14375,4682,5354,2889,4244,616
14400,4689,5364,2892,4250,616
14425,4693,5369,2895,4254,617
14450,4700,5382,2901,4260,617
14475,4705,5391,2904,4265,619
14500,4713,5401,2911,4270,621
14525,4715,5406,2915,4274,621
14550,4725,5418,2919,4285,621
14575,4730,5426,2926,4290,621
14600,4736,5441,2935,4302,623
14625,4742,5451,2941,4310,624
14650,4751,5464,2953,4324,624
14675,4756,5475,2959,4333,624
14700,4762,5486,2966,4340,625
14725,4768,5499,2973,4349,625
14750,4771,5507,2980,4355,625
14775,4779,5522,2989,4361,625
14800,4784,5534,2996,4367,627
14825,4792,5542,3002,4376,630
14850,4795,5554,3006,4383,631
14875,4798,5568,3013,4393,632
14900,4804,5578,3019,4400,634
14925,4814,5591,3029,4413,635
14950,4820,5600,3036,4420,636
14975,4827,5608,3041,4426,638
15000,4831,5620,3050,4431,641
15025,4834,5631,3054,4438,643
15050,4839,5645,3058,4444,645
15075,4845,5653,3066,4448,646
15100,4849,5660,3071,4455,647
15125,4850,5673,3078,4460,648
15150,4853,5679,3081,4464,649
15175,4856,5687,3086,4466,652
15200,4860,5695,3092,4475,653
15225,4860,5707,3094,4480,653
15250,4866,5712,3098,4486,654
15275,4871,5720,3101,4490,654
15300,4874,5733,3107,4496,654
15325,4876,5743,3110,4501,655
15350,4878,5749,3115,4504,655
15375,4883,5761,3118,4512,655
15400,4886,5773,3124,4520,657
15425,4893,5780,3129,4525,659
15450,4899,5790,3136,4532,660
15475,4904,5797,3142,4536,664
15500,4910,5804,3147,4543,668
15525,4912,5814,3153,4547,669
15550,4918,5825,3164,4554,670
15575,4922,5833,3171,4562,672
15600,4928,5842,3179,4567,673
15625,4930,5852,3184,4572,673
15650,4934,5864,3193,4580,674
15675,4940,5873,3202,4586,676
15700,4949,5887,3208,4595,677
15725,4959,5901,3217,4605,680
15750,4965,5912,3227,4611,680
15775,4970,5923,3235,4618,680
15800,4976,5930,3239,4624,680
15825,4980,5936,3243,4630,683
15850,4983,5946,3250,4636,685
15875,4990,5957,3257,4644,686
15900,4992,5963,3262,4649,687
15925,4997,5972,3268,4656,688
15950,4999,5978,3273,4661,689
15975,5006,5984,3282,4666,690
16000,5014,5994,3292,4671,691
16025,5017,6003,3298,4677,691
16050,5022,6015,3301,4682,692
16075,5024,6022,3306,4686,693
16100,5027,6032,3312,4690,694
16125,5036,6045,3320,4699,695
16150,5040,6053,3324,4702,695
16175,5044,6064,3331,4708,696
16200,5049,6076,3338,4717,697
16225,5049,6081,3344,4722,698
16250,5051,6091,3354,4727,699
16275,5056,6102,3362,4735,701
16300,5062,6112,3369,4747,702
16325,5067,6119,3373,4754,702
16350,5071,6125,3378,4757,703
16375,5075,6135,3386,4766,704
16400,5079,6143,3393,4774,705
16425,5083,6153,3402,4782,706
16450,5088,6161,3408,4787,706
16475,5091,6169,3417,4791,707
16500,5096,6178,3423,4794,708
16525,5101,6189,3432,4803,708
16550,5105,6204,3443,4811,708
16575,5107,6214,3449,4816,709
16600,5114,6224,3458,4823,709
16625,5119,6235,3463,4834,711
16650,5123,6243,3469,4840,711
16675,5125,6257,3477,4845,711
16700,5130,6271,3485,4853,712
16725,5139,6282,3493,4861,712
16750,5143,6291,3499,4866,713
16775,5146,6304,3505,4873,717
16800,5154,6312,3513,4880,718
16825,5160,6321,3523,4888,720
16850,5165,6330,3527,4895,723
16875,5172,6346,3536,4903,724
16900,5173,6352,3538,4905,727
16925,5177,6360,3543,4911,727
16950,5180,6367,3545,4914,728
16975,5186,6378,3550,4919,729
17000,5188,6386,3553,4924,732
17025,5192,6397,3561,4933,732
17050,5196,6404,3566,4937,732
17075,5201,6412,3571,4943,734
17100,5205,6423,3581,4949,736
17125,5209,6430,3587,4955,736
17150,5214,6441,3593,4961,737
17175,5224,6455,3604,4969,737
17200,5228,6466,3611,4974,737
17225,5232,6477,3618,4983,737
17250,5235,6484,3622,4989,738
17275,5238,6494,3629,4994,738
17300,5242,6507,3639,5003,740
17325,5245,6517,3645,5011,741
17350,5252,6525,3652,5018,744
17375,5254,6538,3659,5024,746
17400,5258,6552,3668,5033,747
17425,5260,6559,3675,5037,747
17450,5264,6571,3681,5042,747
17475,5267,6576,3686,5045,749
17500,5270,6587,3695,5049,750
17525,5274,6601,3702,5054,751
17550,5278,6611,3709,5061,751
17575,5281,6623,3715,5065,751
17600,5284,6630,3719,5071,751
17625,5288,6639,3726,5078,753
17650,5290,6644,3731,5083,754
17675,5295,6655,3739,5089,757
17700,5297,6662,3745,5093,759
17725,5299,6672,3752,5099,759
17750,5302,6679,3759,5103,760
17775,5303,6683,3762,5106,762
17800,5305,6689,3765,5109,763
17825,5308,6701,3774,5117,763
17850,5312,6715,3782,5124,763
17875,5315,6725,3786,5129,764
17900,5316,6735,3793,5134,765
17925,5320,6746,3800,5142,765
17950,5328,6756,3804,5151,767
17975,5332,6766,3811,5157,767
18000,5334,6774,3815,5163,767
18025,5337,6782,3823,5167,768
18050,5342,6792,3829,5174,770
18075,5343,6807,3841,5180,771
18100,5347,6815,3849,5184,771
18125,5350,6828,3856,5193,771
18150,5352,6837,3862,5199,771
18175,5356,6850,3868,5209,774
18200,5359,6857,3876,5214,774
18225,5366,6863,3880,5220,774
18250,5370,6876,3886,5225,777
18275,5375,6887,3893,5232,778
18300,5378,6896,3897,5237,779
18325,5384,6902,3904,5241,782
18350,5386,6913,3912,5249,784
18375,5389,6923,3919,5254,784
18400,5392,6930,3925,5258,786
18425,5396,6938,3932,5262,788
18450,5401,6948,3938,5268,789
18475,5404,6957,3944,5270,791
18500,5406,6966,3952,5276,791
18525,5408,6970,3957,5278,793
18550,5412,6973,3959,5285,793
18575,5418,6982,3965,5293,794
18600,5423,6991,3972,5298,794
18625,5425,6997,3979,5306,795
18650,5428,7006,3987,5309,795
18675,5430,7012,3992,5313,796
18700,5435,7024,4001,5320,796
18725,5441,7034,4007,5326,796
18750,5444,7042,4015,5331,798
18775,5450,7055,4022,5341,798
18800,5455,7062,4026,5346,798
18825,5458,7072,4029,5351,800
18850,5463,7082,4036,5357,802
18875,5470,7091,4042,5362,804
18900,5473,7101,4048,5372,804
18925,5479,7108,4053,5378,805
18950,5487,7120,4059,5387,807
18975,5492,7135,4067,5393,808
19000,5496,7144,4075,5400,809
19025,5502,7155,4083,5410,813
19050,5506,7164,4089,5415,814
19075,5511,7174,4096,5420,815
19100,5513,7185,4104,5425,815
19125,5516,7194,4108,5429,816
19150,5522,7205,4112,5438,816
19175,5529,7217,4119,5449,816
19200,5534,7226,4128,5457,817
19225,5540,7234,4132,5461,817
19250,5545,7244,4139,5469,817
19275,5554,7255,4147,5476,817
19300,5558,7265,4153,5484,817
19325,5561,7270,4159,5487,819
19350,5565,7279,4167,5490,821
19375,5570,7290,4175,5494,821
19400,5574,7301,4185,5500,823
19425,5578,7306,4188,5503,823
19450,5580,7319,4196,5508,827
19475,5580,7330,4203,5513,828
19500,5581,7341,4215,5520,828
19525,5587,7352,4221,5529,829
19550,5589,7361,4225,5534,829
19575,5592,7371,4234,5538,830
19600,5594,7378,4238,5540,830
19625,5596,7389,4245,5544,831
19650,5599,7398,4254,5552,831
19675,5603,7408,4261,5560,832
19700,5606,7419,4268,5567,833
19725,5611,7432,4278,5576,835
19750,5613,7440,4284,5581,836
19775,5616,7453,4293,5589,836
19800,5619,7461,4300,5595,836
19825,5625,7471,4306,5602,836
19850,5629,7485,4315,5611,839
19875,5631,7496,4326,5619,840
19900,5632,7505,4331,5622,840
19925,5634,7514,4339,5631,841
19950,5637,7526,4344,5636,841
19975,5643,7540,4353,5642,841
20000,5645,7551,4365,5650,843
20025,5649,7562,4374,5659,844
20050,5650,7570,4382,5666,845
20075,5656,7580,4392,5674,847
20100,5658,7590,4400,5681,847
20125,5663,7599,4409,5688,848
20150,5668,7608,4417,5696,849
20175,5672,7616,4423,5701,849
20200,5676,7622,4427,5705,849
20225,5680,7629,4433,5711,849
20250,5685,7641,4441,5719,849
20275,5691,7650,4448,5728,851
20300,5695,7655,4456,5738,853
20325,5698,7662,4462,5743,855
20350,5701,7671,4469,5748,857
20375,5703,7677,4474,5750,861
20400,5708,7685,4481,5758,861
20425,5711,7693,4488,5762,865
20450,5713,7700,4493,5767,867
20475,5715,7710,4500,5773,867
20500,5715,7719,4504,5775,868
20525,5718,7729,4508,5780,869
20550,5722,7739,4516,5786,871
20575,5723,7748,4521,5792,871
20600,5724,7756,4528,5797,872
20625,5729,7763,4532,5805,873
20650,5731,7768,4536,5808,877
20675,5731,7776,4540,5810,878
20700,5733,7784,4543,5816,879
20725,5735,7795,4550,5821,880
20750,5738,7801,4555,5826,880
20775,5740,7810,4559,5830,881
20800,5743,7817,4565,5837,881
20825,5745,7825,4569,5840,881
20850,5749,7836,4579,5848,882
20875,5752,7840,4584,5852,883
20900,5755,7845,4587,5856,883
20925,5758,7854,4594,5868,886
20950,5759,7863,4602,5871,886
20975,5768,7876,4607,5882,888
21000,5770,7887,4615,5886,888
21025,5773,7901,4623,5895,889
21050,5776,7906,4626,5896,889
21075,5779,7913,4634,5899,890
21100,5780,7916,4639,5902,891
21125,5784,7926,4647,5907,892
21150,5788,7931,4653,5911,892
21175,5794,7939,4662,5918,894
21200,5796,7947,4670,5922,897
21225,5804,7960,4682,5931,897
21250,5806,7969,4689,5935,899
21275,5813,7978,4698,5946,903
21300,5815,7981,4701,5950,903
21325,5819,7989,4706,5959,905
21350,5823,7997,4714,5964,905
21375,5827,8004,4720,5970,907
21400,5832,8013,4726,5976,909
21425,5836,8023,4733,5980,910
21450,5840,8034,4739,5988,911
