Time(Iteration),FedFair-simplified,independent-LinUCB
287,17.98427080262933,72.74026297879834
288,18.009546116247023,72.74521601104317
289,18.03647705289985,72.78327408197816
290,18.048470126097133,72.79526715517544
291,18.048470126097133,72.79526715517544
292,18.048470126097133,72.83081016036346
293,18.050229862080908,72.83256989634722
294,18.05713083015943,72.86691133619944
295,18.061104998195336,72.87088550423535
296,18.070877643433146,72.88065814947316
297,18.076923089831855,72.90902936625591
298,18.09777569416948,72.95393498155892
299,18.102517843822383,72.95867713121181
300,18.10950069475072,72.96565998214015
301,18.115626324978564,72.96565998214015
302,18.151850072023965,73.00188372918555
303,18.158786188758356,73.00881984591993
304,18.16431653244268,73.01435018960424
305,18.16431653244268,73.01435018960424
306,18.175270066541174,73.02783785636409
307,18.252642240205482,73.1052100300284
308,18.252642240205482,73.12350219812559
309,18.267148805068164,73.17021889776377
310,18.267148805068164,73.18364993452509
311,18.267148805068164,73.20938441362422
312,18.267148805068164,73.20938441362422
313,18.296899115179222,73.23999827914174
314,18.296899115179222,73.30011010713599
315,18.296899115179222,73.35643411915652
316,18.296899115179222,73.43219614421956
317,18.296899115179222,73.43615483732279
318,18.303069366662378,73.45616391832405
319,18.303069366662378,73.45616391832405
320,18.303069366662378,73.47126117268705
321,18.303069366662378,73.47126117268705
322,18.31391469100009,73.48730370911206
323,18.31391469100009,73.48730370911206
324,18.322970664063188,73.4976103896137
325,18.32846449095787,73.4976103896137
326,18.3533657264922,73.53714173288839
327,18.3533657264922,73.53714173288839
328,18.3533657264922,73.53714173288839
329,18.3533657264922,73.55142147849776
330,18.3533657264922,73.55142147849776
331,18.37304699206664,73.56274861376261
332,18.39784029314956,73.59796171771968
333,18.39784029314956,73.59796171771968
334,18.39784029314956,73.6190375850534
335,18.416214249299372,73.65632684602484
336,18.416214249299372,73.70650705372812
337,18.416214249299372,73.7489429803825
338,18.416214249299372,73.7489429803825
339,18.487883830317703,73.82220511431824
340,18.487883830317703,73.82220511431824
341,18.519392954283642,73.86215323313758
342,18.519392954283642,73.86215323313758
343,18.529758536804227,73.90727358212499
344,18.529758536804227,73.90727358212499
345,18.53475067990096,73.91226572522172
346,18.56071624962077,73.93868536360671
347,18.57169754157901,73.95350210207336
348,18.576776073149034,73.95858063364338
349,18.58149334808174,73.96329790857608
350,18.583521010959434,73.96532557145377
351,18.59407280185118,73.9747306855675
352,18.616819264869015,74.01098002250856
353,18.62175413024256,74.0159148878821
354,18.62175413024256,74.0159148878821
355,18.62175413024256,74.0159148878821
356,18.624851868736062,74.02132484518043
357,18.624851868736062,74.02132484518043
358,18.657697244208013,74.05417022065238
359,18.65929955537242,74.05577253181679
360,18.65929955537242,74.06595645049654
361,18.666763712233728,74.16706503189774
362,18.681561673498074,74.18186299316207
363,18.69008569524491,74.20376847422813
364,18.69008569524491,74.2237850735595
365,18.69008569524491,74.28133127977482
366,18.69008569524491,74.29615305368863
367,18.69008569524491,74.34547917569985
368,18.701246369267015,74.34547917569985
369,18.70736411647715,74.35159692290999
370,18.715487072019947,74.3597198784528
371,18.715487072019947,74.3597198784528
372,18.720600381544827,74.39542882265626
373,18.720600381544827,74.39542882265626
374,18.723392512921663,74.43303240506064
375,18.723392512921663,74.43303240506064
376,18.7355081770744,74.45431065454848
377,18.7355081770744,74.45431065454848
378,18.7355081770744,74.45431065454848
379,18.7355081770744,74.45431065454848
380,18.74987944797434,74.46868192544842
381,18.74987944797434,74.49330777284477
382,18.76328957457396,74.5067178994444
383,18.76328957457396,74.5067178994444
384,18.76328957457396,74.5067178994444
385,18.76416585103243,74.50759417590287
386,18.76500326601634,74.51944184348633
387,18.779495147581585,74.55076362220258
388,18.779495147581585,74.58784799252874
389,18.784168470519045,74.5925213154662
390,18.784168470519045,74.59595825793329
391,18.793961958246946,74.6057517456612
392,18.81026306889723,74.62205285631147
393,18.811163223151535,74.62635082360003
394,18.81457368610529,74.67770402609592
395,18.81457368610529,74.67770402609592
396,18.844933038730215,74.69739611409169
397,18.844933038730215,74.70960392455505
398,18.865623799085846,74.76940485714543
399,18.865623799085846,74.78152277712323
400,18.892985529491632,74.78854425995146
401,18.909353396235293,74.7978185544551
402,18.909353396235293,74.80615959259129
403,18.909353396235293,74.80623319256296
404,18.909353396235293,74.81341690082259
405,18.936803000303783,74.84086650489108
406,18.936803000303783,74.85854340186593
407,18.941476323241243,74.90334243413022
408,18.95259041363475,74.92278242160685
409,18.95259041363475,74.92278242160685
410,18.968177720158806,74.93313647443671
411,18.968177720158806,74.93313647443671
412,18.97546018811358,74.94374361116259
413,18.999551212180656,74.94934659373435
414,18.999551212180656,74.94934659373435
415,19.01593449839045,75.0518932898683
416,19.01593449839045,75.06462514900579
417,19.026718667895434,75.07540931851078
418,19.026718667895434,75.08261170971616
419,19.039422645456124,75.13860169787276
420,19.039422645456124,75.15508381283675
421,19.04930627426319,75.1887495356468
422,19.051261894549004,75.19070515593262
423,19.051261894549004,75.19070515593262
424,19.06968393811372,75.22979912113838
425,19.071385794868984,75.22979912113838
426,19.084901599954065,75.22979912113838
427,19.084901599954065,75.25199933097022
428,19.09528368405438,75.28102559743088
429,19.09528368405438,75.28102559743088
430,19.09528368405438,75.3030919520708
431,19.09528368405438,75.3030919520708
432,19.099331959721813,75.30714022773823
433,19.099331959721813,75.30714022773823
434,19.10772215288901,75.30714022773823
435,19.10772215288901,75.30714022773823
436,19.115889793784127,75.31530786863335
437,19.120042829922,75.33413128086369
438,19.13709670869073,75.35118515963242
439,19.144072398864882,75.38437268635182
440,19.144072398864882,75.38437268635182
441,19.144072398864882,75.38437268635182
442,19.144072398864882,75.38867981987124
443,19.147715949492877,75.40377572208781
444,19.147715949492877,75.40598302332677
445,19.147715949492877,75.45939728997509
446,19.161089228747635,75.47277056922984
447,19.161089228747635,75.47277056922984
448,19.164223381379752,75.49841520850853
449,19.166957485255327,75.53081312824243
450,19.166957485255327,75.53965075710539
451,19.169298312150822,75.54199158400088
452,19.19089318850964,75.56358646035969
453,19.19089318850964,75.56358646035969
454,19.203051775420715,75.59648649955521
455,19.20839650067171,75.61661773983506
456,19.22353828188791,75.63175952105126
457,19.22353828188791,75.63175952105126
458,19.22353828188791,75.63688373278686
459,19.22722533431159,75.65189495270478
460,19.22722533431159,75.66349840324375
461,19.22722533431159,75.66349840324375
462,19.22722533431159,75.68762437825481
463,19.227415003396874,75.6878140473401
464,19.249968990387526,75.720354877803
465,19.2609797103102,75.78500231119222
466,19.2609797103102,75.78500231119222
467,19.2609797103102,75.78500231119222
468,19.26674569483451,75.79076829571653
469,19.26674569483451,75.79076829571653
470,19.266988848057164,75.8055903503747
471,19.266988848057164,75.8055903503747
472,19.266988848057164,75.8055903503747
473,19.270636311554252,75.8055903503747
474,19.292894021700757,75.8394019216144
475,19.299836988207446,75.8394019216144
476,19.319555840560394,75.85912077396735
477,19.319555840560394,75.85912077396735
478,19.322364118969684,75.90587865199623
479,19.327404950761498,75.91091948378805
480,19.350350555554364,75.93386508858092
481,19.350350555554364,76.01260749041501
482,19.351442654263717,76.01260749041501
483,19.37362974297845,76.0632339418204
484,19.37362974297845,76.0632339418204
485,19.37362974297845,76.0632339418204
486,19.377783282453258,76.07250079082009
487,19.383767222079346,76.07848473044618
488,19.397096404268027,76.10681017532792
489,19.397096404268027,76.10681017532792
490,19.397096404268027,76.10681017532792
491,19.397096404268027,76.11028996941026
492,19.400244969312723,76.11343853445496
493,19.406998964665704,76.12019252980794
494,19.42535438674915,76.13854795189138
495,19.436358604377993,76.14955216952023
496,19.443393343736393,76.16252917972913
497,19.474499294618425,76.2196079735656
498,19.481579352286744,76.24348863295216
499,19.498387460737607,76.26029674140304
500,19.498387460737607,76.28216888778833
501,19.522867011301777,76.3066484383525
502,19.528685391303515,76.33047443267168
503,19.528685391303515,76.35832024445965
504,19.528685391303515,76.35832024445965
505,19.538399758198093,76.36803461135422
506,19.54952020003689,76.37915505319302
507,19.54952020003689,76.37915505319302
508,19.54952020003689,76.40546948959756
509,19.5502442379309,76.41420374569142
510,19.55518343000868,76.47388381399264
511,19.55518343000868,76.47388381399264
512,19.55518343000868,76.47388381399264
513,19.55518343000868,76.47388381399264
514,19.55518343000868,76.48784880296691
515,19.575158604480183,76.50678618008412
516,19.594075782937857,76.52570335854179
517,19.600074185771835,76.55948945203983
518,19.608905106646105,76.5683203729141
519,19.608905106646105,76.58124636713409
520,19.626811810600998,76.5995373627048
521,19.626811810600998,76.5995373627048
522,19.628056077823068,76.60078162992687
523,19.639579530258636,76.61749157264934
524,19.674975311600857,76.65288735399157
525,19.677709415476432,76.693187666935
526,19.69619562370908,76.73235444798476
527,19.69619562370908,76.74210586697248
528,19.706026145597214,76.77529839916951
529,19.71517206438595,76.78444431795825
530,19.71517206438595,76.78444431795825
531,19.71796319561264,76.78723544918493
532,19.71796319561264,76.78723544918493
533,19.72784191048385,76.79711416405614
534,19.72784191048385,76.79711416405614
535,19.735306067345157,76.83429297203509
536,19.736923432239195,76.83591033692913
537,19.741686061556603,76.84109340198702
538,19.741686061556603,76.84547743006162
539,19.741686061556603,76.85437992457244
540,19.748469470775223,76.85723312814473
541,19.751570913907592,76.8844312850262
542,19.764092351742196,76.8969527228608
543,19.764092351742196,76.8969527228608
544,19.764092351742196,76.8969527228608
545,19.764092351742196,76.91182406347018
546,19.764092351742196,76.93073806779299
547,19.764092351742196,76.96835157865712
548,19.799205122712653,77.00346434962758
549,19.80233927534477,77.00659850225969
550,19.81650096622286,77.02076019313778
551,19.81650096622286,77.02076019313778
552,19.81650096622286,77.02076019313778
553,19.81650096622286,77.02076019313778
554,19.81650096622286,77.02076019313778
555,19.82570787311052,77.03689970454033
556,19.84030954004016,77.03689970454033
557,19.845426113725008,77.04201627822518
558,19.866699299347648,77.06328946384782
559,19.869755149396596,77.0730697754982
560,19.89735818165561,77.10794199959842
561,19.89735818165561,77.10794199959842
562,19.90074847653961,77.11133229448242
563,19.910167938668273,77.12802094845229
564,19.910167938668273,77.1440634848773
565,19.927150174784718,77.1440634848773
566,19.931349841060573,77.1440634848773
567,19.931349841060573,77.16761264657094
568,19.931349841060573,77.18709976587192
569,19.94354283193624,77.18709976587192
570,19.948260106868947,77.19181704080462
571,19.957489415164257,77.23055607687277
572,19.957489415164257,77.25542312422654
573,19.957489415164257,77.25542312422654
574,19.97836084146385,77.30716386516214
575,19.97836084146385,77.30716386516214
576,19.97836084146385,77.31527662733045
577,19.97836084146385,77.31527662733045
578,19.997259838200204,77.32530153657851
579,20.012558722999714,77.34060042137803
580,20.012558722999714,77.36945206910138
581,20.015137442951417,77.38881990069501
582,20.016266668087304,77.4124590783099
583,20.016266668087304,77.4124590783099
584,20.016266668087304,77.4124590783099
585,20.02969106884978,77.49016475489529
586,20.035417010241606,77.52471907752727
587,20.035417010241606,77.52471907752727
588,20.03626977326671,77.53317156804073
589,20.03626977326671,77.56035470439546
590,20.04474494759477,77.56882987872352
591,20.057617804803883,77.60418861357999
592,20.057617804803883,77.60418861357999
593,20.064694968317383,77.6112657770935
594,20.06473315154026,77.6112657770935
595,20.06473315154026,77.6112657770935
596,20.06473315154026,77.6112657770935
597,20.071002008868767,77.617534634422
598,20.071002008868767,77.61933924484453
599,20.07697250576129,77.6346805535381
600,20.07697250576129,77.6346805535381
601,20.07697250576129,77.6346805535381
602,20.078506642872437,77.6672805560959
603,20.078506642872437,77.6672805560959
604,20.09024049787095,77.67901441109441
605,20.09024049787095,77.67901441109441
606,20.09024049787095,77.68566887771529
607,20.09024049787095,77.68566887771529
608,20.10599486886072,77.68965291457145
609,20.10599486886072,77.72394747824985
610,20.11659727864746,77.7398850991634
611,20.11659727864746,77.77160726787365
612,20.11659727864746,77.77160726787365
613,20.11659727864746,77.77160726787365
614,20.123836513137356,77.79645024297177
615,20.136797763609227,77.81740808255661
616,20.136797763609227,77.81740808255661
617,20.136797763609227,77.81740808255661
618,20.15098170488811,77.83392303949869
619,20.153092302364072,77.83603363697465
620,20.153092302364072,77.84602048044691
621,20.153092302364072,77.8821100385493
622,20.153092302364072,77.8821100385493
623,20.16108944302288,77.89010717920812
624,20.18044580470774,77.9118390206081
625,20.18044580470774,77.91189302139142
626,20.19177505358788,77.92322227027157
627,20.19177505358788,77.92322227027157
628,20.194755106177855,77.93204193896283
629,20.214375655815864,77.95166248860085
630,20.214375655815864,77.95166248860085
631,20.227623440333073,77.96491027311805
632,20.227623440333073,77.96491027311805
633,20.227623440333073,77.98394876269819
634,20.242371455095455,77.99386709104472
635,20.242371455095455,77.99780985739093
636,20.242371455095455,77.99780985739093
637,20.252855542144186,78.03034306941201
638,20.271295432464534,78.03973540226399
639,20.271295432464534,78.04187385462889
640,20.271295432464534,78.04626695832128
641,20.271295432464534,78.04626695832128
642,20.271295432464534,78.0601942043897
643,20.271295432464534,78.0601942043897
644,20.271295432464534,78.1100770586396
645,20.271295432464534,78.11963966681142
646,20.291377695214397,78.13230768139958
647,20.306724324523902,78.15610191343947
648,20.313704710049368,78.1614222990624
649,20.316163983989824,78.16388157300285
650,20.316163983989824,78.19411410542995
651,20.329905970634044,78.19957121729493
652,20.343333838768764,78.21299908542966
653,20.34739294256814,78.21705818922904
654,20.34739294256814,78.21705818922904
655,20.36360976580036,78.24520154944783
656,20.364338881527917,78.25985726707435
657,20.366491211431402,78.29248918800417
658,20.366491211431402,78.29248918800417
659,20.366491211431402,78.30723115069759
660,20.366491211431402,78.30723115069759
661,20.37025609728827,78.30827858643259
662,20.37025609728827,78.30827858643259
663,20.376794745272523,78.31481723441685
664,20.376794745272523,78.33786558758638
665,20.376794745272523,78.35993850065512
666,20.376794745272523,78.35993850065512
667,20.382232164637525,78.366942869811
668,20.382232164637525,78.366942869811
669,20.390367650065567,78.37577542801651
670,20.390367650065567,78.37976279006956
671,20.390367650065567,78.37976279006956
672,20.392605723835747,78.37976279006956
673,20.392605723835747,78.39077578524845
674,20.392605723835747,78.40161901018904
675,20.418631897308643,78.43487496207368
676,20.418631897308643,78.43487496207368
677,20.430700134881416,78.45685813314205
678,20.45752880185211,78.48399203317184
679,20.45752880185211,78.48399203317184
680,20.461094982677718,78.49552695284673
681,20.461094982677718,78.49552695284673
682,20.461094982677718,78.57027400396748
683,20.461094982677718,78.57027400396748
684,20.461094982677718,78.57059578749492
685,20.461094982677718,78.57059578749492
686,20.461094982677718,78.57059578749492
687,20.47623692921322,78.58573773403043
688,20.480419149905824,78.58991995472303
689,20.48275244402715,78.59892901099052
690,20.485897882150287,78.61283107553831
691,20.485897882150287,78.61283107553831
692,20.485897882150287,78.63363211567946
693,20.485897882150287,78.63363211567946
694,20.49492913771882,78.64266337124799
695,20.49492913771882,78.64266337124799
696,20.49492913771882,78.64266337124799
697,20.49492913771882,78.64266337124799
698,20.499970884557406,78.64879884785023
699,20.499970884557406,78.64879884785023
700,20.499970884557406,78.65098790440892
701,20.499970884557406,78.65098790440892
702,20.499970884557406,78.6690846141979
703,20.499970884557406,78.6690846141979
704,20.507311532982314,78.6764252626228
705,20.509908789618553,78.67902251925904
706,20.509908789618553,78.69385179425969
707,20.509908789618553,78.69385179425969
708,20.509908789618553,78.69385179425969
709,20.514673794935817,78.69385179425969
710,20.52228435258754,78.69503973397316
711,20.525483605837543,78.70473574453062
712,20.530121045080243,78.70774664427174
713,20.530121045080243,78.70774664427174
714,20.555194702457847,78.73282030164934
715,20.555194702457847,78.73282030164934
716,20.555194702457847,78.73282030164934
717,20.55686315684764,78.74896428884432
718,20.570394324146367,78.76309443448946
719,20.57381470405606,78.76651481439916
720,20.574896242676818,78.76651481439916
721,20.578592273591745,78.77568772130552
722,20.578592273591745,78.77568772130552
723,20.578592273591745,78.77568772130552
724,20.585928856371467,78.78302430408525
725,20.585928856371467,78.79067906522754
726,20.585928856371467,78.79067906522754
727,20.601967280262592,78.82007985443276
728,20.615450062893355,78.86078004556109
729,20.615450062893355,78.86078004556109
730,20.625381189377748,78.87071117204549
731,20.631868332413536,78.87719831508127
732,20.631868332413536,78.87719831508127
733,20.636333843775855,78.91352721245183
734,20.636333843775855,78.91352721245183
735,20.636333843775855,78.91352721245183
736,20.64315208607579,78.92034545475177
737,20.64315208607579,78.9275759602551
738,20.652198688968205,78.9275759602551
739,20.66493492133424,78.97379161362876
740,20.67288389167111,78.98174058396563
741,20.67749277762413,78.98634946991865
742,20.67749277762413,78.98634946991865
743,20.67749277762413,78.98634946991865
744,20.67749277762413,78.98733705135237
745,20.67749277762413,79.01336331657268
746,20.69364959508378,79.04372904314097
747,20.69364959508378,79.04372904314097
748,20.69364959508378,79.04372904314097
749,20.69364959508378,79.04372904314097
750,20.694687392438073,79.04372904314097
751,20.701550720903104,79.04372904314097
752,20.701550720903104,79.06140594011582
753,20.701550720903104,79.06140594011582
754,20.701550720903104,79.07493056403236
755,20.723941539854202,79.10046513283996
756,20.727430053432464,79.1033174216898
757,20.72807250611006,79.1033174216898
758,20.72807250611006,79.11196894412045
759,20.72807250611006,79.11196894412045
760,20.73165629476194,79.11555273277233
761,20.75857006233258,79.14246650034298
762,20.75857006233258,79.14246650034298
763,20.76381080563755,79.14246650034298
764,20.76381080563755,79.1543505864289
765,20.766786050883113,79.16100373537323
766,20.766786050883113,79.16100373537323
767,20.766786050883113,79.18360367342993
768,20.766786050883113,79.18360367342993
769,20.766786050883113,79.18738072142911
770,20.766786050883113,79.18738072142911
771,20.785972141170145,79.20656681171614
772,20.79219855951013,79.21279323005614
773,20.804248495086195,79.21279323005614
774,20.80665350347999,79.21844174234624
